,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class
281,I,0.36,0.285,0.105,0.2415,0.0915,0.057,0.075,7
288,M,0.44,0.355,0.125,0.4775,0.132,0.0815,0.19,9
289,F,0.535,0.435,0.16,0.8105,0.3155,0.1795,0.24,10
291,F,0.565,0.505,0.21,1.2765,0.501,0.279,0.355,12
294,M,0.6,0.495,0.195,1.0575,0.384,0.19,0.375,26
297,I,0.28,0.21,0.085,0.1065,0.039,0.0295,0.03,4
300,F,0.405,0.305,0.095,0.3485,0.1455,0.0895,0.1,9
303,M,0.36,0.27,0.1,0.217,0.0885,0.0495,0.0715,6
304,F,0.47,0.36,0.13,0.472,0.182,0.114,0.15,10
305,I,0.2,0.145,0.06,0.037,0.0125,0.0095,0.011,4
307,M,0.645,0.515,0.24,1.5415,0.471,0.369,0.535,13
310,F,0.63,0.485,0.19,1.2435,0.4635,0.3055,0.39,21
311,M,0.56,0.44,0.14,0.971,0.443,0.2045,0.265,14
316,F,0.635,0.535,0.19,1.242,0.576,0.2475,0.39,14
317,M,0.45,0.35,0.1,0.3675,0.1465,0.1015,0.12,10
322,M,0.385,0.31,0.1,0.2845,0.1065,0.075,0.1,11
323,I,0.265,0.205,0.07,0.1055,0.039,0.041,0.035,5
324,M,0.335,0.265,0.105,0.222,0.0935,0.056,0.075,7
325,I,0.355,0.275,0.09,0.251,0.097,0.053,0.08,7
327,M,0.51,0.4,0.13,0.6435,0.27,0.1665,0.205,12
329,I,0.36,0.28,0.09,0.2255,0.0885,0.04,0.09,8
337,M,0.59,0.45,0.185,1.283,0.473,0.276,0.425,16
339,F,0.565,0.45,0.195,1.0035,0.406,0.2505,0.285,15
342,M,0.62,0.465,0.185,1.274,0.579,0.3065,0.32,12
346,F,0.525,0.42,0.16,0.756,0.2745,0.173,0.275,9
349,M,0.61,0.48,0.15,1.2,0.56,0.2455,0.28,14
350,F,0.61,0.495,0.185,1.153,0.536,0.2905,0.245,8
353,M,0.58,0.455,0.17,0.93,0.408,0.259,0.22,9
359,F,0.685,0.545,0.18,1.768,0.7495,0.392,0.485,16
361,F,0.59,0.465,0.15,0.997,0.392,0.246,0.34,12
363,F,0.6,0.48,0.15,1.029,0.4085,0.2705,0.295,16
366,M,0.58,0.465,0.145,0.887,0.4405,0.1655,0.265,11
367,F,0.58,0.455,0.12,1.0735,0.479,0.2735,0.265,10
371,F,0.66,0.565,0.195,1.7605,0.692,0.3265,0.5,16
372,F,0.68,0.58,0.2,1.787,0.585,0.453,0.6,19
374,M,0.685,0.52,0.15,1.343,0.4635,0.292,0.4,13
376,M,0.63,0.49,0.19,1.1775,0.4935,0.3365,0.285,11
377,F,0.585,0.45,0.16,1.077,0.4995,0.2875,0.25,10
379,F,0.61,0.495,0.185,1.1085,0.3705,0.3135,0.33,12
382,M,0.485,0.4,0.135,0.663,0.313,0.137,0.2,10
383,M,0.47,0.375,0.12,0.5565,0.226,0.122,0.195,12
390,I,0.415,0.325,0.1,0.3215,0.1535,0.0595,0.105,10
391,M,0.475,0.375,0.125,0.593,0.277,0.115,0.18,10
393,I,0.365,0.295,0.095,0.25,0.1075,0.0545,0.08,9
395,I,0.39,0.31,0.1,0.302,0.116,0.064,0.115,11
399,M,0.585,0.455,0.15,0.987,0.4355,0.2075,0.31,11
404,I,0.44,0.345,0.12,0.365,0.1655,0.083,0.11,7
405,F,0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24,12
407,M,0.59,0.485,0.12,0.911,0.39,0.182,0.29,16
409,M,0.57,0.44,0.095,0.827,0.3395,0.2215,0.235,8
411,M,0.585,0.475,0.12,0.945,0.41,0.2115,0.28,14
416,F,0.63,0.5,0.17,1.3135,0.5595,0.267,0.4,20
422,F,0.49,0.39,0.135,0.5785,0.2465,0.123,0.2,13
424,I,0.26,0.2,0.07,0.092,0.037,0.02,0.03,6
425,M,0.58,0.45,0.175,1.068,0.425,0.203,0.32,13
428,F,0.56,0.455,0.125,0.943,0.344,0.129,0.375,21
429,F,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,18
431,M,0.6,0.47,0.155,1.036,0.4375,0.196,0.325,20
435,M,0.5,0.41,0.15,0.662,0.2815,0.137,0.22,11
436,I,0.36,0.275,0.095,0.217,0.084,0.0435,0.09,7
439,M,0.5,0.415,0.165,0.6885,0.249,0.138,0.25,13
440,I,0.36,0.275,0.11,0.2335,0.095,0.0525,0.085,10
441,I,0.335,0.26,0.1,0.192,0.0785,0.0585,0.07,8
444,F,0.41,0.325,0.105,0.3635,0.159,0.077,0.12,10
452,F,0.665,0.555,0.195,1.4385,0.581,0.354,0.36,17
459,F,0.525,0.41,0.135,0.7085,0.293,0.1525,0.235,11
460,M,0.38,0.285,0.1,0.2665,0.115,0.061,0.075,11
461,F,0.585,0.465,0.17,0.9915,0.3865,0.224,0.265,12
462,I,0.24,0.185,0.07,0.0715,0.026,0.018,0.025,6
463,I,0.22,0.165,0.055,0.0545,0.0215,0.012,0.02,5
466,F,0.67,0.55,0.19,1.3905,0.5425,0.3035,0.4,12
469,M,0.675,0.555,0.2,1.4385,0.545,0.2665,0.465,21
472,I,0.43,0.34,0.12,0.3575,0.151,0.0645,0.1045,9
479,M,0.66,0.545,0.185,1.32,0.5305,0.2635,0.455,16
480,F,0.7,0.585,0.185,1.8075,0.7055,0.3215,0.475,29
481,M,0.575,0.4,0.155,0.9325,0.3605,0.2445,0.3,17
484,M,0.63,0.48,0.145,1.0115,0.4235,0.237,0.305,12
485,F,0.585,0.465,0.14,0.908,0.381,0.1615,0.315,13
488,M,0.54,0.42,0.135,0.8075,0.3485,0.1795,0.235,11
493,M,0.655,0.53,0.175,1.2635,0.486,0.2635,0.415,15
495,F,0.625,0.5,0.15,0.953,0.3445,0.2235,0.305,15
497,F,0.605,0.485,0.165,1.0105,0.435,0.209,0.3,19
501,F,0.62,0.52,0.225,1.1835,0.378,0.27,0.395,23
502,F,0.62,0.47,0.225,1.115,0.378,0.2145,0.36,15
503,F,0.6,0.505,0.19,1.129,0.4385,0.256,0.36,13
505,M,0.6,0.47,0.175,1.105,0.4865,0.247,0.315,15
506,M,0.56,0.46,0.235,0.8395,0.3325,0.157,0.305,12
507,M,0.585,0.455,0.225,1.055,0.3815,0.221,0.365,15
510,I,0.68,0.53,0.185,1.1095,0.439,0.245,0.34,10
511,F,0.455,0.35,0.14,0.5185,0.221,0.1265,0.135,10
513,M,0.31,0.22,0.085,0.146,0.061,0.0365,0.045,6
514,F,0.275,0.195,0.07,0.08,0.031,0.0215,0.025,5
516,M,0.4,0.29,0.115,0.2795,0.1115,0.0575,0.075,9
519,F,0.345,0.25,0.09,0.203,0.078,0.059,0.055,6
523,M,0.2,0.14,0.055,0.035,0.0145,0.008,0.01,5
526,M,0.155,0.11,0.04,0.0155,0.0065,0.003,0.005,3
527,F,0.57,0.445,0.155,0.733,0.282,0.159,0.235,14
530,I,0.53,0.42,0.185,0.752,0.299,0.156,0.205,20
532,I,0.47,0.37,0.12,0.4705,0.1845,0.1055,0.155,12
533,F,0.435,0.335,0.11,0.38,0.1695,0.086,0.11,9
534,I,0.47,0.37,0.14,0.4985,0.2095,0.1225,0.145,10
536,I,0.52,0.405,0.14,0.5775,0.2,0.145,0.179,11
537,M,0.29,0.23,0.075,0.1165,0.043,0.0255,0.04,7
539,F,0.375,0.29,0.115,0.2705,0.093,0.066,0.0885,10
540,F,0.5,0.375,0.14,0.604,0.242,0.1415,0.179,15
541,F,0.44,0.355,0.115,0.415,0.1585,0.0925,0.131,11
542,M,0.42,0.325,0.115,0.2885,0.1,0.057,0.1135,15
544,F,0.38,0.29,0.105,0.257,0.099,0.051,0.085,10
549,I,0.555,0.425,0.18,0.875,0.3695,0.2005,0.255,11
550,I,0.65,0.515,0.16,1.1625,0.495,0.203,0.33,17
551,I,0.615,0.49,0.155,0.9885,0.4145,0.195,0.345,13
555,I,0.5,0.385,0.15,0.6265,0.2605,0.1665,0.16,10
559,I,0.52,0.4,0.145,0.66,0.267,0.1055,0.22,13
560,F,0.44,0.34,0.105,0.364,0.148,0.0805,0.1175,8
561,I,0.515,0.4,0.12,0.659,0.2705,0.179,0.17,13
565,M,0.35,0.255,0.065,0.179,0.0705,0.0385,0.06,10
566,I,0.485,0.355,0.13,0.581,0.245,0.132,0.168,12
575,F,0.61,0.475,0.14,1.133,0.5275,0.2355,0.35,11
577,F,0.585,0.435,0.175,0.982,0.4055,0.2495,0.27,10
579,F,0.63,0.48,0.175,1.3675,0.5015,0.3035,0.515,17
580,F,0.625,0.49,0.175,1.233,0.5565,0.247,0.365,11
584,F,0.41,0.305,0.1,0.363,0.1735,0.065,0.11,11
586,I,0.52,0.425,0.17,0.6805,0.28,0.174,0.195,10
590,I,0.51,0.4,0.15,0.745,0.2865,0.1675,0.235,13
592,I,0.525,0.41,0.175,0.874,0.3585,0.207,0.205,18
593,F,0.66,0.52,0.18,1.514,0.526,0.2975,0.42,19
594,M,0.535,0.42,0.15,0.6995,0.2575,0.153,0.24,12
595,I,0.575,0.455,0.18,0.8525,0.3015,0.1825,0.3,13
600,I,0.535,0.42,0.145,0.926,0.398,0.1965,0.25,17
602,F,0.39,0.3,0.1,0.265,0.1075,0.06,0.0865,13
603,I,0.47,0.345,0.115,0.4885,0.2005,0.108,0.166,11
607,I,0.485,0.37,0.13,0.458,0.181,0.113,0.136,10
609,M,0.35,0.265,0.09,0.1775,0.0575,0.042,0.068,12
610,F,0.44,0.345,0.17,0.4085,0.15,0.0825,0.1515,12
611,M,0.195,0.145,0.05,0.032,0.01,0.008,0.012,4
613,I,0.495,0.37,0.125,0.4775,0.185,0.0705,0.169,18
618,M,0.31,0.225,0.075,0.1295,0.0455,0.0335,0.044,9
620,M,0.345,0.255,0.08,0.169,0.06,0.0425,0.054,10
626,F,0.425,0.335,0.095,0.322,0.1205,0.061,0.125,10
629,M,0.34,0.265,0.085,0.1835,0.077,0.046,0.065,10
631,F,0.43,0.34,0.12,0.391,0.1555,0.095,0.1405,7
632,M,0.46,0.365,0.125,0.467,0.1895,0.0945,0.158,10
634,M,0.36,0.295,0.1,0.2105,0.066,0.0525,0.075,9
635,M,0.355,0.265,0.09,0.168,0.05,0.041,0.063,8
637,M,0.355,0.26,0.085,0.1905,0.081,0.0485,0.055,6
645,I,0.445,0.33,0.12,0.347,0.12,0.084,0.105,11
648,I,0.46,0.35,0.12,0.4885,0.193,0.105,0.155,11
651,I,0.335,0.245,0.09,0.1665,0.0595,0.04,0.06,6
652,I,0.47,0.35,0.13,0.466,0.1845,0.099,0.145,11
653,M,0.31,0.225,0.08,0.1345,0.054,0.024,0.05,7
657,F,0.615,0.515,0.17,1.14,0.4305,0.2245,0.42,16
659,F,0.585,0.475,0.185,0.9585,0.4145,0.1615,0.33,11
661,I,0.535,0.45,0.17,0.781,0.3055,0.1555,0.295,11
664,I,0.45,0.355,0.12,0.412,0.1145,0.0665,0.16,19
668,M,0.55,0.425,0.155,0.9175,0.2775,0.243,0.335,13
672,F,0.53,0.41,0.165,0.8115,0.24,0.169,0.24,19
675,F,0.52,0.395,0.18,0.64,0.158,0.11,0.245,22
676,M,0.54,0.415,0.145,0.74,0.2635,0.168,0.245,12
679,F,0.37,0.275,0.1,0.2225,0.093,0.026,0.08,8
687,F,0.535,0.405,0.125,0.927,0.26,0.1425,0.345,16
688,M,0.525,0.4,0.17,0.7305,0.279,0.2055,0.195,11
691,I,0.255,0.19,0.075,0.0865,0.0345,0.0205,0.025,5
693,M,0.38,0.29,0.12,0.283,0.1175,0.0655,0.085,9
696,I,0.155,0.105,0.05,0.0175,0.005,0.0035,0.005,4
697,M,0.28,0.205,0.1,0.1165,0.0545,0.0285,0.03,5
698,F,0.43,0.335,0.12,0.444,0.155,0.1145,0.14,13
701,F,0.48,0.385,0.135,0.536,0.1895,0.142,0.173,14
702,F,0.445,0.33,0.105,0.4525,0.18,0.103,0.123,9
705,M,0.415,0.325,0.14,0.417,0.1535,0.1015,0.144,10
710,I,0.325,0.25,0.08,0.176,0.0595,0.0355,0.063,7
717,I,0.25,0.19,0.06,0.0765,0.036,0.0115,0.0245,6
718,I,0.18,0.125,0.035,0.0265,0.0095,0.0055,0.0085,4
721,M,0.555,0.455,0.16,1.0575,0.3925,0.228,0.293,13
723,M,0.525,0.41,0.13,0.99,0.3865,0.243,0.295,15
724,M,0.465,0.36,0.08,0.488,0.191,0.125,0.155,11
725,F,0.49,0.36,0.11,0.5005,0.161,0.107,0.195,17
727,F,0.48,0.375,0.105,0.525,0.2185,0.1195,0.155,12
732,M,0.52,0.4,0.12,0.823,0.298,0.1805,0.265,15
734,M,0.525,0.425,0.12,0.8665,0.2825,0.176,0.29,18
735,M,0.51,0.39,0.125,0.6565,0.262,0.1835,0.175,10
740,M,0.53,0.44,0.205,0.835,0.32,0.2175,0.245,14
742,F,0.535,0.42,0.15,0.7365,0.2785,0.186,0.215,14
747,M,0.52,0.385,0.14,0.6595,0.2485,0.2035,0.16,9
748,M,0.535,0.42,0.13,0.8055,0.301,0.181,0.28,14
749,M,0.695,0.515,0.175,1.5165,0.578,0.4105,0.39,15
756,M,0.615,0.525,0.155,1.1375,0.367,0.236,0.37,20
757,F,0.605,0.495,0.19,1.437,0.469,0.2655,0.41,15
766,F,0.59,0.445,0.13,1.1325,0.3825,0.234,0.32,13
771,I,0.485,0.375,0.14,0.521,0.2,0.123,0.17,8
775,M,0.53,0.41,0.165,0.732,0.189,0.17,0.31,11
777,M,0.49,0.38,0.14,0.6385,0.2305,0.142,0.195,13
778,M,0.465,0.35,0.14,0.5755,0.2015,0.1505,0.19,15
784,I,0.215,0.155,0.06,0.0525,0.021,0.0165,0.015,5
786,F,0.515,0.39,0.13,0.5755,0.1975,0.13,0.1845,9
788,F,0.505,0.39,0.16,0.644,0.2475,0.2025,0.1635,9
790,F,0.57,0.465,0.16,0.8935,0.3145,0.2575,0.263,10
793,M,0.575,0.45,0.165,0.9215,0.3275,0.225,0.256,12
794,M,0.58,0.465,0.16,1.0345,0.315,0.26,0.3635,12
797,M,0.44,0.335,0.11,0.394,0.157,0.096,0.122,9
800,M,0.46,0.34,0.135,0.495,0.1655,0.117,0.185,10
802,M,0.425,0.33,0.13,0.4405,0.152,0.0935,0.155,9
810,M,0.505,0.405,0.14,0.875,0.2665,0.174,0.285,12
818,I,0.35,0.25,0.07,0.18,0.0655,0.048,0.054,6
825,I,0.395,0.29,0.095,0.319,0.138,0.08,0.082,7
826,I,0.395,0.29,0.095,0.304,0.127,0.084,0.077,6
830,M,0.415,0.305,0.1,0.325,0.156,0.0505,0.091,6
831,I,0.425,0.325,0.1,0.398,0.1185,0.0645,0.0945,6
833,I,0.445,0.335,0.1,0.4895,0.2745,0.086,0.1105,7
839,I,0.485,0.355,0.105,0.498,0.2175,0.096,0.1525,9
840,M,0.49,0.385,0.125,0.609,0.3065,0.096,0.1775,8
841,F,0.495,0.41,0.125,0.7555,0.3355,0.129,0.214,9
845,M,0.54,0.405,0.125,0.891,0.4815,0.1915,0.202,9
846,F,0.54,0.42,0.14,0.805,0.369,0.1725,0.21,11
849,M,0.55,0.45,0.15,1.0145,0.407,0.2015,0.2875,10
855,F,0.575,0.465,0.14,0.958,0.442,0.1815,0.2705,9
856,M,0.59,0.475,0.165,1.077,0.4545,0.244,0.3095,9
857,M,0.59,0.46,0.13,1.102,0.455,0.2055,0.33,12
860,F,0.595,0.475,0.16,1.1405,0.547,0.231,0.271,6
864,M,0.6,0.495,0.175,1.29,0.606,0.276,0.3445,11
868,F,0.615,0.52,0.15,1.3435,0.629,0.2605,0.345,10
869,M,0.615,0.51,0.15,1.296,0.545,0.3315,0.32,9
870,M,0.615,0.505,0.165,1.34,0.5315,0.2815,0.41,12
874,F,0.625,0.49,0.2,1.3825,0.5895,0.285,0.381,11
875,M,0.63,0.505,0.165,1.26,0.4525,0.2755,0.406,14
878,F,0.635,0.485,0.165,1.2945,0.668,0.2605,0.2715,9
879,F,0.64,0.51,0.165,1.486,0.7595,0.332,0.321,8
880,M,0.65,0.525,0.175,1.4715,0.675,0.315,0.399,11
883,M,0.66,0.53,0.17,1.3905,0.5905,0.212,0.453,15
888,F,0.68,0.56,0.195,1.7775,0.861,0.322,0.415,11
890,F,0.695,0.56,0.22,1.834,0.8455,0.422,0.455,11
893,I,0.24,0.175,0.055,0.0705,0.025,0.014,0.021,5
895,I,0.255,0.19,0.05,0.083,0.0295,0.0215,0.027,6
896,I,0.255,0.18,0.055,0.083,0.031,0.0215,0.02,4
899,I,0.295,0.23,0.08,0.1625,0.065,0.05,0.0385,5
904,I,0.315,0.23,0.07,0.144,0.053,0.0305,0.04,8
906,I,0.325,0.24,0.075,0.187,0.0825,0.0445,0.05,6
908,I,0.335,0.25,0.075,0.1825,0.0705,0.044,0.055,7
909,I,0.335,0.25,0.075,0.186,0.0945,0.038,0.0445,7
911,I,0.34,0.25,0.07,0.2225,0.104,0.0425,0.055,7
914,I,0.37,0.28,0.095,0.2865,0.1505,0.069,0.0795,7
918,I,0.41,0.305,0.09,0.3535,0.157,0.0745,0.1,7
919,I,0.41,0.31,0.09,0.3335,0.1635,0.061,0.091,6
921,I,0.42,0.32,0.115,0.376,0.169,0.092,0.1,5
922,I,0.42,0.315,0.1,0.3435,0.157,0.0795,0.09,6
926,I,0.43,0.325,0.09,0.425,0.217,0.087,0.095,7
929,I,0.44,0.345,0.13,0.4495,0.209,0.0835,0.134,6
931,F,0.445,0.335,0.11,0.4355,0.2025,0.1095,0.1195,6
932,I,0.445,0.35,0.13,0.4195,0.1695,0.0945,0.1195,7
936,I,0.45,0.335,0.105,0.447,0.2335,0.153,0.119,7
942,I,0.465,0.37,0.115,0.534,0.261,0.098,0.143,7
946,F,0.47,0.365,0.12,0.582,0.29,0.092,0.146,8
948,F,0.475,0.36,0.12,0.5915,0.3245,0.11,0.127,6
952,M,0.48,0.365,0.12,0.6015,0.312,0.117,0.14,7
953,F,0.485,0.37,0.115,0.4785,0.1995,0.0955,0.129,7
957,M,0.5,0.39,0.135,0.6595,0.3145,0.1535,0.1565,6
964,I,0.505,0.355,0.125,0.601,0.25,0.1205,0.185,8
967,I,0.51,0.405,0.135,0.769,0.3655,0.1585,0.18,7
968,M,0.51,0.405,0.15,0.7035,0.347,0.134,0.1885,8
971,M,0.515,0.39,0.155,0.7125,0.3695,0.137,0.155,7
977,F,0.535,0.4,0.135,0.8215,0.3935,0.196,0.205,8
978,M,0.535,0.43,0.14,0.7165,0.2855,0.1595,0.2155,8
979,M,0.535,0.435,0.14,0.874,0.3735,0.229,0.2195,8
980,F,0.55,0.445,0.155,0.9905,0.544,0.178,0.218,9
981,F,0.55,0.43,0.14,0.8105,0.368,0.161,0.275,9
985,M,0.57,0.45,0.155,1.1935,0.513,0.21,0.343,10
986,F,0.57,0.455,0.15,1.107,0.54,0.255,0.27,8
987,M,0.57,0.445,0.14,1.0635,0.5265,0.2195,0.24,8
990,F,0.575,0.46,0.16,1.103,0.538,0.221,0.249,9
992,F,0.58,0.46,0.18,1.0515,0.4095,0.2595,0.276,8
993,M,0.58,0.455,0.15,1.012,0.4985,0.2115,0.2835,10
994,F,0.58,0.45,0.145,1.137,0.5585,0.22,0.29,8
996,M,0.59,0.465,0.155,1.136,0.5245,0.2615,0.275,11
1003,M,0.595,0.455,0.15,1.044,0.518,0.2205,0.27,9
1005,M,0.605,0.475,0.155,1.161,0.572,0.2455,0.275,9
