,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class
1071,I,0.385,0.29,0.08,0.2485,0.122,0.0495,0.065,7
1774,M,0.465,0.36,0.115,0.5795,0.295,0.1395,0.12,7
184,F,0.645,0.51,0.2,1.5675,0.621,0.367,0.46,12
906,I,0.325,0.24,0.075,0.187,0.0825,0.0445,0.05,6
2545,I,0.205,0.15,0.065,0.04,0.02,0.011,0.013,4
1559,I,0.435,0.335,0.1,0.3295,0.129,0.07,0.11,7
1454,I,0.47,0.355,0.12,0.3685,0.126,0.0835,0.1365,6
2871,I,0.375,0.28,0.085,0.2145,0.0855,0.0485,0.072,7
1824,I,0.185,0.135,0.04,0.027,0.0105,0.0055,0.009,5
218,M,0.47,0.36,0.135,0.501,0.1665,0.115,0.165,10
2449,F,0.37,0.285,0.105,0.27,0.1125,0.0585,0.0835,9
1151,M,0.585,0.465,0.16,0.9555,0.4595,0.236,0.265,7
2870,I,0.37,0.27,0.09,0.1855,0.07,0.0425,0.065,7
572,F,0.59,0.455,0.155,1.066,0.382,0.2275,0.415,20
1682,I,0.62,0.49,0.16,1.066,0.446,0.246,0.305,11
565,M,0.35,0.255,0.065,0.179,0.0705,0.0385,0.06,10
3364,M,0.33,0.245,0.085,0.171,0.0655,0.0365,0.055,11
4103,M,0.7,0.545,0.215,1.9125,0.8825,0.4385,0.506,10
2822,I,0.45,0.335,0.105,0.362,0.1575,0.0795,0.1095,7
1384,F,0.63,0.485,0.17,1.3205,0.5945,0.345,0.345,9
3135,M,0.46,0.35,0.125,0.5165,0.1885,0.1145,0.185,9
3041,M,0.575,0.47,0.15,0.9785,0.4505,0.196,0.276,9
2960,F,0.66,0.525,0.18,1.5965,0.7765,0.397,0.3605,10
1964,F,0.66,0.535,0.205,1.4415,0.5925,0.2775,0.49,10
411,M,0.585,0.475,0.12,0.945,0.41,0.2115,0.28,14
2807,M,0.7,0.54,0.205,1.74,0.7885,0.373,0.4865,13
2531,M,0.605,0.475,0.175,1.201,0.5395,0.275,0.309,10
3567,I,0.58,0.46,0.14,0.9265,0.4135,0.1845,0.27,10
2186,F,0.52,0.4,0.125,0.6865,0.295,0.1715,0.185,9
2180,F,0.625,0.42,0.165,1.0595,0.358,0.165,0.445,21
1032,M,0.65,0.52,0.21,1.6785,0.6665,0.308,0.46,11
3574,F,0.6,0.47,0.17,1.0805,0.4995,0.2245,0.3205,9
3029,I,0.52,0.41,0.14,0.6625,0.2775,0.1555,0.196,11
3373,M,0.54,0.405,0.155,0.9715,0.3225,0.194,0.29,19
41,F,0.55,0.425,0.135,0.8515,0.362,0.196,0.27,14
3857,M,0.655,0.515,0.2,1.373,0.443,0.3375,0.49,16
423,I,0.29,0.225,0.07,0.101,0.036,0.0235,0.035,8
2432,F,0.61,0.485,0.165,1.087,0.4255,0.232,0.38,11
1573,I,0.48,0.37,0.12,0.536,0.251,0.114,0.15,8
193,I,0.355,0.275,0.085,0.22,0.092,0.06,0.15,8
1776,M,0.485,0.37,0.155,0.968,0.419,0.2455,0.2365,9
1125,M,0.55,0.425,0.15,0.8315,0.411,0.1765,0.2165,10
164,F,0.65,0.545,0.23,1.752,0.5605,0.2895,0.815,16
1464,F,0.505,0.38,0.135,0.6855,0.361,0.1565,0.161,9
3713,M,0.71,0.555,0.175,2.14,1.2455,0.3725,0.434,11
4011,M,0.615,0.53,0.17,1.12,0.5775,0.2095,0.286,9
3432,I,0.36,0.27,0.09,0.219,0.097,0.0405,0.065,6
462,I,0.24,0.185,0.07,0.0715,0.026,0.018,0.025,6
3697,M,0.65,0.51,0.175,1.155,0.4955,0.2025,0.385,12
598,I,0.605,0.495,0.145,1.054,0.369,0.2255,0.36,12
1335,F,0.575,0.48,0.165,1.078,0.511,0.2095,0.306,9
3214,F,0.57,0.495,0.16,1.0915,0.452,0.275,0.315,14
173,F,0.52,0.405,0.115,0.776,0.32,0.1845,0.22,8
2646,I,0.495,0.38,0.12,0.512,0.233,0.1205,0.136,7
3517,F,0.7,0.56,0.175,1.6605,0.8605,0.3275,0.398,11
2455,I,0.235,0.17,0.065,0.0625,0.023,0.014,0.022,6
489,F,0.57,0.455,0.165,1.0595,0.44,0.2195,0.285,14
3366,M,0.28,0.21,0.065,0.0905,0.035,0.02,0.03,5
3920,M,0.295,0.23,0.085,0.125,0.042,0.0285,0.043,8
54,M,0.405,0.31,0.1,0.385,0.173,0.0915,0.11,7
752,F,0.605,0.46,0.17,1.122,0.347,0.3045,0.315,13
235,I,0.295,0.225,0.08,0.124,0.0485,0.032,0.04,9
1,M,0.35,0.265,0.09,0.2255,0.0995,0.0485,0.07,7
4078,M,0.55,0.43,0.18,0.8265,0.4405,0.159,0.225,10
764,F,0.61,0.47,0.145,1.153,0.403,0.296,0.32,14
1389,M,0.635,0.49,0.16,1.101,0.534,0.1865,0.3455,10
920,I,0.415,0.33,0.09,0.3595,0.17,0.081,0.09,6
3753,I,0.475,0.36,0.11,0.452,0.191,0.099,0.13,8
2541,F,0.69,0.55,0.18,1.659,0.8715,0.2655,0.4395,9
3090,M,0.46,0.355,0.14,0.491,0.207,0.115,0.174,10
1781,M,0.515,0.395,0.135,1.007,0.472,0.2495,0.252,8
757,F,0.605,0.495,0.19,1.437,0.469,0.2655,0.41,15
182,F,0.56,0.45,0.16,1.0235,0.429,0.268,0.3,10
3985,M,0.63,0.48,0.185,1.21,0.53,0.2555,0.322,11
2840,M,0.59,0.485,0.155,1.0785,0.4535,0.2435,0.31,9
1129,M,0.56,0.415,0.145,0.852,0.43,0.1885,0.205,8
426,F,0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33,18
1039,F,0.66,0.475,0.18,1.3695,0.641,0.294,0.335,6
512,F,0.49,0.38,0.145,0.6725,0.249,0.181,0.21,10
2140,F,0.45,0.36,0.125,0.5065,0.222,0.105,0.16,10
954,M,0.49,0.385,0.125,0.649,0.32,0.124,0.1695,8
91,M,0.555,0.44,0.15,0.755,0.307,0.1525,0.26,12
2556,I,0.38,0.285,0.085,0.237,0.115,0.0405,0.07,6
791,F,0.485,0.375,0.135,0.556,0.1925,0.1315,0.1685,10
3199,F,0.49,0.38,0.155,0.578,0.2395,0.1255,0.18,9
2993,F,0.595,0.43,0.21,1.5245,0.653,0.396,0.41,11
3235,M,0.665,0.535,0.155,1.383,0.596,0.2565,0.485,14
969,M,0.51,0.41,0.145,0.796,0.3865,0.1815,0.1955,8
537,M,0.29,0.23,0.075,0.1165,0.043,0.0255,0.04,7
2604,F,0.62,0.485,0.175,1.2155,0.545,0.253,0.345,10
2898,I,0.55,0.435,0.165,0.804,0.34,0.194,0.244,8
3421,M,0.6,0.475,0.15,1.089,0.5195,0.223,0.292,11
430,F,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,18
1197,M,0.715,0.55,0.19,2.0045,1.0465,0.407,0.5075,12
3365,I,0.44,0.31,0.115,0.3625,0.134,0.082,0.12,11
2578,M,0.515,0.395,0.12,0.646,0.285,0.1365,0.172,9
923,I,0.425,0.34,0.1,0.382,0.164,0.096,0.1,6
2272,M,0.635,0.51,0.21,1.598,0.6535,0.2835,0.58,15
3913,I,0.54,0.4,0.145,0.757,0.315,0.181,0.215,11
3470,M,0.72,0.565,0.2,1.787,0.718,0.385,0.529,11
4097,M,0.635,0.5,0.18,1.2915,0.594,0.2695,0.37,9
2034,F,0.625,0.515,0.18,1.3485,0.5255,0.252,0.3925,14
2146,M,0.465,0.35,0.12,0.5205,0.2015,0.1625,0.185,11
3157,F,0.43,0.35,0.09,0.397,0.1575,0.089,0.12,9
2459,F,0.585,0.47,0.17,1.099,0.3975,0.2325,0.358,20
1883,M,0.555,0.41,0.125,0.599,0.2345,0.1465,0.194,8
1611,M,0.55,0.435,0.14,0.7625,0.327,0.1685,0.259,10
3579,F,0.6,0.485,0.145,0.776,0.3545,0.1585,0.239,9
3647,I,0.485,0.365,0.125,0.426,0.163,0.0965,0.151,8
2489,M,0.49,0.39,0.135,0.592,0.242,0.096,0.1835,15
672,F,0.53,0.41,0.165,0.8115,0.24,0.169,0.24,19
1823,M,0.73,0.575,0.21,2.069,0.9285,0.409,0.643,11
2474,M,0.605,0.49,0.145,1.3,0.517,0.3285,0.31,14
261,F,0.57,0.44,0.125,0.865,0.3675,0.1725,0.27,12
2353,F,0.72,0.56,0.175,1.7265,0.637,0.3415,0.525,17
498,F,0.615,0.525,0.155,1.0385,0.427,0.2315,0.345,11
1266,I,0.46,0.35,0.105,0.3705,0.1575,0.077,0.114,9
2973,M,0.735,0.59,0.205,2.087,0.909,0.474,0.625,12
4111,I,0.515,0.4,0.14,0.7165,0.3495,0.1595,0.1785,8
429,F,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,18
1624,M,0.565,0.44,0.125,0.802,0.3595,0.1825,0.215,9
528,F,0.57,0.45,0.16,0.9715,0.3965,0.255,0.26,12
267,M,0.35,0.275,0.11,0.2925,0.1225,0.0635,0.0905,8
1908,M,0.575,0.475,0.145,0.857,0.3665,0.173,0.269,9
4091,M,0.625,0.5,0.18,1.3705,0.645,0.303,0.3705,12
2318,F,0.505,0.385,0.135,0.6185,0.251,0.1175,0.2,12
1644,M,0.58,0.46,0.155,1.0335,0.469,0.2225,0.295,10
2676,F,0.605,0.48,0.15,1.079,0.4505,0.2835,0.293,10
3935,M,0.52,0.41,0.115,0.77,0.263,0.157,0.26,11
2808,F,0.705,0.54,0.205,1.757,0.8265,0.417,0.461,9
2409,F,0.64,0.5,0.15,1.0705,0.371,0.2705,0.36,8
2522,M,0.545,0.45,0.15,0.8795,0.387,0.15,0.2625,11
104,M,0.605,0.47,0.16,1.1735,0.4975,0.2405,0.345,12
3562,F,0.57,0.42,0.16,0.8875,0.4315,0.1915,0.223,8
122,F,0.515,0.425,0.14,0.766,0.304,0.1725,0.255,14
1113,I,0.525,0.4,0.13,0.6455,0.325,0.1245,0.17,8
2673,M,0.595,0.47,0.165,1.108,0.4915,0.2325,0.3345,9
1962,F,0.655,0.525,0.175,1.348,0.5855,0.2605,0.394,10
2666,M,0.58,0.455,0.13,0.852,0.41,0.1725,0.225,8
2654,F,0.545,0.43,0.14,0.832,0.4355,0.17,0.201,9
2736,I,0.43,0.34,0.11,0.3645,0.159,0.0855,0.105,7
1086,I,0.445,0.335,0.11,0.411,0.1985,0.0935,0.109,8
1059,I,0.25,0.18,0.065,0.0685,0.0245,0.0155,0.0225,5
3063,F,0.635,0.49,0.155,1.145,0.4775,0.3035,0.3155,9
547,M,0.205,0.155,0.045,0.0425,0.017,0.0055,0.0155,7
2224,F,0.55,0.425,0.145,0.797,0.297,0.15,0.265,9
110,M,0.495,0.395,0.125,0.5415,0.2375,0.1345,0.155,9
2949,M,0.635,0.515,0.16,1.2075,0.5385,0.282,0.345,11
1701,F,0.635,0.49,0.175,1.2435,0.5805,0.313,0.305,10
3377,I,0.255,0.19,0.07,0.0815,0.028,0.016,0.031,5
3034,M,0.54,0.42,0.19,0.6855,0.293,0.163,0.38,10
1276,I,0.48,0.355,0.115,0.4725,0.2065,0.112,0.132,8
2837,F,0.58,0.445,0.135,0.95,0.484,0.182,0.2325,8
2536,F,0.655,0.545,0.165,1.6225,0.6555,0.299,0.513,12
4124,I,0.5,0.385,0.12,0.516,0.197,0.1305,0.165,8
3382,M,0.495,0.4,0.12,0.6605,0.2605,0.161,0.19,15
3891,F,0.56,0.46,0.18,0.97,0.342,0.196,0.355,12
1548,I,0.385,0.29,0.09,0.2365,0.1,0.0505,0.076,8
1009,F,0.615,0.48,0.16,1.2525,0.585,0.2595,0.33,8
2971,M,0.715,0.55,0.175,1.825,0.938,0.3805,0.44,11
3979,M,0.495,0.375,0.115,0.6245,0.282,0.143,0.155,6
2991,M,0.595,0.485,0.15,1.0835,0.5305,0.231,0.276,8
385,F,0.455,0.37,0.105,0.4925,0.216,0.1245,0.135,9
1359,M,0.605,0.49,0.14,0.9755,0.419,0.206,0.315,10
1388,M,0.63,0.495,0.16,1.093,0.497,0.221,0.315,12
1107,I,0.51,0.38,0.115,0.5155,0.215,0.1135,0.166,8
111,M,0.465,0.36,0.105,0.431,0.172,0.107,0.175,9
3825,M,0.625,0.47,0.17,1.1665,0.4605,0.2565,0.3945,11
2005,I,0.395,0.29,0.095,0.3,0.158,0.068,0.078,7
3559,F,0.565,0.45,0.175,1.2365,0.5305,0.2455,0.308,10
4092,F,0.625,0.49,0.19,1.7015,0.7465,0.4105,0.3855,11
3711,M,0.705,0.55,0.21,1.4385,0.655,0.3255,0.462,11
3410,I,0.415,0.31,0.105,0.3595,0.167,0.083,0.0915,6
3553,I,0.53,0.405,0.13,0.6615,0.2945,0.1395,0.19,9
2910,M,0.58,0.445,0.15,0.9525,0.4315,0.1945,0.287,11
53,F,0.47,0.36,0.12,0.4775,0.2105,0.1055,0.15,10
284,M,0.515,0.38,0.175,0.9565,0.325,0.158,0.31,14
989,M,0.575,0.475,0.16,1.114,0.4955,0.2745,0.29,9
3337,I,0.66,0.525,0.18,1.6935,0.6025,0.4005,0.42,15
2793,M,0.63,0.505,0.175,1.221,0.555,0.252,0.34,12
2916,M,0.595,0.47,0.155,1.2015,0.492,0.3865,0.265,10
1159,M,0.605,0.48,0.17,1.1835,0.582,0.2365,0.317,10
2372,F,0.405,0.325,0.11,0.3575,0.145,0.0725,0.11,12
2826,M,0.5,0.365,0.13,0.5945,0.309,0.1085,0.1535,9
3469,F,0.715,0.585,0.23,2.0725,0.8655,0.4095,0.565,10
3763,I,0.53,0.41,0.15,0.612,0.2435,0.1525,0.1895,11
3477,I,0.4,0.3,0.11,0.2985,0.1375,0.071,0.075,6
1587,I,0.515,0.395,0.125,0.6635,0.32,0.14,0.17,8
896,I,0.255,0.18,0.055,0.083,0.031,0.0215,0.02,4
3466,M,0.64,0.5,0.17,1.4545,0.642,0.3575,0.354,9
84,M,0.58,0.45,0.14,1.013,0.38,0.216,0.36,14
1890,M,0.565,0.455,0.155,0.9355,0.421,0.183,0.26,11
2328,F,0.525,0.425,0.145,0.7995,0.3345,0.209,0.24,15
501,F,0.62,0.52,0.225,1.1835,0.378,0.27,0.395,23
3319,F,0.705,0.555,0.2,1.4685,0.4715,0.3235,0.52,19
1762,M,0.77,0.62,0.195,2.5155,1.1155,0.6415,0.642,12
4072,I,0.5,0.36,0.12,0.439,0.1875,0.1055,0.1305,8
1191,M,0.695,0.56,0.185,1.74,0.885,0.3715,0.4375,10
2509,I,0.415,0.315,0.09,0.3625,0.175,0.0835,0.093,6
1446,I,0.44,0.34,0.105,0.369,0.164,0.08,0.1015,5
787,M,0.495,0.385,0.135,0.709,0.211,0.1375,0.262,12
2883,I,0.5,0.37,0.12,0.5445,0.249,0.1065,0.152,8
532,I,0.47,0.37,0.12,0.4705,0.1845,0.1055,0.155,12
2002,I,0.36,0.27,0.085,0.196,0.0905,0.034,0.053,7
2032,M,0.605,0.445,0.14,0.982,0.4295,0.2085,0.295,12
356,M,0.675,0.525,0.185,1.587,0.6935,0.336,0.395,13
1761,M,0.75,0.595,0.205,2.2205,1.083,0.421,0.63,12
3390,M,0.56,0.44,0.16,1.1115,0.5035,0.2785,0.26,10
3186,F,0.47,0.36,0.11,0.4965,0.237,0.127,0.13,6
3545,I,0.475,0.36,0.135,0.4355,0.196,0.0925,0.125,8
1834,I,0.41,0.315,0.095,0.2805,0.114,0.0345,0.11,7
843,M,0.505,0.44,0.14,0.8275,0.3415,0.1855,0.239,8
2404,I,0.555,0.455,0.17,0.8435,0.309,0.1905,0.3,15
2390,F,0.455,0.35,0.125,0.4485,0.1585,0.102,0.1335,16
1577,I,0.49,0.4,0.135,0.624,0.3035,0.1285,0.169,8
3834,M,0.335,0.26,0.075,0.22,0.0855,0.04,0.085,6
2601,F,0.615,0.5,0.165,1.327,0.6,0.3015,0.355,10
1487,M,0.6,0.455,0.155,0.945,0.4365,0.2085,0.25,8
2373,F,0.5,0.405,0.15,0.5965,0.253,0.126,0.185,12
970,F,0.515,0.43,0.14,0.834,0.367,0.2,0.23,8
2150,M,0.445,0.355,0.11,0.4415,0.1805,0.1035,0.1505,10
102,M,0.53,0.435,0.16,0.883,0.316,0.164,0.335,15
4066,I,0.395,0.31,0.085,0.317,0.153,0.0505,0.0935,7
729,F,0.52,0.4,0.12,0.6515,0.261,0.2015,0.165,15
4166,I,0.475,0.365,0.115,0.499,0.232,0.0885,0.156,10
341,F,0.62,0.51,0.205,1.3475,0.4775,0.2565,0.48,14
1505,M,0.635,0.51,0.185,1.308,0.544,0.318,0.377,8
2987,M,0.555,0.405,0.19,1.406,0.6115,0.342,0.389,10
3660,F,0.545,0.41,0.125,0.654,0.2945,0.1315,0.205,10
2804,F,0.66,0.505,0.19,1.4045,0.6255,0.3375,0.3745,9
2529,F,0.6,0.5,0.155,1.332,0.6235,0.2835,0.35,8
