,nodeName,nodeLayer,weightMap,currentInputs,currentOutputs,actualValue,currentPartialError,testID
14,HiddenNode-5-0,1,"{'Intercept': -1.4965134619591174, 'Clump_thickness': 0.4946714514734059, 'Uniformity_of_cell_size': 0.49888485637132574, 'Uniformity_of_cell_shape': 0.29857519121203946, 'Marginal_adhesion': 0.15506991960616281, 'Single_epithelial_cell_size': 0.6001768510238167, 'Bare_nuclei': -0.885945063213666, 'Bland_chromatin': -0.02184110379776197, 'Normal_nucleoli': 0.5647007997742741, 'Mitoses': 0.7986692475586878}","[-1.4298271451786932, -1.1968335018739709, -1.2649366613542248, -1.1545415160381434, -1.2649366613542248, -1.3247537345841058, -1.3772904398813997, -1.3748636505705372, -1.3247537345841058, -1.3748636505705372, -1.4298271451786932, -1.4298271451786932, -1.0566388112230307, -1.1755131846113656, -1.4298271451786932, -1.4322539344895557, -0.9737776872864295, -1.1574364614487747, -1.2353302578412468, -1.2099731667460685, -1.2099731667460685, -1.4298271451786932, -1.3748636505705372, -1.2649366613542248, -1.4322539344895557, -1.4346807238004182, -1.3223269452732433, -1.212399956056931, -0.9842495963639897, -0.8710657466537486, -1.3054840470247708, -1.1816517241220112, -1.2649366613542248, -1.267363450665087, -1.1437139865667887, -1.441549967350961, -1.3223269452732433, -1.3026701648950294, -1.3199001559623809, -1.4346807238004182, -1.2148267453677934, -0.6542080865735532, -1.3576336595031857, -1.3990789132437735, -1.3719361904921654, -1.3516521795390308, -0.9084167246847316, -1.3199001559623809, -0.39177805152496825, -1.4346807238004182, -0.9119611203280804, -1.1755131846113656, -1.234188429419305, -1.0935132082680727, -1.4346807238004182, -1.3677604242332546, -1.1872000127608495, -1.3631408283982693, -1.4396262989143198, -1.1260857178612724, -1.2353302578412468, -1.5013670405808424, -1.2697902399759495, -1.4346807238004182, -1.371024395342612, -1.3223269452732433, -1.379717229192262, -1.4298271451786932, -1.5013670405808424, -1.3168872558203524, -1.2501334595977358, -1.4298271451786932, -1.4346807238004182, -1.2556406284928192, -1.34654220794648, -1.2095050106462997, -1.1767981455002863, -1.1379326005764103, -1.1598632507596371, -0.9560675734346862, -1.2317616401084426, -1.4322539344895557, -1.1814074463253281, -1.5013670405808424, -1.4298271451786932, -1.267363450665087, -1.4989402512699799, -1.3412204732249862, -0.987222316226757, -0.7302926785596733, 0.14944020233022615, -0.17602533249888386, -0.07233590049518002, 0.13864837875562452, -0.44188615123679265, -0.3616527346258205, 0.06454247113083245, -1.1069468570655716, 0.04939209185210869, -1.2468804216996652, 0.394279361468719, 0.4067940216274841, -1.3182624545674304, -0.0031018295767000215, -1.3974551389283347, -1.3213474639041158, -0.04627172719839745, -1.3447254823354502, -1.1141134310006016, -0.9700124214268189, -1.5230586347053576, -0.34763137201965444, -0.3505357120705124, -1.5935088486494493, 1.0210094239143421, -0.6545103429469081, 0.6909979207577845, -0.7377012388795755, -0.5110795753179549, -1.6425743142376452, 0.7346282997612184, -1.1934131576434601, 0.2165091872826661, 0.4470944512907624, -1.257987329721434, 0.07315257540085573, -0.6697582251493202, 0.38699899353613176, -0.3802431337633332, -0.37130385453010595, 0.19811870358516415, -0.275801037419382, -1.8929262607944672, -0.3311804379765113, 0.7107423151095666, -1.2995279752816407, 0.46066760703360843]","[0.19312561844522233, 0.23203899781664344, 0.22012524415951018, 0.2396605345280459, 0.22012524415951018, 0.2100284831564878, 0.20144451954121953, 0.20183518695289662, 0.2100284831564878, 0.20183518695289662, 0.19312561844522233, 0.19312561844522233, 0.2579523060265996, 0.23585989640001356, 0.19312561844522233, 0.19274773804431375, 0.2741281697044062, 0.2391334054891527, 0.22524986777861364, 0.22970579882294845, 0.22970579882294845, 0.19312561844522233, 0.20183518695289662, 0.22012524415951018, 0.19274773804431375, 0.1923704207461018, 0.21043141093475135, 0.22927668187535863, 0.27204938513421295, 0.2950325906916534, 0.21324350762879415, 0.23475534182051658, 0.22012524415951018, 0.2197089199152949, 0.24163912133449433, 0.19130544198502633, 0.21043141093475135, 0.2137159755651898, 0.210834905403356, 0.1923704207461018, 0.22884812840705332, 0.3420418821613622, 0.20462516378852225, 0.19796231468243397, 0.20230720583987707, 0.20560039192546528, 0.287323933578848, 0.210834905403356, 0.4032893443734642, 0.1923704207461018, 0.28659869906141844, 0.23585989640001356, 0.22544919346707556, 0.250957295832922, 0.1923704207461018, 0.20298192458367573, 0.23376008522909186, 0.20373030954291657, 0.19160322498587964, 0.2448841910061031, 0.22524986777861364, 0.1822217230631094, 0.2192931616594733, 0.1923704207461018, 0.2024543903704084, 0.21043141093475135, 0.20105441782089892, 0.19312561844522233, 0.1822217230631094, 0.2113366391626873, 0.22267703718505805, 0.19312561844522233, 0.1923704207461018, 0.22172524648983236, 0.20643625344453118, 0.2297886453342501, 0.23562838650027781, 0.24270014020214495, 0.23869213409481044, 0.2776662225965083, 0.22587324624582247, 0.19274773804431375, 0.23479922801489272, 0.1822217230631094, 0.19312561844522233, 0.2197089199152949, 0.18258363476683645, 0.20730942383100526, 0.2714610711949675, 0.32513050440858743, 0.5372906772867299, 0.4561069436186085, 0.48192390609267904, 0.5346066743586367, 0.39129162905553294, 0.41055954445201953, 0.5161300187287433, 0.24844052683680531, 0.5123455132441018, 0.22324061987196864, 0.5973124425953269, 0.600318896819076, 0.21110752101269603, 0.4992245432275698, 0.19822025303295962, 0.2105941979535828, 0.48843413174053363, 0.20673402875672092, 0.24710481345967708, 0.2748780263632554, 0.17901156139575394, 0.41395692479703333, 0.4132525183319535, 0.1688907990574961, 0.7351691763661221, 0.34197386284438847, 0.666188882414136, 0.32350702391243447, 0.3749404819946645, 0.16211507951590234, 0.6758200982493464, 0.23264905109052758, 0.553916843000736, 0.6099481920486639, 0.22132055676590967, 0.5182799927678109, 0.3385509803446484, 0.5955600598249319, 0.4060682574971773, 0.40822600195547715, 0.5493683017488419, 0.43148350687016457, 0.13091117894262985, 0.41795343216534886, 0.6705651635599701, 0.21424446866282865, 0.6131725391302865]",[],[],3
15,HiddenNode-6-0,1,"{'Intercept': -1.0178324068993585, 'Clump_thickness': -0.8156736106637866, 'Uniformity_of_cell_size': 0.6335051932123508, 'Uniformity_of_cell_shape': 0.6905246033855624, 'Marginal_adhesion': -0.6041237138952021, 'Single_epithelial_cell_size': -0.09841669904042603, 'Bare_nuclei': -0.015313151947672505, 'Bland_chromatin': 0.39017146559815175, 'Normal_nucleoli': 1.1717257351119061, 'Mitoses': -0.5734025815050254}","[-1.028767595681628, -1.1971636904060796, -1.3006587992362235, -1.3208997345086053, -1.3006587992362235, -1.1233236279184358, -1.0760456118000319, -1.1193979968664933, -1.1233236279184358, -1.1193979968664933, -1.028767595681628, -1.028767595681628, -1.0507377151953359, -1.5255389146200224, -1.028767595681628, -0.9854152106151668, -0.7350151437133127, -1.4385672165394927, -1.3482037433022347, -1.3912892004210888, -1.3912892004210888, -1.028767595681628, -1.1193979968664933, -1.3006587992362235, -0.9854152106151668, -0.9420628255487055, -1.1666760129848972, -1.3479368153546274, -1.3305127737058717, -0.955501008232551, -1.0854637420850528, -1.227859474356437, -1.3006587992362235, -1.2573064141697623, -1.4706285743238807, -1.1084628080842236, -1.1666760129848972, -1.2771532551508253, -1.2100283980513584, -0.9420628255487055, -1.3045844302881662, -0.4146705614964319, -1.1865228539659602, -0.9086902546834377, -0.811871077202938, -1.2226650481611472, -1.1537565031360886, -1.2100283980513584, 0.3996970387462335, -0.9420628255487055, -1.061851327767078, -1.5255389146200224, -1.1805814582380332, -1.241764919609573, -0.9420628255487055, -1.0546356233334715, -0.4113575503481346, -1.0397027844638975, -0.6934951975322667, -1.368295828233169, -1.3482037433022347, -0.9311276367664358, -1.2139540291033009, -0.9420628255487055, -0.7574489102078238, -1.1666760129848972, -1.0326932267335707, -1.028767595681628, -0.9311276367664358, -0.8840156574038607, -1.3244312712692292, -1.028767595681628, -0.9420628255487055, -1.1776112017671667, -0.9559682708018414, -1.2302693333237402, -1.3145642444893597, -1.1380498546062645, -1.3952148314730315, -0.5629952873744641, -1.2239338433044944, -0.9854152106151668, -1.2303817171186489, -0.9311276367664358, -1.028767595681628, -1.2573064141697623, -0.9744800218328972, -0.8816531738374155, -1.117815196893945, 0.003908974315649738, -1.752146432400131, 0.7696456541014247, -0.6779766736556304, 0.062467503927207346, -0.07399630149676328, 0.0012172897489683976, 0.8550952303343446, -1.7161645655882773, -0.18539610558359698, -1.1503981314147012, 0.20663385429612413, 0.0069749711028563866, -0.6413696500469034, 0.09688347437190714, -0.45709121580544876, 0.16077483949187377, 0.019700553868487125, -0.6544524624770576, -0.5276199525177294, -0.7088632703535449, -0.7264264493175947, 0.4282952668385902, 0.18919217551433953, -1.0779993691385925, -0.4989494770422682, 0.541290117867447, 0.07269719937075503, -0.37991924597593707, 0.20131723487043418, -1.2957695729899399, 0.3109745176585199, -0.022361965949944995, 0.5218989573405892, -0.4946925830619533, -0.3925052354052855, 0.13529440620038202, 0.2127132130362348, 0.33669100949550845, 0.2998075403702616, -1.1033127933866644, 0.043303148520619894, -0.4505861680319968, -0.5956085299301161, 0.01918143025102359, -0.18134912908346768, -0.41108265326890336, 0.2466194765097589]","[0.2633231012007469, 0.23198016444934655, 0.21405416300347024, 0.2106686400499813, 0.21405416300347024, 0.2453953052532014, 0.25425507707507516, 0.24612296602399997, 0.2453953052532014, 0.24612296602399997, 0.2633231012007469, 0.2633231012007469, 0.2590834644159399, 0.17864733369382907, 0.2633231012007469, 0.27181860995996926, 0.32409515492146335, 0.19176732134993618, 0.20616419294431373, 0.1992020231007428, 0.1992020231007428, 0.2633231012007469, 0.24612296602399997, 0.21405416300347024, 0.27181860995996926, 0.2804838498228758, 0.23745633599420185, 0.20620788193701803, 0.20907455907921751, 0.2777798715840769, 0.2524734474090315, 0.22655628735075112, 0.21405416300347024, 0.22143792649943916, 0.1868470925676007, 0.24815757970659574, 0.23745633599420185, 0.21803519214852896, 0.229696026283978, 0.2804838498228758, 0.21339447590634208, 0.39779273865794607, 0.23388139727852855, 0.2872679264028907, 0.3074919238716751, 0.22746779168428324, 0.2398036114520956, 0.229696026283978, 0.5986148682398775, 0.2804838498228758, 0.25695582254358257, 0.17864733369382907, 0.2349476646042922, 0.2241289253453762, 0.2804838498228758, 0.2583359279348389, 0.39858665075967475, 0.2612073459249347, 0.3332560007146642, 0.20289532055806977, 0.20616419294431373, 0.28269599746386764, 0.2290021789052723, 0.2804838498228758, 0.319200391481259, 0.23745633599420185, 0.26256229925068614, 0.2633231012007469, 0.28269599746386764, 0.2923463276923524, 0.2100819901500498, 0.2633231012007469, 0.2804838498228758, 0.23548198032467801, 0.2776861399360557, 0.22613428957612425, 0.21172408314179209, 0.24267858993894803, 0.19857654355306592, 0.362854691678634, 0.22724490824118068, 0.27181860995996926, 0.22611462329012055, 0.28269599746386764, 0.2633231012007469, 0.22143792649943916, 0.27398844000260797, 0.2928353178406347, 0.24641676694114323, 0.500977242334551, 0.14777667464497882, 0.6834442366184339, 0.33671303757622173, 0.5156117996291478, 0.4815093609075104, 0.5003043223996635, 0.7016348898374284, 0.15236585173678258, 0.4537832768379971, 0.2404163702356398, 0.5514754375258725, 0.5017437357062924, 0.34493699378813125, 0.5242019407804285, 0.3876760947528605, 0.5401073539935455, 0.5049249791812649, 0.34198688767483726, 0.37107216718309477, 0.3298500645246597, 0.3259794078526343, 0.605466520507712, 0.5471574661189293, 0.25388480414959286, 0.37778757733413726, 0.6321124809642606, 0.5181662999834462, 0.406146374102174, 0.55016001332523, 0.21487785179543564, 0.5771231119981194, 0.4944097414648078, 0.6275916987309648, 0.378788739725705, 0.4031143620321154, 0.53377210192451, 0.5529786935531347, 0.5833865063262229, 0.5743954677815698, 0.2491196914597316, 0.5108240957713183, 0.38922140839093516, 0.3553490343643574, 0.5047952105395986, 0.45478656296321024, 0.3986525496411817, 0.5613442647029242]",[],[],3
16,Clump_thickness,2,"{'Intercept': -0.12119500535874181, 'HiddenNode-0-0': 1.835689166926337, 'HiddenNode-1-0': -0.4750137171557394, 'HiddenNode-2-0': -0.40378379882793897, 'HiddenNode-3-0': 0.23081744492559178, 'HiddenNode-4-0': 0.3587307984114021, 'HiddenNode-5-0': 0.6909887234899179, 'HiddenNode-6-0': -0.7717928570054079}",[],[],[],[],3
17,Uniformity_of_cell_size,2,"{'Intercept': -0.6784302573267768, 'HiddenNode-0-0': 0.27285247951675345, 'HiddenNode-1-0': -0.3586988192042215, 'HiddenNode-2-0': 0.8759753329184987, 'HiddenNode-3-0': 0.7870812595530621, 'HiddenNode-4-0': 0.49524919857231736, 'HiddenNode-5-0': 0.7060690228595244, 'HiddenNode-6-0': 0.6977958164442862}",[],[],[],[],3
18,Uniformity_of_cell_shape,2,"{'Intercept': -0.6037417440009231, 'HiddenNode-0-0': 0.4919309819118733, 'HiddenNode-1-0': -0.4844779708798789, 'HiddenNode-2-0': 0.7729659485546938, 'HiddenNode-3-0': 0.6038848015549718, 'HiddenNode-4-0': 0.5236468945467768, 'HiddenNode-5-0': 0.5073342529565799, 'HiddenNode-6-0': 0.7605460492515662}",[],[],[],[],3
19,Marginal_adhesion,2,"{'Intercept': -0.5685927463258877, 'HiddenNode-0-0': -0.16391351090755782, 'HiddenNode-1-0': 1.4030385937354524, 'HiddenNode-2-0': 0.71841671981307, 'HiddenNode-3-0': 0.5180939615560204, 'HiddenNode-4-0': 0.8440595019206438, 'HiddenNode-5-0': 0.2992244452684521, 'HiddenNode-6-0': -0.520245429775309}",[],[],[],[],3
20,Single_epithelial_cell_size,2,"{'Intercept': -0.26525328603862625, 'HiddenNode-0-0': 0.09913462756597528, 'HiddenNode-1-0': -0.08838887113790132, 'HiddenNode-2-0': 0.428932112019644, 'HiddenNode-3-0': 0.7817783764421148, 'HiddenNode-4-0': 0.003542712835617953, 'HiddenNode-5-0': 0.7180850915766032, 'HiddenNode-6-0': -0.05382945358644361}",[],[],[],[],3
21,Bare_nuclei,2,"{'Intercept': -0.5640102065429962, 'HiddenNode-0-0': 1.3283534302495033, 'HiddenNode-1-0': 0.7168640338942132, 'HiddenNode-2-0': 1.092098239197151, 'HiddenNode-3-0': 0.05715095765102235, 'HiddenNode-4-0': 0.3783732525369435, 'HiddenNode-5-0': -0.7234886039003462, 'HiddenNode-6-0': -0.050667227410413185}",[],[],[],[],3
22,Bland_chromatin,2,"{'Intercept': -0.3908554132947579, 'HiddenNode-0-0': 0.6074605242556106, 'HiddenNode-1-0': 0.44685440724453995, 'HiddenNode-2-0': 0.12926973036142544, 'HiddenNode-3-0': 0.029960651794584535, 'HiddenNode-4-0': 0.3404690732624505, 'HiddenNode-5-0': 0.07738998777820187, 'HiddenNode-6-0': 0.37193026073217317}",[],[],[],[],3
23,Normal_nucleoli,2,"{'Intercept': -0.6678118557049089, 'HiddenNode-0-0': 0.4685247110393961, 'HiddenNode-1-0': 1.0213315499366333, 'HiddenNode-2-0': -0.9068195364801143, 'HiddenNode-3-0': 0.24057520492717746, 'HiddenNode-4-0': 0.04761755049823242, 'HiddenNode-5-0': 0.7334727471463474, 'HiddenNode-6-0': 1.2731284890574912}",[],[],[],[],3
24,Mitoses,2,"{'Intercept': -0.14743246259334858, 'HiddenNode-0-0': -0.009774073842502026, 'HiddenNode-1-0': 0.2581351587491952, 'HiddenNode-2-0': -0.13458054555721416, 'HiddenNode-3-0': 0.6184694644585828, 'HiddenNode-4-0': 0.03817338140493726, 'HiddenNode-5-0': 0.9511510539500434, 'HiddenNode-6-0': -0.5133409274263824}",[],[],[],[],3
0,Clump_thickness,0,{},[],"[0.0, 0.2222222222222222, 0.3333333333333333, 0.4444444444444444, 0.3333333333333333, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.0, 0.0, 0.3333333333333333, 0.4444444444444444, 0.0, 0.0, 0.2222222222222222, 0.5555555555555556, 0.3333333333333333, 0.4444444444444444, 0.4444444444444444, 0.0, 0.1111111111111111, 0.3333333333333333, 0.0, 0.0, 0.2222222222222222, 0.4444444444444444, 0.4444444444444444, 0.4444444444444444, 0.3333333333333333, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.0, 0.1111111111111111, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.0, 0.4444444444444444, 0.7777777777777778, 0.1111111111111111, 0.0, 0.0, 0.2222222222222222, 0.7777777777777778, 0.2222222222222222, 0.5555555555555556, 0.0, 0.4444444444444444, 0.4444444444444444, 0.3333333333333333, 0.5555555555555556, 0.0, 0.2222222222222222, 0.0, 0.0, 0.0, 0.4444444444444444, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.0, 0.2222222222222222, 0.1111111111111111, 0.0, 0.0, 0.1111111111111111, 0.3333333333333333, 0.0, 0.0, 0.2222222222222222, 0.1111111111111111, 0.3333333333333333, 0.4444444444444444, 0.3333333333333333, 0.5555555555555556, 0.3333333333333333, 0.3333333333333333, 0.0, 0.4444444444444444, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.5555555555555556, 1.0, 1.0, 0.7777777777777778, 1.0, 1.0, 0.4444444444444444, 0.4444444444444444, 0.4444444444444444, 1.0, 1.0, 0.5555555555555556, 0.5555555555555556, 1.0, 0.4444444444444444, 0.7777777777777778, 0.3333333333333333, 0.1111111111111111, 0.7777777777777778, 1.0, 0.4444444444444444, 0.6666666666666666, 0.6666666666666666, 0.5555555555555556, 0.4444444444444444, 0.4444444444444444, 1.0, 0.5555555555555556, 0.8888888888888888, 1.0, 0.4444444444444444, 1.0, 1.0, 0.4444444444444444, 0.4444444444444444, 1.0, 0.1111111111111111, 0.7777777777777778, 0.3333333333333333, 0.5555555555555556, 0.1111111111111111, 0.7777777777777778, 0.6666666666666666, 1.0, 0.2222222222222222, 1.0, 0.7777777777777778, 0.2222222222222222, 0.7777777777777778]",[],[],4
1,Uniformity_of_cell_size,0,{},[],"[0.0, 0.1111111111111111, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.0, 0.0, 0.0, 0.2222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.0, 0.7777777777777778, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.0, 0.1111111111111111, 0.2222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111111111111111, 0.2222222222222222, 0.4444444444444444, 0.3333333333333333, 1.0, 1.0, 0.8888888888888888, 0.5555555555555556, 0.5555555555555556, 1.0, 0.3333333333333333, 1.0, 0.2222222222222222, 1.0, 1.0, 0.1111111111111111, 0.6666666666666666, 0.1111111111111111, 0.4444444444444444, 1.0, 0.2222222222222222, 0.4444444444444444, 0.7777777777777778, 0.5555555555555556, 0.7777777777777778, 0.3333333333333333, 0.4444444444444444, 1.0, 1.0, 0.7777777777777778, 0.4444444444444444, 0.7777777777777778, 0.0, 1.0, 0.5555555555555556, 0.6666666666666666, 0.7777777777777778, 0.2222222222222222, 0.6666666666666666, 0.7777777777777778, 1.0, 0.6666666666666666, 0.6666666666666666, 0.7777777777777778, 1.0, 0.2222222222222222, 0.5555555555555556, 1.0, 0.2222222222222222, 1.0]",[],[],4
2,Uniformity_of_cell_shape,0,{},[],"[0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.1111111111111111, 0.0, 0.0, 0.2222222222222222, 0.0, 0.7777777777777778, 0.0, 0.1111111111111111, 0.0, 0.1111111111111111, 0.2222222222222222, 0.0, 0.0, 0.2222222222222222, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111111111111111, 0.2222222222222222, 0.6666666666666666, 0.1111111111111111, 1.0, 0.7777777777777778, 0.6666666666666666, 0.5555555555555556, 0.6666666666666666, 1.0, 0.3333333333333333, 0.8888888888888888, 0.1111111111111111, 1.0, 1.0, 0.2222222222222222, 0.3333333333333333, 0.2222222222222222, 0.6666666666666666, 1.0, 0.2222222222222222, 0.6666666666666666, 0.7777777777777778, 0.5555555555555556, 0.6666666666666666, 0.5555555555555556, 0.4444444444444444, 1.0, 0.4444444444444444, 0.7777777777777778, 0.4444444444444444, 0.3333333333333333, 0.0, 1.0, 0.5555555555555556, 0.3333333333333333, 0.7777777777777778, 0.3333333333333333, 0.7777777777777778, 0.7777777777777778, 1.0, 1.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.4444444444444444, 0.3333333333333333, 1.0, 0.5555555555555556, 0.4444444444444444]",[],[],4
3,Marginal_adhesion,0,{},[],"[0.0, 0.2222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.0, 0.0, 0.5555555555555556, 0.0, 0.2222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.4444444444444444, 0.1111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111111111111111, 0.2222222222222222, 0.0, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.2222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111111111111111, 0.1111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.3333333333333333, 0.0, 0.0, 1.0, 0.2222222222222222, 0.7777777777777778, 0.7777777777777778, 0.7777777777777778, 1.0, 0.2222222222222222, 0.0, 1.0, 1.0, 0.3333333333333333, 0.3333333333333333, 0.4444444444444444, 0.5555555555555556, 1.0, 0.0, 0.7777777777777778, 0.6666666666666666, 0.2222222222222222, 0.4444444444444444, 0.6666666666666666, 0.5555555555555556, 1.0, 0.4444444444444444, 0.4444444444444444, 0.5555555555555556, 1.0, 0.0, 0.7777777777777778, 0.1111111111111111, 0.0, 0.1111111111111111, 0.3333333333333333, 0.6666666666666666, 0.4444444444444444, 1.0, 1.0, 1.0, 0.5555555555555556, 0.2222222222222222, 0.1111111111111111, 0.2222222222222222, 0.7777777777777778, 0.3333333333333333, 0.2222222222222222]",[],[],4
4,Single_epithelial_cell_size,0,{},[],"[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.3333333333333333, 0.3333333333333333, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.0, 0.0, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.3333333333333333, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.0, 0.1111111111111111, 0.1111111111111111, 0.0, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.0, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.0, 0.1111111111111111, 0.1111111111111111, 0.0, 0.1111111111111111, 0.2222222222222222, 0.3333333333333333, 0.2222222222222222, 0.2222222222222222, 0.5555555555555556, 0.3333333333333333, 0.5555555555555556, 0.7777777777777778, 0.4444444444444444, 0.1111111111111111, 0.6666666666666666, 0.2222222222222222, 0.7777777777777778, 0.4444444444444444, 0.1111111111111111, 0.4444444444444444, 0.2222222222222222, 0.3333333333333333, 0.7777777777777778, 0.1111111111111111, 0.5555555555555556, 0.2222222222222222, 0.1111111111111111, 0.5555555555555556, 0.8888888888888888, 0.2222222222222222, 1.0, 0.3333333333333333, 0.5555555555555556, 0.2222222222222222, 0.4444444444444444, 0.1111111111111111, 0.5555555555555556, 0.3333333333333333, 0.5555555555555556, 0.7777777777777778, 0.1111111111111111, 0.4444444444444444, 0.3333333333333333, 0.7777777777777778, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 1.0, 0.2222222222222222, 1.0, 0.5555555555555556, 0.4444444444444444, 0.7777777777777778]",[],[],4
