,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class
2196,I,0.37,0.28,0.09,0.233,0.0905,0.0545,0.07,11
3560,M,0.57,0.47,0.155,1.186,0.6355,0.2315,0.277,10
3856,I,0.335,0.255,0.085,0.1785,0.071,0.0405,0.055,9
3900,M,0.445,0.345,0.14,0.476,0.2055,0.1015,0.1085,15
3732,F,0.575,0.42,0.19,1.764,0.914,0.377,0.4095,10
2257,M,0.495,0.415,0.165,0.7485,0.264,0.134,0.285,13
3960,M,0.69,0.55,0.195,1.777,0.769,0.38,0.4305,11
1370,M,0.615,0.47,0.165,1.128,0.4465,0.2195,0.34,10
2906,M,0.58,0.465,0.15,0.9065,0.371,0.1965,0.29,8
3040,F,0.57,0.47,0.14,0.871,0.385,0.211,0.2315,10
2755,F,0.525,0.415,0.15,0.7055,0.329,0.147,0.199,10
3294,F,0.63,0.5,0.16,1.22,0.4905,0.3,0.345,14
877,F,0.635,0.5,0.15,1.376,0.6495,0.361,0.31,10
4073,I,0.515,0.395,0.125,0.5805,0.2365,0.1075,0.19,9
615,M,0.415,0.345,0.135,0.3865,0.128,0.07,0.148,13
2774,F,0.58,0.425,0.15,0.844,0.3645,0.185,0.2705,9
2767,I,0.56,0.44,0.14,0.825,0.402,0.139,0.245,10
943,I,0.465,0.345,0.11,0.4415,0.1755,0.0905,0.12,7
1784,M,0.53,0.41,0.14,0.7545,0.3495,0.1715,0.2105,8
3051,M,0.595,0.48,0.14,0.9125,0.4095,0.1825,0.289,9
862,M,0.6,0.475,0.175,1.3445,0.549,0.2875,0.36,11
2529,F,0.6,0.5,0.155,1.332,0.6235,0.2835,0.35,8
1882,M,0.555,0.435,0.14,0.7495,0.341,0.1645,0.214,8
1351,F,0.595,0.465,0.155,1.026,0.4645,0.112,0.305,12
1998,I,0.35,0.235,0.08,0.17,0.0725,0.0465,0.0495,7
3796,F,0.675,0.54,0.21,1.593,0.686,0.318,0.45,11
3555,M,0.535,0.415,0.135,0.78,0.3165,0.169,0.2365,8
2920,M,0.6,0.45,0.195,1.34,0.617,0.3255,0.3605,10
395,I,0.39,0.31,0.1,0.302,0.116,0.064,0.115,11
3064,M,0.635,0.5,0.18,1.154,0.4405,0.2315,0.387,9
2108,M,0.665,0.535,0.225,2.1835,0.7535,0.391,0.885,27
1492,F,0.61,0.485,0.17,1.1005,0.5125,0.229,0.305,11
3213,F,0.555,0.42,0.14,0.868,0.33,0.243,0.21,13
2669,M,0.59,0.47,0.15,0.861,0.413,0.164,0.249,8
2120,M,0.425,0.325,0.1,0.3295,0.1365,0.0725,0.11,7
2398,I,0.5,0.385,0.155,0.762,0.3795,0.161,0.19,14
2381,M,0.155,0.115,0.025,0.024,0.009,0.005,0.0075,5
3196,I,0.325,0.245,0.075,0.1495,0.0605,0.033,0.045,5
3877,F,0.645,0.5,0.225,1.626,0.587,0.4055,0.41,15
1332,I,0.57,0.44,0.13,0.7665,0.347,0.1785,0.202,10
3618,M,0.63,0.515,0.17,1.385,0.6355,0.2955,0.38,11
123,M,0.37,0.265,0.075,0.214,0.09,0.051,0.07,6
3580,F,0.62,0.48,0.165,1.043,0.4835,0.221,0.31,10
4037,I,0.54,0.415,0.155,0.702,0.322,0.167,0.19,10
3026,I,0.495,0.375,0.115,0.507,0.241,0.103,0.15,8
2792,M,0.625,0.49,0.165,1.205,0.5175,0.3105,0.3465,10
2728,I,0.405,0.31,0.11,0.91,0.416,0.2075,0.0995,8
4020,F,0.68,0.55,0.175,1.473,0.713,0.282,0.4295,11
2369,I,0.56,0.44,0.17,0.9445,0.3545,0.2175,0.3,12
3551,I,0.515,0.4,0.135,0.636,0.3055,0.1215,0.1855,9
2751,F,0.515,0.395,0.135,0.516,0.2015,0.132,0.162,9
2097,M,0.425,0.33,0.08,0.361,0.134,0.0825,0.125,7
755,M,0.62,0.505,0.185,1.5275,0.69,0.368,0.35,13
3602,I,0.395,0.3,0.09,0.2855,0.1385,0.0625,0.077,5
1537,I,0.35,0.26,0.075,0.18,0.09,0.0245,0.055,5
2558,I,0.405,0.31,0.065,0.3205,0.1575,0.066,0.088,6
577,F,0.585,0.435,0.175,0.982,0.4055,0.2495,0.27,10
3418,F,0.58,0.48,0.18,1.2495,0.4945,0.27,0.371,8
3865,M,0.525,0.395,0.165,0.782,0.285,0.1405,0.285,19
3142,I,0.215,0.165,0.055,0.059,0.0265,0.0125,0.0185,5
839,I,0.485,0.355,0.105,0.498,0.2175,0.096,0.1525,9
2023,F,0.53,0.405,0.13,0.6355,0.2635,0.1565,0.185,9
3243,F,0.655,0.51,0.16,1.092,0.396,0.2825,0.37,14
3176,F,0.49,0.38,0.13,0.539,0.229,0.1355,0.165,12
3756,I,0.515,0.39,0.12,0.565,0.235,0.135,0.179,9
3299,M,0.605,0.485,0.175,1.145,0.4325,0.27,0.405,16
2929,I,0.61,0.49,0.16,1.1545,0.5865,0.2385,0.2915,11
4042,F,0.575,0.46,0.165,0.9575,0.4815,0.1945,0.236,10
3269,F,0.595,0.465,0.145,1.107,0.402,0.2415,0.31,12
82,F,0.52,0.425,0.165,0.9885,0.396,0.225,0.32,16
1514,F,0.655,0.54,0.215,1.5555,0.695,0.296,0.444,11
445,F,0.56,0.455,0.19,0.714,0.283,0.129,0.275,9
4077,I,0.55,0.435,0.125,0.741,0.348,0.1585,0.206,9
4151,I,0.35,0.25,0.075,0.1695,0.0835,0.0355,0.041,6
2375,M,0.34,0.275,0.09,0.2065,0.0725,0.043,0.07,10
2889,I,0.52,0.4,0.11,0.597,0.2935,0.1155,0.16,8
1984,F,0.75,0.55,0.195,1.8325,0.83,0.366,0.44,11
1147,M,0.58,0.45,0.14,0.9615,0.486,0.1815,0.253,9
207,I,0.435,0.34,0.11,0.3795,0.1495,0.085,0.12,8
3523,I,0.26,0.205,0.07,0.097,0.0415,0.019,0.0305,4
1529,M,0.74,0.57,0.18,1.8725,0.9115,0.427,0.446,10
4166,I,0.475,0.365,0.115,0.499,0.232,0.0885,0.156,10
2509,I,0.415,0.315,0.09,0.3625,0.175,0.0835,0.093,6
1994,I,0.29,0.21,0.065,0.097,0.0375,0.022,0.03,6
4002,I,0.485,0.375,0.125,0.562,0.2505,0.1345,0.1525,8
598,I,0.605,0.495,0.145,1.054,0.369,0.2255,0.36,12
366,M,0.58,0.465,0.145,0.887,0.4405,0.1655,0.265,11
4028,I,0.42,0.31,0.1,0.2805,0.1125,0.0615,0.0925,8
1186,F,0.685,0.54,0.215,1.7025,0.664,0.3655,0.4735,14
584,F,0.41,0.305,0.1,0.363,0.1735,0.065,0.11,11
1844,I,0.435,0.345,0.12,0.3215,0.13,0.056,0.1185,7
1931,M,0.62,0.49,0.15,1.195,0.4605,0.302,0.355,9
3221,M,0.385,0.305,0.09,0.2775,0.109,0.0515,0.1,9
3886,F,0.46,0.375,0.12,0.4915,0.2205,0.088,0.17,7
31,F,0.68,0.56,0.165,1.639,0.6055,0.2805,0.46,15
2167,F,0.37,0.275,0.085,0.2405,0.104,0.0535,0.07,5
3628,F,0.735,0.565,0.225,2.037,0.87,0.5145,0.5675,13
2298,I,0.415,0.325,0.1,0.385,0.167,0.08,0.125,7
2228,F,0.505,0.39,0.175,0.692,0.267,0.15,0.215,12
201,M,0.5,0.4,0.165,0.825,0.254,0.205,0.285,13
3117,F,0.47,0.36,0.1,0.4705,0.1635,0.089,0.1385,8
1197,M,0.715,0.55,0.19,2.0045,1.0465,0.407,0.5075,12
3510,M,0.65,0.505,0.18,1.469,0.7115,0.3335,0.38,9
1943,F,0.635,0.485,0.165,1.2695,0.5635,0.3065,0.3395,11
4123,I,0.49,0.375,0.115,0.557,0.2275,0.1335,0.1765,8
2892,M,0.53,0.405,0.15,0.8315,0.352,0.187,0.2525,10
2967,M,0.68,0.515,0.16,1.2345,0.618,0.2625,0.325,11
707,F,0.345,0.26,0.09,0.207,0.0775,0.0435,0.0765,10
1750,F,0.71,0.57,0.195,1.9805,0.9925,0.4925,0.48,12
2056,F,0.475,0.38,0.14,0.689,0.3165,0.1315,0.1955,7
2093,F,0.505,0.385,0.115,0.616,0.243,0.1075,0.21,11
1248,I,0.395,0.295,0.095,0.2725,0.115,0.0625,0.085,8
3438,I,0.43,0.335,0.105,0.378,0.188,0.0785,0.09,6
3346,I,0.47,0.4,0.16,0.51,0.1615,0.073,0.198,14
1450,I,0.455,0.335,0.135,0.501,0.274,0.0995,0.1065,7
2370,I,0.42,0.325,0.115,0.354,0.1625,0.064,0.105,8
340,M,0.575,0.455,0.145,1.165,0.581,0.2275,0.3,14
3409,I,0.395,0.31,0.095,0.313,0.131,0.072,0.093,7
1472,F,0.545,0.41,0.14,0.7405,0.3565,0.1775,0.203,9
2631,I,0.375,0.29,0.1,0.219,0.0925,0.038,0.075,6
1327,M,0.565,0.39,0.125,0.744,0.352,0.13,0.1685,11
4174,M,0.6,0.475,0.205,1.176,0.5255,0.2875,0.308,9
1579,I,0.495,0.4,0.105,0.602,0.2505,0.1265,0.19,8
2469,M,0.54,0.415,0.13,0.8245,0.272,0.226,0.24,13
98,M,0.47,0.37,0.13,0.5225,0.201,0.133,0.165,7
861,F,0.595,0.465,0.14,1.113,0.5175,0.244,0.305,12
1075,I,0.41,0.325,0.1,0.3245,0.132,0.072,0.106,6
2982,F,0.51,0.37,0.21,1.183,0.508,0.292,0.343,9
3693,M,0.65,0.495,0.17,1.276,0.6215,0.2305,0.399,11
2638,I,0.46,0.345,0.11,0.3755,0.1525,0.058,0.125,7
134,I,0.265,0.2,0.065,0.0975,0.04,0.0205,0.028,7
657,F,0.615,0.515,0.17,1.14,0.4305,0.2245,0.42,16
1478,M,0.575,0.465,0.15,1.08,0.595,0.2065,0.238,9
1210,I,0.185,0.375,0.12,0.4645,0.196,0.1045,0.15,6
3537,I,0.43,0.325,0.105,0.309,0.119,0.08,0.098,6
2213,M,0.63,0.51,0.23,1.539,0.5635,0.2815,0.57,17
3700,F,0.66,0.53,0.17,1.431,0.622,0.309,0.398,10
3301,F,0.66,0.525,0.19,1.67,0.6525,0.4875,0.49,11
129,M,0.71,0.54,0.165,1.959,0.7665,0.261,0.78,18
3762,I,0.53,0.395,0.115,0.475,0.2025,0.101,0.148,8
4049,M,0.625,0.495,0.155,1.025,0.46,0.1945,0.34,9
2352,M,0.7,0.53,0.19,1.3185,0.548,0.233,0.42,18
608,M,0.37,0.285,0.1,0.228,0.0675,0.0675,0.081,10
2513,F,0.465,0.35,0.135,0.6265,0.259,0.1445,0.175,8
4154,I,0.435,0.33,0.095,0.393,0.219,0.075,0.0885,6
3330,F,0.385,0.305,0.125,0.314,0.146,0.0555,0.08,10
2203,M,0.615,0.48,0.19,1.36,0.5305,0.2375,0.47,18
3758,I,0.525,0.4,0.14,0.6055,0.2605,0.108,0.21,9
824,I,0.385,0.3,0.1,0.2895,0.1215,0.063,0.09,7
491,M,0.58,0.46,0.13,0.921,0.357,0.181,0.29,13
1949,M,0.64,0.53,0.165,1.1895,0.4765,0.3,0.35,11
558,F,0.66,0.53,0.17,1.326,0.519,0.2625,0.44,13
4018,M,0.66,0.485,0.155,1.2275,0.61,0.274,0.3,8
425,M,0.58,0.45,0.175,1.068,0.425,0.203,0.32,13
1920,F,0.605,0.455,0.145,0.862,0.334,0.1985,0.3,9
317,M,0.45,0.35,0.1,0.3675,0.1465,0.1015,0.12,10
3727,M,0.505,0.4,0.15,0.775,0.3445,0.157,0.185,7
4071,I,0.485,0.375,0.11,0.464,0.2015,0.09,0.149,8
3119,F,0.525,0.4,0.135,0.714,0.318,0.138,0.208,10
113,M,0.425,0.35,0.105,0.393,0.13,0.063,0.165,9
939,I,0.46,0.36,0.1,0.4635,0.2325,0.093,0.115,7
2483,F,0.54,0.415,0.175,0.8975,0.275,0.241,0.275,14
2536,F,0.655,0.545,0.165,1.6225,0.6555,0.299,0.513,12
433,M,0.545,0.42,0.14,0.7505,0.2475,0.13,0.255,22
2569,I,0.46,0.345,0.115,0.4215,0.1895,0.102,0.111,6
4153,I,0.43,0.315,0.115,0.384,0.1885,0.0715,0.11,8
1670,F,0.61,0.485,0.15,1.2405,0.6025,0.2915,0.3085,12
2650,I,0.51,0.395,0.155,0.5395,0.2465,0.1085,0.167,8
769,F,0.53,0.425,0.17,0.949,0.3485,0.2395,0.278,17
1978,M,0.7,0.55,0.175,1.4405,0.6565,0.2985,0.375,12
3654,I,0.53,0.42,0.14,0.6765,0.256,0.1855,0.208,9
3943,M,0.55,0.45,0.175,1.0985,0.3765,0.215,0.4,14
572,F,0.59,0.455,0.155,1.066,0.382,0.2275,0.415,20
1770,I,0.455,0.335,0.105,0.422,0.229,0.0865,0.1,6
3462,F,0.625,0.47,0.17,1.255,0.525,0.2415,0.405,10
2868,I,0.335,0.26,0.09,0.1965,0.0875,0.041,0.056,7
1132,F,0.565,0.45,0.175,1.0095,0.447,0.2375,0.2645,9
2052,M,0.46,0.345,0.12,0.4935,0.2435,0.1175,0.132,8
440,I,0.36,0.275,0.11,0.2335,0.095,0.0525,0.085,10
1729,M,0.665,0.525,0.175,1.443,0.6635,0.3845,0.353,11
3270,F,0.625,0.475,0.13,0.8595,0.3195,0.1775,0.24,13
3018,I,0.44,0.32,0.105,0.3875,0.1755,0.074,0.12,9
3895,F,0.595,0.5,0.18,1.053,0.4405,0.192,0.39,13
3526,I,0.335,0.26,0.085,0.192,0.097,0.03,0.054,6
1590,I,0.52,0.39,0.13,0.5545,0.2355,0.1095,0.1895,7
1480,F,0.58,0.46,0.175,1.165,0.65,0.2205,0.3055,9
1255,I,0.425,0.32,0.1,0.3055,0.126,0.06,0.106,7
2152,F,0.4,0.3,0.115,0.3025,0.1335,0.0465,0.0935,8
1596,I,0.53,0.42,0.12,0.5965,0.2555,0.141,0.177,7
2745,I,0.485,0.38,0.125,0.5215,0.2215,0.118,0.16,8
3256,F,0.575,0.48,0.15,0.8745,0.375,0.193,0.29,12
671,F,0.5,0.38,0.155,0.655,0.2405,0.143,0.205,17
2122,F,0.435,0.35,0.12,0.4585,0.192,0.1,0.13,11
1650,I,0.59,0.46,0.145,0.9015,0.419,0.1785,0.26,11
3655,M,0.53,0.41,0.125,0.769,0.346,0.173,0.215,9
303,M,0.36,0.27,0.1,0.217,0.0885,0.0495,0.0715,6
1945,F,0.635,0.505,0.155,1.2895,0.594,0.314,0.345,11
3220,M,0.5,0.4,0.145,0.6025,0.216,0.138,0.21,11
3587,M,0.635,0.495,0.17,1.3695,0.657,0.3055,0.365,10
515,M,0.27,0.195,0.08,0.1,0.0385,0.0195,0.03,6
2516,I,0.475,0.365,0.12,0.53,0.2505,0.0975,0.1625,10
3198,M,0.45,0.335,0.14,0.478,0.1865,0.115,0.16,11
692,F,0.43,0.325,0.115,0.3865,0.1475,0.1065,0.11,11
3201,F,0.385,0.3,0.1,0.2725,0.1115,0.057,0.08,6
2125,M,0.47,0.375,0.115,0.4265,0.1685,0.0755,0.15,8
3498,M,0.59,0.46,0.145,0.929,0.38,0.24,0.255,10
3901,F,0.525,0.43,0.125,0.813,0.3315,0.166,0.1775,12
3670,M,0.59,0.465,0.135,0.9895,0.4235,0.199,0.28,8
2035,M,0.66,0.515,0.195,1.5655,0.7345,0.353,0.386,9
1880,I,0.55,0.435,0.14,0.7995,0.295,0.1905,0.238,10
3286,F,0.62,0.51,0.175,1.1255,0.4985,0.227,0.315,14
4108,I,0.48,0.35,0.1,0.519,0.2365,0.1275,0.126,7
3276,M,0.485,0.385,0.125,0.4775,0.2,0.0785,0.17,12
649,F,0.475,0.36,0.125,0.447,0.1695,0.081,0.14,9
2836,M,0.58,0.445,0.16,0.984,0.49,0.201,0.27,9
4083,M,0.57,0.445,0.16,1.0145,0.516,0.164,0.3,10
620,M,0.345,0.255,0.08,0.169,0.06,0.0425,0.054,10
2552,I,0.31,0.225,0.075,0.155,0.065,0.037,0.0365,6
2861,F,0.72,0.565,0.17,1.613,0.723,0.3255,0.4945,12
1417,M,0.705,0.565,0.515,2.21,1.1075,0.4865,0.512,10
