,buying,maint,doors,persons,lug_boot,safety,Class
1587,0,1,2,2,1,0,unacc
1677,0,0,2,0,1,0,unacc
501,2,3,2,1,2,0,unacc
424,3,0,3,2,0,1,unacc
1086,1,1,0,0,2,0,unacc
141,3,2,1,0,2,0,unacc
1465,0,2,2,0,2,1,unacc
520,2,3,3,0,2,1,unacc
202,3,2,3,1,1,1,unacc
475,2,3,1,1,2,1,unacc
304,3,1,3,0,2,1,unacc
446,2,3,0,1,1,2,unacc
1520,0,1,0,0,2,2,unacc
519,2,3,3,0,2,0,unacc
1380,0,3,3,0,1,0,unacc
1134,1,1,2,0,0,0,unacc
1489,0,2,3,0,1,1,unacc
1358,0,3,2,0,2,2,unacc
370,3,0,1,2,0,1,unacc
596,2,2,2,0,0,2,unacc
386,3,0,2,0,2,2,unacc
1707,0,0,3,0,2,0,unacc
352,3,0,1,0,0,1,unacc
1192,1,0,0,0,1,1,unacc
504,2,3,2,2,0,0,unacc
784,2,0,1,0,0,1,unacc
1405,0,2,0,0,0,1,unacc
170,3,2,2,0,2,2,unacc
115,3,2,0,0,2,1,unacc
122,3,2,0,1,1,2,unacc
936,1,3,2,2,0,0,unacc
9,3,3,0,1,0,0,unacc
512,2,3,2,2,2,2,unacc
1698,0,0,2,2,2,0,unacc
622,2,2,3,0,0,1,unacc
960,1,3,3,1,2,0,unacc
182,3,2,2,2,0,2,unacc
1411,0,2,0,0,2,1,unacc
126,3,2,0,2,0,0,unacc
215,3,2,3,2,2,2,unacc
628,2,2,3,0,2,1,unacc
996,1,2,0,2,2,0,unacc
1072,1,2,3,2,0,1,unacc
1570,0,1,2,0,1,1,unacc
200,3,2,3,1,0,2,unacc
529,2,3,3,1,2,1,unacc
3,3,3,0,0,1,0,unacc
180,3,2,2,2,0,0,unacc
812,2,0,2,0,0,2,unacc
1305,0,3,0,1,0,0,unacc
1541,0,1,1,0,0,2,unacc
19,3,3,0,2,0,1,unacc
818,2,0,2,0,2,2,unacc
1594,0,1,3,0,0,1,unacc
1493,0,2,3,0,2,2,unacc
1168,1,1,3,0,2,1,unacc
1436,0,2,1,0,1,2,unacc
178,3,2,2,1,2,1,unacc
480,2,3,1,2,1,0,unacc
775,2,0,0,2,0,1,unacc
289,3,1,2,2,0,1,unacc
35,3,3,1,0,2,2,unacc
786,2,0,1,0,1,0,unacc
571,2,2,1,0,1,1,unacc
94,3,3,3,1,1,1,unacc
1671,0,0,1,2,2,0,unacc
840,2,0,3,0,1,0,unacc
1246,1,0,2,0,1,1,unacc
750,2,1,3,2,1,0,unacc
1625,0,0,0,0,1,2,unacc
20,3,3,0,2,0,2,unacc
1044,1,2,2,2,0,0,unacc
837,2,0,3,0,0,0,unacc
470,2,3,1,1,0,2,unacc
154,3,2,1,2,0,1,unacc
1083,1,1,0,0,1,0,unacc
203,3,2,3,1,1,2,unacc
492,2,3,2,0,2,0,unacc
279,3,1,2,1,0,0,unacc
162,3,2,2,0,0,0,unacc
1135,1,1,2,0,0,1,unacc
630,2,2,3,1,0,0,unacc
1109,1,1,1,0,0,2,unacc
172,3,2,2,1,0,1,unacc
493,2,3,2,0,2,1,unacc
744,2,1,3,1,2,0,unacc
1446,0,2,1,1,2,0,unacc
950,1,3,3,0,1,2,unacc
1337,0,3,1,1,1,2,acc
1684,0,0,2,1,0,1,acc
1025,1,2,1,2,2,2,acc
716,2,1,2,1,1,2,acc
1633,0,0,0,1,1,1,acc
940,1,3,2,2,1,1,acc
1153,1,1,2,2,0,1,acc
1172,1,1,3,1,0,2,acc
913,1,3,1,2,1,1,acc
1642,0,0,0,2,1,1,acc
662,2,1,0,1,1,2,acc
1075,1,2,3,2,1,1,acc
859,2,0,3,2,1,1,acc
1070,1,2,3,1,2,2,acc
728,2,1,2,2,2,2,acc
1042,1,2,2,1,2,1,acc
620,2,2,2,2,2,2,acc
556,2,2,0,1,2,1,acc
916,1,3,1,2,2,1,acc
961,1,3,3,1,2,1,acc
338,3,0,0,1,1,2,acc
425,3,0,3,2,0,2,acc
691,2,1,1,1,2,1,acc
821,2,0,2,1,0,2,acc
341,3,0,0,1,2,2,acc
647,2,2,3,2,2,2,acc
398,3,0,2,2,0,2,acc
320,3,1,3,2,1,2,acc
1585,0,1,2,2,0,1,acc
373,3,0,1,2,1,1,acc
689,2,1,1,1,1,2,acc
968,1,3,3,2,1,2,acc
826,2,0,2,1,2,1,acc
752,2,1,3,2,1,2,acc
322,3,1,3,2,2,1,acc
566,2,2,0,2,2,2,acc
727,2,1,2,2,2,1,acc
943,1,3,2,2,2,1,acc
632,2,2,3,1,0,2,acc
851,2,0,3,1,1,2,acc
287,3,1,2,1,2,2,acc
403,3,0,2,2,2,1,acc
1102,1,1,0,2,1,1,acc
319,3,1,3,2,1,1,acc
427,3,0,3,2,1,1,acc
551,2,2,0,1,0,2,acc
995,1,2,0,2,1,2,acc
1090,1,1,0,1,0,1,acc
934,1,3,2,1,2,1,acc
263,3,1,1,2,0,2,acc
1346,0,3,1,2,1,2,acc
283,3,1,2,1,1,1,acc
259,3,1,1,1,2,1,acc
563,2,2,0,2,1,2,acc
698,2,1,1,2,1,2,acc
998,1,2,0,2,2,2,acc
673,2,1,0,2,2,1,acc
1630,0,0,0,1,0,1,acc
719,2,1,2,1,2,2,acc
1390,0,3,3,1,1,1,acc
347,3,0,0,2,1,2,acc
1552,0,1,1,1,1,1,acc
1447,0,2,1,1,2,1,acc
232,3,1,0,1,2,1,acc
619,2,2,2,2,2,1,acc
1388,0,3,3,1,0,2,acc
418,3,0,3,1,1,1,acc
308,3,1,3,1,0,2,acc
565,2,2,0,2,2,1,acc
1370,0,3,2,2,0,2,acc
1150,1,1,2,1,2,1,acc
323,3,1,3,2,2,2,acc
1657,0,0,1,1,0,1,acc
1415,0,2,0,1,0,2,acc
664,2,1,0,1,2,1,acc
292,3,1,2,2,1,1,acc
367,3,0,1,1,2,1,acc
1238,1,0,1,2,1,2,vgood
1646,0,0,0,2,2,2,vgood
1691,0,0,2,1,2,2,vgood
1484,0,2,2,2,2,2,vgood
1292,1,0,3,2,1,2,vgood
1499,0,2,3,1,1,2,vgood
1592,0,1,2,2,2,2,vgood
1637,0,0,0,1,2,2,vgood
1616,0,1,3,2,1,2,vgood
1589,0,1,2,2,1,2,vgood
1265,1,0,2,2,1,2,vgood
1448,0,2,1,1,2,2,vgood
1583,0,1,2,1,2,2,vgood
1237,1,0,1,2,1,1,good
1634,0,0,0,1,1,2,good
1264,1,0,2,2,1,1,good
1282,1,0,3,1,1,1,good
1550,0,1,1,1,0,2,good
1690,0,0,2,1,2,1,good
1613,0,1,3,2,0,2,good
1606,0,1,3,1,1,1,good
1588,0,1,2,2,1,1,good
1577,0,1,2,1,0,2,good
1258,1,0,2,1,2,1,good
1559,0,1,1,2,0,2,good
1645,0,0,0,2,2,1,good
1609,0,1,3,1,2,1,good
