,buying,maint,doors,persons,lug_boot,safety,Class
1019,1,2,1,2,0,2,acc
1118,1,1,1,1,0,2,acc
1549,0,1,1,1,0,1,acc
1039,1,2,2,1,1,1,acc
589,2,2,1,2,1,1,acc
754,2,1,3,2,2,1,acc
616,2,2,2,2,1,1,acc
1340,0,3,1,1,2,2,acc
1348,0,3,1,2,2,1,acc
1510,0,2,3,2,2,1,acc
1505,0,2,3,2,0,2,acc
958,1,3,3,1,1,1,acc
1279,1,0,3,1,0,1,acc
749,2,1,3,2,0,2,acc
1451,0,2,1,2,0,2,acc
854,2,0,3,1,2,2,acc
1478,0,2,2,2,0,2,acc
686,2,1,1,1,0,2,acc
416,3,0,3,1,0,2,acc
1051,1,2,2,2,2,1,acc
875,1,3,0,1,0,2,acc
931,1,3,2,1,1,1,acc
770,2,0,0,1,1,2,acc
970,1,3,3,2,2,1,acc
311,3,1,3,1,1,2,acc
1016,1,2,1,1,2,2,acc
797,2,0,1,1,1,2,acc
1468,0,2,2,1,0,1,acc
1400,0,3,3,2,1,2,acc
1103,1,1,0,2,1,2,acc
725,2,1,2,2,1,2,acc
368,3,0,1,1,2,2,acc
835,2,0,2,2,2,1,acc
638,2,2,3,1,2,2,acc
1288,1,0,3,2,0,1,acc
1307,0,3,0,1,0,2,acc
391,3,0,2,1,1,1,acc
1105,1,1,0,2,2,1,acc
1015,1,2,1,1,2,1,acc
880,1,3,0,1,2,1,acc
557,2,2,0,1,2,2,acc
335,3,0,0,1,0,2,acc
1496,0,2,3,1,0,2,acc
997,1,2,0,2,2,1,acc
257,3,1,1,1,1,2,acc
823,2,0,2,1,1,1,acc
751,2,1,3,2,1,1,acc
755,2,1,3,2,2,2,acc
863,2,0,3,2,2,2,acc
1720,0,0,3,2,0,1,acc
1252,1,0,2,1,0,1,acc
767,2,0,0,1,0,2,acc
781,2,0,0,2,2,1,acc
941,1,3,2,2,1,2,acc
1156,1,1,2,2,1,1,acc
1525,0,1,0,1,1,1,acc
772,2,0,0,1,2,1,acc
643,2,2,3,2,1,1,acc
239,3,1,0,2,1,2,acc
1660,0,0,1,1,1,1,acc
1417,0,2,0,1,1,1,acc
1670,0,0,1,2,1,2,vgood
1097,1,1,0,1,2,2,vgood
1529,0,1,0,1,2,2,vgood
1187,1,1,3,2,2,2,vgood
1610,0,1,3,1,2,2,vgood
1481,0,2,2,2,1,2,vgood
1133,1,1,1,2,2,2,vgood
1286,1,0,3,1,2,2,vgood
1718,0,0,3,1,2,2,vgood
1184,1,1,3,2,1,2,vgood
1232,1,0,1,1,2,2,vgood
1421,0,2,0,1,2,2,vgood
1124,1,1,1,1,2,2,vgood
1256,1,0,2,1,1,2,vgood
1508,0,2,3,2,1,2,vgood
1430,0,2,0,2,2,2,vgood
1697,0,0,2,2,1,2,vgood
1556,0,1,1,1,2,2,vgood
1295,1,0,3,2,2,2,vgood
1130,1,1,1,2,1,2,vgood
1205,1,0,0,1,2,2,vgood
1511,0,2,3,2,2,2,vgood
1700,0,0,2,2,2,2,vgood
1472,0,2,2,1,1,2,vgood
1562,0,1,1,2,1,2,vgood
1175,1,1,3,1,1,2,vgood
1658,0,0,1,1,0,2,good
1526,0,1,0,1,1,2,good
1561,0,1,1,2,1,1,good
1291,1,0,3,2,1,1,good
1712,0,0,3,1,0,2,good
1669,0,0,1,2,1,1,good
1696,0,0,2,2,1,1,good
1723,0,0,3,2,1,1,good
1226,1,0,1,1,0,2,good
1618,0,1,3,2,2,1,good
1663,0,0,1,1,2,1,good
1229,1,0,1,1,1,2,good
1555,0,1,1,1,2,1,good
1714,0,0,3,1,1,1,good
1537,0,1,0,2,2,1,good
1636,0,0,0,1,2,1,good
1699,0,0,2,2,2,1,good
1615,0,1,3,2,1,1,good
1235,1,0,1,2,0,2,good
1643,0,0,0,2,1,2,good
1289,1,0,3,2,0,2,good
1667,0,0,1,2,0,2,good
1591,0,1,2,2,2,1,good
1255,1,0,2,1,1,1,good
1285,1,0,3,1,2,1,good
1523,0,1,0,1,0,2,good
1631,0,0,0,1,0,2,good
1240,1,0,1,2,2,1,good
