,buying,maint,doors,persons,lug_boot,safety,Class
166,3,2,2,0,1,1,unacc
167,3,2,2,0,1,2,unacc
168,3,2,2,0,2,0,unacc
172,3,2,2,1,0,1,unacc
179,3,2,2,1,2,2,unacc
182,3,2,2,2,0,2,unacc
194,3,2,3,0,1,2,unacc
198,3,2,3,1,0,0,unacc
200,3,2,3,1,0,2,unacc
202,3,2,3,1,1,1,unacc
207,3,2,3,2,0,0,unacc
210,3,2,3,2,1,0,unacc
212,3,2,3,2,1,2,unacc
215,3,2,3,2,2,2,unacc
216,3,1,0,0,0,0,unacc
220,3,1,0,0,1,1,unacc
222,3,1,0,0,2,0,unacc
228,3,1,0,1,1,0,unacc
229,3,1,0,1,1,1,unacc
231,3,1,0,1,2,0,unacc
235,3,1,0,2,0,1,unacc
244,3,1,1,0,0,1,unacc
246,3,1,1,0,1,0,unacc
249,3,1,1,0,2,0,unacc
250,3,1,1,0,2,1,unacc
252,3,1,1,1,0,0,unacc
256,3,1,1,1,1,1,unacc
258,3,1,1,1,2,0,unacc
267,3,1,1,2,2,0,unacc
270,3,1,2,0,0,0,unacc
273,3,1,2,0,1,0,unacc
274,3,1,2,0,1,1,unacc
275,3,1,2,0,1,2,unacc
276,3,1,2,0,2,0,unacc
280,3,1,2,1,0,1,unacc
288,3,1,2,2,0,0,unacc
289,3,1,2,2,0,1,unacc
291,3,1,2,2,1,0,unacc
302,3,1,3,0,1,2,unacc
307,3,1,3,1,0,1,unacc
316,3,1,3,2,0,1,unacc
318,3,1,3,2,1,0,unacc
325,3,0,0,0,0,1,unacc
326,3,0,0,0,0,2,unacc
327,3,0,0,0,1,0,unacc
342,3,0,0,2,0,0,unacc
344,3,0,0,2,0,2,unacc
345,3,0,0,2,1,0,unacc
346,3,0,0,2,1,1,unacc
348,3,0,0,2,2,0,unacc
351,3,0,1,0,0,0,unacc
352,3,0,1,0,0,1,unacc
355,3,0,1,0,1,1,unacc
357,3,0,1,0,2,0,unacc
359,3,0,1,0,2,2,unacc
360,3,0,1,1,0,0,unacc
363,3,0,1,1,1,0,unacc
364,3,0,1,1,1,1,unacc
369,3,0,1,2,0,0,unacc
370,3,0,1,2,0,1,unacc
372,3,0,1,2,1,0,unacc
380,3,0,2,0,0,2,unacc
382,3,0,2,0,1,1,unacc
384,3,0,2,0,2,0,unacc
388,3,0,2,1,0,1,unacc
393,3,0,2,1,2,0,unacc
396,3,0,2,2,0,0,unacc
399,3,0,2,2,1,0,unacc
402,3,0,2,2,2,0,unacc
405,3,0,3,0,0,0,unacc
406,3,0,3,0,0,1,unacc
407,3,0,3,0,0,2,unacc
420,3,0,3,1,2,0,unacc
424,3,0,3,2,0,1,unacc
429,3,0,3,2,2,0,unacc
433,2,3,0,0,0,1,unacc
436,2,3,0,0,1,1,unacc
437,2,3,0,0,1,2,unacc
441,2,3,0,1,0,0,unacc
448,2,3,0,1,2,1,unacc
456,2,3,0,2,2,0,unacc
460,2,3,1,0,0,1,unacc
464,2,3,1,0,1,2,unacc
465,2,3,1,0,2,0,unacc
466,2,3,1,0,2,1,unacc
468,2,3,1,1,0,0,unacc
472,2,3,1,1,1,1,unacc
475,2,3,1,1,2,1,unacc
481,2,3,1,2,1,1,unacc
483,2,3,1,2,2,0,unacc
485,2,3,1,2,2,2,unacc
488,2,3,2,0,0,2,unacc
489,2,3,2,0,1,0,unacc
493,2,3,2,0,2,1,unacc
494,2,3,2,0,2,2,unacc
499,2,3,2,1,1,1,unacc
502,2,3,2,1,2,1,unacc
503,2,3,2,1,2,2,unacc
505,2,3,2,2,0,1,unacc
507,2,3,2,2,1,0,unacc
508,2,3,2,2,1,1,unacc
511,2,3,2,2,2,1,unacc
513,2,3,3,0,0,0,unacc
516,2,3,3,0,1,0,unacc
520,2,3,3,0,2,1,unacc
523,2,3,3,1,0,1,unacc
524,2,3,3,1,0,2,unacc
525,2,3,3,1,1,0,unacc
529,2,3,3,1,2,1,unacc
544,2,2,0,0,1,1,unacc
546,2,2,0,0,2,0,unacc
547,2,2,0,0,2,1,unacc
552,2,2,0,1,1,0,unacc
553,2,2,0,1,1,1,unacc
558,2,2,0,2,0,0,unacc
560,2,2,0,2,0,2,unacc
562,2,2,0,2,1,1,unacc
568,2,2,1,0,0,1,unacc
572,2,2,1,0,1,2,unacc
573,2,2,1,0,2,0,unacc
574,2,2,1,0,2,1,unacc
575,2,2,1,0,2,2,unacc
577,2,2,1,1,0,1,unacc
586,2,2,1,2,0,1,unacc
588,2,2,1,2,1,0,unacc
591,2,2,1,2,2,0,unacc
595,2,2,2,0,0,1,unacc
606,2,2,2,1,1,0,unacc
609,2,2,2,1,2,0,unacc
618,2,2,2,2,2,0,unacc
621,2,2,3,0,0,0,unacc
631,2,2,3,1,0,1,unacc
639,2,2,3,2,0,0,unacc
640,2,2,3,2,0,1,unacc
650,2,1,0,0,0,2,unacc
653,2,1,0,0,1,2,unacc
655,2,1,0,0,2,1,unacc
656,2,1,0,0,2,2,unacc
657,2,1,0,1,0,0,unacc
661,2,1,0,1,1,1,unacc
669,2,1,0,2,1,0,unacc
670,2,1,0,2,1,1,unacc
675,2,1,1,0,0,0,unacc
676,2,1,1,0,0,1,unacc
678,2,1,1,0,1,0,unacc
679,2,1,1,0,1,1,unacc
680,2,1,1,0,1,2,unacc
682,2,1,1,0,2,1,unacc
685,2,1,1,1,0,1,unacc
687,2,1,1,1,1,0,unacc
694,2,1,1,2,0,1,unacc
696,2,1,1,2,1,0,unacc
699,2,1,1,2,2,0,unacc
708,2,1,2,0,2,0,unacc
709,2,1,2,0,2,1,unacc
714,2,1,2,1,1,0,unacc
723,2,1,2,2,1,0,unacc
730,2,1,3,0,0,1,unacc
732,2,1,3,0,1,0,unacc
734,2,1,3,0,1,2,unacc
737,2,1,3,0,2,2,unacc
738,2,1,3,1,0,0,unacc
741,2,1,3,1,1,0,unacc
744,2,1,3,1,2,0,unacc
750,2,1,3,2,1,0,unacc
753,2,1,3,2,2,0,unacc
759,2,0,0,0,1,0,unacc
760,2,0,0,0,1,1,unacc
761,2,0,0,0,1,2,unacc
778,2,0,0,2,1,1,unacc
780,2,0,0,2,2,0,unacc
783,2,0,1,0,0,0,unacc
786,2,0,1,0,1,0,unacc
788,2,0,1,0,1,2,unacc
790,2,0,1,0,2,1,unacc
811,2,0,2,0,0,1,unacc
812,2,0,2,0,0,2,unacc
816,2,0,2,0,2,0,unacc
818,2,0,2,0,2,2,unacc
819,2,0,2,1,0,0,unacc
825,2,0,2,1,2,0,unacc
829,2,0,2,2,0,1,unacc
834,2,0,2,2,2,0,unacc
839,2,0,3,0,0,2,unacc
840,2,0,3,0,1,0,unacc
841,2,0,3,0,1,1,unacc
843,2,0,3,0,2,0,unacc
844,2,0,3,0,2,1,unacc
852,2,0,3,1,2,0,unacc
856,2,0,3,2,0,1,unacc
858,2,0,3,2,1,0,unacc
864,1,3,0,0,0,0,unacc
866,1,3,0,0,0,2,unacc
868,1,3,0,0,1,1,unacc
869,1,3,0,0,1,2,unacc
871,1,3,0,0,2,1,unacc
874,1,3,0,1,0,1,unacc
879,1,3,0,1,2,0,unacc
882,1,3,0,2,0,0,unacc
886,1,3,0,2,1,1,unacc
891,1,3,1,0,0,0,unacc
892,1,3,1,0,0,1,unacc
896,1,3,1,0,1,2,unacc
897,1,3,1,0,2,0,unacc
901,1,3,1,1,0,1,unacc
904,1,3,1,1,1,1,unacc
906,1,3,1,1,2,0,unacc
918,1,3,2,0,0,0,unacc
919,1,3,2,0,0,1,unacc
923,1,3,2,0,1,2,unacc
924,1,3,2,0,2,0,unacc
925,1,3,2,0,2,1,unacc
936,1,3,2,2,0,0,unacc
937,1,3,2,2,0,1,unacc
939,1,3,2,2,1,0,unacc
942,1,3,2,2,2,0,unacc
945,1,3,3,0,0,0,unacc
948,1,3,3,0,1,0,unacc
950,1,3,3,0,1,2,unacc
953,1,3,3,0,2,2,unacc
955,1,3,3,1,0,1,unacc
960,1,3,3,1,2,0,unacc
963,1,3,3,2,0,0,unacc
964,1,3,3,2,0,1,unacc
966,1,3,3,2,1,0,unacc
969,1,3,3,2,2,0,unacc
972,1,2,0,0,0,0,unacc
978,1,2,0,0,2,0,unacc
991,1,2,0,2,0,1,unacc
992,1,2,0,2,0,2,unacc
993,1,2,0,2,1,0,unacc
996,1,2,0,2,2,0,unacc
1000,1,2,1,0,0,1,unacc
1001,1,2,1,0,0,2,unacc
1002,1,2,1,0,1,0,unacc
1003,1,2,1,0,1,1,unacc
1007,1,2,1,0,2,2,unacc
1008,1,2,1,1,0,0,unacc
1012,1,2,1,1,1,1,unacc
1014,1,2,1,1,2,0,unacc
1017,1,2,1,2,0,0,unacc
1018,1,2,1,2,0,1,unacc
1020,1,2,1,2,1,0,unacc
1023,1,2,1,2,2,0,unacc
1030,1,2,2,0,1,1,unacc
1041,1,2,2,1,2,0,unacc
1044,1,2,2,2,0,0,unacc
1055,1,2,3,0,0,2,unacc
1057,1,2,3,0,1,1,unacc
1058,1,2,3,0,1,2,unacc
1059,1,2,3,0,2,0,unacc
1061,1,2,3,0,2,2,unacc
1068,1,2,3,1,2,0,unacc
1081,1,1,0,0,0,1,unacc
1083,1,1,0,0,1,0,unacc
1084,1,1,0,0,1,1,unacc
1085,1,1,0,0,1,2,unacc
1087,1,1,0,0,2,1,unacc
1092,1,1,0,1,1,0,unacc
1095,1,1,0,1,2,0,unacc
1098,1,1,0,2,0,0,unacc
1099,1,1,0,2,0,1,unacc
1104,1,1,0,2,2,0,unacc
1109,1,1,1,0,0,2,unacc
1113,1,1,1,0,2,0,unacc
1114,1,1,1,0,2,1,unacc
1116,1,1,1,1,0,0,unacc
1131,1,1,1,2,2,0,unacc
1136,1,1,2,0,0,2,unacc
1137,1,1,2,0,1,0,unacc
1139,1,1,2,0,1,2,unacc
1140,1,1,2,0,2,0,unacc
1141,1,1,2,0,2,1,unacc
1143,1,1,2,1,0,0,unacc
1146,1,1,2,1,1,0,unacc
1155,1,1,2,2,1,0,unacc
1158,1,1,2,2,2,0,unacc
1161,1,1,3,0,0,0,unacc
1162,1,1,3,0,0,1,unacc
1164,1,1,3,0,1,0,unacc
1166,1,1,3,0,1,2,unacc
1182,1,1,3,2,1,0,unacc
1191,1,0,0,0,1,0,unacc
1195,1,0,0,0,2,1,unacc
1200,1,0,0,1,1,0,unacc
1206,1,0,0,2,0,0,unacc
1207,1,0,0,2,0,1,unacc
1215,1,0,1,0,0,0,unacc
1216,1,0,1,0,0,1,unacc
1217,1,0,1,0,0,2,unacc
1220,1,0,1,0,1,2,unacc
1222,1,0,1,0,2,1,unacc
1227,1,0,1,1,1,0,unacc
1236,1,0,1,2,1,0,unacc
1239,1,0,1,2,2,0,unacc
1244,1,0,2,0,0,2,unacc
1245,1,0,2,0,1,0,unacc
1249,1,0,2,0,2,1,unacc
1251,1,0,2,1,0,0,unacc
1254,1,0,2,1,1,0,unacc
1260,1,0,2,2,0,0,unacc
1271,1,0,3,0,0,2,unacc
1272,1,0,3,0,1,0,unacc
1273,1,0,3,0,1,1,unacc
1274,1,0,3,0,1,2,unacc
1277,1,0,3,0,2,2,unacc
1278,1,0,3,1,0,0,unacc
1284,1,0,3,1,2,0,unacc
1290,1,0,3,2,1,0,unacc
1296,0,3,0,0,0,0,unacc
1299,0,3,0,0,1,0,unacc
1304,0,3,0,0,2,2,unacc
1306,0,3,0,1,0,1,unacc
1308,0,3,0,1,1,0,unacc
1311,0,3,0,1,2,0,unacc
1314,0,3,0,2,0,0,unacc
1315,0,3,0,2,0,1,unacc
1316,0,3,0,2,0,2,unacc
1318,0,3,0,2,1,1,unacc
1324,0,3,1,0,0,1,unacc
1331,0,3,1,0,2,2,unacc
1333,0,3,1,1,0,1,unacc
1335,0,3,1,1,1,0,unacc
1336,0,3,1,1,1,1,unacc
1338,0,3,1,1,2,0,unacc
1341,0,3,1,2,0,0,unacc
1342,0,3,1,2,0,1,unacc
1351,0,3,2,0,0,1,unacc
1353,0,3,2,0,1,0,unacc
1355,0,3,2,0,1,2,unacc
1359,0,3,2,1,0,0,unacc
1362,0,3,2,1,1,0,unacc
1371,0,3,2,2,1,0,unacc
1378,0,3,3,0,0,1,unacc
1383,0,3,3,0,2,0,unacc
1386,0,3,3,1,0,0,unacc
1392,0,3,3,1,2,0,unacc
1396,0,3,3,2,0,1,unacc
1398,0,3,3,2,1,0,unacc
1404,0,2,0,0,0,0,unacc
1407,0,2,0,0,1,0,unacc
1411,0,2,0,0,2,1,unacc
1412,0,2,0,0,2,2,unacc
1419,0,2,0,1,2,0,unacc
1424,0,2,0,2,0,2,unacc
1435,0,2,1,0,1,1,unacc
1438,0,2,1,0,2,1,unacc
1439,0,2,1,0,2,2,unacc
1446,0,2,1,1,2,0,unacc
1449,0,2,1,2,0,0,unacc
1458,0,2,2,0,0,0,unacc
1460,0,2,2,0,0,2,unacc
1462,0,2,2,0,1,1,unacc
1464,0,2,2,0,2,0,unacc
1465,0,2,2,0,2,1,unacc
1476,0,2,2,2,0,0,unacc
1486,0,2,3,0,0,1,unacc
1487,0,2,3,0,0,2,unacc
1488,0,2,3,0,1,0,unacc
1491,0,2,3,0,2,0,unacc
1493,0,2,3,0,2,2,unacc
1500,0,2,3,1,2,0,unacc
1503,0,2,3,2,0,0,unacc
1506,0,2,3,2,1,0,unacc
1509,0,2,3,2,2,0,unacc
1512,0,1,0,0,0,0,unacc
1513,0,1,0,0,0,1,unacc
1518,0,1,0,0,2,0,unacc
1519,0,1,0,0,2,1,unacc
1521,0,1,0,1,0,0,unacc
1524,0,1,0,1,1,0,unacc
1530,0,1,0,2,0,0,unacc
1532,0,1,0,2,0,2,unacc
1543,0,1,1,0,1,1,unacc
1548,0,1,1,1,0,0,unacc
1554,0,1,1,1,2,0,unacc
1560,0,1,1,2,1,0,unacc
1563,0,1,1,2,2,0,unacc
1567,0,1,2,0,0,1,unacc
1568,0,1,2,0,0,2,unacc
1569,0,1,2,0,1,0,unacc
1570,0,1,2,0,1,1,unacc
1571,0,1,2,0,1,2,unacc
1572,0,1,2,0,2,0,unacc
1574,0,1,2,0,2,2,unacc
1575,0,1,2,1,0,0,unacc
1578,0,1,2,1,1,0,unacc
1587,0,1,2,2,1,0,unacc
1596,0,1,3,0,1,0,unacc
1597,0,1,3,0,1,1,unacc
1599,0,1,3,0,2,0,unacc
1600,0,1,3,0,2,1,unacc
1605,0,1,3,1,1,0,unacc
1614,0,1,3,2,1,0,unacc
1621,0,0,0,0,0,1,unacc
1623,0,0,0,0,1,0,unacc
1625,0,0,0,0,1,2,unacc
1626,0,0,0,0,2,0,unacc
1627,0,0,0,0,2,1,unacc
1629,0,0,0,1,0,0,unacc
1632,0,0,0,1,1,0,unacc
1638,0,0,0,2,0,0,unacc
1640,0,0,0,2,0,2,unacc
1641,0,0,0,2,1,0,unacc
1644,0,0,0,2,2,0,unacc
1648,0,0,1,0,0,1,unacc
1653,0,0,1,0,2,0,unacc
1659,0,0,1,1,1,0,unacc
1668,0,0,1,2,1,0,unacc
1674,0,0,2,0,0,0,unacc
1675,0,0,2,0,0,1,unacc
1676,0,0,2,0,0,2,unacc
1677,0,0,2,0,1,0,unacc
1679,0,0,2,0,1,2,unacc
1680,0,0,2,0,2,0,unacc
1686,0,0,2,1,1,0,unacc
1692,0,0,2,2,0,0,unacc
1695,0,0,2,2,1,0,unacc
1698,0,0,2,2,2,0,unacc
1702,0,0,3,0,0,1,unacc
1705,0,0,3,0,1,1,unacc
1707,0,0,3,0,2,0,unacc
1716,0,0,3,1,2,0,unacc
239,3,1,0,2,1,2,acc
241,3,1,0,2,2,1,acc
259,3,1,1,1,2,1,acc
265,3,1,1,2,1,1,acc
281,3,1,2,1,0,2,acc
284,3,1,2,1,1,2,acc
286,3,1,2,1,2,1,acc
287,3,1,2,1,2,2,acc
292,3,1,2,2,1,1,acc
296,3,1,2,2,2,2,acc
308,3,1,3,1,0,2,acc
310,3,1,3,1,1,1,acc
313,3,1,3,1,2,1,acc
323,3,1,3,2,2,2,acc
340,3,0,0,1,2,1,acc
341,3,0,0,1,2,2,acc
349,3,0,0,2,2,1,acc
350,3,0,0,2,2,2,acc
391,3,0,2,1,1,1,acc
394,3,0,2,1,2,1,acc
395,3,0,2,1,2,2,acc
400,3,0,2,2,1,1,acc
401,3,0,2,2,1,2,acc
416,3,0,3,1,0,2,acc
427,3,0,3,2,1,1,acc
428,3,0,3,2,1,2,acc
431,3,0,3,2,2,2,acc
557,2,2,0,1,2,2,acc
565,2,2,0,2,2,1,acc
578,2,2,1,1,0,2,acc
581,2,2,1,1,1,2,acc
587,2,2,1,2,0,2,acc
589,2,2,1,2,1,1,acc
590,2,2,1,2,1,2,acc
592,2,2,1,2,2,1,acc
593,2,2,1,2,2,2,acc
607,2,2,2,1,1,1,acc
608,2,2,2,1,1,2,acc
619,2,2,2,2,2,1,acc
634,2,2,3,1,1,1,acc
641,2,2,3,2,0,2,acc
644,2,2,3,2,1,2,acc
646,2,2,3,2,2,1,acc
647,2,2,3,2,2,2,acc
665,2,1,0,1,2,2,acc
686,2,1,1,1,0,2,acc
698,2,1,1,2,1,2,acc
701,2,1,1,2,2,2,acc
715,2,1,2,1,1,1,acc
716,2,1,2,1,1,2,acc
718,2,1,2,1,2,1,acc
740,2,1,3,1,0,2,acc
745,2,1,3,1,2,1,acc
746,2,1,3,1,2,2,acc
751,2,1,3,2,1,1,acc
752,2,1,3,2,1,2,acc
754,2,1,3,2,2,1,acc
767,2,0,0,1,0,2,acc
770,2,0,0,1,1,2,acc
772,2,0,0,1,2,1,acc
779,2,0,0,2,1,2,acc
794,2,0,1,1,0,2,acc
799,2,0,1,1,2,1,acc
800,2,0,1,1,2,2,acc
803,2,0,1,2,0,2,acc
806,2,0,1,2,1,2,acc
809,2,0,1,2,2,2,acc
827,2,0,2,1,2,2,acc
833,2,0,2,2,1,2,acc
850,2,0,3,1,1,1,acc
853,2,0,3,1,2,1,acc
857,2,0,3,2,0,2,acc
860,2,0,3,2,1,2,acc
862,2,0,3,2,2,1,acc
880,1,3,0,1,2,1,acc
889,1,3,0,2,2,1,acc
890,1,3,0,2,2,2,acc
905,1,3,1,1,1,2,acc
907,1,3,1,1,2,1,acc
908,1,3,1,1,2,2,acc
931,1,3,2,1,1,1,acc
932,1,3,2,1,1,2,acc
938,1,3,2,2,0,2,acc
940,1,3,2,2,1,1,acc
941,1,3,2,2,1,2,acc
944,1,3,2,2,2,2,acc
956,1,3,3,1,0,2,acc
958,1,3,3,1,1,1,acc
959,1,3,3,1,1,2,acc
967,1,3,3,2,1,1,acc
970,1,3,3,2,2,1,acc
988,1,2,0,1,2,1,acc
995,1,2,0,2,1,2,acc
1010,1,2,1,1,0,2,acc
1019,1,2,1,2,0,2,acc
1021,1,2,1,2,1,1,acc
1022,1,2,1,2,1,2,acc
1024,1,2,1,2,2,1,acc
1037,1,2,2,1,0,2,acc
1039,1,2,2,1,1,1,acc
1043,1,2,2,1,2,2,acc
1046,1,2,2,2,0,2,acc
1048,1,2,2,2,1,1,acc
1049,1,2,2,2,1,2,acc
1052,1,2,2,2,2,2,acc
1066,1,2,3,1,1,1,acc
1067,1,2,3,1,1,2,acc
1069,1,2,3,1,2,1,acc
1075,1,2,3,2,1,1,acc
1076,1,2,3,2,1,2,acc
1078,1,2,3,2,2,1,acc
1090,1,1,0,1,0,1,acc
1093,1,1,0,1,1,1,acc
1094,1,1,0,1,1,2,acc
1102,1,1,0,2,1,1,acc
1105,1,1,0,2,2,1,acc
1121,1,1,1,1,1,2,acc
1123,1,1,1,1,2,1,acc
1127,1,1,1,2,0,2,acc
1153,1,1,2,2,0,1,acc
1171,1,1,3,1,0,1,acc
1174,1,1,3,1,1,1,acc
1186,1,1,3,2,2,1,acc
1225,1,0,1,1,0,1,acc
1322,0,3,0,2,2,2,acc
1343,0,3,1,2,0,2,acc
1349,0,3,1,2,2,2,acc
1361,0,3,2,1,0,2,acc
1363,0,3,2,1,1,1,acc
1367,0,3,2,1,2,2,acc
1370,0,3,2,2,0,2,acc
1391,0,3,3,1,1,2,acc
1394,0,3,3,1,2,2,acc
1403,0,3,3,2,2,2,acc
1418,0,2,0,1,1,2,acc
1427,0,2,0,2,1,2,acc
1442,0,2,1,1,0,2,acc
1444,0,2,1,1,1,1,acc
1447,0,2,1,1,2,1,acc
1451,0,2,1,2,0,2,acc
1468,0,2,2,1,0,1,acc
1469,0,2,2,1,0,2,acc
1474,0,2,2,1,2,1,acc
1478,0,2,2,2,0,2,acc
1496,0,2,3,1,0,2,acc
1501,0,2,3,1,2,1,acc
1525,0,1,0,1,1,1,acc
1585,0,1,2,2,0,1,acc
1612,0,1,3,2,0,1,acc
1630,0,0,0,1,0,1,acc
1657,0,0,1,1,0,1,acc
1666,0,0,1,2,0,1,acc
1711,0,0,3,1,0,1,acc
1124,1,1,1,1,2,2,vgood
1133,1,1,1,2,2,2,vgood
1175,1,1,3,1,1,2,vgood
1178,1,1,3,1,2,2,vgood
1205,1,0,0,1,2,2,vgood
1232,1,0,1,1,2,2,vgood
1238,1,0,1,2,1,2,vgood
1241,1,0,1,2,2,2,vgood
1259,1,0,2,1,2,2,vgood
1265,1,0,2,2,1,2,vgood
1283,1,0,3,1,1,2,vgood
1286,1,0,3,1,2,2,vgood
1421,0,2,0,1,2,2,vgood
1454,0,2,1,2,1,2,vgood
1472,0,2,2,1,1,2,vgood
1475,0,2,2,1,2,2,vgood
1481,0,2,2,2,1,2,vgood
1511,0,2,3,2,2,2,vgood
1565,0,1,1,2,2,2,vgood
1589,0,1,2,2,1,2,vgood
1607,0,1,3,1,1,2,vgood
1610,0,1,3,1,2,2,vgood
1637,0,0,0,1,2,2,vgood
1664,0,0,1,1,2,2,vgood
1691,0,0,2,1,2,2,vgood
1715,0,0,3,1,1,2,vgood
1204,1,0,0,1,2,1,good
1231,1,0,1,1,2,1,good
1237,1,0,1,2,1,1,good
1253,1,0,2,1,0,2,good
1258,1,0,2,1,2,1,good
1267,1,0,2,2,2,1,good
1282,1,0,3,1,1,1,good
1291,1,0,3,2,1,1,good
1528,0,1,0,1,2,1,good
1535,0,1,0,2,1,2,good
1550,0,1,1,1,0,2,good
1564,0,1,1,2,2,1,good
1577,0,1,2,1,0,2,good
1582,0,1,2,1,2,1,good
1586,0,1,2,2,0,2,good
1591,0,1,2,2,2,1,good
1604,0,1,3,1,0,2,good
1606,0,1,3,1,1,1,good
1613,0,1,3,2,0,2,good
1636,0,0,0,1,2,1,good
1645,0,0,0,2,2,1,good
1658,0,0,1,1,0,2,good
1663,0,0,1,1,2,1,good
1696,0,0,2,2,1,1,good
1699,0,0,2,2,2,1,good
1712,0,0,3,1,0,2,good
1726,0,0,3,2,2,1,good
