,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class
1155,F,0.6,0.465,0.15,1.1025,0.5455,0.262,0.25,8
1469,M,0.525,0.4,0.14,0.7205,0.3685,0.145,0.1735,8
124,I,0.36,0.28,0.08,0.1755,0.081,0.0505,0.07,6
3313,M,0.4,0.31,0.11,0.314,0.138,0.057,0.1,11
948,F,0.475,0.36,0.12,0.5915,0.3245,0.11,0.127,6
1169,F,0.62,0.48,0.16,1.1125,0.5635,0.2445,0.281,8
3996,I,0.315,0.23,0.0,0.134,0.0575,0.0285,0.3505,6
549,I,0.555,0.425,0.18,0.875,0.3695,0.2005,0.255,11
2268,F,0.545,0.445,0.175,0.8525,0.3465,0.189,0.295,13
477,M,0.665,0.54,0.175,1.347,0.4955,0.254,0.415,17
41,F,0.55,0.425,0.135,0.8515,0.362,0.196,0.27,14
1232,I,0.37,0.29,0.09,0.2445,0.089,0.0655,0.075,7
3945,I,0.235,0.175,0.065,0.0615,0.0205,0.02,0.019,6
1608,I,0.545,0.4,0.13,0.686,0.3285,0.1455,0.18,9
2911,F,0.58,0.44,0.125,0.7855,0.363,0.1955,0.195,11
3874,F,0.525,0.41,0.15,0.708,0.274,0.151,0.25,12
1054,I,0.195,0.15,0.045,0.0375,0.018,0.006,0.011,3
2089,F,0.73,0.555,0.18,1.6895,0.6555,0.1965,0.4935,10
1136,F,0.575,0.46,0.145,0.9945,0.466,0.229,0.265,7
1187,M,0.685,0.52,0.165,1.519,0.699,0.3685,0.4,10
3048,I,0.59,0.47,0.145,0.974,0.453,0.236,0.289,8
101,M,0.55,0.435,0.145,0.843,0.328,0.1915,0.255,15
3571,F,0.585,0.465,0.165,0.9355,0.4035,0.2275,0.259,9
1113,I,0.525,0.4,0.13,0.6455,0.325,0.1245,0.17,8
3893,I,0.435,0.355,0.125,0.4075,0.1535,0.074,0.165,9
3713,M,0.71,0.555,0.175,2.14,1.2455,0.3725,0.434,11
1046,F,0.695,0.535,0.175,1.8385,0.8035,0.396,0.503,10
1578,I,0.495,0.37,0.125,0.4715,0.2075,0.091,0.15,8
3883,M,0.54,0.425,0.12,0.817,0.2945,0.153,0.195,10
2968,F,0.68,0.505,0.17,1.3435,0.657,0.297,0.355,12
1725,M,0.66,0.5,0.165,1.3195,0.667,0.269,0.341,9
2422,F,0.475,0.365,0.13,0.4805,0.1905,0.114,0.1475,12
245,I,0.35,0.26,0.085,0.174,0.0705,0.0345,0.06,10
1117,I,0.53,0.4,0.125,0.617,0.279,0.127,0.19,8
3344,I,0.495,0.38,0.145,0.515,0.175,0.098,0.212,13
258,F,0.635,0.505,0.17,1.415,0.605,0.297,0.365,15
3148,F,0.71,0.53,0.195,1.8745,0.6755,0.4065,0.6855,12
1655,F,0.6,0.46,0.155,0.9735,0.427,0.2045,0.3,8
3446,I,0.5,0.385,0.11,0.596,0.3015,0.104,0.151,8
2137,F,0.59,0.455,0.175,0.966,0.391,0.2455,0.31,10
1191,M,0.695,0.56,0.185,1.74,0.885,0.3715,0.4375,10
218,M,0.47,0.36,0.135,0.501,0.1665,0.115,0.165,10
150,M,0.59,0.475,0.145,1.053,0.4415,0.262,0.325,15
367,F,0.58,0.455,0.12,1.0735,0.479,0.2735,0.265,10
1828,I,0.35,0.265,0.08,0.2,0.09,0.042,0.06,7
3984,M,0.6,0.465,0.155,1.262,0.6245,0.2455,0.33,10
4000,I,0.455,0.35,0.135,0.5365,0.2855,0.0855,0.1325,7
2343,I,0.17,0.125,0.055,0.0235,0.009,0.0055,0.008,6
407,M,0.59,0.485,0.12,0.911,0.39,0.182,0.29,16
3070,F,0.655,0.49,0.16,1.204,0.5455,0.2615,0.3225,9
3593,F,0.655,0.53,0.165,1.2835,0.583,0.1255,0.4,8
2066,F,0.54,0.385,0.14,0.7655,0.3265,0.116,0.2365,10
1624,M,0.565,0.44,0.125,0.802,0.3595,0.1825,0.215,9
2967,M,0.68,0.515,0.16,1.2345,0.618,0.2625,0.325,11
1269,I,0.47,0.365,0.1,0.411,0.175,0.0855,0.135,8
801,M,0.45,0.335,0.125,0.349,0.119,0.1055,0.115,10
1247,I,0.395,0.305,0.105,0.284,0.1135,0.0595,0.0945,8
32,M,0.665,0.525,0.165,1.338,0.5515,0.3575,0.35,18
3809,F,0.52,0.375,0.135,0.5375,0.221,0.117,0.17,8
2946,M,0.635,0.52,0.175,1.292,0.6,0.269,0.367,11
570,I,0.45,0.35,0.14,0.474,0.21,0.109,0.1275,16
1075,I,0.41,0.325,0.1,0.3245,0.132,0.072,0.106,6
1907,F,0.575,0.43,0.155,0.7955,0.3485,0.1925,0.22,9
1433,I,0.37,0.27,0.095,0.232,0.1325,0.041,0.0615,6
2800,F,0.64,0.495,0.17,1.2265,0.49,0.377,0.2875,11
2290,I,0.325,0.27,0.1,0.185,0.08,0.0435,0.065,6
2678,M,0.615,0.45,0.15,1.198,0.707,0.2095,0.2505,7
1342,I,0.585,0.475,0.16,1.0505,0.48,0.234,0.285,10
3135,M,0.46,0.35,0.125,0.5165,0.1885,0.1145,0.185,9
4104,F,0.71,0.545,0.175,1.907,0.8725,0.4565,0.475,11
1924,F,0.61,0.46,0.155,0.957,0.4255,0.1975,0.265,8
556,I,0.525,0.405,0.15,0.795,0.3075,0.205,0.255,14
1504,F,0.635,0.505,0.145,1.1345,0.505,0.2655,0.315,10
375,F,0.675,0.545,0.195,1.7345,0.6845,0.3695,0.605,20
428,F,0.56,0.455,0.125,0.943,0.344,0.129,0.375,21
1905,I,0.575,0.45,0.135,0.8715,0.45,0.162,0.225,10
1462,F,0.495,0.38,0.12,0.573,0.2655,0.1285,0.144,7
190,M,0.615,0.48,0.18,1.1595,0.4845,0.2165,0.325,13
2693,M,0.65,0.52,0.175,1.2655,0.615,0.2775,0.336,9
564,F,0.47,0.355,0.13,0.5465,0.2005,0.126,0.185,14
3278,M,0.525,0.415,0.16,0.6445,0.26,0.1575,0.22,12
2380,M,0.175,0.135,0.04,0.0305,0.011,0.0075,0.01,5
3334,I,0.39,0.3,0.105,0.259,0.0955,0.038,0.085,8
2477,M,0.57,0.42,0.155,1.008,0.377,0.193,0.34,13
2046,I,0.415,0.305,0.12,0.336,0.165,0.076,0.0805,7
3793,F,0.665,0.525,0.18,1.5785,0.678,0.229,0.456,14
1124,F,0.55,0.43,0.15,0.84,0.395,0.195,0.223,8
4155,I,0.44,0.35,0.11,0.3805,0.1575,0.0895,0.115,6
3848,F,0.675,0.535,0.22,1.604,0.6175,0.4255,0.453,14
3198,M,0.45,0.335,0.14,0.478,0.1865,0.115,0.16,11
598,I,0.605,0.495,0.145,1.054,0.369,0.2255,0.36,12
2779,M,0.59,0.47,0.145,0.9235,0.4545,0.173,0.254,9
2554,I,0.34,0.265,0.07,0.185,0.0625,0.0395,0.07,7
3910,M,0.455,0.355,0.135,0.4745,0.1865,0.0935,0.168,13
4055,F,0.645,0.5,0.15,1.159,0.4675,0.3355,0.31,9
3530,I,0.36,0.265,0.09,0.2055,0.096,0.037,0.0585,7
1182,F,0.66,0.53,0.185,1.346,0.546,0.2705,0.476,11
2450,F,0.42,0.33,0.125,0.463,0.186,0.11,0.145,10
2521,M,0.54,0.42,0.12,0.8115,0.392,0.1455,0.2235,9
2020,M,0.515,0.4,0.14,0.6335,0.288,0.145,0.168,9
1465,I,0.515,0.395,0.125,0.556,0.2695,0.096,0.17,8
3694,M,0.65,0.495,0.16,1.2075,0.55,0.2695,0.32,10
450,M,0.725,0.565,0.215,1.891,0.6975,0.4725,0.58,16
3457,F,0.61,0.495,0.175,1.2635,0.53,0.315,0.3455,10
380,M,0.605,0.47,0.18,1.1405,0.3755,0.2805,0.385,15
1920,F,0.605,0.455,0.145,0.862,0.334,0.1985,0.3,9
1984,F,0.75,0.55,0.195,1.8325,0.83,0.366,0.44,11
3016,I,0.435,0.335,0.105,0.3535,0.156,0.05,0.1135,7
3121,F,0.55,0.425,0.14,0.952,0.4895,0.1945,0.2185,7
2821,I,0.39,0.29,0.09,0.2625,0.117,0.054,0.077,7
2327,M,0.475,0.395,0.135,0.592,0.2465,0.1645,0.2,13
3556,I,0.535,0.41,0.13,0.6075,0.268,0.1225,0.1975,9
2872,I,0.4,0.315,0.09,0.3245,0.151,0.073,0.088,8
90,M,0.565,0.425,0.135,0.8115,0.341,0.1675,0.255,15
827,I,0.4,0.31,0.1,0.306,0.13,0.06,0.094,6
788,F,0.505,0.39,0.16,0.644,0.2475,0.2025,0.1635,9
1742,F,0.68,0.51,0.2,1.6075,0.714,0.339,0.4705,11
1867,I,0.525,0.415,0.12,0.596,0.2805,0.12,0.1695,9
4084,F,0.575,0.48,0.17,1.1,0.506,0.2485,0.31,10
767,M,0.345,0.27,0.095,0.197,0.0665,0.05,0.07,9
3230,M,0.57,0.455,0.15,0.96,0.387,0.2385,0.275,11
4078,M,0.55,0.43,0.18,0.8265,0.4405,0.159,0.225,10
2468,F,0.37,0.275,0.08,0.227,0.093,0.0625,0.07,8
3066,F,0.64,0.5,0.15,1.2015,0.559,0.231,0.3355,9
1373,M,0.615,0.475,0.17,1.129,0.4795,0.302,0.3,10
2276,F,0.62,0.48,0.23,1.0935,0.403,0.245,0.355,14
3150,F,0.655,0.505,0.165,1.367,0.5835,0.3515,0.396,10
696,I,0.155,0.105,0.05,0.0175,0.005,0.0035,0.005,4
1992,I,0.29,0.21,0.07,0.1115,0.048,0.0205,0.03,5
2017,M,0.505,0.395,0.135,0.5915,0.288,0.1315,0.185,12
3490,M,0.535,0.42,0.16,0.7465,0.348,0.1515,0.2185,10
3037,M,0.56,0.45,0.145,0.894,0.3885,0.2095,0.264,9
977,F,0.535,0.4,0.135,0.8215,0.3935,0.196,0.205,8
3695,F,0.65,0.52,0.195,1.281,0.5985,0.246,0.3825,10
3297,M,0.645,0.5,0.19,1.229,0.524,0.278,0.395,17
3548,F,0.495,0.37,0.12,0.594,0.28,0.11,0.1375,7
2291,M,0.475,0.375,0.12,0.563,0.2525,0.1205,0.185,10
2118,F,0.48,0.38,0.12,0.608,0.2705,0.1405,0.185,8
439,M,0.5,0.415,0.165,0.6885,0.249,0.138,0.25,13
1321,I,0.56,0.425,0.145,0.688,0.3095,0.1305,0.2165,9
3518,M,0.71,0.57,0.195,1.348,0.8985,0.4435,0.4535,11
2334,F,0.8,0.63,0.195,2.526,0.933,0.59,0.62,23
876,M,0.635,0.51,0.17,1.3555,0.619,0.305,0.39,9
378,M,0.565,0.465,0.175,0.995,0.3895,0.183,0.37,15
1105,F,0.51,0.4,0.125,0.545,0.261,0.115,0.1385,6
2426,I,0.565,0.435,0.155,0.782,0.2715,0.168,0.285,14
2965,M,0.67,0.525,0.195,1.4405,0.6595,0.2675,0.425,9
1237,I,0.375,0.275,0.095,0.2465,0.11,0.0415,0.0775,6
592,I,0.525,0.41,0.175,0.874,0.3585,0.207,0.205,18
2251,M,0.6,0.485,0.175,1.2675,0.4995,0.2815,0.38,13
3845,M,0.455,0.35,0.105,0.416,0.1625,0.097,0.145,11
1744,F,0.685,0.565,0.175,1.638,0.7775,0.375,0.438,11
467,M,0.655,0.53,0.195,1.388,0.567,0.2735,0.41,13
2071,F,0.565,0.44,0.135,0.83,0.393,0.1735,0.238,9
2517,M,0.48,0.37,0.135,0.6315,0.3445,0.1015,0.161,7
2308,M,0.455,0.355,0.13,0.515,0.2,0.1275,0.175,11
694,I,0.165,0.11,0.02,0.019,0.0065,0.0025,0.005,4
2021,M,0.525,0.41,0.13,0.6875,0.3435,0.1495,0.1765,9
2948,F,0.635,0.5,0.19,1.29,0.593,0.3045,0.352,8
2575,M,0.5,0.375,0.145,0.6215,0.274,0.166,0.1485,7
3379,I,0.295,0.21,0.08,0.1,0.038,0.026,0.031,8
2405,I,0.655,0.515,0.145,1.25,0.5265,0.283,0.315,15
3787,M,0.63,0.49,0.16,1.09,0.407,0.224,0.354,12
2855,F,0.655,0.515,0.155,1.309,0.524,0.346,0.385,11
1695,F,0.63,0.5,0.18,1.1965,0.514,0.2325,0.3995,8
1528,M,0.725,0.575,0.24,2.21,1.351,0.413,0.5015,13
3648,I,0.49,0.39,0.12,0.511,0.2205,0.103,0.1745,9
579,F,0.63,0.48,0.175,1.3675,0.5015,0.3035,0.515,17
2298,I,0.415,0.325,0.1,0.385,0.167,0.08,0.125,7
2348,M,0.525,0.43,0.165,0.8645,0.376,0.1945,0.2515,16
1138,M,0.575,0.435,0.14,0.8455,0.401,0.191,0.222,9
2239,F,0.46,0.36,0.115,0.4755,0.2105,0.105,0.16,8
21,I,0.38,0.275,0.1,0.2255,0.08,0.049,0.085,10
2169,I,0.165,0.115,0.015,0.0145,0.0055,0.003,0.005,4
1511,M,0.65,0.515,0.175,1.466,0.677,0.3045,0.4,10
1435,I,0.385,0.3,0.09,0.247,0.1225,0.044,0.0675,5
2666,M,0.58,0.455,0.13,0.852,0.41,0.1725,0.225,8
1423,F,0.725,0.6,0.2,1.737,0.697,0.3585,0.595,11
2393,I,0.3,0.22,0.09,0.1425,0.057,0.0335,0.043,7
3538,M,0.435,0.335,0.11,0.4385,0.2075,0.0715,0.1315,7
783,I,0.385,0.28,0.125,0.244,0.102,0.038,0.085,6
287,F,0.495,0.4,0.155,0.6445,0.242,0.1325,0.205,17
2562,I,0.44,0.325,0.1,0.4165,0.185,0.0865,0.11,6
1554,I,0.41,0.3,0.09,0.304,0.129,0.071,0.0955,8
3305,I,0.6,0.445,0.175,1.057,0.383,0.216,0.355,16
171,F,0.53,0.395,0.145,0.775,0.308,0.169,0.255,7
2656,M,0.545,0.42,0.12,0.7865,0.403,0.185,0.17,7
119,M,0.405,0.305,0.085,0.2605,0.1145,0.0595,0.085,8
1930,M,0.62,0.49,0.16,1.035,0.44,0.2525,0.285,11
2717,I,0.345,0.255,0.095,0.183,0.075,0.0385,0.06,6
799,F,0.425,0.345,0.11,0.3665,0.125,0.081,0.117,11
825,I,0.395,0.29,0.095,0.319,0.138,0.08,0.082,7
4074,I,0.52,0.4,0.14,0.622,0.278,0.1455,0.169,8
918,I,0.41,0.305,0.09,0.3535,0.157,0.0745,0.1,7
2674,M,0.595,0.46,0.14,0.852,0.4215,0.2255,0.227,9
1912,I,0.58,0.44,0.145,0.7905,0.3525,0.1645,0.242,10
3670,M,0.59,0.465,0.135,0.9895,0.4235,0.199,0.28,8
841,F,0.495,0.41,0.125,0.7555,0.3355,0.129,0.214,9
643,M,0.33,0.255,0.095,0.1875,0.0735,0.045,0.06,7
2159,F,0.64,0.51,0.2,1.3905,0.61,0.3315,0.41,12
1739,M,0.675,0.525,0.16,1.2835,0.572,0.2755,0.3545,13
1831,I,0.365,0.27,0.075,0.2215,0.095,0.0445,0.07,6
3043,M,0.575,0.445,0.14,0.737,0.325,0.1405,0.237,10
1332,I,0.57,0.44,0.13,0.7665,0.347,0.1785,0.202,10
1541,I,0.36,0.275,0.075,0.2205,0.0985,0.044,0.066,7
3151,F,0.665,0.5,0.175,1.742,0.595,0.3025,0.725,21
3949,F,0.525,0.415,0.15,0.7155,0.2355,0.171,0.27,13
3023,I,0.47,0.375,0.125,0.5225,0.2265,0.104,0.162,8
2559,I,0.415,0.325,0.1,0.3335,0.1445,0.0715,0.095,7
2671,F,0.59,0.46,0.16,1.0115,0.445,0.2615,0.2565,8
2277,F,0.6,0.475,0.18,1.1805,0.4345,0.2475,0.425,19
2761,I,0.55,0.425,0.145,0.89,0.4325,0.171,0.236,10
1296,M,0.525,0.42,0.155,0.842,0.428,0.1415,0.2045,9
1848,I,0.475,0.34,0.105,0.4535,0.203,0.08,0.1465,9
547,M,0.205,0.155,0.045,0.0425,0.017,0.0055,0.0155,7
524,M,0.235,0.16,0.06,0.0545,0.0265,0.0095,0.015,4
1565,I,0.46,0.355,0.11,0.4255,0.2015,0.081,0.13,7
726,M,0.4,0.305,0.085,0.297,0.108,0.0705,0.1,10
217,I,0.405,0.3,0.12,0.324,0.1265,0.07,0.11,7
3748,I,0.4,0.315,0.1,0.3225,0.143,0.0735,0.091,6
95,M,0.665,0.535,0.195,1.606,0.5755,0.388,0.48,14
2568,I,0.46,0.345,0.12,0.4155,0.198,0.0885,0.107,7
2620,F,0.695,0.55,0.155,1.8495,0.767,0.442,0.4175,10
543,M,0.445,0.35,0.115,0.3615,0.1565,0.0695,0.117,8
781,M,0.505,0.385,0.15,0.6415,0.246,0.152,0.215,12
3211,F,0.6,0.48,0.165,1.1345,0.4535,0.27,0.335,10
2295,F,0.52,0.415,0.145,0.8045,0.3325,0.1725,0.285,10
1208,M,0.755,0.58,0.205,2.0065,0.8295,0.4015,0.595,10
3715,M,0.78,0.6,0.21,2.548,1.1945,0.5745,0.6745,11
4153,I,0.43,0.315,0.115,0.384,0.1885,0.0715,0.11,8
2150,M,0.445,0.355,0.11,0.4415,0.1805,0.1035,0.1505,10
4060,I,0.545,0.405,0.13,0.658,0.327,0.1445,0.174,8
45,I,0.39,0.295,0.095,0.203,0.0875,0.045,0.075,7
1470,I,0.53,0.43,0.13,0.7045,0.346,0.1415,0.189,9
3953,I,0.465,0.355,0.12,0.5805,0.255,0.0915,0.184,8
469,M,0.675,0.555,0.2,1.4385,0.545,0.2665,0.465,21
3714,F,0.725,0.56,0.185,1.792,0.873,0.367,0.435,11
3412,I,0.48,0.355,0.115,0.5785,0.25,0.106,0.184,8
3369,I,0.61,0.46,0.17,1.278,0.41,0.257,0.37,17
172,M,0.525,0.435,0.155,1.065,0.486,0.233,0.285,8
3074,M,0.675,0.52,0.145,1.3645,0.557,0.3405,0.385,11
3206,I,0.295,0.215,0.075,0.116,0.037,0.0295,0.04,8
924,I,0.425,0.315,0.1,0.377,0.1645,0.072,0.105,6
3201,F,0.385,0.3,0.1,0.2725,0.1115,0.057,0.08,6
4071,I,0.485,0.375,0.11,0.464,0.2015,0.09,0.149,8
3137,M,0.465,0.36,0.105,0.488,0.188,0.0845,0.19,10
2506,I,0.375,0.3,0.075,0.144,0.059,0.03,0.044,7
3051,M,0.595,0.48,0.14,0.9125,0.4095,0.1825,0.289,9
2538,M,0.66,0.535,0.2,1.791,0.733,0.318,0.54,15
1933,M,0.62,0.495,0.195,1.5145,0.579,0.346,0.5195,15
3480,I,0.45,0.34,0.105,0.4385,0.21,0.0925,0.12,8
2724,I,0.385,0.285,0.085,0.244,0.1215,0.0445,0.068,8
2633,I,0.425,0.33,0.115,0.3265,0.1315,0.077,0.103,6
1222,I,0.335,0.245,0.09,0.2015,0.096,0.0405,0.048,7
3867,F,0.5,0.39,0.13,0.6355,0.2505,0.1635,0.195,15
3769,F,0.56,0.43,0.145,0.898,0.3895,0.2325,0.245,9
70,M,0.555,0.425,0.13,0.7665,0.264,0.168,0.275,13
3575,M,0.6,0.47,0.15,0.928,0.4225,0.183,0.275,8
251,M,0.59,0.47,0.18,1.1235,0.4205,0.2805,0.36,13
139,M,0.375,0.285,0.095,0.253,0.096,0.0575,0.0925,9
2556,I,0.38,0.285,0.085,0.237,0.115,0.0405,0.07,6
2302,M,0.46,0.375,0.13,0.5735,0.2505,0.119,0.195,9
3558,I,0.55,0.425,0.155,0.8725,0.412,0.187,0.2425,10
2322,M,0.53,0.435,0.135,0.7365,0.3275,0.1315,0.22,12
3357,I,0.375,0.285,0.1,0.239,0.105,0.0555,0.07,8
493,M,0.655,0.53,0.175,1.2635,0.486,0.2635,0.415,15
4061,M,0.62,0.465,0.145,0.911,0.375,0.2145,0.278,10
976,M,0.53,0.405,0.125,0.6515,0.2715,0.1605,0.186,7
743,F,0.52,0.405,0.14,0.8175,0.2795,0.183,0.26,17
314,M,0.63,0.485,0.175,1.3,0.4335,0.2945,0.46,23
3213,F,0.555,0.42,0.14,0.868,0.33,0.243,0.21,13
4171,M,0.56,0.43,0.155,0.8675,0.4,0.172,0.229,8
2864,I,0.31,0.23,0.07,0.1245,0.0505,0.0265,0.038,6
3424,M,0.64,0.51,0.17,1.3715,0.567,0.307,0.409,10
1226,I,0.35,0.27,0.075,0.215,0.1,0.036,0.065,6
