,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class
3381,M,0.545,0.435,0.165,0.9955,0.3245,0.2665,0.325,19
2419,F,0.465,0.36,0.12,0.4765,0.192,0.1125,0.16,10
1189,M,0.69,0.53,0.21,1.583,0.7355,0.405,0.3865,12
3439,I,0.44,0.35,0.125,0.456,0.21,0.0955,0.131,8
598,I,0.605,0.495,0.145,1.054,0.369,0.2255,0.36,12
1950,F,0.64,0.48,0.145,1.1145,0.508,0.24,0.34,10
1904,F,0.575,0.465,0.175,1.099,0.4735,0.202,0.35,9
2838,M,0.59,0.47,0.155,1.1735,0.6245,0.233,0.2595,9
2356,M,0.575,0.47,0.15,1.1415,0.4515,0.204,0.4,13
3543,I,0.46,0.34,0.09,0.384,0.1795,0.068,0.11,8
3048,I,0.59,0.47,0.145,0.974,0.453,0.236,0.289,8
399,M,0.585,0.455,0.15,0.987,0.4355,0.2075,0.31,11
2375,M,0.34,0.275,0.09,0.2065,0.0725,0.043,0.07,10
1700,M,0.635,0.5,0.17,1.4345,0.611,0.309,0.418,12
2906,M,0.58,0.465,0.15,0.9065,0.371,0.1965,0.29,8
1708,M,0.645,0.5,0.19,1.5595,0.741,0.3715,0.3845,14
2458,I,0.2,0.145,0.05,0.036,0.0125,0.008,0.011,4
1890,M,0.565,0.455,0.155,0.9355,0.421,0.183,0.26,11
2585,F,0.55,0.425,0.125,0.964,0.5475,0.159,0.215,8
2924,M,0.605,0.49,0.18,1.167,0.457,0.29,0.3745,9
3947,M,0.475,0.365,0.14,0.6175,0.202,0.1445,0.19,16
1581,I,0.5,0.39,0.12,0.5955,0.2455,0.147,0.173,8
2824,I,0.46,0.365,0.115,0.511,0.2365,0.118,0.123,7
3771,I,0.575,0.45,0.145,0.795,0.364,0.1505,0.26,10
3862,M,0.475,0.37,0.125,0.655,0.266,0.1725,0.185,10
30,M,0.58,0.47,0.165,0.9975,0.3935,0.242,0.33,10
1681,F,0.62,0.54,0.165,1.139,0.4995,0.2435,0.357,11
2468,F,0.37,0.275,0.08,0.227,0.093,0.0625,0.07,8
457,I,0.36,0.28,0.105,0.199,0.0695,0.045,0.08,9
907,I,0.33,0.265,0.085,0.196,0.0775,0.0305,0.0445,6
2208,F,0.625,0.525,0.215,1.5765,0.5115,0.2595,0.665,16
1205,M,0.745,0.565,0.215,1.931,0.896,0.4585,0.5,11
1741,M,0.68,0.52,0.195,1.4535,0.592,0.391,0.4125,10
416,F,0.63,0.5,0.17,1.3135,0.5595,0.267,0.4,20
1652,M,0.595,0.45,0.14,0.838,0.3965,0.194,0.217,10
2351,M,0.59,0.475,0.16,0.9455,0.3815,0.184,0.27,19
3911,I,0.355,0.27,0.1,0.216,0.083,0.037,0.075,10
2161,F,0.715,0.565,0.24,2.1995,0.7245,0.465,0.885,17
4152,I,0.37,0.28,0.09,0.218,0.0995,0.0545,0.0615,7
1897,M,0.57,0.415,0.13,0.88,0.4275,0.1955,0.238,13
1863,I,0.52,0.415,0.14,0.6375,0.308,0.1335,0.168,9
1116,I,0.525,0.395,0.12,0.608,0.297,0.1395,0.1405,8
201,M,0.5,0.4,0.165,0.825,0.254,0.205,0.285,13
3930,F,0.67,0.535,0.185,1.597,0.6275,0.35,0.47,21
765,M,0.545,0.45,0.15,0.978,0.3365,0.1905,0.3,11
2961,F,0.665,0.51,0.175,1.3805,0.675,0.2985,0.325,10
2492,F,0.475,0.38,0.145,0.57,0.167,0.118,0.187,11
3348,I,0.49,0.385,0.115,0.683,0.3265,0.1615,0.165,13
680,I,0.37,0.275,0.1,0.2295,0.0885,0.0465,0.07,7
2477,M,0.57,0.42,0.155,1.008,0.377,0.193,0.34,13
4148,M,0.77,0.605,0.175,2.0505,0.8005,0.526,0.355,11
1075,I,0.41,0.325,0.1,0.3245,0.132,0.072,0.106,6
2571,M,0.465,0.34,0.105,0.486,0.231,0.1035,0.1225,9
4131,I,0.58,0.425,0.145,0.83,0.379,0.1605,0.2575,11
3515,F,0.69,0.525,0.19,1.492,0.6425,0.3905,0.42,12
1675,F,0.61,0.485,0.18,1.2795,0.5735,0.2855,0.355,7
2433,F,0.66,0.515,0.18,1.523,0.54,0.3365,0.555,16
90,M,0.565,0.425,0.135,0.8115,0.341,0.1675,0.255,15
4033,I,0.495,0.385,0.125,0.5125,0.2075,0.1155,0.172,10
2435,F,0.465,0.38,0.135,0.579,0.208,0.1095,0.22,14
3901,F,0.525,0.43,0.125,0.813,0.3315,0.166,0.1775,12
3585,M,0.625,0.485,0.16,1.2135,0.631,0.2235,0.302,9
1234,I,0.375,0.29,0.095,0.213,0.096,0.041,0.061,5
725,F,0.49,0.36,0.11,0.5005,0.161,0.107,0.195,17
2151,F,0.745,0.585,0.19,1.966,0.8435,0.437,0.5855,18
34,F,0.705,0.55,0.2,1.7095,0.633,0.4115,0.49,13
875,M,0.63,0.505,0.165,1.26,0.4525,0.2755,0.406,14
2700,M,0.67,0.51,0.18,1.68,0.926,0.2975,0.3935,13
3709,M,0.685,0.55,0.19,1.885,0.89,0.41,0.4895,10
4113,I,0.56,0.42,0.14,0.837,0.414,0.214,0.2,8
1475,F,0.56,0.43,0.15,0.8745,0.453,0.161,0.22,8
1553,I,0.39,0.29,0.1,0.2225,0.095,0.0465,0.073,7
565,M,0.35,0.255,0.065,0.179,0.0705,0.0385,0.06,10
776,M,0.505,0.385,0.145,0.6775,0.236,0.179,0.2,15
1573,I,0.48,0.37,0.12,0.536,0.251,0.114,0.15,8
3570,M,0.58,0.47,0.165,1.041,0.54,0.166,0.279,9
96,M,0.535,0.435,0.15,0.725,0.269,0.1385,0.25,9
1961,F,0.655,0.515,0.18,1.412,0.6195,0.2485,0.497,11
2995,M,0.61,0.485,0.17,1.281,0.597,0.3035,0.33,9
279,F,0.515,0.425,0.135,0.712,0.2665,0.1605,0.25,11
4158,I,0.48,0.355,0.11,0.4495,0.201,0.089,0.14,8
1494,M,0.62,0.485,0.155,1.049,0.462,0.231,0.25,10
2044,F,0.4,0.305,0.16,0.368,0.173,0.0705,0.105,7
2282,F,0.495,0.385,0.13,0.6905,0.3125,0.179,0.175,10
1993,I,0.29,0.21,0.06,0.1195,0.056,0.0235,0.03,6
340,M,0.575,0.455,0.145,1.165,0.581,0.2275,0.3,14
652,I,0.47,0.35,0.13,0.466,0.1845,0.099,0.145,11
3156,M,0.535,0.44,0.165,0.875,0.279,0.18,0.3,10
612,M,0.325,0.24,0.075,0.155,0.0475,0.0355,0.06,9
3654,I,0.53,0.42,0.14,0.6765,0.256,0.1855,0.208,9
362,F,0.65,0.525,0.175,1.4225,0.61,0.2995,0.445,20
123,M,0.37,0.265,0.075,0.214,0.09,0.051,0.07,6
2227,I,0.275,0.2,0.075,0.086,0.0305,0.019,0.03,7
191,M,0.61,0.485,0.17,1.0225,0.419,0.2405,0.36,12
1037,M,0.66,0.535,0.19,1.5905,0.6425,0.297,0.5175,9
3197,I,0.31,0.235,0.075,0.1515,0.056,0.0315,0.05,7
813,I,0.255,0.185,0.06,0.088,0.0365,0.021,0.023,5
3822,F,0.605,0.48,0.175,1.1685,0.4815,0.2305,0.356,9
496,F,0.64,0.52,0.175,1.248,0.4245,0.2595,0.48,12
930,I,0.44,0.325,0.09,0.35,0.148,0.067,0.105,7
93,F,0.625,0.495,0.165,1.262,0.507,0.318,0.39,10
3323,F,0.395,0.3,0.105,0.3375,0.1435,0.0755,0.098,12
268,M,0.47,0.39,0.15,0.6355,0.2185,0.0885,0.255,9
3489,F,0.53,0.42,0.14,0.627,0.2905,0.1165,0.183,8
931,F,0.445,0.335,0.11,0.4355,0.2025,0.1095,0.1195,6
1006,M,0.605,0.47,0.165,1.2315,0.6025,0.262,0.2925,11
512,F,0.49,0.38,0.145,0.6725,0.249,0.181,0.21,10
3560,M,0.57,0.47,0.155,1.186,0.6355,0.2315,0.277,10
648,I,0.46,0.35,0.12,0.4885,0.193,0.105,0.155,11
980,F,0.55,0.445,0.155,0.9905,0.544,0.178,0.218,9
1687,F,0.62,0.48,0.175,1.0405,0.464,0.2225,0.3,9
4156,M,0.475,0.37,0.11,0.4895,0.2185,0.107,0.146,8
1042,F,0.675,0.565,0.195,1.8375,0.7645,0.3615,0.553,12
3791,F,0.65,0.495,0.175,1.227,0.528,0.258,0.37,11
2937,M,0.625,0.515,0.165,1.217,0.667,0.2065,0.3115,10
753,F,0.58,0.455,0.165,1.1365,0.369,0.3005,0.275,13
3051,M,0.595,0.48,0.14,0.9125,0.4095,0.1825,0.289,9
3428,I,0.25,0.18,0.065,0.0805,0.0345,0.0185,0.0215,4
3587,M,0.635,0.495,0.17,1.3695,0.657,0.3055,0.365,10
1402,M,0.65,0.51,0.19,1.542,0.7155,0.3735,0.375,9
3270,F,0.625,0.475,0.13,0.8595,0.3195,0.1775,0.24,13
1738,F,0.67,0.54,0.195,1.619,0.74,0.3305,0.465,11
3609,F,0.555,0.405,0.12,0.913,0.4585,0.196,0.2065,9
3193,M,0.565,0.435,0.185,1.032,0.354,0.2045,0.31,20
1094,I,0.47,0.38,0.125,0.4845,0.211,0.1075,0.142,6
3081,F,0.73,0.55,0.205,1.908,0.5415,0.3565,0.5965,14
3072,F,0.66,0.53,0.18,1.5175,0.7765,0.302,0.401,10
1578,I,0.495,0.37,0.125,0.4715,0.2075,0.091,0.15,8
560,F,0.44,0.34,0.105,0.364,0.148,0.0805,0.1175,8
458,I,0.415,0.31,0.11,0.2965,0.123,0.057,0.0995,10
1701,F,0.635,0.49,0.175,1.2435,0.5805,0.313,0.305,10
3178,M,0.38,0.3,0.1,0.2505,0.106,0.0535,0.0775,8
1739,M,0.675,0.525,0.16,1.2835,0.572,0.2755,0.3545,13
607,I,0.485,0.37,0.13,0.458,0.181,0.113,0.136,10
2448,F,0.35,0.265,0.09,0.1855,0.0745,0.0415,0.06,7
778,M,0.465,0.35,0.14,0.5755,0.2015,0.1505,0.19,15
2113,I,0.385,0.29,0.09,0.232,0.0855,0.0495,0.08,7
596,F,0.55,0.43,0.14,0.7135,0.2565,0.186,0.225,9
1399,F,0.65,0.505,0.165,1.16,0.4785,0.274,0.349,11
3716,I,0.235,0.13,0.075,0.1585,0.0685,0.037,0.0465,5
2860,F,0.72,0.55,0.18,1.52,0.637,0.325,0.435,10
1164,M,0.615,0.46,0.17,1.0565,0.4815,0.272,0.27,10
14,F,0.47,0.355,0.1,0.4755,0.1675,0.0805,0.185,10
2987,M,0.555,0.405,0.19,1.406,0.6115,0.342,0.389,10
1181,F,0.655,0.51,0.175,1.415,0.5885,0.3725,0.364,10
346,F,0.525,0.42,0.16,0.756,0.2745,0.173,0.275,9
441,I,0.335,0.26,0.1,0.192,0.0785,0.0585,0.07,8
3650,I,0.52,0.415,0.14,0.6385,0.2945,0.1405,0.171,8
2195,I,0.26,0.215,0.08,0.099,0.037,0.0255,0.045,5
2938,F,0.625,0.5,0.16,1.217,0.5725,0.207,0.355,11
1010,F,0.62,0.51,0.18,1.3315,0.594,0.276,0.388,11
1750,F,0.71,0.57,0.195,1.9805,0.9925,0.4925,0.48,12
2947,M,0.635,0.485,0.18,1.1795,0.4785,0.2775,0.355,10
1318,I,0.555,0.43,0.14,0.7665,0.341,0.165,0.23,9
1959,F,0.65,0.51,0.155,1.189,0.483,0.278,0.3645,13
547,M,0.205,0.155,0.045,0.0425,0.017,0.0055,0.0155,7
1232,I,0.37,0.29,0.09,0.2445,0.089,0.0655,0.075,7
2933,F,0.615,0.495,0.165,1.198,0.5415,0.2865,0.3185,10
3907,I,0.48,0.39,0.15,0.6275,0.276,0.134,0.185,13
3542,I,0.455,0.435,0.11,0.4265,0.195,0.09,0.1205,8
1957,F,0.645,0.52,0.21,1.5535,0.616,0.3655,0.474,16
3399,F,0.46,0.35,0.115,0.44,0.19,0.1025,0.13,8
2931,F,0.615,0.515,0.135,1.1215,0.545,0.2305,0.29,9
1098,M,0.49,0.465,0.125,0.5225,0.235,0.13,0.141,7
2805,F,0.66,0.525,0.2,1.463,0.6525,0.2995,0.422,11
3047,M,0.59,0.435,0.165,0.9765,0.4525,0.2395,0.235,9
791,F,0.485,0.375,0.135,0.556,0.1925,0.1315,0.1685,10
1133,M,0.57,0.46,0.15,1.0375,0.5415,0.2035,0.25,9
431,M,0.6,0.47,0.155,1.036,0.4375,0.196,0.325,20
2885,I,0.505,0.4,0.125,0.5605,0.2255,0.1435,0.17,8
3987,F,0.655,0.545,0.185,1.759,0.6865,0.313,0.547,11
2594,F,0.595,0.465,0.15,1.0765,0.491,0.22,0.287,9
143,M,0.56,0.455,0.155,0.797,0.34,0.19,0.2425,11
545,M,0.32,0.245,0.075,0.1555,0.0585,0.038,0.049,11
2153,I,0.28,0.2,0.075,0.1225,0.0545,0.0115,0.035,5
1400,F,0.65,0.59,0.22,1.662,0.77,0.378,0.435,11
2228,F,0.505,0.39,0.175,0.692,0.267,0.15,0.215,12
3718,I,0.36,0.25,0.115,0.465,0.21,0.1055,0.128,7
3091,M,0.495,0.38,0.12,0.474,0.197,0.1065,0.1545,10
573,F,0.57,0.44,0.14,0.9535,0.3785,0.201,0.305,17
984,M,0.57,0.45,0.155,1.195,0.5625,0.2565,0.295,10
1569,I,0.475,0.36,0.145,0.6325,0.2825,0.137,0.19,8
3028,I,0.515,0.385,0.125,0.572,0.237,0.1435,0.165,7
499,M,0.555,0.45,0.175,0.874,0.3275,0.202,0.305,10
1283,I,0.5,0.375,0.145,0.5795,0.239,0.1375,0.185,9
1298,I,0.53,0.42,0.155,0.81,0.4725,0.111,0.192,10
1324,I,0.565,0.44,0.175,0.8735,0.414,0.21,0.21,11
2879,I,0.47,0.385,0.13,0.587,0.264,0.117,0.174,8
1591,M,0.525,0.415,0.145,0.845,0.3525,0.1635,0.2875,8
2775,I,0.585,0.46,0.145,0.8465,0.339,0.167,0.295,10
625,F,0.525,0.405,0.16,0.658,0.2655,0.1125,0.225,12
3162,M,0.64,0.49,0.14,1.194,0.4445,0.238,0.375,15
1944,F,0.635,0.52,0.165,1.3405,0.5065,0.296,0.412,11
1051,F,0.735,0.6,0.22,2.555,1.1335,0.44,0.6,11
347,I,0.34,0.26,0.08,0.2,0.08,0.0555,0.055,6
1261,I,0.45,0.33,0.105,0.448,0.208,0.089,0.12,9
3351,F,0.51,0.38,0.13,0.584,0.224,0.1355,0.185,13
1841,I,0.435,0.335,0.1,0.3245,0.135,0.0785,0.098,7
741,F,0.36,0.265,0.09,0.2065,0.078,0.057,0.06,8
883,M,0.66,0.53,0.17,1.3905,0.5905,0.212,0.453,15
2578,M,0.515,0.395,0.12,0.646,0.285,0.1365,0.172,9
3038,I,0.565,0.44,0.135,0.768,0.3305,0.1385,0.2475,9
1103,F,0.505,0.39,0.125,0.5445,0.246,0.15,0.1405,7
2749,I,0.505,0.38,0.135,0.5385,0.2645,0.095,0.165,9
3595,M,0.66,0.515,0.2,1.6465,0.749,0.422,0.401,11
323,I,0.265,0.205,0.07,0.1055,0.039,0.041,0.035,5
2590,F,0.58,0.445,0.145,0.888,0.41,0.1815,0.2425,8
1842,I,0.435,0.33,0.11,0.38,0.1515,0.0945,0.11,7
3674,F,0.595,0.45,0.165,1.081,0.49,0.2525,0.279,12
3089,M,0.455,0.35,0.11,0.458,0.2,0.111,0.1305,8
1339,F,0.58,0.445,0.15,0.858,0.4,0.156,0.253,8
538,M,0.275,0.205,0.07,0.094,0.0335,0.02,0.0325,5
814,I,0.315,0.24,0.085,0.1715,0.071,0.0345,0.0535,7
1646,I,0.58,0.445,0.125,0.7095,0.303,0.1405,0.235,9
608,M,0.37,0.285,0.1,0.228,0.0675,0.0675,0.081,10
3856,I,0.335,0.255,0.085,0.1785,0.071,0.0405,0.055,9
2079,F,0.62,0.49,0.16,1.056,0.493,0.244,0.2725,9
70,M,0.555,0.425,0.13,0.7665,0.264,0.168,0.275,13
2074,F,0.585,0.485,0.15,1.079,0.4145,0.2115,0.356,11
1262,I,0.455,0.345,0.105,0.4005,0.164,0.0755,0.126,8
2111,I,0.455,0.355,0.08,0.452,0.2165,0.0995,0.125,9
1622,I,0.565,0.42,0.155,0.743,0.31,0.186,0.231,9
2239,F,0.46,0.36,0.115,0.4755,0.2105,0.105,0.16,8
714,M,0.35,0.255,0.08,0.1915,0.08,0.0385,0.063,9
3314,I,0.45,0.355,0.115,0.4385,0.184,0.108,0.1125,11
3244,F,0.69,0.555,0.205,1.8165,0.7785,0.4395,0.515,19
2552,I,0.31,0.225,0.075,0.155,0.065,0.037,0.0365,6
1367,M,0.61,0.48,0.17,1.137,0.4565,0.29,0.347,10
2616,F,0.65,0.5,0.185,1.4415,0.741,0.2955,0.341,9
2032,M,0.605,0.445,0.14,0.982,0.4295,0.2085,0.295,12
2106,M,0.595,0.455,0.155,1.041,0.416,0.2105,0.365,14
3173,M,0.35,0.265,0.09,0.2265,0.0995,0.0575,0.065,6
2206,F,0.29,0.225,0.075,0.14,0.0515,0.0235,0.04,5
3535,I,0.4,0.265,0.1,0.2775,0.1245,0.0605,0.08,9
4107,I,0.42,0.305,0.1,0.3415,0.1645,0.0775,0.086,7
820,I,0.365,0.275,0.135,0.24,0.108,0.0445,0.0735,7
698,F,0.43,0.335,0.12,0.444,0.155,0.1145,0.14,13
2235,M,0.6,0.48,0.175,1.229,0.4125,0.2735,0.415,13
1052,M,0.765,0.6,0.22,2.302,1.007,0.509,0.6205,12
1025,M,0.645,0.52,0.175,1.636,0.779,0.342,0.432,11
2104,F,0.49,0.385,0.125,0.5395,0.2175,0.128,0.165,11
459,F,0.525,0.41,0.135,0.7085,0.293,0.1525,0.235,11
1048,M,0.71,0.565,0.205,2.198,1.012,0.5225,0.5475,11
937,I,0.455,0.355,0.125,0.5325,0.225,0.126,0.1465,7
2115,I,0.18,0.13,0.045,0.0275,0.0125,0.01,0.009,3
1599,I,0.53,0.42,0.13,0.8365,0.3745,0.167,0.249,11
1525,M,0.7,0.555,0.2,1.858,0.73,0.3665,0.595,11
3705,F,0.67,0.54,0.2,1.46,0.6435,0.328,0.4165,9
721,M,0.555,0.455,0.16,1.0575,0.3925,0.228,0.293,13
297,I,0.28,0.21,0.085,0.1065,0.039,0.0295,0.03,4
857,M,0.59,0.46,0.13,1.102,0.455,0.2055,0.33,12
2882,I,0.5,0.39,0.13,0.5075,0.2115,0.104,0.1755,9
4021,F,0.69,0.58,0.195,1.658,0.708,0.3615,0.4715,10
1689,M,0.625,0.475,0.16,1.0845,0.5005,0.2355,0.3105,10
3319,F,0.705,0.555,0.2,1.4685,0.4715,0.3235,0.52,19
3131,M,0.675,0.505,0.16,1.532,0.74,0.357,0.3815,11
2756,I,0.525,0.4,0.13,0.6445,0.345,0.1285,0.2,8
286,M,0.53,0.435,0.155,0.699,0.288,0.1595,0.205,10
3518,M,0.71,0.57,0.195,1.348,0.8985,0.4435,0.4535,11
3216,M,0.63,0.51,0.19,1.4985,0.4125,0.3075,0.545,16
2369,I,0.56,0.44,0.17,0.9445,0.3545,0.2175,0.3,12
1384,F,0.63,0.485,0.17,1.3205,0.5945,0.345,0.345,9
214,F,0.485,0.395,0.16,0.66,0.2475,0.128,0.235,14
1383,F,0.625,0.48,0.155,1.2035,0.5865,0.239,0.3185,12
3810,I,0.525,0.4,0.125,0.5655,0.2435,0.119,0.175,8
2398,I,0.5,0.385,0.155,0.762,0.3795,0.161,0.19,14
1777,I,0.485,0.345,0.16,0.869,0.3085,0.185,0.319,9
1913,M,0.58,0.44,0.16,0.8295,0.3365,0.2005,0.2485,9
1603,I,0.54,0.43,0.14,0.8195,0.3935,0.1725,0.2295,9
294,M,0.6,0.495,0.195,1.0575,0.384,0.19,0.375,26
3802,I,0.305,0.23,0.075,0.1455,0.0595,0.0305,0.05,6
2827,I,0.5,0.375,0.12,0.529,0.2235,0.123,0.16,8
288,M,0.44,0.355,0.125,0.4775,0.132,0.0815,0.19,9
3629,I,0.27,0.205,0.05,0.084,0.03,0.0185,0.029,6
2472,M,0.645,0.515,0.175,1.6115,0.6745,0.384,0.385,14
2714,I,0.29,0.215,0.065,0.0985,0.0425,0.021,0.031,5
1373,M,0.615,0.475,0.17,1.129,0.4795,0.302,0.3,10
1165,F,0.615,0.465,0.15,0.923,0.4615,0.1825,0.2415,9
3749,I,0.43,0.33,0.095,0.32,0.118,0.065,0.123,7
