,buying,maint,doors,persons,lug_boot,safety,Class
62,3,3,2,0,2,2,unacc
588,2,2,1,2,1,0,unacc
151,3,2,1,1,2,1,unacc
1274,1,0,3,0,1,2,unacc
1701,0,0,3,0,0,0,unacc
117,3,2,0,1,0,0,unacc
1342,0,3,1,2,0,1,unacc
1408,0,2,0,0,1,1,unacc
976,1,2,0,0,1,1,unacc
75,3,3,2,2,1,0,unacc
923,1,3,2,0,1,2,unacc
1659,0,0,1,1,1,0,unacc
291,3,1,2,2,1,0,unacc
818,2,0,2,0,2,2,unacc
221,3,1,0,0,1,2,unacc
867,1,3,0,0,1,0,unacc
810,2,0,2,0,0,0,unacc
61,3,3,2,0,2,1,unacc
703,2,1,2,0,0,1,unacc
262,3,1,1,2,0,1,unacc
1548,0,1,1,1,0,0,unacc
649,2,1,0,0,0,1,unacc
463,2,3,1,0,1,1,unacc
1433,0,2,1,0,0,2,unacc
861,2,0,3,2,2,0,unacc
694,2,1,1,2,0,1,unacc
707,2,1,2,0,1,2,unacc
9,3,3,0,1,0,0,unacc
489,2,3,2,0,1,0,unacc
462,2,3,1,0,1,0,unacc
1087,1,1,0,0,2,1,unacc
683,2,1,1,0,2,2,unacc
1431,0,2,1,0,0,0,unacc
1227,1,0,1,1,1,0,unacc
179,3,2,2,1,2,2,unacc
936,1,3,2,2,0,0,unacc
1683,0,0,2,1,0,0,unacc
698,2,1,1,2,1,2,acc
635,2,2,3,1,1,2,acc
1415,0,2,0,1,0,2,acc
1070,1,2,3,1,2,2,acc
1414,0,2,0,1,0,1,acc
616,2,2,2,2,1,1,acc
1363,0,3,2,1,1,1,acc
398,3,0,2,2,0,2,acc
1471,0,2,2,1,1,1,acc
587,2,2,1,2,0,2,acc
671,2,1,0,2,1,2,acc
566,2,2,0,2,2,2,acc
772,2,0,0,1,2,1,acc
851,2,0,3,1,1,2,acc
881,1,3,0,1,2,2,acc
239,3,1,0,2,1,2,acc
854,2,0,3,1,2,2,acc
1693,0,0,2,2,0,1,acc
1334,0,3,1,1,0,2,acc
1091,1,1,0,1,0,2,acc
859,2,0,3,2,1,1,acc
368,3,0,1,1,2,2,acc
716,2,1,2,1,1,2,acc
742,2,1,3,1,1,1,acc
700,2,1,1,2,2,1,acc
1159,1,1,2,2,2,1,acc
718,2,1,2,1,2,1,acc
254,3,1,1,1,0,2,acc
593,2,2,1,2,2,2,acc
1144,1,1,2,1,0,1,acc
227,3,1,0,1,0,2,acc
808,2,0,1,2,2,1,acc
242,3,1,0,2,2,2,acc
323,3,1,3,2,2,2,acc
259,3,1,1,1,2,1,acc
1426,0,2,0,2,1,1,acc
1366,0,3,2,1,2,1,acc
1549,0,1,1,1,0,1,acc
962,1,3,3,1,2,2,acc
293,3,1,2,2,1,2,acc
1450,0,2,1,2,0,1,acc
1025,1,2,1,2,2,2,acc
938,1,3,2,2,0,2,acc
1252,1,0,2,1,0,1,acc
283,3,1,2,1,1,1,acc
745,2,1,3,1,2,1,acc
1417,0,2,0,1,1,1,acc
770,2,0,0,1,1,2,acc
1105,1,1,0,2,2,1,acc
887,1,3,0,2,1,2,acc
715,2,1,2,1,1,1,acc
1525,0,1,0,1,1,1,acc
647,2,2,3,2,2,2,acc
1228,1,0,1,1,1,1,acc
998,1,2,0,2,2,2,acc
1397,0,3,3,2,0,2,acc
416,3,0,3,1,0,2,acc
1534,0,1,0,2,1,1,acc
1073,1,2,3,2,0,2,acc
634,2,2,3,1,1,1,acc
583,2,2,1,1,2,1,acc
1177,1,1,3,1,2,1,acc
578,2,2,1,1,0,2,acc
644,2,2,3,2,1,2,acc
725,2,1,2,2,1,2,acc
1225,1,0,1,1,0,1,acc
1154,1,1,2,2,0,2,acc
610,2,2,2,1,2,1,acc
692,2,1,1,1,2,2,acc
934,1,3,2,1,2,1,acc
1642,0,0,0,2,1,1,acc
1150,1,1,2,1,2,1,acc
1373,0,3,2,2,1,2,acc
986,1,2,0,1,1,2,acc
907,1,3,1,1,2,1,acc
800,2,0,1,1,2,2,acc
643,2,2,3,2,1,1,acc
1619,0,1,3,2,2,2,vgood
1724,0,0,3,2,1,2,vgood
1151,1,1,2,1,2,2,vgood
1700,0,0,2,2,2,2,vgood
1475,0,2,2,1,2,2,vgood
1259,1,0,2,1,2,2,vgood
1214,1,0,0,2,2,2,vgood
1607,0,1,3,1,1,2,vgood
1508,0,2,3,2,1,2,vgood
1421,0,2,0,1,2,2,vgood
1124,1,1,1,1,2,2,vgood
1148,1,1,2,1,1,2,vgood
1178,1,1,3,1,2,2,vgood
1555,0,1,1,1,2,1,good
1661,0,0,1,1,1,2,good
1586,0,1,2,2,0,2,good
1282,1,0,3,1,1,1,good
1643,0,0,0,2,1,2,good
1618,0,1,3,2,2,1,good
1714,0,0,3,1,1,1,good
1615,0,1,3,2,1,1,good
1667,0,0,1,2,0,2,good
1579,0,1,2,1,1,1,good
1604,0,1,3,1,0,2,good
1717,0,0,3,1,2,1,good
1726,0,0,3,2,2,1,good
1696,0,0,2,2,1,1,good
