,Unnamed: 0,nodeID,parentNode,dataSetFilters,evaluated,nodeFeature,nodePrediction,childrenNodes,gainOrMSE,treeLevel,pruned,isLeaf
10,10,10,4,"{'Uniformity_of_cell_shape': 'belowMean', 'Bare_nuclei': 'aboveMean', 'Clump_thickness': 'aboveMean'}",True,,4,{},0.0,3,False,True
11,11,11,5,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Mitoses': 'belowMean'}",True,Normal_nucleoli,4,"{'belowMean': 15, 'aboveMean': 16}",0.1257991750389693,3,False,False
12,12,12,5,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Mitoses': 'aboveMean'}",True,,4,{},0.0,3,False,True
13,13,13,9,"{'Uniformity_of_cell_shape': 'belowMean', 'Bare_nuclei': 'aboveMean', 'Clump_thickness': 'belowMean', 'Marginal_adhesion': 'belowMean'}",True,,2,{},0.0,4,False,True
14,14,14,9,"{'Uniformity_of_cell_shape': 'belowMean', 'Bare_nuclei': 'aboveMean', 'Clump_thickness': 'belowMean', 'Marginal_adhesion': 'aboveMean'}",True,,4,{},0.0,4,False,True
15,15,15,11,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'belowMean'}",True,Uniformity_of_cell_size,2,"{'belowMean': 17, 'aboveMean': 18}",0.4999962010121007,4,False,False
16,16,16,11,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'aboveMean'}",True,Marginal_adhesion,4,"{'belowMean': 19, 'aboveMean': 20}",0.1379226395239588,4,False,False
17,17,17,15,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'belowMean', 'Uniformity_of_cell_size': 'belowMean'}",True,,2,{},0.0,5,False,True
18,18,18,15,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'belowMean', 'Uniformity_of_cell_size': 'aboveMean'}",True,Bare_nuclei,4,"{'aboveMean': 21, 'belowMean': 22}",0.1510594977620362,5,False,False
19,19,19,16,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'aboveMean', 'Marginal_adhesion': 'belowMean'}",True,Bare_nuclei,4,"{'belowMean': 23, 'aboveMean': 24}",0.3112728915669904,5,False,False
20,20,20,16,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'aboveMean', 'Marginal_adhesion': 'aboveMean'}",True,,4,{},0.0,5,False,True
21,21,21,18,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'belowMean', 'Uniformity_of_cell_size': 'aboveMean', 'Bare_nuclei': 'aboveMean'}",True,Single_epithelial_cell_size,4,"{'aboveMean': 25, 'belowMean': 26}",0.2740103071367113,6,False,False
22,22,22,18,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'belowMean', 'Uniformity_of_cell_size': 'aboveMean', 'Bare_nuclei': 'belowMean'}",True,,4,{},0.0,6,False,True
23,23,23,19,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'aboveMean', 'Marginal_adhesion': 'belowMean', 'Bare_nuclei': 'belowMean'}",True,Uniformity_of_cell_size,2,"{'aboveMean': 27, 'belowMean': 28}",0.9999800684314308,6,False,False
24,24,24,19,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'aboveMean', 'Marginal_adhesion': 'belowMean', 'Bare_nuclei': 'aboveMean'}",True,,4,{},0.0,6,False,True
25,25,25,21,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'belowMean', 'Uniformity_of_cell_size': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Single_epithelial_cell_size': 'aboveMean'}",True,Clump_thickness,2,{'aboveMean': 29},,7,False,False
26,26,26,21,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'belowMean', 'Uniformity_of_cell_size': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Single_epithelial_cell_size': 'belowMean'}",True,,4,{},0.0,7,False,True
27,27,27,23,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'aboveMean', 'Marginal_adhesion': 'belowMean', 'Bare_nuclei': 'belowMean', 'Uniformity_of_cell_size': 'aboveMean'}",True,,2,{},0.0,7,False,True
28,28,28,23,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'aboveMean', 'Marginal_adhesion': 'belowMean', 'Bare_nuclei': 'belowMean', 'Uniformity_of_cell_size': 'belowMean'}",True,,4,{},0.0,7,False,True
29,29,29,25,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'belowMean', 'Uniformity_of_cell_size': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Single_epithelial_cell_size': 'aboveMean', 'Clump_thickness': 'aboveMean'}",True,,2,{},0.0,8,False,True
