,testID,currentParameterID,nearestNeighbors,expectedValue,actualValue,correctAssignment
140,0,13,"[141, 205, 180, 142, 133]",59.39754522982041,62,True
161,0,13,"[160, 127, 38, 142, 162]",46.401001438374045,24,False
57,0,13,"[58, 50, 111, 104, 102]",19.59876718746031,12,False
80,0,13,"[84, 25, 28, 26, 14]",42.20008702329134,16,False
61,0,13,"[58, 50, 111, 104, 102]",19.59876718746031,22,True
114,0,13,"[142, 49, 127, 38, 53]",54.999563541477315,50,False
126,0,13,"[127, 38, 125, 142, 42]",51.19736913476117,45,False
116,0,13,"[52, 129, 175, 42, 41]",71.98207278496477,66,False
108,0,13,"[102, 111, 103, 58, 50]",19.000789808333295,11,False
178,0,13,"[37, 176, 171, 49, 54]",35.403178611523586,38,True
139,0,13,"[176, 171, 37, 158, 203]",24.398236807774204,40,False
137,0,13,"[23, 81, 73, 68, 174]",46.36129863269886,30,False
21,0,13,"[86, 68, 73, 183, 162]",32.79499858551467,33,True
27,0,13,"[29, 11, 26, 182, 181]",23.39434484034071,27,False
177,0,13,"[66, 117, 176, 174, 158]",26.60105861666196,32,False
124,0,13,"[47, 104, 58, 59, 208]",23.006335668316012,20,False
67,0,13,"[66, 158, 117, 68, 174]",27.01464481897792,26,True
40,0,13,"[133, 37, 183, 132, 44]",36.20334611698561,36,True
179,0,13,"[56, 49, 204, 132, 54]",45.383932540068315,60,False
109,0,13,"[47, 58, 59, 104, 50]",18.799840781058865,18,True
140,0,13,"[141, 205, 132, 133, 128]",46.79726713778624,62,False
161,0,13,"[204, 162, 53, 158, 49]",37.20026232562934,24,False
57,0,13,"[58, 59, 50, 47, 104]",18.798773577987827,12,False
80,0,13,"[171, 170, 117, 11, 26]",30.40091238803888,16,False
61,0,13,"[58, 59, 50, 47, 104]",18.798773577987827,22,False
114,0,13,"[49, 53, 204, 56, 37]",47.98973311897395,50,True
126,0,13,"[183, 119, 42, 133, 37]",40.19799075498867,45,False
116,0,13,"[52, 128, 143, 42, 55]",77.16479517672873,66,False
108,0,13,"[47, 104, 58, 59, 50]",18.801222855097404,11,False
178,0,13,"[87, 92, 16, 201, 45]",32.401347948128624,38,False
139,0,13,"[142, 157, 160, 159, 125]",24.599072364696617,40,False
137,0,13,"[22, 17, 62, 72, 18]",35.58386753478885,30,False
21,0,13,"[18, 69, 184, 206, 87]",36.600378614024926,33,False
27,0,13,"[25, 28, 83, 48, 14]",42.39191559340378,27,False
177,0,13,"[16, 100, 201, 72, 18]",22.0005319664339,32,False
124,0,13,"[51, 107, 111, 103, 102]",18.39980423313107,20,True
67,0,13,"[157, 18, 72, 16, 131]",19.200185563403206,26,False
40,0,13,"[38, 127, 131, 45, 125]",48.39807568598505,36,False
179,0,13,"[45, 180, 101, 138, 206]",65.59495167226939,60,False
109,0,13,"[107, 111, 103, 102, 51]",18.398434522926916,18,True
140,0,13,"[138, 180, 142, 127, 38]",67.1991669948055,62,False
161,0,13,"[160, 127, 38, 142, 159]",42.99749514493868,24,False
57,0,13,"[51, 107, 111, 102, 103]",18.395125563465406,12,False
80,0,13,"[84, 83, 25, 10, 28]",44.40661678401536,16,False
61,0,13,"[51, 107, 111, 102, 103]",18.395125563465406,22,False
114,0,13,"[142, 138, 127, 38, 113]",52.198801536473496,50,True
126,0,13,"[127, 38, 125, 142, 43]",52.798342012437345,45,False
116,0,13,"[115, 129, 175, 138, 43]",63.19179532432784,66,True
108,0,13,"[107, 102, 111, 103, 51]",18.40333316689597,11,False
178,0,13,"[176, 171, 54, 159, 182]",22.796308596556287,38,False
139,0,13,"[176, 159, 160, 171, 158]",21.998965839584837,40,False
137,0,13,"[23, 81, 62, 72, 78]",41.5333960841381,30,False
21,0,13,"[86, 184, 69, 70, 125]",38.798612198642196,33,False
27,0,13,"[11, 83, 182, 200, 176]",21.799006090964422,27,False
177,0,13,"[117, 176, 174, 72, 86]",33.20356333363354,32,True
124,0,13,"[47, 51, 46, 99, 83]",16.785780207314332,20,False
67,0,13,"[72, 158, 125, 183, 117]",21.40116383088511,26,False
40,0,13,"[45, 131, 183, 125, 132]",32.586004191796654,36,False
179,0,13,"[56, 45, 132, 54, 131]",42.17031825541559,60,False
109,0,13,"[47, 46, 51, 11, 105]",26.827458751825468,18,False
140,0,13,"[141, 132, 56, 54, 160]",40.77216623535291,62,False
161,0,13,"[160, 131, 159, 163, 125]",24.607523924552012,24,True
57,0,13,"[47, 51, 46, 99, 11]",21.60502669115811,12,False
80,0,13,"[83, 171, 117, 170, 11]",27.006088383969427,16,False
61,0,13,"[47, 51, 46, 99, 11]",21.60502669115811,22,True
114,0,13,"[56, 160, 131, 113, 171]",34.39116249365161,50,False
126,0,13,"[183, 125, 45, 119, 42]",47.808057096501024,45,True
116,0,13,"[52, 143, 42, 43, 56]",77.35042730665775,66,False
108,0,13,"[46, 51, 47, 99, 83]",16.788498711248007,11,False
178,0,13,"[87, 92, 16, 37, 203]",25.199399795153074,38,False
139,0,13,"[142, 157, 37, 138, 38]",41.601874717554985,40,True
137,0,13,"[22, 17, 18, 73, 74]",39.99008075154513,30,False
21,0,13,"[18, 206, 87, 92, 185]",39.60149355698912,33,False
27,0,13,"[25, 29, 28, 26, 14]",43.19366877418266,27,False
177,0,13,"[66, 16, 100, 203, 18]",22.401012473986572,32,False
124,0,13,"[107, 59, 58, 60, 104]",15.400305743145411,20,False
67,0,13,"[66, 157, 16, 18, 39]",20.20168662237931,26,False
40,0,13,"[39, 38, 127, 37, 133]",42.800731515196524,36,False
179,0,13,"[180, 49, 204, 101, 138]",61.59697622436299,60,True
109,0,13,"[110, 107, 111, 59, 58]",20.80035840995769,18,True
140,0,13,"[205, 180, 138, 142, 127]",62.19937573535921,62,True
161,0,13,"[127, 142, 38, 162, 204]",50.59763811508111,24,False
57,0,13,"[59, 58, 60, 50, 110]",19.20292476757047,12,False
80,0,13,"[84, 10, 25, 28, 26]",47.80262293699331,16,False
61,0,13,"[59, 58, 60, 50, 110]",19.20292476757047,22,True
114,0,13,"[142, 49, 127, 138, 38]",57.80043809182854,50,False
126,0,13,"[127, 38, 142, 39, 41]",48.595089994284606,45,False
116,0,13,"[115, 128, 129, 175, 55]",67.19406573550613,66,True
108,0,13,"[107, 110, 102, 103, 111]",18.002702135253973,11,False
178,0,13,"[176, 201, 54, 173, 202]",22.597870335758774,38,False
139,0,13,"[176, 160, 142, 85, 158]",28.39882889518393,40,False
137,0,13,"[81, 20, 68, 78, 184]",33.79514293595811,30,False
21,0,13,"[20, 184, 86, 68, 193]",41.01574713499965,33,False
27,0,13,"[29, 182, 202, 200, 173]",18.597708994158662,27,False
177,0,13,"[66, 85, 174, 176, 100]",30.00429180864811,32,True
124,0,13,"[59, 60, 208, 50, 99]",22.193433526303995,20,True
67,0,13,"[66, 158, 85, 39, 68]",23.20829207371804,26,True
40,0,13,"[39, 133, 131, 119, 142]",38.02116319282896,36,True
179,0,13,"[49, 56, 101, 205, 142]",54.79230050187126,60,False
109,0,13,"[59, 60, 50, 208, 105]",27.416539311711354,18,False
140,0,13,"[141, 205, 142, 133, 101]",46.582619461184755,62,False
161,0,13,"[160, 142, 131, 141, 163]",37.81107428765618,24,False
57,0,13,"[59, 60, 50, 48, 29]",25.434161218608462,12,False
80,0,13,"[84, 100, 173, 29, 105]",26.00310088145524,16,False
61,0,13,"[59, 60, 50, 48, 29]",25.434161218608462,22,False
114,0,13,"[142, 49, 56, 141, 160]",52.794308708712556,50,True
126,0,13,"[142, 39, 119, 133, 131]",37.99680865722763,45,False
116,0,13,"[115, 143, 42, 55, 142]",60.773110510182164,66,False
108,0,13,"[59, 60, 50, 99, 208]",22.21960584839398,11,False
178,0,13,"[87, 92, 16, 171, 45]",35.60229792352865,38,True
139,0,13,"[183, 157, 159, 125, 37]",20.60053030559378,40,False
137,0,13,"[22, 23, 17, 62, 72]",44.578866633828476,30,False
21,0,13,"[18, 69, 206, 87, 92]",34.399799875411055,33,True
27,0,13,"[25, 28, 83, 26, 14]",40.99167730277357,27,False
177,0,13,"[16, 117, 203, 72, 18]",23.400547910377544,32,False
124,0,13,"[46, 51, 107, 58, 104]",16.59948746620593,20,False
67,0,13,"[157, 72, 18, 16, 183]",20.400351330792933,26,False
40,0,13,"[38, 127, 37, 45, 132]",50.79754404275478,36,False
179,0,13,"[45, 180, 204, 138, 185]",66.19638606747897,60,False
109,0,13,"[107, 111, 46, 58, 103]",18.59940726937717,18,True
140,0,13,"[180, 138, 132, 127, 38]",62.399292878158725,62,True
161,0,13,"[127, 38, 162, 204, 159]",43.99473293752437,24,False
57,0,13,"[58, 46, 51, 107, 111]",20.806345408598695,12,False
80,0,13,"[83, 25, 10, 28, 26]",46.603460967901334,16,False
61,0,13,"[58, 46, 51, 107, 111]",20.806345408598695,22,True
114,0,13,"[127, 138, 38, 53, 204]",50.99873286023038,50,True
126,0,13,"[127, 38, 125, 43, 183]",47.195701445841785,45,True
116,0,13,"[52, 128, 129, 175, 43]",79.58747026950513,66,False
108,0,13,"[107, 46, 102, 111, 51]",19.40440288810869,11,False
178,0,31,"[176, 37, 173, 49, 158]",31.59986378395022,38,False
139,0,31,"[160, 158, 37, 176, 142]",28.402450573248082,40,False
137,0,31,"[82, 81, 89, 20, 15]",41.340466023175736,30,False
21,0,31,"[86, 20, 184, 206, 183]",35.39764461727317,33,True
27,0,31,"[11, 173, 181, 201, 176]",22.99902223997274,27,False
177,0,31,"[66, 174, 39, 176, 158]",26.999669388673464,32,False
124,0,31,"[51, 107, 46, 59, 60]",17.800197660530802,20,True
67,0,31,"[66, 158, 39, 174, 176]",27.00415835492944,26,True
40,0,31,"[131, 45, 39, 38, 142]",47.002753116730304,36,False
179,0,31,"[49, 45, 38, 142, 206]",61.396113499817034,60,True
109,0,31,"[107, 46, 59, 60, 51]",17.802568953140874,18,True
140,0,31,"[141, 54, 38, 128, 49]",57.80679116131434,62,False
161,0,31,"[142, 160, 38, 131, 206]",42.00058530208699,24,False
57,0,31,"[59, 60, 50, 51, 107]",18.996407212980273,12,False
80,0,31,"[84, 11, 173, 105, 201]",26.598896068865084,16,False
61,0,31,"[59, 60, 50, 51, 107]",18.996407212980273,22,False
114,0,31,"[142, 38, 49, 53, 131]",46.99416152037478,50,False
126,0,31,"[38, 142, 45, 183, 131]",46.19746630411384,45,True
116,0,31,"[115, 128, 143, 43, 134]",63.38779772965722,66,True
108,0,31,"[107, 46, 51, 59, 60]",17.802962883887936,11,False
178,0,31,"[92, 87, 16, 171, 101]",30.200211606562302,38,False
139,0,31,"[85, 157, 159, 204, 138]",29.20098867474182,40,False
137,0,31,"[22, 23, 71, 17, 90]",74.08751930028403,30,False
21,0,31,"[69, 185, 70, 18, 92]",40.99930667937404,33,False
27,0,31,"[25, 28, 29, 83, 26]",44.39924381421384,27,False
177,0,31,"[16, 203, 202, 200, 100]",18.799993200910496,32,False
124,0,31,"[47, 58, 110, 111, 104]",21.800229496956675,20,True
67,0,31,"[157, 16, 18, 159, 85]",20.800405740021304,26,False
40,0,31,"[127, 133, 159, 119, 132]",39.399447636332184,36,False
179,0,31,"[101, 180, 204, 44, 132]",58.79942403949288,60,True
109,0,31,"[110, 111, 47, 58, 103]",21.195585017933755,18,False
140,0,31,"[205, 132, 138, 133, 180]",52.60153740440771,62,False
161,0,31,"[127, 159, 204, 118, 162]",39.59891225603991,24,False
57,0,31,"[58, 47, 110, 111, 104]",21.800841426881494,12,False
80,0,31,"[83, 25, 28, 29, 26]",44.399873649862535,16,False
61,0,31,"[58, 47, 110, 111, 104]",21.800841426881494,22,True
114,0,31,"[138, 56, 204, 171, 112]",46.59932422367095,50,False
126,0,31,"[127, 119, 118, 149, 185]",66.80083690922062,45,False
116,0,31,"[52, 175, 55, 44, 129]",79.99453464706183,66,False
108,0,31,"[110, 111, 47, 58, 102]",19.994411200659055,11,False
178,0,31,"[176, 37, 173, 100, 183]",25.999146047371145,38,False
139,0,31,"[37, 100, 176, 203, 201]",23.599273001218616,40,False
137,0,31,"[82, 23, 89, 20, 15]",48.69393588846436,30,False
21,0,31,"[70, 20, 68, 183, 125]",34.590976678584674,33,True
27,0,31,"[83, 173, 10, 181, 26]",23.600610175703,27,False
177,0,31,"[66, 174, 100, 176, 203]",28.399829548539486,32,False
124,0,31,"[51, 107, 46, 110, 59]",19.000998321458713,20,True
67,0,31,"[66, 174, 176, 125, 100]",29.603757827614007,26,False
40,0,31,"[45, 131, 38, 183, 125]",41.596174376654034,36,False
179,0,31,"[45, 132, 38, 133, 55]",52.20095732192077,60,False
109,0,31,"[110, 107, 46, 59, 51]",19.00170071135381,18,True
140,0,31,"[205, 132, 133, 55, 54]",38.004181677431305,62,False
161,0,31,"[38, 131, 162, 37, 125]",35.39313733020858,24,False
57,0,31,"[59, 110, 51, 107, 46]",18.996443925996584,12,False
80,0,31,"[83, 10, 173, 100, 105]",27.00056787438243,16,False
61,0,31,"[59, 110, 51, 107, 46]",18.996443925996584,22,False
114,0,31,"[38, 131, 45, 112, 37]",45.594745166391334,50,False
126,0,31,"[38, 45, 183, 131, 125]",41.59654950854814,45,False
116,0,31,"[52, 128, 55, 143, 42]",77.17874158984117,66,False
108,0,31,"[107, 46, 110, 51, 59]",19.0036072211744,11,False
178,0,31,"[87, 92, 16, 49, 101]",36.600741922639564,38,True
139,0,31,"[85, 158, 142, 157, 160]",23.999935407574753,40,False
137,0,31,"[22, 81, 71, 17, 90]",66.54533200733388,30,False
21,0,31,"[69, 184, 206, 86, 185]",43.00059202602675,33,False
27,0,31,"[25, 28, 29, 14, 84]",40.997983341842136,27,False
177,0,31,"[16, 202, 117, 157, 85]",19.599996857950924,32,False
124,0,31,"[47, 58, 50, 111, 104]",22.200256780985416,20,True
67,0,31,"[158, 157, 16, 18, 39]",19.200375416926846,26,False
40,0,31,"[39, 127, 142, 160, 159]",33.99948812907832,36,True
179,0,31,"[49, 101, 180, 204, 44]",66.00000893500759,60,False
109,0,31,"[111, 47, 58, 103, 102]",18.192488014127495,18,True
140,0,31,"[141, 138, 180, 101, 127]",63.99900583098536,62,True
161,0,31,"[160, 127, 142, 159, 204]",37.19925285412633,24,False
57,0,31,"[58, 47, 50, 111, 104]",22.20065995557412,12,False
80,0,31,"[84, 25, 28, 29, 14]",40.998998579535176,16,False
61,0,31,"[58, 47, 50, 111, 104]",22.20065995557412,22,True
114,0,31,"[53, 49, 138, 56, 204]",52.20009334233116,50,True
126,0,31,"[127, 142, 160, 119, 39]",43.79954002448435,45,True
116,0,31,"[115, 44, 129, 138, 56]",69.7980079820499,66,False
108,0,31,"[111, 47, 58, 102, 103]",18.19368685818904,11,False
178,0,31,"[159, 101, 171, 182, 203]",24.799176294044813,38,False
139,0,31,"[159, 171, 85, 170, 142]",30.201890722070516,40,False
137,0,31,"[82, 23, 89, 20, 15]",48.67782781639553,30,False
21,0,31,"[184, 69, 70, 20, 86]",39.40013252029295,33,False
27,0,31,"[83, 29, 182, 10, 181]",19.599848150588922,27,False
177,0,31,"[117, 174, 85, 86, 182]",30.79868702657445,32,True
124,0,31,"[46, 51, 47, 58, 10]",22.81866205470997,20,True
67,0,31,"[117, 174, 85, 36, 159]",27.99909227028244,26,True
40,0,31,"[45, 132, 38, 204, 142]",52.19816834630489,36,False
179,0,31,"[101, 45, 204, 132, 206]",47.399585936858685,60,False
109,0,31,"[47, 46, 58, 51, 10]",22.834138609536605,18,False
140,0,31,"[132, 38, 101, 55, 54]",45.604724170855455,62,False
161,0,31,"[142, 38, 204, 206, 159]",46.391446725835515,24,False
57,0,31,"[58, 47, 51, 46, 10]",22.82754329903027,12,False
80,0,31,"[83, 10, 117, 29, 182]",23.199206510884775,16,False
61,0,31,"[58, 47, 51, 46, 10]",22.82754329903027,22,True
114,0,31,"[142, 38, 204, 206, 101]",51.99847771185662,50,True
126,0,31,"[38, 142, 45, 206, 132]",54.19592792193709,45,False
116,0,31,"[52, 55, 43, 143, 164]",73.97009433139326,66,False
108,0,31,"[46, 47, 51, 58, 10]",22.830771824066417,11,False
178,0,31,"[87, 92, 176, 16, 49]",33.60058409377897,38,False
139,0,31,"[183, 158, 157, 160, 125]",18.0002785477685,40,False
137,0,31,"[22, 81, 71, 17, 90]",66.54931170415192,30,False
21,0,31,"[185, 18, 87, 92, 183]",33.599042872952836,33,True
27,0,31,"[25, 28, 26, 14, 48]",45.798149492482445,27,False
177,0,31,"[176, 16, 201, 202, 66]",19.59983043627252,32,False
124,0,31,"[59, 107, 50, 111, 104]",21.600324144467333,20,True
67,0,31,"[66, 158, 157, 18, 16]",17.400308546440918,26,False
40,0,31,"[39, 131, 127, 37, 125]",30.799970685690145,36,False
179,0,31,"[49, 180, 44, 87, 92]",59.9985791651742,60,True
109,0,31,"[107, 111, 59, 103, 102]",17.593796206220116,18,True
140,0,31,"[141, 205, 133, 138, 180]",59.40094597862183,62,True
161,0,31,"[160, 127, 131, 125, 118]",33.79995112192985,24,False
57,0,31,"[59, 50, 107, 111, 104]",21.598308468755402,12,False
80,0,31,"[25, 28, 26, 14, 48]",45.79806740395343,16,False
61,0,31,"[59, 50, 107, 111, 104]",21.598308468755402,22,True
114,0,31,"[53, 49, 138, 56, 112]",51.79981844403984,50,True
126,0,31,"[127, 125, 160, 119, 39]",39.19953004048583,45,False
116,0,31,"[115, 175, 44, 128, 129]",69.59986426216496,66,False
108,0,31,"[107, 111, 59, 102, 103]",17.595616662770652,11,False
178,0,31,"[182, 69, 183, 171, 45]",33.402606777439196,38,False
139,0,31,"[171, 201, 203, 170, 142]",28.000567816933124,40,False
137,0,31,"[23, 81, 20, 15, 63]",65.46641136858935,30,False
21,0,31,"[69, 70, 68, 20, 86]",39.19756007301398,33,False
27,0,31,"[83, 29, 11, 182, 10]",26.400245886299217,27,True
177,0,31,"[66, 117, 85, 39, 86]",27.20372891781912,32,False
124,0,31,"[59, 60, 50, 208, 99]",22.200640992543658,20,True
67,0,31,"[66, 117, 39, 85, 86]",27.20550559088608,26,True
40,0,31,"[39, 45, 183, 142, 119]",47.20138383291474,36,False
179,0,31,"[45, 132, 138, 142, 56]",53.80005246737465,60,False
109,0,31,"[59, 60, 50, 208, 99]",22.20796310782232,18,False
140,0,31,"[205, 132, 133, 138, 56]",45.013581471566035,62,False
161,0,31,"[142, 162, 53, 163, 138]",42.399015659767144,24,False
57,0,31,"[59, 60, 50, 208, 11]",29.053287327707565,12,False
80,0,31,"[83, 10, 11, 117, 29]",29.00045755858082,16,False
61,0,31,"[59, 60, 50, 208, 11]",29.053287327707565,22,False
114,0,31,"[142, 138, 53, 56, 171]",47.39504418134149,50,True
126,0,31,"[183, 45, 142, 39, 119]",47.2009937915935,45,True
116,0,31,"[52, 143, 55, 42, 43]",75.16965313603707,66,False
108,0,31,"[59, 60, 50, 99, 208]",22.213638009203546,11,False
178,0,31,"[92, 87, 176, 16, 49]",33.60050719581682,38,False
139,0,31,"[158, 160, 157, 159, 125]",17.000244345484624,40,False
137,0,31,"[82, 22, 71, 17, 90]",66.59724826324795,30,False
21,0,31,"[184, 206, 185, 18, 92]",39.19901843900215,33,False
27,0,31,"[25, 28, 14, 84, 48]",43.59772826641761,27,False
177,0,31,"[16, 176, 100, 157, 18]",22.39991181113483,32,False
124,0,31,"[46, 107, 51, 58, 110]",17.800059165708625,20,True
67,0,31,"[158, 157, 16, 18, 176]",20.000419695988448,26,False
40,0,31,"[131, 38, 127, 37, 125]",39.799649854587265,36,False
179,0,31,"[49, 101, 180, 204, 44]",66.00022546583688,60,False
109,0,31,"[110, 107, 111, 46, 58]",20.399503670426327,18,True
140,0,31,"[141, 180, 101, 54, 127]",59.196558204975254,62,True
161,0,31,"[160, 127, 38, 131, 159]",36.198238001633946,24,False
57,0,31,"[58, 46, 110, 51, 107]",17.800346802122366,12,False
80,0,31,"[84, 25, 28, 14, 48]",43.598946560532525,16,False
61,0,31,"[58, 46, 110, 51, 107]",17.800346802122366,22,False
114,0,31,"[49, 204, 206, 113, 112]",45.999555107791224,50,False
126,0,31,"[127, 38, 160, 125, 131]",38.19816149523824,45,False
116,0,31,"[115, 175, 44, 128, 129]",69.5998446782137,66,False
108,0,31,"[107, 110, 46, 111, 58]",20.40029787253696,11,False
178,0,31,"[49, 37, 182, 101, 158]",31.798272470332208,38,False
139,0,31,"[160, 158, 171, 37, 142]",28.402458282141943,40,False
137,0,31,"[82, 20, 15, 75, 62]",37.85939832774098,30,False
21,0,31,"[69, 20, 184, 183, 45]",37.80938973440167,33,False
27,0,31,"[83, 182, 10, 171, 170]",24.001826706436013,27,True
177,0,31,"[66, 183, 158, 125, 84]",20.001174656196845,32,False
124,0,31,"[51, 46, 104, 59, 50]",20.400166876963848,20,True
67,0,31,"[66, 158, 125, 183, 200]",17.99951859396669,26,False
40,0,31,"[45, 183, 142, 125, 119]",47.3959676671681,36,False
179,0,31,"[49, 101, 45, 132, 56]",55.20084933335799,60,False
109,0,31,"[46, 59, 51, 50, 104]",20.39864269852906,18,True
140,0,31,"[141, 205, 132, 101, 56]",49.60805041375092,62,False
161,0,31,"[142, 160, 162, 53, 37]",33.998497453002024,24,False
57,0,31,"[59, 50, 51, 46, 104]",20.39515897783982,12,False
80,0,31,"[84, 83, 10, 171, 170]",26.201221680337394,16,False
61,0,31,"[59, 50, 51, 46, 104]",20.39515897783982,22,True
114,0,31,"[142, 49, 53, 56, 160]",47.995552389291326,50,True
126,0,31,"[183, 45, 142, 125, 119]",47.400539879374236,45,True
116,0,31,"[115, 52, 128, 55, 143]",81.98377300278406,66,False
108,0,31,"[46, 51, 59, 104, 50]",20.40045271423856,11,False
178,0,31,"[87, 92, 176, 16, 100]",25.999710296430735,38,False
139,0,31,"[85, 157, 159, 176, 204]",25.2004520084203,40,False
137,0,31,"[22, 23, 81, 71, 17]",53.33727811977289,30,False
21,0,31,"[206, 70, 185, 86, 18]",48.59924653690269,33,False
27,0,31,"[25, 28, 29, 26, 14]",43.198743012394246,27,False
177,0,31,"[16, 176, 117, 100, 203]",23.59997620380343,32,False
124,0,31,"[107, 110, 58, 111, 103]",19.397769069178004,20,True
67,0,31,"[157, 16, 18, 39, 176]",22.80021945017339,26,False
40,0,31,"[131, 39, 38, 127, 133]",40.20035673352945,36,False
179,0,31,"[180, 204, 44, 206, 87]",61.99906396723863,60,True
109,0,31,"[110, 107, 111, 58, 103]",19.397826186783917,18,True
140,0,31,"[138, 180, 133, 127, 38]",63.5999173700915,62,True
161,0,31,"[127, 38, 131, 204, 206]",47.398869971550205,24,False
57,0,31,"[58, 110, 107, 111, 103]",19.396951537614378,12,False
80,0,31,"[25, 28, 29, 26, 14]",43.19840714093137,16,False
61,0,31,"[58, 110, 107, 111, 103]",19.396951537614378,22,True
114,0,31,"[138, 204, 206, 113, 112]",43.59974392007224,50,False
