,testID,nearestNeighbors,expectedValue,actualValue,correctAssignment
99,1,"[208, 14, 104, 25, 29]",33.406057340636565,6,False
182,1,"[181, 100, 25, 203, 201]",26.806154328010148,11,False
113,1,"[112, 117, 183, 84, 100]",26.38971811409711,34,False
167,1,"[146, 147, 13, 145, 189]",120.81495883888884,100,False
193,1,"[185, 184, 70, 180, 149]",73.41563264218046,70,True
150,1,"[190, 98, 189, 186, 188]",157.75472836529198,214,False
153,1,"[6, 7, 96, 192, 156]",447.2627902224483,510,False
160,1,"[127, 38, 142, 162, 204]",50.59474871598229,21,False
163,1,"[162, 187, 118, 127, 38]",57.01551282077995,42,False
164,1,"[162, 144, 93, 42, 41]",68.796253359518,46,False
170,1,"[100, 203, 201, 200, 157]",15.79601738768557,25,False
4,2,"[190, 98, 189, 186, 1]",189.0271946991646,132,False
81,2,"[22, 74, 78, 84, 77]",43.19175752493305,38,False
10,2,"[208, 25, 14, 84, 28]",44.600515683130034,38,False
11,2,"[28, 29, 25, 14, 48]",44.59231929877756,40,True
86,2,"[183, 112, 18, 69, 117]",29.802044014469917,40,False
52,2,"[115, 128, 129, 138, 175]",65.19425252707231,138,False
87,2,"[69, 183, 70, 142, 45]",47.616199288014116,35,False
176,2,"[203, 201, 200, 100, 157]",15.79883132073007,30,False
171,2,"[100, 203, 201, 200, 117]",19.000561856006335,30,False
26,2,"[29, 24, 28, 48, 25]",47.20840632866233,33,False
23,2,"[22, 17, 89, 184, 70]",49.983830912311134,76,False
125,2,"[39, 183, 127, 38, 142]",45.01200838525426,27,False
32,2,"[33, 165, 166, 34, 188]",89.84566031166553,32,False
68,2,"[69, 70, 18, 66, 183]",32.79744892385722,32,True
105,2,"[106, 208, 84, 28, 25]",49.006943962505154,32,False
35,2,"[34, 154, 33, 94, 189]",161.67828146615375,208,False
59,2,"[46, 107, 111, 104, 102]",17.794727641634545,20,True
47,2,"[46, 107, 111, 104, 103]",19.000112650839213,20,True
85,2,"[183, 112, 117, 69, 142]",33.605485303340835,29,True
56,2,"[138, 101, 181, 48, 100]",32.9966643788162,71,False
132,2,"[133, 205, 141, 101, 138]",46.607180485472796,26,False
54,2,"[101, 138, 157, 36, 39]",29.79322555078233,26,True
53,2,"[203, 201, 100, 204, 200]",22.600036121010636,36,False
73,2,"[74, 78, 84, 18, 17]",32.18250018359664,36,True
206,2,"[204, 142, 45, 185, 69]",50.797061136384265,52,True
43,2,"[42, 41, 128, 129, 118]",58.21274719976923,60,True
55,2,"[138, 101, 118, 133, 204]",43.59755199990279,60,False
44,2,"[45, 204, 133, 185, 183]",45.178357125832825,72,False
123,2,"[103, 102, 107, 46, 111]",17.230392745552667,18,True
202,2,"[200, 203, 201, 100, 181]",15.397474662444516,18,True
49,2,"[204, 203, 201, 48, 200]",25.79829543939652,62,False
51,2,"[104, 46, 107, 208, 111]",25.42337139478697,24,True
50,2,"[104, 46, 208, 107, 207]",31.42528748577503,24,False
158,2,"[157, 36, 100, 66, 204]",22.206816766934434,12,False
122,2,"[103, 102, 107, 46, 111]",17.23201277454731,12,False
58,2,"[46, 107, 111, 104, 102]",17.794727641634545,14,True
131,2,"[204, 142, 133, 45, 205]",48.40269344980856,16,False
83,2,"[25, 14, 84, 28, 29]",40.99248964740187,16,False
92,2,"[69, 183, 70, 142, 45]",47.616199288014116,22,False
110,2,"[107, 111, 46, 103, 102]",17.192724669609532,22,True
63,2,"[64, 12, 89, 172, 141]",80.51894415347894,144,False
159,2,"[39, 36, 157, 204, 127]",30.406641029239577,17,False
75,2,"[74, 77, 78, 79, 15]",50.409335870238976,50,True
174,2,"[117, 84, 112, 203, 201]",24.199618391967064,50,False
134,2,"[42, 41, 135, 136, 128]",56.206747142541374,45,False
76,2,"[24, 77, 74, 28, 29]",44.8019217692201,45,True
143,2,"[144, 128, 129, 115, 42]",72.7908620891732,66,False
119,2,"[118, 41, 42, 38, 127]",53.60573743426558,66,False
95,2,"[6, 7, 96, 191, 8]",441.033164336941,465,False
97,2,"[1, 2, 3, 152, 155]",271.46986746102476,277,False
99,2,"[208, 14, 104, 25, 29]",33.406057340636565,6,False
182,2,"[181, 100, 25, 203, 201]",26.806154328010148,11,False
113,2,"[112, 117, 183, 84, 100]",26.38971811409711,34,False
167,2,"[146, 147, 13, 145, 189]",120.81495883888884,100,False
193,2,"[185, 184, 70, 180, 149]",73.41563264218046,70,True
150,2,"[190, 98, 189, 186, 188]",157.75472836529198,214,False
153,2,"[6, 7, 96, 192, 156]",447.2627902224483,510,False
160,2,"[127, 38, 142, 162, 204]",50.59474871598229,21,False
163,2,"[162, 187, 118, 127, 38]",57.01551282077995,42,False
164,2,"[162, 144, 93, 42, 41]",68.796253359518,46,False
170,2,"[100, 203, 201, 200, 157]",15.79601738768557,25,False
0,2,"[23, 63, 32, 81, 193]",71.97197272894309,198,False
1,2,"[97, 4, 150, 35, 32]",171.48714242103893,269,False
2,2,"[97, 4, 150, 35, 32]",171.48714242103893,220,False
3,2,"[97, 4, 150, 35, 32]",171.48714242103893,172,True
93,2,"[43, 134, 163, 143, 44]",57.02475939269421,132,False
5,2,"[97, 4, 150, 167, 95]",237.63104838881495,318,False
6,2,"[95, 153, 97, 35, 4]",313.56164762456393,367,False
7,2,"[95, 153, 97, 35, 4]",313.56164762456393,489,False
8,2,"[95, 153, 97, 35, 4]",313.56164762456393,636,False
9,2,"[153, 95, 97, 35, 4]",311.3329490352423,1144,False
82,2,"[81, 23, 75, 134, 44]",56.2840989422609,38,False
41,2,"[43, 119, 134, 52, 44]",76.30901536378198,40,False
48,2,"[26, 49, 53, 176, 56]",46.41220811888485,40,False
112,2,"[113, 125, 86, 174, 182]",32.38968763807225,40,False
12,2,"[63, 132, 56, 49, 119]",73.70324827437709,92,False
13,2,"[167, 143, 163, 52, 43]",81.19761504577001,138,False
14,2,"[99, 83, 10, 26, 170]",23.61701751612257,10,False
15,2,"[75, 134, 68, 44, 73]",46.99426862062467,35,False
16,2,"[174, 86, 182, 113, 68]",33.387554985833724,19,False
17,2,"[73, 68, 75, 76, 174]",42.6335319675472,28,False
18,2,"[86, 68, 73, 174, 158]",33.98208358135883,31,True
19,2,"[23, 63, 81, 193, 32]",71.78388108650046,120,False
20,2,"[68, 73, 193, 86, 206]",46.018570571009924,30,False
184,2,"[193, 86, 206, 92, 87]",43.7870337453759,33,False
22,2,"[23, 81, 73, 68, 193]",50.250514597774796,61,False
115,2,"[52, 143, 43, 55, 119]",77.91722466107352,76,True
24,2,"[26, 76, 202, 49, 176]",37.606939165964654,23,False
25,2,"[83, 182, 170, 10, 202]",21.607343216526797,69,False
29,2,"[26, 176, 202, 182, 171]",24.38787169831631,27,True
28,2,"[26, 176, 182, 171, 202]",24.391228673544486,77,False
30,2,"[32, 193, 63, 35, 73]",98.28264697794903,274,False
31,2,"[32, 193, 63, 35, 73]",98.28264697794903,368,False
69,2,"[92, 87, 68, 113, 125]",30.001479064223393,32,True
106,2,"[105, 53, 10, 83, 26]",30.98890428406205,32,True
133,2,"[132, 131, 119, 56, 44]",50.28673755077782,32,False
33,2,"[32, 35, 193, 150, 4]",131.89761923196244,63,False
34,2,"[35, 32, 150, 4, 97]",173.01469502668914,106,False
195,2,"[35, 32, 95, 97, 193]",210.06838756722283,208,True
36,2,"[182, 158, 159, 176, 54]",19.21010916228951,20,True
37,2,"[159, 176, 54, 158, 171]",23.004745708674456,29,False
38,2,"[49, 131, 159, 53, 56]",40.40615993697834,71,False
39,2,"[125, 113, 159, 176, 54]",26.800226179775848,26,True
62,2,"[73, 68, 174, 86, 92]",35.994784198722535,36,True
78,2,"[73, 75, 76, 68, 174]",42.61713857639635,36,False
42,2,"[43, 134, 119, 44, 143]",61.82494242160892,52,False
141,2,"[132, 56, 54, 55, 49]",49.03866553635799,60,False
45,2,"[44, 206, 131, 49, 132]",45.55189853765904,72,False
46,2,"[51, 99, 59, 58, 10]",20.41818384062107,18,True
70,2,"[68, 206, 92, 87, 134]",37.2066045833036,62,False
100,2,"[170, 171, 158, 83, 182]",18.79127414226892,24,False
117,2,"[113, 174, 171, 125, 176]",34.19154834856556,24,False
200,2,"[202, 171, 176, 170, 159]",23.998408073764676,12,False
201,2,"[202, 171, 176, 170, 159]",23.996507793673924,14,False
60,2,"[59, 58, 51, 26, 53]",25.475044379261792,16,False
104,2,"[51, 99, 10, 83, 105]",23.209075243543406,16,False
72,2,"[68, 76, 73, 174, 92]",37.003953662680466,22,False
84,2,"[174, 113, 26, 171, 83]",32.58644755857235,22,False
183,2,"[113, 125, 86, 159, 92]",27.969843268343617,22,False
64,2,"[63, 193, 134, 167, 143]",84.57253958788839,144,False
65,2,"[63, 193, 134, 167, 143]",84.57253958788841,259,False
66,2,"[158, 125, 174, 86, 159]",29.207607491950718,17,False
71,2,"[23, 81, 68, 193, 206]",53.58690153006268,64,False
74,2,"[73, 75, 76, 68, 174]",42.619563812722006,44,True
138,2,"[56, 54, 55, 132, 53]",43.77008842205155,50,False
142,2,"[131, 53, 49, 159, 206]",36.614023746753496,50,False
175,2,"[52, 49, 53, 43, 26]",65.7286080341387,50,False
101,2,"[54, 56, 49, 132, 176]",43.00670347781219,45,True
208,2,"[10, 105, 99, 83, 171]",24.39158718998258,45,False
77,2,"[76, 75, 49, 44, 92]",50.19584600223845,53,True
79,2,"[76, 75, 44, 49, 92]",50.19446691862932,84,False
88,2,"[134, 52, 143, 92, 87]",61.1529292224287,134,False
89,2,"[63, 193, 81, 92, 87]",61.58175229896845,66,True
90,2,"[63, 193, 134, 52, 81]",86.93793717696855,141,False
91,2,"[63, 193, 134, 52, 81]",86.93793717696855,189,False
94,2,"[35, 32, 150, 4, 167]",137.00414762542917,237,False
96,2,"[95, 97, 153, 4, 150]",318.00283974935036,465,False
151,2,"[97, 150, 4, 167, 95]",237.66062305771212,277,False
98,2,"[4, 150, 97, 134, 163]",141.28057617105773,185,False
181,2,"[182, 170, 83, 202, 176]",20.013076793986816,6,False
102,2,"[51, 122, 123, 59, 58]",17.594464172066527,7,False
103,2,"[51, 123, 122, 59, 58]",17.59458765991934,13,True
107,2,"[51, 59, 58, 99, 10]",20.39998718702201,11,False
111,2,"[59, 58, 51, 113, 105]",24.812222096188318,37,False
162,2,"[163, 131, 206, 159, 53]",32.58246182379167,34,True
118,2,"[119, 55, 43, 163, 52]",73.25163741010113,49,False
120,2,"[43, 134, 143, 163, 44]",57.00616876762968,100,False
121,2,"[4, 150, 143, 134, 43]",103.19986620202712,133,False
127,2,"[49, 131, 159, 53, 125]",31.593866150910458,56,False
128,2,"[143, 52, 43, 119, 55]",77.96860909573631,70,False
129,2,"[143, 52, 43, 119, 55]",77.96860909573631,80,True
130,2,"[167, 143, 150, 4, 163]",110.69986385919307,136,False
135,2,"[134, 43, 119, 150, 193]",91.17576710033417,54,False
136,2,"[134, 43, 119, 150, 193]",91.17576710033417,65,False
144,2,"[143, 52, 163, 43, 119]",74.40749542826441,86,False
145,2,"[167, 43, 134, 119, 143]",67.31352250697473,74,False
146,2,"[167, 143, 43, 134, 150]",97.05250807607139,93,True
147,2,"[167, 143, 134, 150, 43]",97.00887397215709,111,False
148,2,"[150, 4, 167, 35, 134]",139.67387733953217,143,True
149,2,"[119, 132, 86, 125, 113]",38.574318303077135,105,False
154,2,"[35, 150, 4, 32, 97]",172.57261761664725,214,False
152,2,"[97, 150, 4, 167, 95]",237.65379106003198,370,False
156,2,"[153, 95, 35, 97, 4]",311.7832456521064,510,False
155,2,"[97, 150, 4, 167, 95]",237.66001576329126,326,False
157,2,"[158, 170, 171, 159, 176]",22.80861012581828,8,False
203,2,"[202, 171, 176, 170, 159]",23.996507793673924,21,True
204,2,"[131, 53, 49, 159, 206]",36.61341608962057,42,False
205,2,"[132, 131, 56, 49, 54]",40.24358002542284,46,False
165,2,"[32, 35, 193, 150, 4]",131.7600384062142,51,False
166,2,"[32, 35, 193, 150, 4]",131.7600384062142,116,False
168,2,"[167, 150, 4, 143, 153]",205.63915027018516,140,False
169,2,"[153, 35, 32, 150, 4]",218.02114229231987,212,False
173,2,"[176, 171, 202, 26, 182]",24.39324733748458,25,True
172,2,"[56, 132, 63, 49, 53]",67.75872812301297,41,False
180,2,"[132, 206, 56, 49, 92]",46.6059589335433,109,False
185,2,"[206, 44, 119, 86, 132]",51.19014007876182,58,False
186,2,"[143, 134, 43, 150, 4]",103.54013479312124,130,False
187,2,"[163, 119, 43, 44, 143]",61.220481212458886,75,False
188,2,"[150, 4, 119, 193, 44]",110.75546670393888,113,True
189,2,"[35, 150, 4, 167, 32]",136.99408299412195,188,False
190,2,"[4, 150, 97, 35, 167]",186.10805774724798,173,False
191,2,"[95, 97, 35, 4, 150]",258.96444496291446,248,False
192,2,"[153, 95, 97, 35, 4]",314.718934766735,405,False
194,2,"[97, 193, 134, 35, 75]",129.7945142021405,114,False
196,2,"[153, 95, 35, 32, 63]",269.4729218463668,307,False
197,2,"[153, 95, 35, 32, 97]",296.028813489836,397,False
198,2,"[153, 95, 35, 97, 4]",317.37867202576194,915,False
199,2,"[153, 95, 35, 97, 4]",316.2524615127562,1150,False
207,2,"[56, 132, 49, 53, 99]",40.149425691403266,67,False
