,X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,Class
96,3,4,2,6,83.9,8.0,30.2,2.6,12.7,48.0,1.8,0.0,0.0
1,7,4,10,2,90.6,35.4,669.1,6.7,18.0,33.0,0.9,0.0,0.0
492,1,3,8,5,95.9,158.0,633.6,11.3,32.4,27.0,2.2,0.0,0.0
267,2,2,8,2,92.1,152.6,658.2,14.3,23.7,24.0,3.1,0.0,0.0
27,7,4,9,1,90.9,126.5,686.5,7.0,19.4,48.0,1.3,0.0,0.0
424,8,6,8,6,93.7,231.1,715.1,8.4,26.9,31.0,3.6,0.0,1.7850704810772584
494,6,6,8,6,96.0,164.0,643.0,14.0,30.8,30.0,4.9,0.0,2.2607208888953467
54,4,3,8,4,91.7,114.3,661.3,6.3,17.6,45.0,3.6,0.0,0.0
119,3,4,8,4,93.0,75.3,466.6,7.7,19.6,36.0,3.1,0.0,0.0
369,4,5,9,7,91.0,276.3,825.1,7.1,13.8,77.0,7.6,0.0,0.0
393,2,4,3,2,93.4,15.0,25.6,11.4,15.2,19.0,7.6,0.0,0.0
120,3,4,8,1,91.5,145.4,608.2,10.7,10.3,74.0,2.2,0.0,0.0
40,4,4,7,2,79.5,60.6,366.7,1.5,23.3,37.0,3.1,0.0,0.0
264,4,4,8,5,94.3,167.6,684.4,13.0,21.8,53.0,3.1,0.0,2.020222182019865
205,4,5,9,4,92.9,137.0,706.4,9.2,22.1,34.0,1.8,0.0,2.745345985845907
162,6,3,3,6,90.6,50.1,100.4,7.8,15.2,31.0,8.5,0.0,1.0784095813505903
55,4,3,9,4,92.9,137.0,706.4,9.2,27.7,24.0,2.2,0.0,0.0
340,2,5,9,1,91.6,108.4,764.0,6.2,19.3,44.0,2.2,0.0,1.5953389880545987
352,7,4,9,5,92.1,99.0,745.3,9.6,20.6,43.0,3.6,0.0,1.1085626195212777
466,6,5,3,1,87.2,15.1,36.9,7.1,10.2,45.0,5.8,0.0,1.430311246536665
89,6,5,3,6,91.7,35.8,80.8,7.8,17.4,25.0,4.9,0.0,0.0
194,2,2,8,2,94.8,108.3,647.1,17.0,24.6,22.0,4.5,0.0,2.3988039507345884
419,2,5,8,7,91.6,181.3,613.0,7.6,24.8,36.0,4.0,0.0,1.3987168811184478
151,9,9,7,7,90.1,68.6,355.2,7.2,24.8,29.0,2.2,0.0,0.8586616190375187
215,4,4,3,6,91.7,35.8,80.8,7.8,17.0,27.0,4.9,0.0,3.389799336709786
253,7,4,8,4,91.9,109.2,565.5,8.0,21.4,38.0,2.7,0.0,0.9242589015233319
59,2,2,2,5,86.6,13.2,43.0,5.3,12.3,51.0,0.9,0.0,0.0
301,6,5,6,1,90.4,93.3,298.1,7.5,19.1,39.0,5.4,0.0,1.5085119938441398
384,8,4,8,6,91.6,273.8,819.1,7.7,21.3,44.0,4.5,0.0,2.578700529074361
414,5,4,8,7,93.6,235.1,723.1,10.1,24.1,50.0,4.0,0.0,0.0
322,6,5,9,4,92.8,119.0,783.5,7.5,16.8,28.0,4.0,0.0,0.6981347220709844
328,6,5,9,6,92.2,102.3,751.5,8.4,19.7,35.0,1.8,0.0,0.0
94,8,6,8,1,91.1,103.2,638.8,5.8,23.4,22.0,2.7,0.0,0.0
24,7,4,8,6,93.5,139.4,594.2,20.3,23.7,32.0,5.8,0.0,0.0
166,6,5,8,3,92.1,111.2,654.1,9.6,16.6,47.0,0.9,0.0,1.1908875647772805
113,3,4,9,1,91.8,78.5,724.3,9.2,18.9,35.0,2.7,0.0,0.0
30,6,3,9,5,94.3,85.1,692.3,15.9,25.4,24.0,3.6,0.0,0.0
493,1,3,8,5,95.9,158.0,633.6,11.3,27.5,29.0,4.5,0.0,3.7914360424390283
260,2,4,8,1,93.6,97.9,542.0,14.4,28.3,32.0,4.0,0.0,2.2874714551839976
445,5,5,8,7,94.0,47.9,100.7,10.7,17.3,80.0,4.5,0.0,0.0
338,8,6,9,1,91.6,108.4,764.0,6.2,22.7,35.0,2.2,0.0,2.1377104498038118
297,8,6,6,7,90.4,89.5,290.8,6.4,15.4,45.0,2.2,0.0,0.0
31,6,3,9,1,88.6,91.8,709.9,7.1,11.2,78.0,7.6,0.0,0.0
234,4,5,9,6,92.5,121.1,674.4,8.6,17.7,25.0,3.1,0.0,5.049086480470509
49,4,4,3,1,87.6,52.2,103.8,5.0,11.0,46.0,5.8,0.0,0.0
347,5,4,9,5,92.1,99.0,745.3,9.6,10.1,75.0,3.6,0.0,0.0
431,1,3,8,6,92.1,178.0,605.3,9.6,23.3,40.0,4.0,0.0,1.9960599327407849
417,6,5,3,3,93.4,17.3,28.3,9.9,13.8,24.0,5.8,0.0,0.0
221,3,4,9,5,93.3,141.2,713.9,13.9,18.6,49.0,3.6,0.0,3.607669398688393
130,4,6,2,6,68.2,21.5,87.2,0.8,15.4,40.0,2.7,0.0,0.0
68,2,2,9,5,92.4,117.9,668.0,12.2,19.6,33.0,6.3,0.0,0.0
135,3,5,8,6,93.5,139.4,594.2,20.3,17.6,52.0,5.8,0.0,0.0
185,2,5,9,2,91.0,129.5,692.6,7.0,17.6,46.0,3.1,0.0,2.0844290831908747
0,7,5,3,5,86.2,26.2,94.3,5.1,8.2,51.0,6.7,0.0,0.0
433,2,4,8,7,93.6,235.1,723.1,10.1,20.9,66.0,4.9,0.0,2.7936160894318567
366,4,5,9,2,91.1,132.3,812.1,12.5,15.9,38.0,5.4,0.0,1.0116009116784799
69,4,5,3,5,91.7,33.3,77.5,9.0,17.2,26.0,4.5,0.0,0.0
418,2,4,8,7,92.0,203.2,664.5,8.1,24.9,42.0,5.4,0.0,1.235471471385307
224,7,4,9,3,90.1,82.9,735.7,6.2,15.4,57.0,4.5,0.0,3.6560979645895566
207,7,5,9,2,91.0,129.5,692.6,7.0,20.7,37.0,2.2,0.0,2.9014215940827497
477,4,3,7,7,93.7,101.3,423.4,14.7,26.1,45.0,4.0,0.0,2.1234584270966104
317,4,4,9,4,92.4,96.2,739.4,8.6,19.2,24.0,4.9,0.0,1.5644405465033644
302,3,6,6,5,91.1,94.1,232.1,7.1,19.2,38.0,4.5,0.0,0.0
102,2,4,8,2,94.8,108.3,647.1,17.0,20.1,40.0,4.0,0.0,0.0
248,8,6,8,3,93.1,157.3,666.7,13.5,28.7,28.0,2.7,0.0,0.0
272,2,5,8,2,92.1,152.6,658.2,14.3,20.2,47.0,4.0,0.0,1.4085449700547104
377,2,2,8,6,93.7,231.1,715.1,8.4,21.9,42.0,2.2,0.0,5.168379509433644
515,1,4,8,6,94.4,146.0,614.7,11.3,25.6,42.0,4.0,0.0,0.0
387,5,5,3,4,90.9,18.9,30.6,8.0,11.6,48.0,5.4,0.0,0.0
202,7,4,2,7,83.9,8.7,32.1,2.1,8.8,68.0,2.2,0.0,2.642622395779755
496,4,5,8,1,96.2,175.5,661.8,16.8,32.6,26.0,3.1,0.0,1.3270750014599193
282,6,3,2,7,84.9,27.5,353.5,3.4,4.2,51.0,4.0,0.0,0.0
45,5,6,9,3,94.3,85.1,692.3,15.9,25.9,24.0,4.0,0.0,0.0
167,6,5,8,3,96.0,127.1,570.5,16.5,23.4,33.0,4.5,0.0,1.2556160374777743
383,9,6,8,4,91.6,248.4,753.8,6.3,20.5,58.0,2.7,0.0,3.7812307151781224
