,buying,maint,doors,persons,lug_boot,safety,Class
215,3,2,3,2,2,2,unacc
760,2,0,0,0,1,1,unacc
613,2,2,2,2,0,1,unacc
1041,1,2,2,1,2,0,unacc
16,3,3,0,1,2,1,unacc
813,2,0,2,0,1,0,unacc
505,2,3,2,2,0,1,unacc
92,3,3,3,1,0,2,unacc
503,2,3,2,1,2,2,unacc
1547,0,1,1,0,2,2,unacc
174,3,2,2,1,1,0,unacc
577,2,2,1,1,0,1,unacc
1487,0,2,3,0,0,2,unacc
811,2,0,2,0,0,1,unacc
25,3,3,0,2,2,1,unacc
1045,1,2,2,2,0,1,unacc
1028,1,2,2,0,0,2,unacc
495,2,3,2,1,0,0,unacc
494,2,3,2,0,2,2,unacc
1179,1,1,3,2,0,0,unacc
591,2,2,1,2,2,0,unacc
514,2,3,3,0,0,1,unacc
1008,1,2,1,1,0,0,unacc
255,3,1,1,1,1,0,unacc
1218,1,0,1,0,1,0,unacc
786,2,0,1,0,1,0,unacc
134,3,2,0,2,2,2,unacc
1486,0,2,3,0,0,1,unacc
90,3,3,3,1,0,0,unacc
787,2,0,1,0,1,1,unacc
973,1,2,0,0,0,1,unacc
487,2,3,2,0,0,1,unacc
271,3,1,2,0,0,1,unacc
579,2,2,1,1,1,0,unacc
1440,0,2,1,1,0,0,unacc
409,3,0,3,0,1,1,unacc
224,3,1,0,0,2,2,unacc
1109,1,1,1,0,0,2,unacc
385,3,0,2,0,2,1,unacc
840,2,0,3,0,1,0,unacc
87,3,3,3,0,2,0,unacc
839,2,0,3,0,0,2,unacc
251,3,1,1,0,2,2,unacc
98,3,3,3,1,2,2,unacc
417,3,0,3,1,1,0,unacc
194,3,2,3,0,1,2,unacc
1197,1,0,0,1,0,0,unacc
1158,1,1,2,2,2,0,unacc
523,2,3,3,1,0,1,unacc
74,3,3,2,2,0,2,unacc
1029,1,2,2,0,1,0,unacc
327,3,0,0,0,1,0,unacc
1162,1,1,3,0,0,1,unacc
18,3,3,0,2,0,0,unacc
1362,0,3,2,1,1,0,unacc
1223,1,0,1,0,2,2,unacc
1485,0,2,3,0,0,0,unacc
1141,1,1,2,0,2,1,unacc
649,2,1,0,0,0,1,unacc
778,2,0,0,2,1,1,unacc
433,2,3,0,0,0,1,unacc
279,3,1,2,1,0,0,unacc
216,3,1,0,0,0,0,unacc
381,3,0,2,0,1,0,unacc
1300,0,3,0,0,1,1,unacc
661,2,1,0,1,1,1,unacc
1209,1,0,0,2,1,0,unacc
545,2,2,0,0,1,2,unacc
761,2,0,0,0,1,2,unacc
657,2,1,0,1,0,0,unacc
168,3,2,2,0,2,0,unacc
454,2,3,0,2,1,1,unacc
1544,0,1,1,0,1,2,unacc
683,2,1,1,0,2,2,unacc
123,3,2,0,1,2,0,unacc
342,3,0,0,2,0,0,unacc
324,3,0,0,0,0,0,unacc
1001,1,2,1,0,0,2,unacc
1419,0,2,0,1,2,0,unacc
145,3,2,1,1,0,1,unacc
815,2,0,2,0,1,2,unacc
680,2,1,1,0,1,2,unacc
236,3,1,0,2,0,2,unacc
960,1,3,3,1,2,0,unacc
1704,0,0,3,0,1,0,unacc
352,3,0,1,0,0,1,unacc
245,3,1,1,0,0,2,unacc
1061,1,2,3,0,2,2,unacc
942,1,3,2,2,2,0,unacc
506,2,3,2,2,0,2,unacc
218,3,1,0,0,0,2,unacc
1143,1,1,2,1,0,0,unacc
705,2,1,2,0,1,0,unacc
1216,1,0,1,0,0,1,unacc
1563,0,1,1,2,2,0,unacc
203,3,2,3,1,1,2,unacc
544,2,2,0,0,1,1,unacc
872,1,3,0,0,2,2,unacc
214,3,2,3,2,2,1,unacc
667,2,1,0,2,0,1,unacc
6,3,3,0,0,2,0,unacc
711,2,1,2,1,0,0,unacc
155,3,2,1,2,0,2,unacc
437,2,3,0,0,1,2,unacc
1401,0,3,3,2,2,0,unacc
277,3,1,2,0,2,1,unacc
558,2,2,0,2,0,0,unacc
868,1,3,0,0,1,1,unacc
1110,1,1,1,0,1,0,unacc
1698,0,0,2,2,2,0,unacc
849,2,0,3,1,1,0,unacc
510,2,3,2,2,2,0,unacc
508,2,3,2,2,1,1,unacc
706,2,1,2,0,1,1,unacc
59,3,3,2,0,1,2,unacc
843,2,0,3,0,2,0,unacc
488,2,3,2,0,0,2,unacc
390,3,0,2,1,1,0,unacc
909,1,3,1,2,0,0,unacc
465,2,3,1,0,2,0,unacc
739,2,1,3,1,0,1,unacc
712,2,1,2,1,0,1,unacc
546,2,2,0,0,2,0,unacc
1227,1,0,1,1,1,0,unacc
183,3,2,2,2,1,0,unacc
1546,0,1,1,0,2,1,unacc
1260,1,0,2,2,0,0,unacc
304,3,1,3,0,2,1,unacc
363,3,0,1,1,1,0,unacc
670,2,1,0,2,1,1,unacc
353,3,0,1,0,0,2,unacc
372,3,0,1,2,1,0,unacc
753,2,1,3,2,2,0,unacc
435,2,3,0,0,1,0,unacc
396,3,0,2,2,0,0,unacc
490,2,3,2,0,1,1,unacc
414,3,0,3,1,0,0,unacc
567,2,2,1,0,0,0,unacc
491,2,3,2,0,1,2,unacc
1176,1,1,3,1,2,0,unacc
278,3,1,2,0,2,2,unacc
726,2,1,2,2,2,0,unacc
759,2,0,0,0,1,0,unacc
305,3,1,3,0,2,2,unacc
1575,0,1,2,1,0,0,unacc
31,3,3,1,0,1,1,unacc
552,2,2,0,1,1,0,unacc
1411,0,2,0,0,2,1,unacc
382,3,0,2,0,1,1,unacc
97,3,3,3,1,2,1,unacc
873,1,3,0,1,0,0,unacc
1405,0,2,0,0,0,1,unacc
1425,0,2,0,2,1,0,unacc
229,3,1,0,1,1,1,unacc
512,2,3,2,2,2,2,unacc
458,2,3,0,2,2,2,unacc
707,2,1,2,0,1,2,unacc
1354,0,3,2,0,1,1,unacc
469,2,3,1,1,0,1,unacc
451,2,3,0,2,0,1,unacc
1142,1,1,2,0,2,2,unacc
1639,0,0,0,2,0,1,unacc
1627,0,0,0,0,2,1,unacc
1000,1,2,1,0,0,1,unacc
1059,1,2,3,0,2,0,unacc
140,3,2,1,0,1,2,unacc
918,1,3,2,0,0,0,unacc
326,3,0,0,0,0,2,unacc
858,2,0,3,2,1,0,unacc
72,3,3,2,2,0,0,unacc
393,3,0,2,1,2,0,unacc
60,3,3,2,0,2,0,unacc
366,3,0,1,1,2,0,unacc
250,3,1,1,0,2,1,unacc
235,3,1,0,2,0,1,unacc
550,2,2,0,1,0,1,unacc
1574,0,1,2,0,2,2,unacc
1330,0,3,1,0,2,1,unacc
243,3,1,1,0,0,0,unacc
1458,0,2,2,0,0,0,unacc
1114,1,1,1,0,2,1,unacc
869,1,3,0,0,1,2,unacc
678,2,1,1,0,1,0,unacc
112,3,2,0,0,1,1,unacc
1325,0,3,1,0,0,2,unacc
920,1,3,2,0,0,2,unacc
35,3,3,1,0,2,2,unacc
444,2,3,0,1,1,0,unacc
1572,0,1,2,0,2,0,unacc
351,3,0,1,0,0,0,unacc
334,3,0,0,1,0,1,unacc
221,3,1,0,0,1,2,unacc
117,3,2,0,1,0,0,unacc
1638,0,0,0,2,0,0,unacc
1246,1,0,2,0,1,1,unacc
1215,1,0,1,0,0,0,unacc
796,2,0,1,1,1,1,unacc
826,2,0,2,1,2,1,acc
835,2,0,2,2,2,1,acc
1376,0,3,2,2,2,2,acc
686,2,1,1,1,0,2,acc
638,2,2,3,1,2,2,acc
917,1,3,1,2,2,2,acc
1505,0,2,3,2,0,2,acc
800,2,0,1,1,2,2,acc
1102,1,1,0,2,1,1,acc
338,3,0,0,1,1,2,acc
1414,0,2,0,1,0,1,acc
745,2,1,3,1,2,1,acc
1612,0,1,3,2,0,1,acc
635,2,2,3,1,1,2,acc
1183,1,1,3,2,1,1,acc
1447,0,2,1,1,2,1,acc
986,1,2,0,1,1,2,acc
772,2,0,0,1,2,1,acc
1480,0,2,2,2,1,1,acc
1048,1,2,2,2,1,1,acc
394,3,0,2,1,2,1,acc
1534,0,1,0,2,1,1,acc
428,3,0,3,2,1,2,acc
400,3,0,2,2,1,1,acc
322,3,1,3,2,2,1,acc
1312,0,3,0,1,2,1,acc
715,2,1,2,1,1,1,acc
1576,0,1,2,1,0,1,acc
938,1,3,2,2,0,2,acc
959,1,3,3,1,1,2,acc
878,1,3,0,1,1,2,acc
637,2,2,3,1,2,1,acc
431,3,0,3,2,2,2,acc
940,1,3,2,2,1,1,acc
227,3,1,0,1,0,2,acc
662,2,1,0,1,1,2,acc
1025,1,2,1,2,2,2,acc
1363,0,3,2,1,1,1,acc
1121,1,1,1,1,1,2,acc
1180,1,1,3,2,0,1,acc
404,3,0,2,2,2,2,acc
614,2,2,2,2,0,2,acc
254,3,1,1,1,0,2,acc
1390,0,3,3,1,1,1,acc
422,3,0,3,1,2,2,acc
1397,0,3,3,2,0,2,acc
592,2,2,1,2,2,1,acc
1117,1,1,1,1,0,1,acc
1051,1,2,2,2,2,1,acc
376,3,0,1,2,2,1,acc
728,2,1,2,2,2,2,acc
268,3,1,1,2,2,1,acc
563,2,2,0,2,1,2,acc
929,1,3,2,1,0,2,acc
701,2,1,1,2,2,2,acc
1349,0,3,1,2,2,2,acc
1720,0,0,3,2,0,1,acc
1525,0,1,0,1,1,1,acc
1522,0,1,0,1,0,1,acc
634,2,2,3,1,1,1,acc
1388,0,3,3,1,0,2,acc
1445,0,2,1,1,1,2,acc
646,2,2,3,2,2,1,acc
611,2,2,2,1,2,2,acc
1367,0,3,2,1,2,2,acc
1147,1,1,2,1,1,1,acc
851,2,0,3,1,1,2,acc
914,1,3,1,2,1,2,acc
941,1,3,2,2,1,2,acc
403,3,0,2,2,2,1,acc
1177,1,1,3,1,2,1,acc
320,3,1,3,2,1,2,acc
340,3,0,0,1,2,1,acc
1159,1,1,2,2,2,1,acc
857,2,0,3,2,0,2,acc
889,1,3,0,2,2,1,acc
1684,0,0,2,1,0,1,acc
1228,1,0,1,1,1,1,acc
1154,1,1,2,2,0,2,acc
398,3,0,2,2,0,2,acc
317,3,1,3,2,0,2,acc
1391,0,3,3,1,1,2,acc
593,2,2,1,2,2,2,acc
806,2,0,1,2,1,2,acc
749,2,1,3,2,0,2,acc
1633,0,0,0,1,1,1,acc
998,1,2,0,2,2,2,acc
377,3,0,1,2,2,2,acc
1474,0,2,2,1,2,1,acc
803,2,0,1,2,0,2,acc
391,3,0,2,1,1,1,acc
311,3,1,3,1,1,2,acc
1417,0,2,0,1,1,1,acc
691,2,1,1,1,2,1,acc
1420,0,2,0,1,2,1,acc
313,3,1,3,1,2,1,acc
988,1,2,0,1,2,1,acc
664,2,1,0,1,2,1,acc
1094,1,1,0,1,1,2,acc
230,3,1,0,1,1,2,acc
260,3,1,1,1,2,2,acc
782,2,0,0,2,2,2,acc
805,2,0,1,2,1,1,acc
1375,0,3,2,2,2,1,acc
1321,0,3,0,2,2,1,acc
395,3,0,2,1,2,2,acc
911,1,3,1,2,0,2,acc
335,3,0,0,1,0,2,acc
751,2,1,3,2,1,1,acc
1393,0,3,3,1,2,1,acc
430,3,0,3,2,2,1,acc
1495,0,2,3,1,0,1,acc
848,2,0,3,1,0,2,acc
265,3,1,1,2,1,1,acc
1015,1,2,1,1,2,1,acc
1261,1,0,2,2,0,1,acc
746,2,1,3,1,2,2,acc
1153,1,1,2,2,0,1,acc
1322,0,3,0,2,2,2,acc
1288,1,0,3,2,0,1,acc
692,2,1,1,1,2,2,acc
931,1,3,2,1,1,1,acc
697,2,1,1,2,1,1,acc
620,2,2,2,2,2,2,acc
1441,0,2,1,1,0,1,acc
647,2,2,3,2,2,2,acc
1105,1,1,0,2,2,1,acc
797,2,0,1,1,1,2,acc
983,1,2,0,1,0,2,acc
1172,1,1,3,1,0,2,acc
290,3,1,2,2,0,2,acc
689,2,1,1,1,1,2,acc
1198,1,0,0,1,0,1,acc
617,2,2,2,2,1,2,acc
1171,1,1,3,1,0,1,acc
421,3,0,3,1,2,1,acc
292,3,1,2,2,1,1,acc
554,2,2,0,1,1,2,acc
1346,0,3,1,2,1,2,acc
632,2,2,3,1,0,2,acc
1042,1,2,2,1,2,1,acc
752,2,1,3,2,1,2,acc
367,3,0,1,1,2,1,acc
1469,0,2,2,1,0,2,acc
860,2,0,3,2,1,2,acc
956,1,3,3,1,0,2,acc
1552,0,1,1,1,1,1,acc
1507,0,2,3,2,1,1,acc
578,2,2,1,1,0,2,acc
1343,0,3,1,2,0,2,acc
833,2,0,2,2,1,2,acc
908,1,3,1,1,2,2,acc
875,1,3,0,1,0,2,acc
1076,1,2,3,2,1,2,acc
1097,1,1,0,1,2,2,vgood
1232,1,0,1,1,2,2,vgood
1607,0,1,3,1,1,2,vgood
1295,1,0,3,2,2,2,vgood
1265,1,0,2,2,1,2,vgood
1673,0,0,1,2,2,2,vgood
1157,1,1,2,2,1,2,vgood
1619,0,1,3,2,2,2,vgood
1286,1,0,3,1,2,2,vgood
1556,0,1,1,1,2,2,vgood
1691,0,0,2,1,2,2,vgood
1106,1,1,0,2,2,2,vgood
1430,0,2,0,2,2,2,vgood
1499,0,2,3,1,1,2,vgood
1292,1,0,3,2,1,2,vgood
1238,1,0,1,2,1,2,vgood
1700,0,0,2,2,2,2,vgood
1580,0,1,2,1,1,2,vgood
1472,0,2,2,1,1,2,vgood
1148,1,1,2,1,1,2,vgood
1616,0,1,3,2,1,2,vgood
1268,1,0,2,2,2,2,vgood
1565,0,1,1,2,2,2,vgood
1457,0,2,1,2,2,2,vgood
1214,1,0,0,2,2,2,vgood
1241,1,0,1,2,2,2,vgood
1282,1,0,3,1,1,1,good
1577,0,1,2,1,0,2,good
1579,0,1,2,1,1,1,good
1588,0,1,2,2,1,1,good
1696,0,0,2,2,1,1,good
1661,0,0,1,1,1,2,good
1237,1,0,1,2,1,1,good
1699,0,0,2,2,2,1,good
1526,0,1,0,1,1,2,good
1613,0,1,3,2,0,2,good
1550,0,1,1,1,0,2,good
1669,0,0,1,2,1,1,good
1586,0,1,2,2,0,2,good
1535,0,1,0,2,1,2,good
1658,0,0,1,1,0,2,good
1591,0,1,2,2,2,1,good
1258,1,0,2,1,2,1,good
1604,0,1,3,1,0,2,good
1280,1,0,3,1,0,2,good
1636,0,0,0,1,2,1,good
1231,1,0,1,1,2,1,good
1294,1,0,3,2,2,1,good
1523,0,1,0,1,0,2,good
1267,1,0,2,2,2,1,good
1528,0,1,0,1,2,1,good
1685,0,0,2,1,0,2,good
1229,1,0,1,1,1,2,good
1631,0,0,0,1,0,2,good
