,Unnamed: 0,nodeID,parentNode,dataSetFilters,evaluated,nodeFeature,nodePrediction,childrenNodes,gainOrMSE,treeLevel,pruned,isLeaf
18,18,18,8,"{'safety': 1, 'persons': 2, 'lug_boot': 1}",True,buying,acc,"{3: 56, 2: 57, 1: 58, 0: 59}",0.1906262990612562,3,False,False
19,19,19,8,"{'safety': 1, 'persons': 2, 'lug_boot': 0}",True,buying,unacc,"{3: 60, 2: 61, 1: 62, 0: 63}",0.1236084207326851,3,False,False
20,20,20,8,"{'safety': 1, 'persons': 2, 'lug_boot': 2}",True,buying,acc,"{3: 64, 2: 65, 1: 66, 0: 67}",0.2381512369821938,3,False,False
21,21,21,9,"{'safety': 1, 'persons': 1, 'buying': 3}",True,maint,unacc,"{3: 68, 2: 69, 1: 70, 0: 71}",0.1838223860970849,3,False,False
22,22,22,9,"{'safety': 1, 'persons': 1, 'buying': 2}",True,lug_boot,unacc,"{0: 72, 2: 73, 1: 74}",0.2133067906986093,3,False,False
23,23,23,9,"{'safety': 1, 'persons': 1, 'buying': 1}",True,maint,acc,"{3: 75, 2: 76, 1: 77, 0: 78}",0.2192073220105262,3,False,False
24,24,24,9,"{'safety': 1, 'persons': 1, 'buying': 0}",True,maint,acc,"{3: 79, 2: 80, 1: 81, 0: 82}",0.334977971815422,3,False,False
25,25,25,10,"{'safety': 2, 'persons': 1, 'buying': 3, 'maint': 3}",True,,unacc,{},0.0,4,False,True
26,26,26,10,"{'safety': 2, 'persons': 1, 'buying': 3, 'maint': 2}",True,,unacc,{},0.0,4,False,True
27,27,27,10,"{'safety': 2, 'persons': 1, 'buying': 3, 'maint': 1}",True,,acc,{},0.0,4,False,True
28,28,28,10,"{'safety': 2, 'persons': 1, 'buying': 3, 'maint': 0}",True,,acc,{},0.0,4,False,True
29,29,29,11,"{'safety': 2, 'persons': 1, 'buying': 2, 'maint': 3}",True,,unacc,{},0.0,4,False,True
30,30,30,11,"{'safety': 2, 'persons': 1, 'buying': 2, 'maint': 2}",True,,acc,{},0.0,4,False,True
31,31,31,11,"{'safety': 2, 'persons': 1, 'buying': 2, 'maint': 1}",True,,acc,{},0.0,4,False,True
32,32,32,11,"{'safety': 2, 'persons': 1, 'buying': 2, 'maint': 0}",True,,acc,{},0.0,4,False,True
33,33,33,12,"{'safety': 2, 'persons': 1, 'buying': 1, 'maint': 3}",True,,acc,{},0.0,4,False,True
34,34,34,12,"{'safety': 2, 'persons': 1, 'buying': 1, 'maint': 2}",True,,acc,{},0.0,4,False,True
35,35,35,12,"{'safety': 2, 'persons': 1, 'buying': 1, 'maint': 1}",True,lug_boot,acc,"{0: 83, 2: 84}",0.9999851670396316,4,False,False
36,36,36,12,"{'safety': 2, 'persons': 1, 'buying': 1, 'maint': 0}",True,doors,good,"{2: 85, 0: 86}",0.4325337562042848,4,False,False
37,37,37,13,"{'safety': 2, 'persons': 1, 'buying': 0, 'maint': 3}",True,,acc,{},0.0,4,False,True
38,38,38,13,"{'safety': 2, 'persons': 1, 'buying': 0, 'maint': 2}",True,lug_boot,vgood,"{0: 87, 1: 88, 2: 89}",0.7145568321759764,4,False,False
39,39,39,13,"{'safety': 2, 'persons': 1, 'buying': 0, 'maint': 1}",True,lug_boot,vgood,"{2: 90, 1: 91}",0.9999872275307352,4,False,False
40,40,40,13,"{'safety': 2, 'persons': 1, 'buying': 0, 'maint': 0}",True,doors,vgood,"{3: 92, 0: 93}",0.9999800684314308,4,False,False
41,41,41,14,"{'safety': 2, 'persons': 2, 'buying': 3, 'maint': 3}",True,,unacc,{},0.0,4,False,True
42,42,42,14,"{'safety': 2, 'persons': 2, 'buying': 3, 'maint': 2}",True,,unacc,{},0.0,4,False,True
43,43,43,14,"{'safety': 2, 'persons': 2, 'buying': 3, 'maint': 1}",True,,acc,{},0.0,4,False,True
44,44,44,14,"{'safety': 2, 'persons': 2, 'buying': 3, 'maint': 0}",True,,acc,{},0.0,4,False,True
45,45,45,15,"{'safety': 2, 'persons': 2, 'buying': 2, 'maint': 3}",True,,unacc,{},0.0,4,False,True
46,46,46,15,"{'safety': 2, 'persons': 2, 'buying': 2, 'maint': 0}",True,doors,acc,"{0: 94, 2: 95, 3: 96}",0.2115211115041278,4,False,False
47,47,47,15,"{'safety': 2, 'persons': 2, 'buying': 2, 'maint': 2}",True,,acc,{},0.0,4,False,True
48,48,48,15,"{'safety': 2, 'persons': 2, 'buying': 2, 'maint': 1}",True,,acc,{},0.0,4,False,True
49,49,49,16,"{'safety': 2, 'persons': 2, 'buying': 1, 'maint': 3}",True,doors,acc,"{0: 97, 3: 98}",0.2740103071367113,4,False,False
50,50,50,16,"{'safety': 2, 'persons': 2, 'buying': 1, 'maint': 2}",True,doors,acc,"{0: 99, 1: 100, 2: 101, 3: 102}",0.1568802032133439,4,False,False
51,51,51,16,"{'safety': 2, 'persons': 2, 'buying': 1, 'maint': 1}",True,lug_boot,vgood,"{0: 103, 1: 104, 2: 105}",0.4999911957670672,4,False,False
52,52,52,16,"{'safety': 2, 'persons': 2, 'buying': 1, 'maint': 0}",True,doors,good,"{0: 106, 1: 107}",0.2740103071367113,4,False,False
53,53,53,17,"{'safety': 2, 'persons': 2, 'buying': 0, 'lug_boot': 0}",True,maint,good,"{2: 108, 3: 109, 1: 110, 0: 111}",0.5932837004857647,4,False,False
54,54,54,17,"{'safety': 2, 'persons': 2, 'buying': 0, 'lug_boot': 1}",True,doors,vgood,"{0: 112, 1: 113, 2: 114, 3: 115}",0.3869464922957518,4,False,False
55,55,55,17,"{'safety': 2, 'persons': 2, 'buying': 0, 'lug_boot': 2}",True,,vgood,{},0.0,4,False,True
56,56,56,18,"{'safety': 1, 'persons': 2, 'lug_boot': 1, 'buying': 3}",True,maint,unacc,"{3: 116, 2: 117, 1: 118, 0: 119}",0.2422443998019661,4,False,False
57,57,57,18,"{'safety': 1, 'persons': 2, 'lug_boot': 1, 'buying': 2}",True,maint,acc,"{3: 120, 2: 121, 1: 122, 0: 123}",0.31359276648982,4,False,False
58,58,58,18,"{'safety': 1, 'persons': 2, 'lug_boot': 1, 'buying': 1}",True,doors,acc,"{0: 124, 1: 125, 3: 126, 2: 127}",0.468472443655934,4,False,False
59,59,59,18,"{'safety': 1, 'persons': 2, 'lug_boot': 1, 'buying': 0}",True,maint,acc,"{3: 128, 2: 129, 0: 130}",0.1965445736282317,4,False,False
60,60,60,19,"{'safety': 1, 'persons': 2, 'lug_boot': 0, 'buying': 3}",True,,unacc,{},0.0,4,False,True
61,61,61,19,"{'safety': 1, 'persons': 2, 'lug_boot': 0, 'buying': 2}",True,,unacc,{},0.0,4,False,True
62,62,62,19,"{'safety': 1, 'persons': 2, 'lug_boot': 0, 'buying': 1}",True,doors,unacc,"{1: 131, 2: 132, 3: 133, 0: 134}",0.1743473772098909,4,False,False
63,63,63,19,"{'safety': 1, 'persons': 2, 'lug_boot': 0, 'buying': 0}",True,maint,acc,"{3: 135, 2: 136, 1: 137, 0: 138}",0.3211427534494905,4,False,False
64,64,64,20,"{'safety': 1, 'persons': 2, 'lug_boot': 2, 'buying': 3}",True,doors,unacc,"{3: 139, 2: 140, 0: 141}",0.6666565342157154,4,False,False
65,65,65,20,"{'safety': 1, 'persons': 2, 'lug_boot': 2, 'buying': 2}",True,maint,acc,"{3: 142, 2: 143, 1: 144, 0: 145}",0.4056338293374241,4,False,False
66,66,66,20,"{'safety': 1, 'persons': 2, 'lug_boot': 2, 'buying': 1}",True,maint,acc,"{3: 146, 2: 147, 1: 148, 0: 149}",0.4056290964452818,4,False,False
67,67,67,20,"{'safety': 1, 'persons': 2, 'lug_boot': 2, 'buying': 0}",True,maint,good,"{3: 150, 2: 151, 1: 152, 0: 153}",0.5018218000923429,4,False,False
68,68,68,21,"{'safety': 1, 'persons': 1, 'buying': 3, 'maint': 3}",True,,unacc,{},0.0,4,False,True
69,69,69,21,"{'safety': 1, 'persons': 1, 'buying': 3, 'maint': 2}",True,,unacc,{},0.0,4,False,True
70,70,70,21,"{'safety': 1, 'persons': 1, 'buying': 3, 'maint': 1}",True,lug_boot,acc,"{0: 154, 2: 155, 1: 156}",0.6800169164338632,4,False,False
71,71,71,21,"{'safety': 1, 'persons': 1, 'buying': 3, 'maint': 0}",True,doors,unacc,"{1: 157, 3: 158}",0.9999800684314308,4,False,False
72,72,72,22,"{'safety': 1, 'persons': 1, 'buying': 2, 'lug_boot': 0}",True,,unacc,{},0.0,4,False,True
73,73,73,22,"{'safety': 1, 'persons': 1, 'buying': 2, 'lug_boot': 2}",True,maint,acc,"{3: 159, 2: 160, 0: 161}",0.6329070996017699,4,False,False
74,74,74,22,"{'safety': 1, 'persons': 1, 'buying': 2, 'lug_boot': 1}",True,doors,unacc,"{1: 162, 2: 163, 3: 164}",0.6666565342157154,4,False,False
75,75,75,23,"{'safety': 1, 'persons': 1, 'buying': 1, 'maint': 3}",True,lug_boot,acc,"{1: 165, 0: 166, 2: 167}",0.4008884814750605,4,False,False
76,76,76,23,"{'safety': 1, 'persons': 1, 'buying': 1, 'maint': 2}",True,lug_boot,unacc,"{0: 168, 1: 169}",0.9999895342157152,4,False,False
77,77,77,23,"{'safety': 1, 'persons': 1, 'buying': 1, 'maint': 1}",True,,acc,{},0.0,4,False,True
78,78,78,23,"{'safety': 1, 'persons': 1, 'buying': 1, 'maint': 0}",True,lug_boot,acc,"{1: 170, 0: 171, 2: 172}",0.3751441502034275,4,False,False
79,79,79,24,"{'safety': 1, 'persons': 1, 'buying': 0, 'maint': 3}",True,lug_boot,unacc,"{0: 173, 2: 174}",0.999991256383202,4,False,False
80,80,80,24,"{'safety': 1, 'persons': 1, 'buying': 0, 'maint': 2}",True,,acc,{},0.0,4,False,True
81,81,81,24,"{'safety': 1, 'persons': 1, 'buying': 0, 'maint': 1}",True,lug_boot,good,"{0: 175, 2: 176, 1: 177}",0.540841950521804,4,False,False
82,82,82,24,"{'safety': 1, 'persons': 1, 'buying': 0, 'maint': 0}",True,lug_boot,acc,"{0: 178, 1: 179, 2: 180}",0.4493654785619698,4,False,False
83,83,83,35,"{'safety': 2, 'persons': 1, 'buying': 1, 'maint': 1, 'lug_boot': 0}",True,,acc,{},0.0,5,False,True
84,84,84,35,"{'safety': 2, 'persons': 1, 'buying': 1, 'maint': 1, 'lug_boot': 2}",True,,vgood,{},0.0,5,False,True
85,85,85,36,"{'safety': 2, 'persons': 1, 'buying': 1, 'maint': 0, 'doors': 2}",True,,vgood,{},0.0,5,False,True
86,86,86,36,"{'safety': 2, 'persons': 1, 'buying': 1, 'maint': 0, 'doors': 0}",True,,good,{},0.0,5,False,True
87,87,87,38,"{'safety': 2, 'persons': 1, 'buying': 0, 'maint': 2, 'lug_boot': 0}",True,,acc,{},0.0,5,False,True
88,88,88,38,"{'safety': 2, 'persons': 1, 'buying': 0, 'maint': 2, 'lug_boot': 1}",True,,acc,{},0.0,5,False,True
89,89,89,38,"{'safety': 2, 'persons': 1, 'buying': 0, 'maint': 2, 'lug_boot': 2}",True,,vgood,{},0.0,5,False,True
90,90,90,39,"{'safety': 2, 'persons': 1, 'buying': 0, 'maint': 1, 'lug_boot': 2}",True,,vgood,{},0.0,5,False,True
91,91,91,39,"{'safety': 2, 'persons': 1, 'buying': 0, 'maint': 1, 'lug_boot': 1}",True,,good,{},0.0,5,False,True
92,92,92,40,"{'safety': 2, 'persons': 1, 'buying': 0, 'maint': 0, 'doors': 3}",True,,vgood,{},0.0,5,False,True
93,93,93,40,"{'safety': 2, 'persons': 1, 'buying': 0, 'maint': 0, 'doors': 0}",True,,good,{},0.0,5,False,True
94,94,94,46,"{'safety': 2, 'persons': 2, 'buying': 2, 'maint': 0, 'doors': 0}",True,,unacc,{},0.0,5,False,True
95,95,95,46,"{'safety': 2, 'persons': 2, 'buying': 2, 'maint': 0, 'doors': 2}",True,,acc,{},0.0,5,False,True
96,96,96,46,"{'safety': 2, 'persons': 2, 'buying': 2, 'maint': 0, 'doors': 3}",True,,acc,{},0.0,5,False,True
97,97,97,49,"{'safety': 2, 'persons': 2, 'buying': 1, 'maint': 3, 'doors': 0}",True,,unacc,{},0.0,5,False,True
98,98,98,49,"{'safety': 2, 'persons': 2, 'buying': 1, 'maint': 3, 'doors': 3}",True,,acc,{},0.0,5,False,True
99,99,99,50,"{'safety': 2, 'persons': 2, 'buying': 1, 'maint': 2, 'doors': 0}",True,,unacc,{},0.0,5,False,True
100,100,100,50,"{'safety': 2, 'persons': 2, 'buying': 1, 'maint': 2, 'doors': 1}",True,,acc,{},0.0,5,False,True
101,101,101,50,"{'safety': 2, 'persons': 2, 'buying': 1, 'maint': 2, 'doors': 2}",True,,acc,{},0.0,5,False,True
102,102,102,50,"{'safety': 2, 'persons': 2, 'buying': 1, 'maint': 2, 'doors': 3}",True,,acc,{},0.0,5,False,True
103,103,103,51,"{'safety': 2, 'persons': 2, 'buying': 1, 'maint': 1, 'lug_boot': 0}",True,,unacc,{},0.0,5,False,True
104,104,104,51,"{'safety': 2, 'persons': 2, 'buying': 1, 'maint': 1, 'lug_boot': 1}",True,,acc,{},0.0,5,False,True
105,105,105,51,"{'safety': 2, 'persons': 2, 'buying': 1, 'maint': 1, 'lug_boot': 2}",True,,vgood,{},0.0,5,False,True
106,106,106,52,"{'safety': 2, 'persons': 2, 'buying': 1, 'maint': 0, 'doors': 0}",True,,unacc,{},0.0,5,False,True
107,107,107,52,"{'safety': 2, 'persons': 2, 'buying': 1, 'maint': 0, 'doors': 1}",True,,good,{},0.0,5,False,True
108,108,108,53,"{'safety': 2, 'persons': 2, 'buying': 0, 'lug_boot': 0, 'maint': 2}",True,,unacc,{},0.0,5,False,True
109,109,109,53,"{'safety': 2, 'persons': 2, 'buying': 0, 'lug_boot': 0, 'maint': 3}",True,,acc,{},0.0,5,False,True
110,110,110,53,"{'safety': 2, 'persons': 2, 'buying': 0, 'lug_boot': 0, 'maint': 1}",True,,good,{},0.0,5,False,True
111,111,111,53,"{'safety': 2, 'persons': 2, 'buying': 0, 'lug_boot': 0, 'maint': 0}",True,,good,{},0.0,5,False,True
112,112,112,54,"{'safety': 2, 'persons': 2, 'buying': 0, 'lug_boot': 1, 'doors': 0}",True,,acc,{},0.0,5,False,True
113,113,113,54,"{'safety': 2, 'persons': 2, 'buying': 0, 'lug_boot': 1, 'doors': 1}",True,,vgood,{},0.0,5,False,True
114,114,114,54,"{'safety': 2, 'persons': 2, 'buying': 0, 'lug_boot': 1, 'doors': 2}",True,,vgood,{},0.0,5,False,True
115,115,115,54,"{'safety': 2, 'persons': 2, 'buying': 0, 'lug_boot': 1, 'doors': 3}",True,,vgood,{},0.0,5,False,True
116,116,116,56,"{'safety': 1, 'persons': 2, 'lug_boot': 1, 'buying': 3, 'maint': 3}",True,,unacc,{},0.0,5,False,True
117,117,117,56,"{'safety': 1, 'persons': 2, 'lug_boot': 1, 'buying': 3, 'maint': 2}",True,,unacc,{},0.0,5,False,True
118,118,118,56,"{'safety': 1, 'persons': 2, 'lug_boot': 1, 'buying': 3, 'maint': 1}",True,,unacc,{},0.0,5,False,True
119,119,119,56,"{'safety': 1, 'persons': 2, 'lug_boot': 1, 'buying': 3, 'maint': 0}",True,,acc,{},0.0,5,False,True
120,120,120,57,"{'safety': 1, 'persons': 2, 'lug_boot': 1, 'buying': 2, 'maint': 3}",True,,unacc,{},0.0,5,False,True
121,121,121,57,"{'safety': 1, 'persons': 2, 'lug_boot': 1, 'buying': 2, 'maint': 2}",True,,acc,{},0.0,5,False,True
122,122,122,57,"{'safety': 1, 'persons': 2, 'lug_boot': 1, 'buying': 2, 'maint': 1}",True,,acc,{},0.0,5,False,True
123,123,123,57,"{'safety': 1, 'persons': 2, 'lug_boot': 1, 'buying': 2, 'maint': 0}",True,,acc,{},0.0,5,False,True
124,124,124,58,"{'safety': 1, 'persons': 2, 'lug_boot': 1, 'buying': 1, 'doors': 0}",True,,unacc,{},0.0,5,False,True
125,125,125,58,"{'safety': 1, 'persons': 2, 'lug_boot': 1, 'buying': 1, 'doors': 1}",True,,acc,{},0.0,5,False,True
126,126,126,58,"{'safety': 1, 'persons': 2, 'lug_boot': 1, 'buying': 1, 'doors': 3}",True,,acc,{},0.0,5,False,True
127,127,127,58,"{'safety': 1, 'persons': 2, 'lug_boot': 1, 'buying': 1, 'doors': 2}",True,,acc,{},0.0,5,False,True
128,128,128,59,"{'safety': 1, 'persons': 2, 'lug_boot': 1, 'buying': 0, 'maint': 3}",True,,acc,{},0.0,5,False,True
129,129,129,59,"{'safety': 1, 'persons': 2, 'lug_boot': 1, 'buying': 0, 'maint': 2}",True,,acc,{},0.0,5,False,True
130,130,130,59,"{'safety': 1, 'persons': 2, 'lug_boot': 1, 'buying': 0, 'maint': 0}",True,,acc,{},0.0,5,False,True
131,131,131,62,"{'safety': 1, 'persons': 2, 'lug_boot': 0, 'buying': 1, 'doors': 1}",True,,unacc,{},0.0,5,False,True
132,132,132,62,"{'safety': 1, 'persons': 2, 'lug_boot': 0, 'buying': 1, 'doors': 2}",True,,unacc,{},0.0,5,False,True
133,133,133,62,"{'safety': 1, 'persons': 2, 'lug_boot': 0, 'buying': 1, 'doors': 3}",True,,unacc,{},0.0,5,False,True
134,134,134,62,"{'safety': 1, 'persons': 2, 'lug_boot': 0, 'buying': 1, 'doors': 0}",True,,unacc,{},0.0,5,False,True
135,135,135,63,"{'safety': 1, 'persons': 2, 'lug_boot': 0, 'buying': 0, 'maint': 3}",True,,unacc,{},0.0,5,False,True
136,136,136,63,"{'safety': 1, 'persons': 2, 'lug_boot': 0, 'buying': 0, 'maint': 2}",True,,acc,{},0.0,5,False,True
137,137,137,63,"{'safety': 1, 'persons': 2, 'lug_boot': 0, 'buying': 0, 'maint': 1}",True,,acc,{},0.0,5,False,True
138,138,138,63,"{'safety': 1, 'persons': 2, 'lug_boot': 0, 'buying': 0, 'maint': 0}",True,,acc,{},0.0,5,False,True
139,139,139,64,"{'safety': 1, 'persons': 2, 'lug_boot': 2, 'buying': 3, 'doors': 3}",True,,unacc,{},0.0,5,False,True
140,140,140,64,"{'safety': 1, 'persons': 2, 'lug_boot': 2, 'buying': 3, 'doors': 2}",True,,unacc,{},0.0,5,False,True
141,141,141,64,"{'safety': 1, 'persons': 2, 'lug_boot': 2, 'buying': 3, 'doors': 0}",True,,acc,{},0.0,5,False,True
142,142,142,65,"{'safety': 1, 'persons': 2, 'lug_boot': 2, 'buying': 2, 'maint': 3}",True,,unacc,{},0.0,5,False,True
143,143,143,65,"{'safety': 1, 'persons': 2, 'lug_boot': 2, 'buying': 2, 'maint': 2}",True,,acc,{},0.0,5,False,True
144,144,144,65,"{'safety': 1, 'persons': 2, 'lug_boot': 2, 'buying': 2, 'maint': 1}",True,,acc,{},0.0,5,False,True
145,145,145,65,"{'safety': 1, 'persons': 2, 'lug_boot': 2, 'buying': 2, 'maint': 0}",True,,acc,{},0.0,5,False,True
146,146,146,66,"{'safety': 1, 'persons': 2, 'lug_boot': 2, 'buying': 1, 'maint': 3}",True,,acc,{},0.0,5,False,True
147,147,147,66,"{'safety': 1, 'persons': 2, 'lug_boot': 2, 'buying': 1, 'maint': 2}",True,,acc,{},0.0,5,False,True
148,148,148,66,"{'safety': 1, 'persons': 2, 'lug_boot': 2, 'buying': 1, 'maint': 1}",True,,acc,{},0.0,5,False,True
149,149,149,66,"{'safety': 1, 'persons': 2, 'lug_boot': 2, 'buying': 1, 'maint': 0}",True,,good,{},0.0,5,False,True
150,150,150,67,"{'safety': 1, 'persons': 2, 'lug_boot': 2, 'buying': 0, 'maint': 3}",True,,acc,{},0.0,5,False,True
151,151,151,67,"{'safety': 1, 'persons': 2, 'lug_boot': 2, 'buying': 0, 'maint': 2}",True,,acc,{},0.0,5,False,True
152,152,152,67,"{'safety': 1, 'persons': 2, 'lug_boot': 2, 'buying': 0, 'maint': 1}",True,,good,{},0.0,5,False,True
153,153,153,67,"{'safety': 1, 'persons': 2, 'lug_boot': 2, 'buying': 0, 'maint': 0}",True,,good,{},0.0,5,False,True
154,154,154,70,"{'safety': 1, 'persons': 1, 'buying': 3, 'maint': 1, 'lug_boot': 0}",True,,unacc,{},0.0,5,False,True
155,155,155,70,"{'safety': 1, 'persons': 1, 'buying': 3, 'maint': 1, 'lug_boot': 2}",True,,acc,{},0.0,5,False,True
156,156,156,70,"{'safety': 1, 'persons': 1, 'buying': 3, 'maint': 1, 'lug_boot': 1}",True,,acc,{},0.0,5,False,True
157,157,157,71,"{'safety': 1, 'persons': 1, 'buying': 3, 'maint': 0, 'doors': 1}",True,,unacc,{},0.0,5,False,True
158,158,158,71,"{'safety': 1, 'persons': 1, 'buying': 3, 'maint': 0, 'doors': 3}",True,,acc,{},0.0,5,False,True
159,159,159,73,"{'safety': 1, 'persons': 1, 'buying': 2, 'lug_boot': 2, 'maint': 3}",True,,unacc,{},0.0,5,False,True
160,160,160,73,"{'safety': 1, 'persons': 1, 'buying': 2, 'lug_boot': 2, 'maint': 2}",True,,acc,{},0.0,5,False,True
161,161,161,73,"{'safety': 1, 'persons': 1, 'buying': 2, 'lug_boot': 2, 'maint': 0}",True,,acc,{},0.0,5,False,True
162,162,162,74,"{'safety': 1, 'persons': 1, 'buying': 2, 'lug_boot': 1, 'doors': 1}",True,,unacc,{},0.0,5,False,True
163,163,163,74,"{'safety': 1, 'persons': 1, 'buying': 2, 'lug_boot': 1, 'doors': 2}",True,,acc,{},0.0,5,False,True
164,164,164,74,"{'safety': 1, 'persons': 1, 'buying': 2, 'lug_boot': 1, 'doors': 3}",True,,acc,{},0.0,5,False,True
165,165,165,75,"{'safety': 1, 'persons': 1, 'buying': 1, 'maint': 3, 'lug_boot': 1}",True,,unacc,{},0.0,5,False,True
166,166,166,75,"{'safety': 1, 'persons': 1, 'buying': 1, 'maint': 3, 'lug_boot': 0}",True,,unacc,{},0.0,5,False,True
167,167,167,75,"{'safety': 1, 'persons': 1, 'buying': 1, 'maint': 3, 'lug_boot': 2}",True,,acc,{},0.0,5,False,True
168,168,168,76,"{'safety': 1, 'persons': 1, 'buying': 1, 'maint': 2, 'lug_boot': 0}",True,,unacc,{},0.0,5,False,True
169,169,169,76,"{'safety': 1, 'persons': 1, 'buying': 1, 'maint': 2, 'lug_boot': 1}",True,,acc,{},0.0,5,False,True
170,170,170,78,"{'safety': 1, 'persons': 1, 'buying': 1, 'maint': 0, 'lug_boot': 1}",True,,acc,{},0.0,5,False,True
171,171,171,78,"{'safety': 1, 'persons': 1, 'buying': 1, 'maint': 0, 'lug_boot': 0}",True,,acc,{},0.0,5,False,True
172,172,172,78,"{'safety': 1, 'persons': 1, 'buying': 1, 'maint': 0, 'lug_boot': 2}",True,,good,{},0.0,5,False,True
173,173,173,79,"{'safety': 1, 'persons': 1, 'buying': 0, 'maint': 3, 'lug_boot': 0}",True,,unacc,{},0.0,5,False,True
174,174,174,79,"{'safety': 1, 'persons': 1, 'buying': 0, 'maint': 3, 'lug_boot': 2}",True,,acc,{},0.0,5,False,True
175,175,175,81,"{'safety': 1, 'persons': 1, 'buying': 0, 'maint': 1, 'lug_boot': 0}",True,,acc,{},0.0,5,False,True
176,176,176,81,"{'safety': 1, 'persons': 1, 'buying': 0, 'maint': 1, 'lug_boot': 2}",True,,good,{},0.0,5,False,True
177,177,177,81,"{'safety': 1, 'persons': 1, 'buying': 0, 'maint': 1, 'lug_boot': 1}",True,,good,{},0.0,5,False,True
178,178,178,82,"{'safety': 1, 'persons': 1, 'buying': 0, 'maint': 0, 'lug_boot': 0}",True,,acc,{},0.0,5,False,True
179,179,179,82,"{'safety': 1, 'persons': 1, 'buying': 0, 'maint': 0, 'lug_boot': 1}",True,,acc,{},0.0,5,False,True
180,180,180,82,"{'safety': 1, 'persons': 1, 'buying': 0, 'maint': 0, 'lug_boot': 2}",True,,good,{},0.0,5,False,True
