,X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,Class
122,3,4,9,7,92.4,124.1,680.7,8.5,22.5,42.0,5.4,0.0,0.0
294,8,6,7,2,92.3,88.8,440.9,8.5,17.1,67.0,3.6,0.0,2.0241930674493576
210,4,4,10,6,90.6,43.7,686.9,6.7,18.4,25.0,3.1,0.0,3.2280337626529665
484,2,5,8,7,94.9,130.3,587.1,14.1,33.1,25.0,4.0,0.0,3.311637304949512
14,6,5,9,3,92.9,133.3,699.6,9.2,26.4,21.0,4.5,0.0,0.0
437,8,6,8,6,89.4,253.6,768.4,9.7,14.2,73.0,2.7,0.0,0.0
176,6,5,4,4,81.5,9.1,55.2,2.7,5.8,54.0,5.8,0.0,1.724550719534605
160,7,4,3,1,90.1,39.7,86.6,6.2,16.1,29.0,3.1,0.0,1.0116009116784799
300,6,5,6,1,90.4,93.3,298.1,7.5,20.7,25.0,4.9,0.0,0.0
326,5,4,9,6,92.2,102.3,751.5,8.4,24.1,27.0,3.1,0.0,0.0
303,3,6,6,5,91.1,94.1,232.1,7.1,19.2,38.0,4.5,0.0,0.0
420,8,8,8,3,91.7,191.4,635.9,7.8,26.2,36.0,4.5,0.0,5.229824370102736
168,6,5,3,5,91.2,48.3,97.8,12.5,14.6,26.0,9.4,0.0,1.2612978709452054
46,5,6,9,1,90.9,126.5,686.5,7.0,14.7,70.0,3.6,0.0,0.0
499,7,5,8,2,96.1,181.1,671.2,14.3,27.3,63.0,4.9,6.4,2.469793011977952
481,4,3,7,4,93.2,114.4,560.0,9.5,30.2,22.0,4.9,0.0,0.0
5,8,6,8,7,92.3,85.3,488.0,14.7,22.2,29.0,5.4,0.0,0.0
239,7,5,4,7,81.9,3.0,7.9,3.5,13.4,75.0,1.8,0.0,0.0
388,6,4,8,5,94.8,227.0,706.7,12.0,23.3,34.0,3.1,0.0,3.392492941032009
172,7,4,8,7,91.4,142.4,601.4,10.6,20.1,39.0,5.4,0.0,1.3190856114264407
127,3,5,9,5,93.5,149.3,728.6,8.1,17.2,43.0,3.1,0.0,0.0
355,4,4,9,5,92.1,99.0,745.3,9.6,20.8,35.0,4.9,0.0,2.643333886382519
200,1,5,9,2,91.0,129.5,692.6,7.0,21.6,33.0,2.2,0.0,2.528125768907977
418,2,4,8,7,92.0,203.2,664.5,8.1,24.9,42.0,5.4,0.0,1.235471471385307
222,4,3,3,1,87.6,52.2,103.8,5.0,11.0,46.0,5.8,0.0,3.6336309798834576
44,4,4,9,3,90.1,82.9,735.7,6.2,12.9,74.0,4.9,0.0,0.0
74,5,4,9,5,93.3,141.2,713.9,13.9,27.6,30.0,1.3,0.0,0.0
272,2,5,8,2,92.1,152.6,658.2,14.3,20.2,47.0,4.0,0.0,1.4085449700547104
137,3,6,9,1,90.9,126.5,686.5,7.0,15.6,66.0,3.1,0.0,0.0
26,7,4,9,5,92.4,117.9,668.0,12.2,19.0,34.0,5.8,0.0,0.0
399,9,5,6,3,93.3,49.5,297.7,14.0,28.0,34.0,4.5,0.0,0.0
498,6,5,8,2,96.1,181.1,671.2,14.3,33.3,26.0,2.7,0.0,3.726656818447966
214,4,4,3,6,91.7,35.8,80.8,7.8,17.0,27.0,4.9,0.0,3.389799336709786
155,7,4,8,7,94.8,108.3,647.1,17.0,16.4,47.0,1.3,0.0,0.9400072584914712
432,8,6,8,4,94.8,222.4,698.6,13.9,23.9,38.0,6.7,0.0,0.0
475,2,5,6,4,93.7,121.7,350.2,18.0,22.7,40.0,9.4,0.0,1.4327007339340463
445,5,5,8,7,94.0,47.9,100.7,10.7,17.3,80.0,4.5,0.0,0.0
143,1,2,7,6,90.0,51.3,296.3,8.7,16.6,53.0,5.4,0.0,0.5364933705145685
215,4,4,3,6,91.7,35.8,80.8,7.8,17.0,27.0,4.9,0.0,3.389799336709786
349,5,4,9,5,92.1,99.0,745.3,9.6,12.8,64.0,3.6,0.0,0.9707789171582248
147,8,3,9,2,84.4,73.4,671.9,3.2,24.2,28.0,3.6,0.0,0.6729444732424258
427,2,4,8,1,92.1,207.0,672.6,8.2,27.9,33.0,2.2,0.0,1.208960345836975
149,8,6,9,4,93.7,80.9,685.2,17.9,23.7,25.0,4.5,0.0,0.7514160886839212
341,8,6,9,1,91.9,111.7,770.3,6.5,15.7,51.0,2.2,0.0,0.0
281,6,5,12,2,85.4,25.4,349.7,2.6,5.1,24.0,8.5,0.0,3.2492110246642736
307,3,4,9,7,89.6,84.1,714.3,5.7,23.8,35.0,3.6,0.0,1.8213182714695995
462,1,4,9,7,91.0,276.3,825.1,7.1,14.5,76.0,7.6,0.0,1.5496879080283263
459,7,4,8,6,91.6,273.8,819.1,7.7,15.5,72.0,8.0,0.0,1.0784095813505903
206,2,2,8,6,93.5,139.4,594.2,20.3,22.9,31.0,7.2,0.0,2.800325477211381
53,4,3,8,3,92.1,111.2,654.1,9.6,20.4,42.0,4.9,0.0,0.0
423,1,3,9,6,91.2,94.3,744.4,8.4,22.3,48.0,4.0,0.0,0.5423242908253617
457,1,4,8,3,91.7,191.4,635.9,7.8,19.9,50.0,4.0,0.0,4.427836170705175
95,4,4,9,7,89.7,90.0,704.4,4.8,17.8,64.0,1.3,0.0,0.0
41,4,4,8,6,90.2,96.9,624.2,8.9,18.4,42.0,6.7,0.0,0.0
491,4,4,8,4,95.8,152.0,624.1,13.8,32.4,21.0,4.5,0.0,0.0
140,2,5,9,1,90.9,126.5,686.5,7.0,21.9,39.0,1.8,0.0,0.3852624007906449
412,9,4,7,1,92.3,92.1,442.1,9.8,22.8,27.0,4.5,0.0,0.9669838461896731
268,3,4,8,2,92.1,152.6,658.2,14.3,21.0,32.0,3.1,0.0,0.0
25,7,4,8,7,91.4,142.4,601.4,10.6,16.3,60.0,5.4,0.0,0.0
103,2,4,9,6,92.5,121.1,674.4,8.6,24.1,29.0,4.5,0.0,0.0
290,2,5,7,6,91.6,104.2,474.9,9.0,18.7,53.0,1.8,0.0,0.0
184,8,6,8,5,93.9,135.7,586.7,15.1,20.8,34.0,4.9,0.0,2.0744289998562917
343,8,6,9,1,91.5,130.1,807.1,7.5,15.9,51.0,4.5,0.0,1.1568811967920856
186,8,6,3,7,89.3,51.3,102.2,9.6,11.5,39.0,5.8,0.0,2.1029138978649784
273,4,6,12,7,84.4,27.2,353.5,6.8,4.8,57.0,8.5,0.0,2.300583090323373
284,5,4,2,5,85.2,4.9,15.8,6.3,7.5,46.0,8.0,0.0,3.228430037673012
479,7,4,7,1,89.2,103.9,431.6,6.4,22.6,57.0,4.9,0.0,5.633109621361155
227,8,6,8,6,92.2,81.8,480.8,11.9,20.1,34.0,4.5,0.0,4.08260930600368
226,7,5,10,1,91.7,48.5,696.1,11.1,16.1,44.0,4.0,0.0,3.9193957597575593
