,Unnamed: 0,nodeID,parentNode,dataSetFilters,evaluated,nodeFeature,nodePrediction,childrenNodes,gainOrMSE,treeLevel,pruned,isLeaf
48,48,48,8,"{'month': 4, 'FFMC': 'belowMean'}",True,,0.0,{},0.0,2,False,True
49,49,49,8,"{'month': 4, 'FFMC': 'aboveMean'}",True,,4.129228964075603,{},0.0,2,False,True
50,50,50,9,"{'month': 12, 'RH': 'aboveMean'}",True,,1.8531680973566984,{},0.0,2,False,True
51,51,51,9,"{'month': 12, 'RH': 'belowMean'}",True,DC,2.656638702531158,{'belowMean': 101},0.0783295741859836,2,False,False
52,52,52,12,"{'month': 9, 'DMC': 'aboveMean', 'day': 4}",True,wind,1.5078819418963514,"{'belowMean': 102, 'aboveMean': 103}",1.1663919822226765,3,False,False
53,53,53,12,"{'month': 9, 'DMC': 'aboveMean', 'day': 5}",True,RH,1.8941918039165089,"{'belowMean': 104, 'aboveMean': 105}",0.7596531576012957,3,False,False
54,54,54,12,"{'month': 9, 'DMC': 'aboveMean', 'day': 7}",True,RH,2.631185483487265,"{'belowMean': 106, 'aboveMean': 107}",0.0,3,False,False
55,55,55,12,"{'month': 9, 'DMC': 'aboveMean', 'day': 1}",True,RH,0.9228373469474346,"{'belowMean': 108, 'aboveMean': 109}",0.440585649339112,3,False,False
56,56,56,12,"{'month': 9, 'DMC': 'aboveMean', 'day': 6}",True,RH,4.006773895280444,"{'aboveMean': 110, 'belowMean': 111}",2.5043627418885066,3,False,False
57,57,57,12,"{'month': 9, 'DMC': 'aboveMean', 'day': 2}",True,temp,1.2276818358055457,"{'belowMean': 112, 'aboveMean': 113}",0.5424500463533426,3,False,False
58,58,58,12,"{'month': 9, 'DMC': 'aboveMean', 'day': 3}",True,X,1.7758297475382427,"{'aboveMean': 114, 'belowMean': 115}",0.3663688993107253,3,False,False
59,59,59,13,"{'month': 9, 'DMC': 'belowMean', 'day': 5}",True,Y,0.682244305202423,"{'belowMean': 116, 'aboveMean': 117}",0.6161206196706431,3,False,False
60,60,60,13,"{'month': 9, 'DMC': 'belowMean', 'day': 6}",True,temp,0.7630109242604993,"{'aboveMean': 118, 'belowMean': 119}",0.563687479471589,3,True,True
61,61,61,13,"{'month': 9, 'DMC': 'belowMean', 'day': 2}",True,FFMC,2.334823102586228,"{'belowMean': 120, 'aboveMean': 121}",0.0,3,False,False
62,62,62,13,"{'month': 9, 'DMC': 'belowMean', 'day': 1}",True,,2.511223958105374,{},0.0,3,False,True
63,63,63,13,"{'month': 9, 'DMC': 'belowMean', 'day': 7}",True,temp,0.6484403300343395,"{'aboveMean': 122, 'belowMean': 123}",1.0511871540376077,3,False,False
64,64,64,13,"{'month': 9, 'DMC': 'belowMean', 'day': 4}",True,,0.0,{},0.0,3,False,True
65,65,65,14,"{'month': 8, 'day': 7, 'RH': 'belowMean'}",True,DMC,0.9651526432057634,"{'belowMean': 124, 'aboveMean': 125}",2.560170630405368,3,False,False
66,66,66,14,"{'month': 8, 'day': 7, 'RH': 'aboveMean'}",True,wind,1.7485472113227558,"{'aboveMean': 126, 'belowMean': 127}",1.2369358126286385,3,False,False
67,67,67,15,"{'month': 8, 'day': 1, 'ISI': 'belowMean'}",True,,0.0,{},0.0,3,False,True
68,68,68,15,"{'month': 8, 'day': 1, 'ISI': 'aboveMean'}",True,X,0.3738925205330352,"{'aboveMean': 128, 'belowMean': 129}",0.2096934253658192,3,False,False
69,69,69,16,"{'month': 8, 'day': 6, 'Y': 'aboveMean'}",True,temp,0.9316620095171848,"{'aboveMean': 130, 'belowMean': 131}",0.6160848262845458,3,False,False
70,70,70,16,"{'month': 8, 'day': 6, 'Y': 'belowMean'}",True,wind,3.247713323749597,"{'aboveMean': 132, 'belowMean': 133}",0.0565783440826575,3,False,False
71,71,71,17,"{'month': 8, 'day': 5, 'ISI': 'aboveMean'}",True,X,1.5719731008638165,"{'belowMean': 134, 'aboveMean': 135}",0.420499691573163,3,False,False
72,72,72,17,"{'month': 8, 'day': 5, 'ISI': 'belowMean'}",True,rain,0.2519010053601675,"{'belowMean': 136, 'aboveMean': 137}",0.0170574677446869,3,False,False
73,73,73,18,"{'month': 8, 'day': 2, 'Y': 'belowMean'}",True,X,1.2609301275061704,"{'belowMean': 138, 'aboveMean': 139}",1.7166747884986977,3,False,False
74,74,74,18,"{'month': 8, 'day': 2, 'Y': 'aboveMean'}",True,rain,0.0785018744048323,"{'belowMean': 140, 'aboveMean': 141}",0.0,3,False,False
75,75,75,19,"{'month': 8, 'day': 3, 'wind': 'belowMean'}",True,,0.0,{},0.0,3,False,True
76,76,76,19,"{'month': 8, 'day': 3, 'wind': 'aboveMean'}",True,DMC,1.7431267954520937,"{'aboveMean': 142, 'belowMean': 143}",2.5659741483133094,3,False,False
77,77,77,20,"{'month': 8, 'day': 4, 'ISI': 'belowMean'}",True,X,0.4726538393972653,"{'belowMean': 144, 'aboveMean': 145}",1.1914754767838711,3,False,False
78,78,78,20,"{'month': 8, 'day': 4, 'ISI': 'aboveMean'}",True,wind,2.289055669441507,"{'belowMean': 146, 'aboveMean': 147}",4.166399906783993,3,False,False
79,79,79,21,"{'month': 6, 'day': 5, 'X': 'aboveMean'}",True,,0.7839015438284094,{},0.0,3,False,True
80,80,80,21,"{'month': 6, 'day': 5, 'X': 'belowMean'}",True,,0.0,{},0.0,3,False,True
81,81,81,23,"{'month': 6, 'day': 7, 'ISI': 'belowMean'}",True,Y,0.3209269430861974,"{'belowMean': 148, 'aboveMean': 149}",0.0,3,False,False
82,82,82,23,"{'month': 6, 'day': 7, 'ISI': 'aboveMean'}",True,,0.0,{},0.0,3,False,True
83,83,83,26,"{'month': 3, 'day': 5, 'RH': 'aboveMean'}",True,,0.0,{},0.0,3,False,True
84,84,84,26,"{'month': 3, 'day': 5, 'RH': 'belowMean'}",True,X,0.743696363762992,"{'aboveMean': 150, 'belowMean': 151}",0.8296264222114447,3,False,False
85,85,85,27,"{'month': 3, 'day': 6, 'X': 'belowMean'}",True,,0.0,{},0.0,3,False,True
86,86,86,27,"{'month': 3, 'day': 6, 'X': 'aboveMean'}",True,,2.128231705849268,{},0.0,3,False,True
87,87,87,30,"{'month': 3, 'day': 4, 'RH': 'aboveMean'}",True,,0.0,{},0.0,3,False,True
88,88,88,30,"{'month': 3, 'day': 4, 'RH': 'belowMean'}",True,,2.0294631718735947,{},0.0,3,False,True
89,89,89,34,"{'month': 10, 'day': 1, 'FFMC': 'belowMean'}",True,RH,0.9312642700581312,"{'belowMean': 152, 'aboveMean': 153}",0.0,3,False,False
90,90,90,34,"{'month': 10, 'day': 1, 'FFMC': 'aboveMean'}",True,,2.057962510002712,{},0.0,3,False,True
91,91,91,39,"{'month': 2, 'X': 'aboveMean', 'Y': 'aboveMean'}",True,,0.0,{},0.0,3,False,True
92,92,92,39,"{'month': 2, 'X': 'aboveMean', 'Y': 'belowMean'}",True,day,1.7692375407200158,"{1: 154, 2: 155}",0.0,3,False,False
93,93,93,42,"{'month': 7, 'day': 3, 'DMC': 'aboveMean'}",True,,0.0,{},0.0,3,False,True
94,94,94,42,"{'month': 7, 'day': 3, 'DMC': 'belowMean'}",True,,2.166765369851511,{},0.0,3,False,True
95,95,95,43,"{'month': 7, 'day': 4, 'DC': 'belowMean'}",True,,1.0152306797290584,{},0.0,3,False,True
96,96,96,43,"{'month': 7, 'day': 4, 'DC': 'aboveMean'}",True,,1.3217558399823195,{},0.0,3,False,True
97,97,97,45,"{'month': 7, 'day': 6, 'FFMC': 'aboveMean'}",True,,0.0,{},0.0,3,False,True
98,98,98,45,"{'month': 7, 'day': 6, 'FFMC': 'belowMean'}",True,,0.8878912573524571,{},0.0,3,False,True
99,99,99,46,"{'month': 7, 'day': 5, 'ISI': 'belowMean'}",True,,1.2919836816486494,{},0.0,3,False,True
100,100,100,46,"{'month': 7, 'day': 5, 'ISI': 'aboveMean'}",True,,0.0,{},0.0,3,False,True
101,101,101,51,"{'month': 12, 'RH': 'belowMean', 'DC': 'belowMean'}",True,DMC,2.656638702531158,{'belowMean': 156},0.0783295741859836,3,False,False
102,102,102,52,"{'month': 9, 'DMC': 'aboveMean', 'day': 4, 'wind': 'belowMean'}",True,Y,1.0653535623228387,"{'aboveMean': 157, 'belowMean': 158}",0.8100113090950597,4,False,False
103,103,103,52,"{'month': 9, 'DMC': 'aboveMean', 'day': 4, 'wind': 'aboveMean'}",True,X,2.8354670806168896,"{'belowMean': 159, 'aboveMean': 160}",0.0,4,False,False
104,104,104,53,"{'month': 9, 'DMC': 'aboveMean', 'day': 5, 'RH': 'belowMean'}",True,wind,1.0666703325666629,"{'belowMean': 161, 'aboveMean': 162}",0.1631986289764201,4,False,False
105,105,105,53,"{'month': 9, 'DMC': 'aboveMean', 'day': 5, 'RH': 'aboveMean'}",True,wind,2.7217132752663544,"{'aboveMean': 163, 'belowMean': 164}",0.3095099443874359,4,False,False
106,106,106,54,"{'month': 9, 'DMC': 'aboveMean', 'day': 7, 'RH': 'belowMean'}",True,,1.8453002361560848,{},0.0,4,False,True
107,107,107,54,"{'month': 9, 'DMC': 'aboveMean', 'day': 7, 'RH': 'aboveMean'}",True,,3.4170707308184456,{},0.0,4,False,True
108,108,108,55,"{'month': 9, 'DMC': 'aboveMean', 'day': 1, 'RH': 'belowMean'}",True,Y,1.5863603346199102,"{'belowMean': 165, 'aboveMean': 166}",0.1293270978628744,4,False,False
109,109,109,55,"{'month': 9, 'DMC': 'aboveMean', 'day': 1, 'RH': 'aboveMean'}",True,wind,0.392018956809454,"{'belowMean': 167, 'aboveMean': 168}",0.3841971562449313,4,False,False
110,110,110,56,"{'month': 9, 'DMC': 'aboveMean', 'day': 6, 'RH': 'aboveMean'}",True,X,2.663054456836168,"{'belowMean': 169, 'aboveMean': 170}",0.0446485912062779,4,False,False
111,111,111,56,"{'month': 9, 'DMC': 'aboveMean', 'day': 6, 'RH': 'belowMean'}",True,X,6.0223530529468565,"{'belowMean': 171, 'aboveMean': 172}",0.0,4,False,False
112,112,112,57,"{'month': 9, 'DMC': 'aboveMean', 'day': 2, 'temp': 'belowMean'}",True,X,0.892933884150105,"{'belowMean': 173, 'aboveMean': 174}",0.1193861079817491,4,False,False
113,113,113,57,"{'month': 9, 'DMC': 'aboveMean', 'day': 2, 'temp': 'aboveMean'}",True,,2.9014215940827497,{},0.0,4,False,True
114,114,114,58,"{'month': 9, 'DMC': 'aboveMean', 'day': 3, 'X': 'aboveMean'}",True,FFMC,0.6362827978957738,"{'aboveMean': 175, 'belowMean': 176}",0.0,4,False,False
115,115,115,58,"{'month': 9, 'DMC': 'aboveMean', 'day': 3, 'X': 'belowMean'}",True,wind,2.915376697180712,"{'aboveMean': 177, 'belowMean': 178}",0.0,4,False,False
116,116,116,59,"{'month': 9, 'DMC': 'belowMean', 'day': 5, 'Y': 'belowMean'}",True,temp,0.7959516894028268,"{'belowMean': 179, 'aboveMean': 180}",0.5369641485859616,4,False,False
117,117,117,59,"{'month': 9, 'DMC': 'belowMean', 'day': 5, 'Y': 'aboveMean'}",True,,0.0,{},0.0,4,False,True
118,118,118,60,"{'month': 9, 'DMC': 'belowMean', 'day': 6, 'temp': 'aboveMean'}",True,Y,0.4987258202383827,"{'aboveMean': 181, 'belowMean': 182}",0.3125776705566479,4,True,True
119,119,119,60,"{'month': 9, 'DMC': 'belowMean', 'day': 6, 'temp': 'belowMean'}",True,,2.613006652415316,{},0.0,4,False,True
120,120,120,61,"{'month': 9, 'DMC': 'belowMean', 'day': 2, 'FFMC': 'belowMean'}",True,,4.669646205172456,{},0.0,4,False,True
121,121,121,61,"{'month': 9, 'DMC': 'belowMean', 'day': 2, 'FFMC': 'aboveMean'}",True,,0.0,{},0.0,4,False,True
122,122,122,63,"{'month': 9, 'DMC': 'belowMean', 'day': 7, 'temp': 'aboveMean'}",True,RH,1.6211008250858487,"{'belowMean': 183, 'aboveMean': 184}",0.0,4,False,False
123,123,123,63,"{'month': 9, 'DMC': 'belowMean', 'day': 7, 'temp': 'belowMean'}",True,,0.0,{},0.0,4,False,True
124,124,124,65,"{'month': 8, 'day': 7, 'RH': 'belowMean', 'DMC': 'belowMean'}",True,FFMC,0.5017177122112502,"{'belowMean': 185, 'aboveMean': 186}",0.5034413254929817,4,False,False
125,125,125,65,"{'month': 8, 'day': 7, 'RH': 'belowMean', 'DMC': 'aboveMean'}",True,X,1.335900588001374,"{'belowMean': 187, 'aboveMean': 188}",2.8654876519522574,4,False,False
126,126,126,66,"{'month': 8, 'day': 7, 'RH': 'aboveMean', 'wind': 'aboveMean'}",True,DMC,2.097950232717669,"{'aboveMean': 189, 'belowMean': 190}",0.3070052845588257,4,False,False
127,127,127,66,"{'month': 8, 'day': 7, 'RH': 'aboveMean', 'wind': 'belowMean'}",True,DMC,1.1662088423312338,"{'aboveMean': 191, 'belowMean': 192}",2.0400645958973347,4,False,False
128,128,128,68,"{'month': 8, 'day': 1, 'ISI': 'aboveMean', 'X': 'aboveMean'}",True,,0.0,{},0.0,4,False,True
129,129,129,68,"{'month': 8, 'day': 1, 'ISI': 'aboveMean', 'X': 'belowMean'}",True,temp,0.5608387807995528,"{'aboveMean': 193, 'belowMean': 194}",0.0,4,False,False
130,130,130,69,"{'month': 8, 'day': 6, 'Y': 'aboveMean', 'temp': 'aboveMean'}",True,ISI,1.2422160126895796,"{'belowMean': 195, 'aboveMean': 196}",0.6381892231937702,4,False,False
131,131,131,69,"{'month': 8, 'day': 6, 'Y': 'aboveMean', 'temp': 'belowMean'}",True,,0.0,{},0.0,4,False,True
132,132,132,70,"{'month': 8, 'day': 6, 'Y': 'belowMean', 'wind': 'aboveMean'}",True,ISI,2.287380230907573,"{'belowMean': 197, 'aboveMean': 198}",0.0,4,False,False
133,133,133,70,"{'month': 8, 'day': 6, 'Y': 'belowMean', 'wind': 'belowMean'}",True,,5.168379509433644,{},0.0,4,False,True
134,134,134,71,"{'month': 8, 'day': 5, 'ISI': 'aboveMean', 'X': 'belowMean'}",True,RH,2.905829112229447,"{'aboveMean': 199, 'belowMean': 200}",0.0,4,False,False
135,135,135,71,"{'month': 8, 'day': 5, 'ISI': 'aboveMean', 'X': 'aboveMean'}",True,DC,0.2381170894981858,"{'aboveMean': 201, 'belowMean': 202}",0.0,4,False,False
136,136,136,72,"{'month': 8, 'day': 5, 'ISI': 'belowMean', 'rain': 'belowMean'}",True,X,0.0715348888543631,"{'belowMean': 203, 'aboveMean': 204}",0.0127931008085152,4,False,False
137,137,137,72,"{'month': 8, 'day': 5, 'ISI': 'belowMean', 'rain': 'aboveMean'}",True,,1.1537315878891892,{},0.0,4,False,True
138,138,138,73,"{'month': 8, 'day': 2, 'Y': 'belowMean', 'X': 'belowMean'}",True,RH,0.9950067810537848,"{'aboveMean': 205, 'belowMean': 206}",1.507768006076973,4,False,False
139,139,139,73,"{'month': 8, 'day': 2, 'Y': 'belowMean', 'X': 'aboveMean'}",True,,2.856470206220483,{},0.0,4,False,True
140,140,140,74,"{'month': 8, 'day': 2, 'Y': 'aboveMean', 'rain': 'belowMean'}",True,,0.1570037488096647,{},0.0,4,False,True
141,141,141,74,"{'month': 8, 'day': 2, 'Y': 'aboveMean', 'rain': 'aboveMean'}",True,,0.0,{},0.0,4,False,True
142,142,142,76,"{'month': 8, 'day': 3, 'wind': 'aboveMean', 'DMC': 'aboveMean'}",True,DC,1.9618769641519225,{'aboveMean': 207},3.848961222469964,4,False,False
143,143,143,76,"{'month': 8, 'day': 3, 'wind': 'aboveMean', 'DMC': 'belowMean'}",True,,1.3056264580524355,{},0.0,4,False,True
144,144,144,77,"{'month': 8, 'day': 4, 'ISI': 'belowMean', 'X': 'belowMean'}",True,,0.0,{},0.0,4,False,True
145,145,145,77,"{'month': 8, 'day': 4, 'ISI': 'belowMean', 'X': 'aboveMean'}",True,RH,1.2604102383927074,"{'aboveMean': 208, 'belowMean': 209}",2.3829509535677427,4,False,False
146,146,146,78,"{'month': 8, 'day': 4, 'ISI': 'aboveMean', 'wind': 'belowMean'}",True,X,1.3956615044901823,"{'aboveMean': 210, 'belowMean': 211}",0.0207845595850985,4,False,False
147,147,147,78,"{'month': 8, 'day': 4, 'ISI': 'aboveMean', 'wind': 'aboveMean'}",True,DC,3.6291469168684944,{'aboveMean': 212},8.923919651245487,4,False,False
148,148,148,81,"{'month': 6, 'day': 7, 'ISI': 'belowMean', 'Y': 'belowMean'}",True,,0.6418538861723948,{},0.0,4,False,True
149,149,149,81,"{'month': 6, 'day': 7, 'ISI': 'belowMean', 'Y': 'aboveMean'}",True,,0.0,{},0.0,4,False,True
150,150,150,84,"{'month': 3, 'day': 5, 'RH': 'belowMean', 'X': 'aboveMean'}",True,Y,1.115544545644488,"{'aboveMean': 213, 'belowMean': 214}",0.0,4,False,False
151,151,151,84,"{'month': 3, 'day': 5, 'RH': 'belowMean', 'X': 'belowMean'}",True,,0.0,{},0.0,4,False,True
152,152,152,89,"{'month': 10, 'day': 1, 'FFMC': 'belowMean', 'RH': 'belowMean'}",True,,1.8625285401162623,{},0.0,4,False,True
153,153,153,89,"{'month': 10, 'day': 1, 'FFMC': 'belowMean', 'RH': 'aboveMean'}",True,,0.0,{},0.0,4,False,True
154,154,154,92,"{'month': 2, 'X': 'aboveMean', 'Y': 'belowMean', 'day': 1}",True,,2.394252281519869,{},0.0,4,False,True
155,155,155,92,"{'month': 2, 'X': 'aboveMean', 'Y': 'belowMean', 'day': 2}",True,,1.144222799920162,{},0.0,4,False,True
156,156,156,101,"{'month': 12, 'RH': 'belowMean', 'DC': 'belowMean', 'DMC': 'belowMean'}",True,FFMC,2.656638702531158,{'belowMean': 215},0.0783295741859836,4,False,False
157,157,157,102,"{'month': 9, 'DMC': 'aboveMean', 'day': 4, 'wind': 'belowMean', 'Y': 'aboveMean'}",True,ISI,1.598030343484258,"{'belowMean': 216, 'aboveMean': 217}",0.1754537153535379,5,False,False
158,158,158,102,"{'month': 9, 'DMC': 'aboveMean', 'day': 4, 'wind': 'belowMean', 'Y': 'belowMean'}",True,,0.0,{},0.0,5,False,True
159,159,159,103,"{'month': 9, 'DMC': 'aboveMean', 'day': 4, 'wind': 'aboveMean', 'X': 'belowMean'}",True,,2.105352923464337,{},0.0,5,False,True
160,160,160,103,"{'month': 9, 'DMC': 'aboveMean', 'day': 4, 'wind': 'aboveMean', 'X': 'aboveMean'}",True,,3.5655812377694427,{},0.0,5,False,True
161,161,161,104,"{'month': 9, 'DMC': 'aboveMean', 'day': 5, 'RH': 'belowMean', 'wind': 'belowMean'}",True,,2.21046980408624,{},0.0,5,False,True
162,162,162,104,"{'month': 9, 'DMC': 'aboveMean', 'day': 5, 'RH': 'belowMean', 'wind': 'aboveMean'}",True,X,0.4947705968068738,"{'belowMean': 218, 'aboveMean': 219}",0.0,5,False,False
163,163,163,105,"{'month': 9, 'DMC': 'aboveMean', 'day': 5, 'RH': 'aboveMean', 'wind': 'aboveMean'}",True,ISI,2.278735213555336,"{'aboveMean': 220, 'belowMean': 221}",0.0,5,False,False
164,164,164,105,"{'month': 9, 'DMC': 'aboveMean', 'day': 5, 'RH': 'aboveMean', 'wind': 'belowMean'}",True,,3.607669398688393,{},0.0,5,False,True
165,165,165,108,"{'month': 9, 'DMC': 'aboveMean', 'day': 1, 'RH': 'belowMean', 'Y': 'belowMean'}",True,temp,1.4097286078923628,"{'aboveMean': 222, 'belowMean': 223}",0.0446657192880284,5,False,False
166,166,166,108,"{'month': 9, 'DMC': 'aboveMean', 'day': 1, 'RH': 'belowMean', 'Y': 'aboveMean'}",True,,2.1162555148025524,{},0.0,5,False,True
167,167,167,109,"{'month': 9, 'DMC': 'aboveMean', 'day': 1, 'RH': 'aboveMean', 'wind': 'belowMean'}",True,,0.0,{},0.0,5,False,True
168,168,168,109,"{'month': 9, 'DMC': 'aboveMean', 'day': 1, 'RH': 'aboveMean', 'wind': 'aboveMean'}",True,X,0.9800473920236348,"{'belowMean': 224, 'aboveMean': 225}",0.0,5,False,False
169,169,169,110,"{'month': 9, 'DMC': 'aboveMean', 'day': 6, 'RH': 'aboveMean', 'X': 'belowMean'}",True,,5.307970623576175,{},0.0,5,False,True
170,170,170,110,"{'month': 9, 'DMC': 'aboveMean', 'day': 6, 'RH': 'aboveMean', 'X': 'aboveMean'}",True,FFMC,1.3405963734661637,"{'aboveMean': 226, 'belowMean': 227}",0.0,5,False,False
171,171,171,111,"{'month': 9, 'DMC': 'aboveMean', 'day': 6, 'RH': 'belowMean', 'X': 'belowMean'}",True,,5.049086480470509,{},0.0,5,False,True
172,172,172,111,"{'month': 9, 'DMC': 'aboveMean', 'day': 6, 'RH': 'belowMean', 'X': 'aboveMean'}",True,,6.995619625423205,{},0.0,5,False,True
173,173,173,112,"{'month': 9, 'DMC': 'aboveMean', 'day': 2, 'temp': 'belowMean', 'X': 'belowMean'}",True,ISI,1.4882231402501749,"{'belowMean': 228, 'aboveMean': 229}",0.0853924722519241,5,False,False
174,174,174,112,"{'month': 9, 'DMC': 'aboveMean', 'day': 2, 'temp': 'belowMean', 'X': 'aboveMean'}",True,,0.0,{},0.0,5,False,True
175,175,175,114,"{'month': 9, 'DMC': 'aboveMean', 'day': 3, 'X': 'aboveMean', 'FFMC': 'aboveMean'}",True,,1.2725655957915476,{},0.0,5,False,True
176,176,176,114,"{'month': 9, 'DMC': 'aboveMean', 'day': 3, 'X': 'aboveMean', 'FFMC': 'belowMean'}",True,,0.0,{},0.0,5,False,True
