,testID,nearestNeighbors,expectedValue,actualValue,correctAssignment
274,1,"[73, 107, 103, 176, 117, 140, 353, 110, 147, 402, 129, 33]",republican,republican,True
379,1,"[33, 324, 107, 375, 384, 55, 353, 155, 275, 117, 215, 103]",republican,republican,True
345,1,"[107, 353, 33, 215, 402, 103, 375, 55, 147, 176, 73, 117]",republican,republican,True
57,1,"[33, 55, 324, 215, 107, 375, 384, 353, 365, 155, 117, 323]",republican,republican,True
150,1,"[33, 384, 55, 155, 117, 324, 215, 107, 323, 375, 353, 365]",republican,republican,True
61,1,"[33, 324, 375, 55, 155, 107, 384, 365, 385, 215, 275, 117]",republican,republican,True
126,1,"[33, 324, 375, 55, 155, 107, 275, 384, 365, 385, 215, 103]",democrat,republican,False
266,1,"[33, 107, 375, 55, 353, 324, 215, 402, 103, 384, 365, 155]",republican,republican,True
89,1,"[33, 55, 107, 324, 353, 365, 275, 215, 375, 155, 103, 384]",republican,republican,True
405,1,"[33, 324, 107, 375, 384, 55, 353, 155, 275, 117, 215, 103]",republican,republican,True
35,1,"[33, 324, 375, 55, 155, 107, 384, 365, 385, 215, 275, 117]",republican,republican,True
303,1,"[33, 324, 375, 55, 155, 275, 107, 103, 384, 353, 365, 385]",republican,republican,True
304,1,"[33, 55, 324, 215, 375, 107, 365, 155, 384, 353, 117, 323]",republican,republican,True
224,1,"[55, 33, 324, 365, 375, 107, 215, 155, 275, 323, 384, 353]",republican,republican,True
87,1,"[33, 324, 375, 55, 155, 275, 107, 103, 384, 353, 365, 385]",republican,republican,True
53,1,"[55, 155, 33, 324, 375, 384, 365, 385, 215, 107, 323, 117]",republican,republican,True
343,1,"[73, 140, 107, 176, 402, 103, 353, 110, 147, 33, 117, 192]",republican,republican,True
400,1,"[33, 375, 324, 155, 55, 107, 384, 365, 215, 275, 385, 3]",democrat,republican,False
142,1,"[140, 402, 107, 353, 147, 33, 73, 80, 55, 176, 323, 117]",republican,republican,True
364,1,"[384, 155, 33, 324, 375, 55, 365, 385, 3, 107, 117, 215]",democrat,republican,False
409,1,"[33, 324, 375, 55, 155, 275, 107, 103, 384, 353, 365, 385]",republican,republican,True
106,1,"[33, 324, 375, 384, 55, 155, 107, 117, 215, 353, 365, 385]",republican,republican,True
82,1,"[33, 55, 353, 107, 324, 215, 375, 384, 365, 155, 275, 73]",republican,republican,True
113,1,"[55, 33, 324, 375, 107, 365, 215, 155, 353, 275, 384, 385]",republican,republican,True
296,1,"[215, 353, 107, 33, 384, 55, 275, 73, 117, 324, 402, 323]",republican,republican,True
416,1,"[33, 323, 384, 55, 365, 155, 107, 73, 117, 324, 215, 103]",republican,republican,True
188,1,"[155, 107, 33, 117, 103, 375, 384, 324, 385, 402, 129, 80]",republican,republican,True
377,1,"[33, 324, 107, 155, 375, 55, 215, 352, 384, 365, 385, 3]",democrat,republican,False
134,1,"[33, 324, 375, 55, 107, 155, 275, 384, 353, 215, 103, 117]",republican,republican,True
7,1,"[33, 107, 324, 375, 384, 55, 365, 3, 215, 155, 275, 117]",republican,republican,True
233,1,"[33, 55, 324, 215, 107, 375, 384, 353, 365, 155, 117, 323]",republican,republican,True
403,1,"[55, 33, 375, 324, 107, 365, 215, 155, 384, 353, 385, 275]",republican,republican,True
281,1,"[103, 107, 402, 80, 129, 73, 117, 323, 275, 384, 353, 176]",democrat,republican,False
18,1,"[33, 324, 375, 55, 155, 107, 365, 275, 384, 385, 215, 103]",democrat,republican,False
38,1,"[55, 33, 324, 375, 365, 215, 155, 107, 384, 353, 385, 275]",republican,republican,True
51,1,"[33, 324, 155, 375, 384, 55, 107, 117, 215, 353, 365, 385]",republican,republican,True
300,1,"[140, 147, 107, 73, 402, 353, 176, 33, 117, 80, 129, 55]",republican,republican,True
223,1,"[33, 107, 117, 324, 375, 384, 55, 353, 155, 275, 73, 140]",republican,republican,True
295,1,"[33, 55, 107, 215, 375, 324, 155, 353, 365, 384, 117, 323]",republican,republican,True
209,1,"[20, 129, 110, 80, 294, 107, 176, 402, 323, 73, 192, 140]",democrat,democrat,True
320,1,"[323, 294, 107, 140, 3, 80, 402, 129, 110, 147, 365, 176]",democrat,democrat,True
77,1,"[215, 107, 384, 55, 353, 323, 33, 324, 155, 402, 294, 375]",republican,democrat,False
170,1,"[110, 129, 176, 20, 80, 107, 147, 192, 402, 103, 73, 323]",democrat,democrat,True
252,1,"[20, 129, 110, 192, 80, 352, 107, 176, 402, 323, 103, 3]",democrat,democrat,True
32,1,"[110, 129, 20, 147, 176, 107, 323, 73, 140, 80, 294, 352]",democrat,democrat,True
34,1,"[20, 129, 110, 176, 107, 192, 80, 352, 147, 402, 323, 103]",democrat,democrat,True
218,1,"[129, 20, 110, 107, 192, 176, 80, 352, 103, 147, 402, 294]",democrat,democrat,True
246,1,"[129, 107, 110, 176, 192, 73, 147, 140, 80, 402, 103, 20]",democrat,democrat,True
212,1,"[110, 129, 192, 20, 176, 107, 352, 147, 140, 3, 80, 402]",democrat,democrat,True
159,1,"[294, 107, 129, 80, 110, 192, 323, 402, 20, 3, 352, 365]",democrat,democrat,True
200,1,"[110, 176, 129, 192, 107, 147, 140, 80, 402, 20, 103, 73]",democrat,democrat,True
322,1,"[3, 384, 323, 275, 155, 294, 107, 365, 385, 129, 324, 20]",democrat,democrat,True
269,1,"[129, 110, 80, 20, 176, 402, 107, 73, 192, 140, 103, 147]",democrat,democrat,True
232,1,"[20, 129, 107, 110, 294, 352, 192, 3, 176, 147, 275, 80]",democrat,democrat,True
52,1,"[129, 20, 110, 107, 80, 176, 352, 192, 323, 402, 103, 294]",democrat,democrat,True
31,1,"[20, 129, 110, 352, 107, 192, 176, 80, 294, 3, 103, 147]",democrat,democrat,True
373,1,"[323, 107, 215, 294, 365, 3, 275, 33, 384, 55, 353, 324]",democrat,democrat,True
95,1,"[107, 384, 385, 3, 20, 103, 129, 275, 192, 323, 215, 155]",democrat,democrat,True
329,1,"[110, 80, 20, 129, 176, 402, 107, 192, 323, 103, 294, 352]",democrat,democrat,True
169,1,"[80, 129, 110, 176, 402, 107, 73, 192, 140, 20, 294, 147]",democrat,democrat,True
407,1,"[324, 375, 55, 155, 33, 275, 107, 384, 353, 365, 385, 215]",republican,democrat,False
184,1,"[110, 176, 129, 192, 20, 107, 147, 140, 80, 402, 294, 352]",democrat,democrat,True
25,1,"[110, 176, 129, 80, 20, 147, 402, 107, 73, 192, 140, 323]",democrat,democrat,True
316,1,"[107, 192, 147, 385, 129, 352, 324, 155, 275, 103, 375, 55]",democrat,democrat,True
394,1,"[3, 384, 155, 33, 107, 324, 365, 385, 20, 275, 323, 375]",democrat,democrat,True
311,1,"[110, 140, 80, 402, 129, 294, 107, 147, 176, 323, 73, 192]",democrat,democrat,True
201,1,"[20, 129, 110, 176, 107, 192, 80, 352, 147, 402, 323, 103]",democrat,democrat,True
182,1,"[129, 110, 20, 176, 107, 192, 80, 147, 402, 352, 103, 73]",democrat,democrat,True
241,1,"[110, 176, 129, 192, 80, 20, 107, 147, 402, 73, 140, 294]",democrat,democrat,True
237,1,"[129, 80, 402, 20, 107, 117, 3, 294, 323, 384, 353, 110]",democrat,democrat,True
286,1,"[107, 80, 192, 402, 129, 294, 110, 147, 176, 215, 353, 20]",democrat,democrat,True
97,1,"[103, 107, 353, 365, 73, 192, 80, 275, 294, 323, 375, 384]",democrat,democrat,True
362,1,"[80, 129, 294, 402, 20, 107, 323, 3, 352, 384, 353, 110]",democrat,democrat,True
341,1,"[107, 110, 192, 176, 294, 352, 129, 402, 20, 147, 140, 80]",democrat,democrat,True
100,1,"[103, 375, 384, 385, 155, 107, 33, 324, 275, 55, 353, 365]",democrat,democrat,True
321,1,"[129, 110, 323, 73, 140, 80, 20, 294, 107, 147, 176, 402]",democrat,democrat,True
348,1,"[110, 80, 129, 147, 176, 402, 107, 20, 73, 192, 140, 103]",democrat,democrat,True
270,1,"[20, 129, 110, 176, 107, 192, 80, 352, 147, 402, 323, 103]",democrat,democrat,True
331,1,"[129, 110, 20, 176, 107, 80, 192, 103, 352, 147, 402, 73]",democrat,democrat,True
210,1,"[110, 192, 129, 176, 20, 107, 80, 402, 352, 147, 103, 140]",democrat,democrat,True
12,1,"[129, 110, 107, 352, 20, 294, 147, 140, 176, 3, 192, 323]",democrat,democrat,True
289,1,"[323, 294, 365, 384, 107, 3, 155, 275, 215, 55, 385, 129]",democrat,democrat,True
285,1,"[110, 192, 176, 20, 129, 107, 80, 402, 294, 352, 147, 140]",democrat,democrat,True
227,1,"[129, 110, 20, 176, 80, 107, 192, 402, 73, 147, 140, 103]",democrat,democrat,True
93,1,"[110, 20, 129, 176, 107, 73, 192, 80, 147, 402, 103, 140]",democrat,democrat,True
245,1,"[110, 20, 129, 176, 192, 80, 107, 147, 402, 73, 140, 294]",democrat,democrat,True
174,1,"[129, 110, 20, 176, 107, 80, 192, 103, 352, 147, 402, 73]",democrat,democrat,True
17,1,"[129, 110, 20, 107, 147, 176, 352, 73, 192, 140, 80, 323]",democrat,democrat,True
264,1,"[129, 110, 20, 176, 80, 107, 192, 103, 147, 402, 352, 73]",democrat,democrat,True
414,1,"[129, 20, 110, 80, 107, 176, 402, 323, 73, 117, 192, 140]",democrat,democrat,True
417,1,"[129, 20, 294, 110, 107, 323, 73, 140, 3, 80, 352, 147]",democrat,democrat,True
301,1,"[110, 192, 129, 107, 176, 20, 352, 147, 80, 402, 103, 140]",democrat,democrat,True
193,1,"[110, 129, 176, 192, 20, 107, 147, 140, 80, 402, 352, 103]",democrat,democrat,True
94,1,"[103, 3, 275, 107, 323, 384, 20, 129, 33, 73, 117, 80]",democrat,democrat,True
9,1,"[129, 20, 110, 107, 80, 176, 352, 192, 323, 402, 103, 294]",democrat,democrat,True
220,1,"[110, 129, 176, 107, 192, 20, 147, 80, 352, 140, 402, 103]",democrat,democrat,True
367,1,"[20, 129, 294, 107, 323, 110, 3, 80, 215, 103, 352, 192]",democrat,democrat,True
39,1,"[110, 129, 20, 147, 176, 107, 73, 192, 140, 80, 294, 352]",democrat,democrat,True
96,1,"[275, 33, 384, 107, 324, 353, 3, 375, 55, 365, 385, 215]",democrat,democrat,True
91,1,"[110, 20, 129, 176, 192, 80, 107, 147, 402, 73, 140, 294]",democrat,democrat,True
128,1,"[20, 107, 110, 3, 294, 129, 192, 176, 215, 352, 323, 365]",democrat,democrat,True
234,1,"[80, 402, 107, 110, 147, 176, 129, 192, 294, 140, 103, 353]",democrat,democrat,True
263,1,"[129, 110, 20, 176, 80, 107, 192, 103, 147, 402, 352, 73]",democrat,democrat,True
44,1,"[129, 20, 107, 110, 80, 294, 352, 192, 3, 323, 176, 402]",democrat,democrat,True
137,1,"[110, 176, 107, 192, 80, 402, 129, 147, 294, 140, 20, 323]",democrat,democrat,True
26,1,"[20, 129, 110, 192, 176, 107, 80, 352, 147, 402, 103, 73]",democrat,democrat,True
105,1,"[20, 129, 110, 107, 192, 3, 352, 176, 323, 80, 294, 103]",democrat,democrat,True
426,1,"[110, 176, 129, 80, 20, 147, 402, 107, 73, 192, 140, 323]",democrat,democrat,True
419,1,"[129, 20, 110, 80, 107, 176, 402, 323, 73, 117, 192, 140]",democrat,democrat,True
102,1,"[103, 275, 107, 385, 129, 384, 73, 353, 192, 3, 20, 323]",democrat,democrat,True
164,1,"[55, 365, 385, 155, 384, 324, 215, 33, 375, 107, 323, 353]",republican,democrat,False
90,1,"[110, 176, 129, 80, 20, 147, 402, 107, 73, 192, 140, 323]",democrat,democrat,True
368,1,"[110, 20, 129, 294, 107, 176, 192, 3, 80, 402, 352, 323]",democrat,democrat,True
139,1,"[110, 20, 129, 192, 80, 176, 402, 107, 103, 352, 147, 323]",democrat,democrat,True
172,1,"[110, 129, 176, 107, 147, 20, 140, 294, 352, 192, 80, 402]",democrat,democrat,True
161,1,"[33, 107, 353, 275, 103, 117, 324, 375, 384, 55, 147, 365]",republican,democrat,False
115,1,"[110, 129, 107, 176, 20, 147, 192, 80, 402, 294, 352, 140]",democrat,democrat,True
144,1,"[107, 80, 192, 140, 402, 294, 110, 147, 176, 129, 103, 323]",democrat,democrat,True
383,1,"[323, 3, 20, 107, 80, 129, 294, 384, 110, 365, 402, 103]",democrat,democrat,True
288,1,"[323, 215, 294, 107, 384, 365, 385, 3, 20, 155, 129, 275]",democrat,democrat,True
382,1,"[155, 384, 324, 33, 375, 55, 365, 385, 107, 3, 275, 215]",democrat,democrat,True
70,1,"[129, 110, 20, 107, 147, 176, 80, 352, 73, 192, 140, 103]",democrat,democrat,True
45,1,"[20, 129, 110, 107, 352, 192, 294, 176, 3, 80, 103, 323]",democrat,democrat,True
4,1,"[384, 385, 3, 215, 107, 155, 275, 323, 33, 117, 324, 365]",democrat,democrat,True
178,1,"[110, 129, 176, 20, 107, 80, 147, 192, 402, 294, 352, 140]",democrat,democrat,True
199,1,"[20, 129, 352, 192, 107, 110, 103, 294, 147, 385, 176, 3]",democrat,democrat,True
62,1,"[129, 20, 110, 80, 107, 323, 176, 402, 103, 294, 352, 73]",democrat,democrat,True
108,1,"[129, 110, 20, 176, 107, 80, 192, 103, 352, 147, 402, 73]",democrat,democrat,True
238,1,"[110, 20, 129, 176, 107, 80, 323, 294, 147, 402, 352, 73]",democrat,democrat,True
338,1,"[110, 176, 80, 129, 147, 402, 107, 73, 192, 140, 20, 323]",democrat,democrat,True
116,1,"[20, 129, 110, 192, 176, 107, 80, 352, 147, 402, 103, 73]",democrat,democrat,True
236,1,"[110, 129, 176, 192, 20, 107, 147, 140, 80, 402, 352, 103]",democrat,democrat,True
180,1,"[129, 110, 20, 107, 176, 80, 192, 402, 294, 352, 147, 140]",democrat,democrat,True
411,1,"[80, 110, 402, 20, 129, 192, 294, 107, 176, 323, 73, 140]",democrat,democrat,True
298,1,"[110, 192, 20, 129, 352, 107, 147, 176, 140, 294, 3, 80]",democrat,democrat,True
271,1,"[129, 20, 107, 110, 192, 3, 294, 352, 80, 402, 176, 323]",democrat,democrat,True
29,1,"[20, 129, 110, 192, 352, 107, 176, 3, 80, 294, 147, 402]",democrat,democrat,True
222,1,"[129, 20, 110, 192, 107, 176, 80, 352, 103, 147, 402, 294]",democrat,democrat,True
388,1,"[33, 384, 324, 215, 375, 55, 107, 117, 155, 275, 353, 3]",republican,democrat,False
157,1,"[107, 3, 129, 294, 352, 192, 20, 323, 275, 110, 365, 80]",democrat,democrat,True
40,1,"[129, 20, 110, 107, 80, 294, 352, 192, 323, 176, 3, 402]",democrat,democrat,True
325,1,"[33, 107, 324, 375, 384, 55, 365, 385, 3, 155, 275, 117]",republican,democrat,False
46,1,"[129, 20, 110, 80, 107, 176, 402, 323, 73, 117, 192, 140]",democrat,democrat,True
284,1,"[110, 192, 129, 107, 176, 80, 402, 20, 294, 352, 147, 140]",democrat,democrat,True
421,1,"[3, 20, 129, 294, 352, 107, 192, 215, 275, 323, 384, 353]",democrat,democrat,True
198,1,"[110, 129, 176, 107, 147, 192, 20, 294, 352, 140, 80, 402]",democrat,democrat,True
306,2,"[33, 324, 375, 55, 155, 275, 107, 103, 384, 353, 365, 385]",republican,republican,True
135,2,"[55, 33, 324, 107, 375, 353, 365, 215, 155, 275, 103, 384]",republican,republican,True
392,2,"[384, 155, 33, 324, 375, 55, 385, 117, 215, 107, 353, 365]",republican,republican,True
430,2,"[353, 107, 33, 73, 215, 402, 384, 55, 275, 323, 117, 324]",republican,republican,True
148,2,"[55, 33, 324, 215, 375, 384, 353, 365, 155, 107, 385, 3]",republican,republican,True
330,2,"[55, 33, 324, 375, 365, 215, 155, 107, 384, 353, 385, 275]",republican,republican,True
374,2,"[33, 324, 375, 384, 55, 155, 107, 117, 215, 353, 365, 385]",republican,republican,True
369,2,"[33, 324, 107, 375, 384, 55, 365, 3, 155, 275, 117, 215]",republican,republican,True
11,2,"[324, 33, 375, 55, 155, 215, 384, 107, 365, 385, 3, 275]",democrat,republican,False
427,2,"[353, 107, 33, 140, 402, 55, 147, 73, 117, 324, 80, 215]",republican,republican,True
349,2,"[107, 33, 117, 402, 384, 353, 129, 323, 73, 324, 140, 80]",republican,republican,True
58,2,"[33, 55, 324, 215, 107, 375, 384, 353, 365, 155, 117, 323]",republican,republican,True
432,2,"[33, 324, 375, 384, 55, 155, 107, 353, 215, 365, 385, 3]",republican,republican,True
132,2,"[33, 55, 107, 324, 353, 215, 375, 365, 155, 275, 384, 103]",republican,republican,True
166,2,"[402, 80, 107, 353, 176, 73, 117, 215, 129, 323, 103, 384]",republican,republican,True
315,2,"[107, 215, 129, 352, 33, 117, 3, 20, 275, 103, 294, 375]",democrat,republican,False
339,2,"[155, 324, 375, 384, 55, 385, 33, 275, 107, 103, 353, 365]",republican,republican,True
71,2,"[176, 402, 129, 107, 73, 140, 80, 20, 294, 110, 323, 117]",republican,republican,True
28,2,"[73, 117, 140, 107, 147, 402, 129, 33, 80, 155, 103, 384]",republican,republican,True
340,2,"[375, 55, 353, 107, 33, 324, 215, 384, 365, 155, 402, 275]",republican,republican,True
65,2,"[33, 117, 384, 155, 324, 107, 375, 55, 353, 385, 103, 73]",republican,republican,True
99,2,"[55, 324, 33, 375, 107, 353, 365, 215, 155, 275, 384, 385]",republican,republican,True
283,2,"[33, 324, 107, 375, 384, 55, 353, 155, 275, 117, 215, 103]",republican,republican,True
231,2,"[33, 55, 107, 324, 215, 375, 384, 353, 365, 155, 323, 73]",republican,republican,True
305,2,"[55, 33, 324, 107, 375, 353, 365, 215, 155, 275, 103, 384]",republican,republican,True
136,2,"[55, 33, 324, 215, 375, 384, 353, 365, 3, 155, 107, 385]",republican,republican,True
250,2,"[33, 324, 375, 55, 155, 107, 384, 365, 385, 215, 275, 117]",republican,republican,True
122,2,"[33, 107, 375, 55, 353, 324, 215, 402, 103, 384, 365, 155]",republican,republican,True
274,2,"[73, 107, 103, 176, 117, 140, 353, 110, 147, 402, 129, 33]",republican,republican,True
379,2,"[33, 324, 107, 375, 384, 55, 353, 155, 275, 117, 215, 103]",republican,republican,True
345,2,"[107, 353, 33, 215, 402, 103, 375, 55, 147, 176, 73, 117]",republican,republican,True
57,2,"[33, 55, 324, 215, 107, 375, 384, 353, 365, 155, 117, 323]",republican,republican,True
150,2,"[33, 384, 55, 155, 117, 324, 215, 107, 323, 375, 353, 365]",republican,republican,True
61,2,"[33, 324, 375, 55, 155, 107, 384, 365, 385, 215, 275, 117]",republican,republican,True
126,2,"[33, 324, 375, 55, 155, 107, 275, 384, 365, 385, 215, 103]",democrat,republican,False
266,2,"[33, 107, 375, 55, 353, 324, 215, 402, 103, 384, 365, 155]",republican,republican,True
89,2,"[33, 55, 107, 324, 353, 365, 275, 215, 375, 155, 103, 384]",republican,republican,True
405,2,"[33, 324, 107, 375, 384, 55, 353, 155, 275, 117, 215, 103]",republican,republican,True
35,2,"[33, 324, 375, 55, 155, 107, 384, 365, 385, 215, 275, 117]",republican,republican,True
303,2,"[33, 324, 375, 55, 155, 275, 107, 103, 384, 353, 365, 385]",republican,republican,True
304,2,"[33, 55, 324, 215, 375, 107, 365, 155, 384, 353, 117, 323]",republican,republican,True
224,2,"[55, 33, 324, 365, 375, 107, 215, 155, 275, 323, 384, 353]",republican,republican,True
87,2,"[33, 324, 375, 55, 155, 275, 107, 103, 384, 353, 365, 385]",republican,republican,True
53,2,"[55, 155, 33, 324, 375, 384, 365, 385, 215, 107, 323, 117]",republican,republican,True
343,2,"[73, 140, 107, 176, 402, 103, 353, 110, 147, 33, 117, 192]",republican,republican,True
400,2,"[33, 375, 324, 155, 55, 107, 384, 365, 215, 275, 385, 3]",democrat,republican,False
142,2,"[140, 402, 107, 353, 147, 33, 73, 80, 55, 176, 323, 117]",republican,republican,True
364,2,"[384, 155, 33, 324, 375, 55, 365, 385, 3, 107, 117, 215]",democrat,republican,False
409,2,"[33, 324, 375, 55, 155, 275, 107, 103, 384, 353, 365, 385]",republican,republican,True
106,2,"[33, 324, 375, 384, 55, 155, 107, 117, 215, 353, 365, 385]",republican,republican,True
82,2,"[33, 55, 353, 107, 324, 215, 375, 384, 365, 155, 275, 73]",republican,republican,True
113,2,"[55, 33, 324, 375, 107, 365, 215, 155, 353, 275, 384, 385]",republican,republican,True
296,2,"[215, 353, 107, 33, 384, 55, 275, 73, 117, 324, 402, 323]",republican,republican,True
416,2,"[33, 323, 384, 55, 365, 155, 107, 73, 117, 324, 215, 103]",republican,republican,True
188,2,"[155, 107, 33, 117, 103, 375, 384, 324, 385, 402, 129, 80]",republican,republican,True
377,2,"[33, 324, 107, 155, 375, 55, 215, 352, 384, 365, 385, 3]",democrat,republican,False
134,2,"[33, 324, 375, 55, 107, 155, 275, 384, 353, 215, 103, 117]",republican,republican,True
7,2,"[33, 107, 324, 375, 384, 55, 365, 3, 215, 155, 275, 117]",republican,republican,True
233,2,"[33, 55, 324, 215, 107, 375, 384, 353, 365, 155, 117, 323]",republican,republican,True
403,2,"[55, 33, 375, 324, 107, 365, 215, 155, 384, 353, 385, 275]",republican,republican,True
281,2,"[103, 107, 402, 80, 129, 73, 117, 323, 275, 384, 353, 176]",democrat,republican,False
18,2,"[33, 324, 375, 55, 155, 107, 365, 275, 384, 385, 215, 103]",democrat,republican,False
38,2,"[55, 33, 324, 375, 365, 215, 155, 107, 384, 353, 385, 275]",republican,republican,True
51,2,"[33, 324, 155, 375, 384, 55, 107, 117, 215, 353, 365, 385]",republican,republican,True
300,2,"[140, 147, 107, 73, 402, 353, 176, 33, 117, 80, 129, 55]",republican,republican,True
223,2,"[33, 107, 117, 324, 375, 384, 55, 353, 155, 275, 73, 140]",republican,republican,True
295,2,"[33, 55, 107, 215, 375, 324, 155, 353, 365, 384, 117, 323]",republican,republican,True
209,2,"[20, 129, 110, 80, 294, 107, 176, 402, 323, 73, 192, 140]",democrat,democrat,True
320,2,"[323, 294, 107, 140, 3, 80, 402, 129, 110, 147, 365, 176]",democrat,democrat,True
77,2,"[215, 107, 384, 55, 353, 323, 33, 324, 155, 402, 294, 375]",republican,democrat,False
170,2,"[110, 129, 176, 20, 80, 107, 147, 192, 402, 103, 73, 323]",democrat,democrat,True
252,2,"[20, 129, 110, 192, 80, 352, 107, 176, 402, 323, 103, 3]",democrat,democrat,True
32,2,"[110, 129, 20, 147, 176, 107, 323, 73, 140, 80, 294, 352]",democrat,democrat,True
34,2,"[20, 129, 110, 176, 107, 192, 80, 352, 147, 402, 323, 103]",democrat,democrat,True
218,2,"[129, 20, 110, 107, 192, 176, 80, 352, 103, 147, 402, 294]",democrat,democrat,True
246,2,"[129, 107, 110, 176, 192, 73, 147, 140, 80, 402, 103, 20]",democrat,democrat,True
212,2,"[110, 129, 192, 20, 176, 107, 352, 147, 140, 3, 80, 402]",democrat,democrat,True
159,2,"[294, 107, 129, 80, 110, 192, 323, 402, 20, 3, 352, 365]",democrat,democrat,True
200,2,"[110, 176, 129, 192, 107, 147, 140, 80, 402, 20, 103, 73]",democrat,democrat,True
322,2,"[3, 384, 323, 275, 155, 294, 107, 365, 385, 129, 324, 20]",democrat,democrat,True
269,2,"[129, 110, 80, 20, 176, 402, 107, 73, 192, 140, 103, 147]",democrat,democrat,True
232,2,"[20, 129, 107, 110, 294, 352, 192, 3, 176, 147, 275, 80]",democrat,democrat,True
52,2,"[129, 20, 110, 107, 80, 176, 352, 192, 323, 402, 103, 294]",democrat,democrat,True
31,2,"[20, 129, 110, 352, 107, 192, 176, 80, 294, 3, 103, 147]",democrat,democrat,True
373,2,"[323, 107, 215, 294, 365, 3, 275, 33, 384, 55, 353, 324]",democrat,democrat,True
95,2,"[107, 384, 385, 3, 20, 103, 129, 275, 192, 323, 215, 155]",democrat,democrat,True
329,2,"[110, 80, 20, 129, 176, 402, 107, 192, 323, 103, 294, 352]",democrat,democrat,True
169,2,"[80, 129, 110, 176, 402, 107, 73, 192, 140, 20, 294, 147]",democrat,democrat,True
407,2,"[324, 375, 55, 155, 33, 275, 107, 384, 353, 365, 385, 215]",republican,democrat,False
184,2,"[110, 176, 129, 192, 20, 107, 147, 140, 80, 402, 294, 352]",democrat,democrat,True
25,2,"[110, 176, 129, 80, 20, 147, 402, 107, 73, 192, 140, 323]",democrat,democrat,True
316,2,"[107, 192, 147, 385, 129, 352, 324, 155, 275, 103, 375, 55]",democrat,democrat,True
394,2,"[3, 384, 155, 33, 107, 324, 365, 385, 20, 275, 323, 375]",democrat,democrat,True
311,2,"[110, 140, 80, 402, 129, 294, 107, 147, 176, 323, 73, 192]",democrat,democrat,True
201,2,"[20, 129, 110, 176, 107, 192, 80, 352, 147, 402, 323, 103]",democrat,democrat,True
182,2,"[129, 110, 20, 176, 107, 192, 80, 147, 402, 352, 103, 73]",democrat,democrat,True
241,2,"[110, 176, 129, 192, 80, 20, 107, 147, 402, 73, 140, 294]",democrat,democrat,True
237,2,"[129, 80, 402, 20, 107, 117, 3, 294, 323, 384, 353, 110]",democrat,democrat,True
286,2,"[107, 80, 192, 402, 129, 294, 110, 147, 176, 215, 353, 20]",democrat,democrat,True
