,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,F,I,M,Class,estimatedOutput,lossValue,testID,learningRate,numHiddenNodesPercentage
61,0.5984848484848485,0.5943396226415095,0.46808510638297873,0.24606181455633103,0.2419032387045182,0.24882995319812792,0.1716566866267465,0,0,1,9,9.148732805229987,0.022121447351581114,1,0.01,0.5
68,0.553030303030303,0.5660377358490567,0.5106382978723404,0.20837487537387836,0.16873250699720113,0.1794071762870515,0.16666666666666669,1,0,0,10,10.178728325707578,0.031943814410234014,1,0.01,0.5
69,0.30303030303030304,0.27358490566037735,0.29787234042553196,0.05702891326021934,0.048380647740903636,0.062402496099843996,0.041916167664670656,0,1,0,6,6.266102058654981,0.07081030562041915,1,0.01,0.5
70,0.6742424242424243,0.6320754716981131,0.5531914893617021,0.3024925224327019,0.20911635345861657,0.26131045241809675,0.2714570858283433,0,0,1,13,11.125327027142419,3.5143987551626825,1,0.01,0.5
71,0.43939393939393945,0.4339622641509434,0.46808510638297873,0.13758723828514458,0.11035585765693724,0.15288611544461778,0.0968063872255489,1,0,0,8,9.195754549256346,1.4298289420672476,1,0.01,0.5
75,0.7424242424242424,0.7264150943396226,0.6382978723404256,0.398604187437687,0.35185925629748105,0.34399375975039004,0.2764471057884232,1,0,0,15,11.19425689081898,14.483680613078812,1,0.01,0.5
76,0.7348484848484848,0.7264150943396226,0.5957446808510639,0.3732801595214357,0.2878848460615754,0.29407176287051484,0.31137724550898205,0,0,1,9,11.507747727972475,6.288798667151112,1,0.01,0.5
78,0.6742424242424243,0.6320754716981131,0.5957446808510639,0.31106679960119643,0.2235105957616953,0.24804992199687986,0.281437125748503,1,0,0,11,11.663270497563285,0.4399277529378483,1,0.01,0.5
80,0.7045454545454545,0.6698113207547169,0.5957446808510639,0.3720837487537388,0.30547780887644943,0.3923556942277691,0.281437125748503,1,0,0,9,10.977472488352937,3.9103974421927576,1,0.01,0.5
82,0.6212121212121212,0.6320754716981131,0.7021276595744682,0.39102691924227323,0.3146741303478609,0.3502340093603744,0.31636726546906185,1,0,0,16,11.856082748219254,17.17205018960609,1,0.01,0.5
83,0.7348484848484848,0.7264150943396226,0.6808510638297873,0.5222333000997009,0.3242702918832467,0.36427457098283933,0.5758483033932136,0,0,1,21,14.092506953975459,47.71346018087739,1,0.01,0.5
84,0.712121212121212,0.6792452830188679,0.5957446808510639,0.4007976071784646,0.30187924830067975,0.3361934477379095,0.3562874251497006,0,0,1,14,11.562724742217295,5.940310682199751,1,0.01,0.5
88,0.5303030303030303,0.5,0.5531914893617021,0.20299102691924228,0.17433026789284287,0.17706708268330734,0.16167664670658682,1,0,0,9,10.181211332594778,1.3952602122503306,1,0.01,0.5
91,0.6742424242424243,0.660377358490566,0.6382978723404256,0.29790628115653045,0.24350259896041584,0.23712948517940716,0.2564870259481038,0,0,1,12,11.464010126408574,0.2872851445925525,1,0.01,0.5
93,0.7803030303030303,0.7641509433962265,0.7021276595744682,0.5000997008973082,0.40343862455018,0.4953198127925117,0.38622754491017963,1,0,0,10,12.18477685539775,4.773249907881682,1,0.01,0.5
97,0.5454545454545454,0.5377358490566038,0.5531914893617021,0.20538384845463611,0.16913234706117553,0.20514820592823713,0.14171656686626746,0,0,1,8,9.918524931078991,3.6807379111716485,1,0.01,0.5
98,0.5454545454545454,0.5283018867924528,0.5531914893617021,0.20518444666001995,0.15873650539784087,0.20670826833073325,0.16167664670658682,0,0,1,7,10.138197447928896,9.848283222187433,1,0.01,0.5
99,0.553030303030303,0.5377358490566038,0.5319148936170213,0.22751744765702894,0.21991203518592567,0.13182527301092045,0.15169660678642713,1,0,0,10,9.810474251374306,0.035920009392129935,1,0.01,0.5
103,0.6363636363636364,0.6132075471698112,0.5957446808510639,0.285543369890329,0.2463014794082367,0.26053042121684866,0.20159680638722555,0,0,1,10,10.435315942881584,0.18949997012688216,1,0.01,0.5
104,0.75,0.7169811320754716,0.6808510638297873,0.4648055832502493,0.39584166333466614,0.3744149765990639,0.34131736526946105,0,0,1,12,11.4703737809455,0.28050393190996453,1,0.01,0.5
106,0.6590909090909092,0.641509433962264,0.7021276595744682,0.3166500498504487,0.23270691723310674,0.28471138845553823,0.2764471057884232,1,0,0,11,12.288271687090432,1.6596439397588292,1,0.01,0.5
112,0.49242424242424243,0.4339622641509434,0.34042553191489366,0.12941176470588237,0.11675329868052779,0.09828393135725429,0.10179640718562874,0,1,0,9,7.246873391459372,3.073452905573163,1,0.01,0.5
113,0.47727272727272724,0.49056603773584906,0.4468085106382979,0.1535393818544367,0.10195921631347461,0.09750390015600624,0.16167664670658682,0,0,1,9,9.738888691872361,0.5459564989768494,1,0.01,0.5
115,0.6363636363636364,0.6132075471698112,0.4893617021276596,0.23270189431704888,0.18432626949220313,0.24648985959438377,0.17664670658682632,1,0,0,11,10.1369154460651,0.7449149472410059,1,0.01,0.5
119,0.446969696969697,0.40566037735849053,0.3617021276595745,0.10069790628115653,0.08956417433026789,0.09204368174726989,0.08183632734530938,0,0,1,8,8.209390726469643,0.0438444763314847,1,0.01,0.5
122,0.6136363636363636,0.6320754716981131,0.5957446808510639,0.3022931206380858,0.24110355857656937,0.26833073322932915,0.25149700598802394,1,0,0,14,11.152886487504972,8.106055353031776,1,0.01,0.5
126,0.4015151515151515,0.34905660377358494,0.3829787234042553,0.09172482552342971,0.08396641343462614,0.0842433697347894,0.06686626746506986,0,1,0,6,7.1577438172066365,1.340370746280194,1,0.01,0.5
128,0.8939393939393938,0.839622641509434,0.6808510638297873,0.6849451645064806,0.5017992802878849,0.41029641185647425,0.5359281437125749,0,0,1,19,12.961120842632553,36.468061477286966,1,0.01,0.5
129,0.9090909090909091,0.8490566037735849,0.7021276595744682,0.7780658025922234,0.6109556177528989,0.40639625585023403,0.7754491017964072,0,0,1,18,14.365373826231021,13.210507423046526,1,0.01,0.5
130,0.7348484848484848,0.7358490566037735,0.7021276595744682,0.5000997008973082,0.38464614154338267,0.44071762870514813,0.40618762475049897,0,0,1,17,12.227796056865667,22.773930474866873,1,0.01,0.5
135,0.47727272727272724,0.4528301886792453,0.4893617021276596,0.15872382851445666,0.12874850059976012,0.12558502340093602,0.13223552894211577,1,0,0,8,9.666986579941575,2.77884425770531,1,0.01,0.5
139,0.4015151515151515,0.3679245283018867,0.4042553191489362,0.09770687936191426,0.07477009196321471,0.08892355694227769,0.08932135728542914,0,0,1,9,8.542227051669371,0.2095560722233163,1,0.01,0.5
142,0.8181818181818182,0.8113207547169812,0.8085106382978724,0.5330009970089731,0.4130347860855659,0.47659906396255847,0.4426147704590818,0,0,1,16,13.386596634816442,6.829877149152745,1,0.01,0.5
143,0.6818181818181819,0.6886792452830188,0.6595744680851064,0.31465603190428715,0.2698920431827269,0.2956318252730109,0.23902195608782434,0,0,1,11,11.277648340920418,0.0770886012158608,1,0.01,0.5
146,0.5303030303030303,0.49056603773584906,0.5106382978723404,0.20219341974077767,0.17712914834066373,0.16770670826833073,0.1531936127744511,0,0,1,10,9.533383091501847,0.21773133929637398,1,0.01,0.5
147,0.2575757575757576,0.21698113207547168,0.34042553191489366,0.04745762711864407,0.03958416633346661,0.06006240249609984,0.038922155688622756,0,1,0,9,6.39809720150048,6.769898172839633,1,0.01,0.5
148,0.09848484848484847,0.07547169811320756,0.23404255319148937,0.009371884346959123,0.006397441023590564,0.0093603744149766,0.009481037924151697,0,1,0,5,5.06767627943956,0.004580078798781412,1,0.01,0.5
149,0.09090909090909093,0.07547169811320756,0.4042553191489362,0.008773678963110668,0.008396641343462614,0.011700468018720748,0.006986027944111776,0,1,0,4,6.273908800529153,5.170661233123931,1,0.01,0.5
150,0.7272727272727272,0.7264150943396226,0.6170212765957447,0.4167497507477567,0.3510595761695322,0.4079563182527301,0.3213572854291417,0,0,1,15,11.086498661249259,15.315492728403845,1,0.01,0.5
154,0.6893939393939393,0.6792452830188679,0.574468085106383,0.39102691924227323,0.3074770091963215,0.23244929797191885,0.3063872255489022,1,0,0,12,11.305183118424154,0.4827704989227838,1,0.01,0.5
155,0.6136363636363636,0.5943396226415095,0.5531914893617021,0.2847457627118644,0.2538984406237505,0.20358814352574103,0.20658682634730538,0,0,1,10,10.108785915904427,0.011834375499165085,1,0.01,0.5
159,0.7045454545454545,0.6981132075471698,0.7021276595744682,0.44506480558325034,0.23670531787285085,0.27769110764430577,0.436127744510978,1,0,0,13,13.969458020270828,0.9398488530674333,1,0.01,0.5
160,0.75,0.7075471698113207,0.7021276595744682,0.41794616151545366,0.3350659736105558,0.38533541341653665,0.33632734530938124,0,0,1,13,11.98131583367643,1.0377174307183477,1,0.01,0.5
161,0.75,0.7452830188679245,0.6808510638297873,0.48414755732801595,0.42183126749300287,0.40093603744149764,0.2764471057884232,1,0,0,13,11.013170943256004,3.947489700722238,1,0.01,0.5
164,0.8181818181818182,0.858490566037736,0.9787234042553192,0.6955134596211366,0.44622151139544186,0.45085803432137284,0.810379241516966,1,0,0,16,18.017951730512134,4.072129186676918,1,0.01,0.5
165,0.9318181818181818,0.9056603773584905,0.8085106382978724,1.0137587238285144,0.8540583766493404,0.7527301092043681,0.7205588822355289,0,0,1,14,12.624473195552468,1.8920739897536376,1,0.01,0.5
166,0.9318181818181818,0.9150943396226414,0.7446808510638298,0.8438683948155534,0.6097560975609757,0.7035881435257411,0.845309381237525,1,0,0,20,15.311169255662445,21.985133749045065,1,0.01,0.5
169,0.8636363636363636,0.8018867924528302,0.7446808510638298,0.6422731804586241,0.40783686525389845,0.6372854914196567,0.6157684630738522,1,0,0,12,14.517111689188958,6.335851255851691,1,0.01,0.5
170,0.8863636363636362,0.8679245283018869,0.9148936170212766,0.7770687936191426,0.5677728908436627,0.8432137285491421,0.5858283433133732,0,0,1,14,14.039558157227091,0.0015648478032032778,1,0.01,0.5
171,0.6363636363636364,0.5754716981132076,0.6170212765957447,0.3058823529411765,0.24430227908836466,0.2628705148205928,0.25149700598802394,1,0,0,7,11.159043275610983,17.297640968404938,1,0.01,0.5
172,0.6287878787878788,0.6509433962264151,0.6595744680851064,0.4215353938185444,0.3866453418632547,0.3627145085803432,0.281437125748503,0,0,1,8,10.517085601171502,6.3357199236249,1,0.01,0.5
174,0.18939393939393936,0.1320754716981132,0.17021276595744683,0.015952143569292126,0.012794882047181128,0.027301092043681745,0.011976047904191617,0,1,0,5,4.820384854655389,0.03226160043716577,1,0.01,0.5
181,0.803030303030303,0.7924528301886793,0.7446808510638298,0.5423728813559323,0.40983606557377056,0.4141965678627145,0.5658682634730539,0,0,1,21,13.997886903599177,49.02958781478792,1,0.01,0.5
184,0.8106060606060607,0.7924528301886793,0.8510638297872342,0.6219341974077767,0.49460215913634553,0.5717628705148206,0.4560878243512974,1,0,0,12,13.260722593548827,1.5894214578844816,1,0.01,0.5
187,0.7878787878787878,0.7735849056603774,0.7872340425531915,0.5483549351944168,0.4298280687724911,0.516380655226209,0.37624750499001997,1,0,0,10,12.578050058484742,6.64634210405318,1,0.01,0.5
188,0.7878787878787878,0.7358490566037735,0.6808510638297873,0.474975074775673,0.419032387045182,0.5218408736349455,0.31137724550898205,1,0,0,11,11.132761752593254,0.017625682951632343,1,0.01,0.5
189,0.7196969696969696,0.6981132075471698,0.723404255319149,0.3686939182452642,0.28988404638144744,0.421996879875195,0.2864271457085828,1,0,0,9,12.138500557995286,9.850185752536722,1,0.01,0.5
190,0.7651515151515151,0.7358490566037735,0.7659574468085106,0.459222333000997,0.38544582167133146,0.3369734789391576,0.3213572854291417,0,0,1,13,12.148178231884543,0.725600324635343,1,0.01,0.5
191,0.7575757575757576,0.7452830188679245,0.723404255319149,0.4045862412761715,0.33306677329068374,0.3744149765990639,0.3562874251497006,0,0,1,12,12.440139660711548,0.19372292093127658,1,0.01,0.5
192,0.712121212121212,0.6792452830188679,0.6382978723404256,0.36650049850448657,0.21871251499400243,0.2823712948517941,0.3562874251497006,0,0,1,14,12.606362021582203,1.9422268148884427,1,0.01,0.5
193,0.3712121212121212,0.34905660377358494,0.3617021276595745,0.08454636091724826,0.07157137145141944,0.09282371294851793,0.1467065868263473,0,1,0,8,7.700401506910058,0.08975925706176391,1,0.01,0.5
195,0.5909090909090909,0.5943396226415095,0.6595744680851064,0.3046859421734796,0.2746901239504198,0.23868954758190328,0.24151696606786427,0,0,1,12,10.951347305850199,1.0996724729476368,1,0.01,0.5
199,0.7196969696969696,0.6981132075471698,0.7872340425531915,0.3645064805583251,0.28868452618952417,0.3315132605304212,0.281437125748503,0,0,1,10,12.494464314426128,6.222352215945415,1,0.01,0.5
201,0.5909090909090909,0.5849056603773586,0.7021276595744682,0.32582253240279163,0.20111955217912836,0.3190327613104524,0.281437125748503,0,0,1,13,12.068445447317657,0.8677938846231997,1,0.01,0.5
207,0.49242424242424243,0.4716981132075471,0.46808510638297873,0.14815553339980062,0.11755297880847661,0.13182527301092045,0.11676646706586825,0,1,0,8,8.386259592299044,0.149196472643024,1,0.01,0.5
208,0.6287878787878788,0.6132075471698112,0.723404255319149,0.32881355932203393,0.218312674930028,0.2620904836193448,0.3063872255489022,1,0,0,13,12.743394044688987,0.06584661630107756,1,0.01,0.5
210,0.5757575757575757,0.5188679245283019,0.6170212765957447,0.24985044865403788,0.15753698520591763,0.25273010920436817,0.21656686626746507,1,0,0,10,11.290433858671982,1.66521954360706,1,0.01,0.5
211,0.34090909090909094,0.3018867924528302,0.3829787234042553,0.06899302093718844,0.058376649340263896,0.06396255850234009,0.05688622754491018,0,0,1,7,7.989029962766643,0.9781802672501868,1,0.01,0.5
213,0.5909090909090909,0.5943396226415095,0.5957446808510639,0.24227318045862417,0.19072371051579368,0.2106084243369735,0.20159680638722555,0,0,1,9,10.808519882551074,3.270744165582552,1,0.01,0.5
220,0.5075757575757576,0.44339622641509435,0.5319148936170213,0.1782652043868395,0.1407437025189924,0.1747269890795632,0.13672654690618763,1,0,0,9,9.873384827062154,0.7628010561423879,1,0.01,0.5
221,0.5454545454545454,0.49056603773584906,0.6170212765957447,0.20319042871385842,0.14754098360655737,0.19188767550702027,0.17664670658682632,1,0,0,11,10.963537459621708,0.00132951685083855,1,0.01,0.5
228,0.712121212121212,0.7075471698113207,0.7021276595744682,0.43609172482552344,0.3210715713714514,0.32605304212168484,0.3463073852295409,1,0,0,11,12.480247667726193,2.1911331578088333,1,0.01,0.5
229,0.6363636363636364,0.6132075471698112,0.6808510638297873,0.30907278165503493,0.23270691723310674,0.2457098283931357,0.24151696606786427,1,0,0,15,11.786645523613092,10.325646990915777,1,0.01,0.5
230,0.6742424242424243,0.6698113207547169,0.574468085106383,0.33020937188434696,0.26669332267093165,0.25273010920436817,0.2714570858283433,0,0,1,13,10.968481931341639,4.127065663285397,1,0.01,0.5
235,0.2803030303030303,0.25471698113207547,0.34042553191489366,0.04626121635094716,0.036785285885645745,0.04914196567862714,0.036926147704590816,0,1,0,9,6.559556563091219,5.955764168751145,1,0.01,0.5
237,0.030303030303030307,0.018867924528301903,0.1276595744680851,0.0019940179461615153,0.0015993602558976407,0.0039001560062402497,0.000998003992015968,0,1,0,3,4.001615362915109,1.003233335227565,1,0.01,0.5
240,0.6893939393939393,0.6320754716981131,0.6808510638297873,0.37268195413758726,0.2774890043982407,0.34009360374414976,0.2714570858283433,0,0,1,17,11.484391968299946,30.421931959354147,1,0.01,0.5
241,0.24242424242424246,0.20754716981132076,0.29787234042553196,0.036689930209371883,0.025189924030387847,0.0374414976599064,0.031936127744510975,0,1,0,5,6.121874384604136,1.258602134830909,1,0.01,0.5
242,0.18181818181818182,0.160377358490566,0.2765957446808511,0.022532402791625127,0.018792483006797284,0.015600624024960999,0.016966067864271458,0,1,0,5,5.699188722263152,0.4888648693399789,1,0.01,0.5
247,0.3787878787878788,0.34905660377358494,0.3617021276595745,0.07557328015952144,0.057576969212315074,0.06396255850234009,0.06686626746506986,0,1,0,9,7.202707657311224,3.2302597650877076,1,0.01,0.5
248,0.29545454545454547,0.29245283018867924,0.3191489361702128,0.05902293120638086,0.05197920831667333,0.05850234009360374,0.041916167664670656,0,1,0,7,6.448621814423742,0.3040179035293665,1,0.01,0.5
251,0.7272727272727272,0.7169811320754716,0.7659574468085106,0.4448654037886341,0.33426629348260695,0.43681747269890797,0.3562874251497006,0,0,1,13,12.573839778921307,0.18161253402984012,1,0.01,0.5
254,0.7424242424242424,0.7641509433962265,0.7021276595744682,0.4919242273180459,0.3858456617353059,0.43213728549141966,0.33632734530938124,0,0,1,15,11.737962020851665,10.640891777406154,1,0.01,0.5
255,0.6818181818181819,0.6792452830188679,0.7446808510638298,0.39999999999999997,0.30467812874850064,0.32137285491419654,0.3662674650698603,0,0,1,15,12.7081243401366,5.252694040274298,1,0.01,0.5
257,0.6590909090909092,0.6981132075471698,0.6808510638297873,0.3547357926221336,0.27069172331067576,0.2574102964118565,0.34131736526946105,0,0,1,10,12.385335261781435,5.689824311097908,1,0.01,0.5
258,0.7954545454545454,0.7830188679245284,0.723404255319149,0.5611166500498505,0.4818072770891644,0.46255850234009355,0.36127744510978044,1,0,0,15,11.69662007784914,10.912318910069423,1,0.01,0.5
259,0.7272727272727272,0.7264150943396226,0.6808510638297873,0.43609172482552344,0.3798480607756897,0.39781591263650545,0.29141716566866266,1,0,0,13,11.342684797013945,2.746693682048709,1,0.01,0.5
261,0.6969696969696969,0.660377358490566,0.5319148936170213,0.3417746759720838,0.2918832467013195,0.26833073322932915,0.26646706586826346,1,0,0,12,10.62218725910449,1.898367948974,1,0.01,0.5
262,0.6363636363636364,0.6226415094339621,0.7021276595744682,0.3535393818544367,0.2530987604958017,0.37207488299531977,0.24151696606786427,0,0,1,11,11.426107687459808,0.1815677613123456,1,0.01,0.5
263,0.20454545454545456,0.19811320754716982,0.2553191489361702,0.034695912263210366,0.033586565373850456,0.0374414976599064,0.022954091816367265,0,1,0,4,5.587808697539112,2.52113645998085,1,0.01,0.5
264,0.24242424242424246,0.20754716981132076,0.34042553191489366,0.044865403788634094,0.0351859256297481,0.042901716068642744,0.036926147704590816,0,0,1,6,7.307646161853113,1.7099384846091783,1,0.01,0.5
266,0.6212121212121212,0.6792452830188679,0.6382978723404256,0.35373878364905287,0.28708516593362654,0.28939157566302653,0.23153692614770457,0,0,1,14,10.875760361952288,9.760873315948498,1,0.01,0.5
268,0.5454545454545454,0.5660377358490567,0.6382978723404256,0.25024925224327016,0.17273090763694524,0.13728549141965676,0.25149700598802394,0,0,1,9,11.674174366823678,7.151208544176819,1,0.01,0.5
269,0.5151515151515151,0.5094339622641509,0.5319148936170213,0.196011964107677,0.1607357057177129,0.15522620904836193,0.16666666666666669,1,0,0,13,10.213172944317988,7.766405038281275,1,0.01,0.5
270,0.803030303030303,0.8207547169811321,0.9148936170212766,0.7062811565304088,0.36065573770491804,0.4446177847113884,0.5459081836327345,1,0,0,22,15.966438743749286,36.40386143292969,1,0.01,0.5
271,0.7272727272727272,0.7735849056603774,0.8510638297872342,0.4701894317048854,0.327469012395042,0.421216848673947,0.3662674650698603,0,0,1,16,13.564767283606042,5.930358382995498,1,0.01,0.5
273,0.7878787878787878,0.7830188679245284,0.9574468085106383,0.6049850448654038,0.4458216713314675,0.5195007800312013,0.44610778443113774,0,0,1,15,14.147270296915483,0.7271479465226084,1,0.01,0.5
274,0.7878787878787878,0.8018867924528302,0.6595744680851064,0.49890329012961115,0.32626949220311874,0.30655226209048364,0.40618762475049897,0,0,1,13,12.871460666510085,0.01652236025403152,1,0.01,0.5
275,0.8257575757575758,0.8490566037735849,0.9148936170212766,0.7322033898305086,0.5917632946821273,0.5093603744149766,0.5808383233532933,0,0,1,22,14.161187379529096,61.44698329885392,1,0.01,0.5
276,0.8333333333333334,0.8301886792452831,0.7872340425531915,0.5345962113659023,0.39224310275889646,0.3814352574102964,0.4860279441117764,1,0,0,12,14.217761874264571,4.918467730941504,1,0.01,0.5
277,0.7575757575757576,0.7735849056603774,1.0212765957446808,0.6516450648055833,0.4234306277489005,0.5210608424336973,0.68562874251497,0,0,1,18,16.76992798687667,1.5130771574692812,1,0.01,0.5
279,0.6136363636363636,0.6320754716981131,0.574468085106383,0.28075772681954136,0.21111555377848862,0.24960998439937598,0.2465069860279441,1,0,0,11,11.204705723468667,0.04190443322083032,1,0.01,0.5
283,0.5681818181818181,0.5754716981132076,0.5957446808510639,0.24785643070787636,0.18072770891643344,0.19734789391575663,0.2215568862275449,0,0,1,14,11.00114934113283,8.993105274188059,1,0.01,0.5
285,0.6439393939393939,0.6132075471698112,0.723404255319149,0.347357926221336,0.23390643742502998,0.30577223088923555,0.281437125748503,1,0,0,10,12.380005471118665,5.664426042554777,1,0.01,0.5
289,0.6439393939393939,0.6509433962264151,0.6808510638297873,0.3200398803589232,0.2502998800479808,0.27925117004680183,0.2365269461077844,1,0,0,10,11.679604656521839,2.8210718022098447,1,0.01,0.5
290,0.6515151515151516,0.6509433962264151,0.7659574468085106,0.3940179461615155,0.30467812874850064,0.35179407176287053,0.3213572854291417,0,0,1,17,12.317457934917254,21.926200191269388,1,0.01,0.5
291,0.6893939393939393,0.7830188679245284,0.8936170212765958,0.5058823529411764,0.39864054378248703,0.4344773790951638,0.3512974051896207,1,0,0,12,13.401983256988895,1.9655570528771913,1,0.01,0.5
296,0.25000000000000006,0.21698113207547168,0.3191489361702128,0.04087736789631107,0.03398640543782487,0.0436817472698908,0.031936127744510975,0,1,0,6,6.238632856448426,0.05694564017673505,1,0.01,0.5
299,0.3939393939393939,0.3584905660377359,0.4468085106382979,0.0901296111665005,0.0703718512594962,0.0904836193447738,0.0718562874251497,0,0,1,9,8.699570208118555,0.09025805984992843,1,0.01,0.5
