,testID,nearestNeighbors,expectedValue,actualValue,correctAssignment
695,1,"[314, 637, 19, 309]",2,2,True
645,1,"[314, 19, 637, 309]",2,2,True
650,1,"[637, 314, 19, 309]",2,2,True
502,1,"[19, 637, 314, 489]",2,2,True
653,1,"[19, 314, 637, 489]",2,2,True
500,1,"[19, 116, 489, 637]",2,2,True
157,1,"[314, 19, 309, 637]",2,2,True
64,1,"[314, 637, 19, 309]",2,2,True
660,1,"[314, 637, 19, 309]",2,2,True
452,1,"[314, 637, 19, 12]",2,2,True
335,1,"[314, 637, 19, 309]",2,2,True
485,1,"[314, 637, 309, 19]",2,2,True
543,1,"[19, 314, 637, 489]",2,2,True
121,1,"[19, 489, 309, 314]",2,2,True
138,1,"[19, 637, 314, 489]",2,2,True
639,1,"[19, 637, 314, 116]",2,2,True
392,1,"[314, 19, 637, 309]",2,2,True
464,1,"[19, 314, 637, 489]",2,2,True
623,1,"[314, 637, 19, 309]",2,2,True
439,1,"[19, 637, 314, 116]",2,2,True
629,1,"[19, 314, 637, 489]",2,2,True
409,1,"[314, 637, 19, 309]",2,2,True
169,1,"[314, 637, 19, 309]",2,2,True
150,1,"[314, 309, 637, 19]",2,2,True
6,1,"[309, 58, 314, 489]",2,2,True
242,1,"[314, 19, 309, 637]",2,2,True
628,1,"[314, 637, 19, 309]",2,2,True
672,1,"[314, 19, 309, 637]",2,2,True
622,1,"[19, 116, 637, 489]",2,2,True
678,1,"[314, 637, 19, 309]",2,2,True
380,1,"[314, 637, 19, 309]",2,2,True
27,1,"[19, 637, 314, 489]",2,2,True
26,1,"[314, 19, 637, 309]",2,2,True
422,1,"[12, 234, 637, 19]",2,2,True
240,1,"[637, 12, 19, 116]",2,2,True
219,1,"[19, 116, 637, 489]",2,2,True
528,1,"[637, 19, 116, 489]",2,2,True
541,1,"[314, 19, 637, 309]",2,2,True
204,1,"[314, 309, 637, 19]",2,2,True
471,1,"[19, 637, 116, 489]",2,2,True
399,1,"[314, 637, 234, 19]",2,2,True
91,1,"[314, 637, 19, 309]",2,2,True
271,1,"[19, 489, 637, 116]",2,2,True
220,1,"[314, 309, 637, 19]",2,2,True
462,1,"[19, 637, 116, 489]",2,2,True
313,1,"[314, 637, 19, 309]",2,2,True
22,1,"[314, 19, 637, 309]",2,2,True
689,1,"[314, 637, 19, 57]",2,2,True
350,1,"[19, 637, 314, 116]",2,2,True
614,1,"[314, 19, 637, 309]",2,2,True
567,1,"[19, 314, 637, 309]",2,2,True
364,1,"[314, 19, 309, 637]",2,2,True
442,1,"[314, 637, 309, 19]",2,2,True
4,1,"[19, 637, 314, 12]",2,2,True
578,1,"[314, 637, 19, 309]",2,2,True
402,1,"[637, 19, 116, 489]",2,2,True
544,1,"[314, 637, 19, 309]",2,2,True
45,1,"[314, 637, 19, 309]",2,2,True
433,1,"[637, 314, 19, 12]",2,2,True
646,1,"[314, 637, 19, 234]",2,2,True
202,1,"[314, 309, 637, 19]",2,2,True
430,1,"[314, 234, 637, 19]",2,2,True
620,1,"[314, 19, 637, 309]",2,2,True
693,1,"[314, 19, 637, 309]",2,2,True
193,1,"[314, 309, 637, 19]",2,2,True
48,1,"[19, 637, 314, 12]",2,2,True
379,1,"[489, 637, 116, 19]",2,2,True
432,1,"[19, 637, 314, 116]",2,2,True
125,1,"[314, 637, 19, 309]",2,2,True
492,1,"[19, 314, 637, 309]",2,2,True
597,1,"[19, 637, 116, 489]",2,2,True
382,1,"[637, 314, 19, 12]",2,2,True
694,1,"[314, 19, 637, 489]",2,2,True
631,1,"[19, 637, 314, 489]",2,2,True
441,1,"[637, 19, 12, 489]",2,2,True
197,1,"[19, 637, 12, 489]",2,2,True
526,1,"[19, 314, 637, 489]",2,2,True
250,1,"[314, 637, 19, 234]",2,2,True
378,1,"[637, 314, 19, 12]",2,2,True
545,1,"[19, 637, 314, 489]",2,2,True
647,1,"[314, 637, 19, 309]",2,2,True
9,1,"[19, 314, 637, 489]",2,2,True
674,1,"[314, 637, 19, 309]",2,2,True
395,1,"[314, 19, 637, 309]",2,2,True
69,1,"[314, 309, 234, 637]",2,2,True
665,1,"[314, 637, 19, 309]",2,2,True
496,1,"[314, 637, 19, 309]",2,2,True
688,1,"[19, 314, 637, 489]",2,2,True
373,1,"[19, 637, 314, 489]",2,2,True
192,1,"[19, 637, 314, 489]",2,2,True
575,1,"[19, 637, 489, 116]",2,2,True
318,1,"[314, 309, 234, 637]",2,2,True
418,1,"[19, 637, 12, 489]",2,2,True
72,1,"[309, 12, 234, 314]",2,2,True
322,1,"[314, 19, 309, 637]",2,2,True
252,1,"[25, 296, 86, 126]",4,2,False
642,1,"[314, 19, 637, 309]",2,2,True
118,1,"[314, 637, 309, 234]",2,2,True
384,1,"[314, 637, 19, 309]",2,2,True
140,1,"[314, 19, 637, 309]",2,2,True
136,1,"[19, 314, 637, 489]",2,2,True
228,1,"[314, 309, 637, 19]",2,2,True
604,1,"[126, 453, 58, 86]",4,4,True
190,1,"[5, 224, 21, 14]",4,4,True
491,1,"[230, 86, 5, 58]",4,4,True
264,1,"[14, 126, 5, 453]",4,4,True
261,1,"[5, 14, 453, 126]",4,4,True
696,1,"[5, 21, 230, 196]",4,4,True
455,1,"[116, 489, 19, 637]",2,4,False
238,1,"[14, 126, 224, 5]",4,4,True
253,1,"[5, 230, 86, 14]",4,4,True
465,1,"[21, 5, 196, 224]",4,4,True
569,1,"[5, 14, 453, 230]",4,4,True
367,1,"[5, 453, 14, 224]",4,4,True
605,1,"[21, 230, 224, 196]",4,4,True
668,1,"[63, 296, 21, 196]",4,4,True
340,1,"[530, 196, 230, 224]",4,4,True
62,1,"[55, 5, 67, 21]",4,4,True
106,1,"[55, 230, 5, 14]",4,4,True
333,1,"[86, 230, 25, 296]",4,4,True
328,1,"[55, 63, 21, 296]",4,4,True
603,1,"[196, 230, 296, 453]",2,4,False
270,1,"[530, 55, 296, 230]",4,4,True
210,1,"[5, 14, 126, 224]",4,4,True
626,1,"[196, 453, 86, 230]",4,4,True
206,1,"[55, 21, 232, 230]",4,4,True
128,1,"[55, 25, 296, 86]",4,4,True
222,1,"[637, 309, 19, 314]",2,4,False
282,1,"[86, 453, 25, 296]",4,4,True
152,1,"[21, 5, 224, 196]",4,4,True
254,1,"[55, 5, 67, 21]",4,4,True
425,1,"[5, 453, 14, 21]",4,4,True
104,1,"[14, 5, 126, 21]",4,4,True
236,1,"[126, 14, 50, 57]",4,4,True
592,1,"[55, 25, 58, 230]",4,4,True
142,1,"[55, 232, 57, 116]",4,4,True
366,1,"[14, 5, 126, 453]",4,4,True
267,1,"[58, 86, 309, 230]",4,4,True
226,1,"[224, 21, 196, 530]",4,4,True
60,1,"[296, 63, 25, 12]",4,4,True
312,1,"[14, 55, 148, 296]",4,4,True
574,1,"[55, 21, 230, 232]",4,4,True
263,1,"[14, 224, 196, 126]",4,4,True
416,1,"[5, 14, 453, 86]",4,4,True
73,1,"[14, 224, 196, 530]",4,4,True
43,1,"[86, 232, 148, 296]",2,4,False
698,1,"[230, 453, 5, 196]",4,4,True
266,1,"[55, 230, 224, 530]",4,4,True
68,1,"[126, 196, 224, 230]",4,4,True
117,1,"[126, 14, 453, 196]",4,4,True
681,1,"[5, 14, 126, 453]",4,4,True
670,1,"[453, 5, 14, 86]",4,4,True
339,1,"[230, 25, 55, 86]",4,4,True
612,1,"[14, 126, 5, 224]",4,4,True
174,1,"[230, 58, 86, 55]",4,4,True
348,1,"[637, 12, 86, 296]",2,4,False
15,1,"[232, 55, 296, 57]",2,4,False
100,1,"[67, 21, 63, 55]",4,4,True
167,1,"[14, 50, 126, 57]",4,4,True
20,1,"[126, 14, 196, 224]",4,4,True
237,1,"[55, 21, 196, 63]",4,4,True
582,1,"[530, 224, 196, 21]",4,4,True
221,1,"[21, 67, 530, 196]",4,4,True
334,1,"[55, 230, 86, 530]",4,4,True
658,1,"[126, 230, 14, 5]",4,4,True
132,1,"[14, 5, 126, 86]",4,4,True
49,1,"[55, 530, 296, 230]",4,4,True
46,1,"[86, 296, 530, 230]",4,4,True
412,1,"[5, 21, 55, 14]",4,4,True
246,1,"[5, 224, 230, 14]",4,4,True
320,1,"[126, 196, 530, 57]",4,4,True
326,1,"[25, 489, 530, 116]",4,4,True
421,1,"[5, 14, 453, 21]",4,4,True
299,1,"[196, 224, 530, 126]",4,4,True
227,1,"[230, 55, 196, 224]",4,4,True
260,1,"[14, 126, 224, 230]",4,4,True
231,1,"[5, 196, 21, 453]",4,4,True
205,1,"[5, 14, 453, 126]",4,4,True
611,1,"[5, 453, 230, 14]",4,4,True
239,1,"[55, 530, 196, 489]",4,4,True
610,1,"[126, 14, 224, 196]",4,4,True
283,1,"[230, 55, 530, 116]",4,4,True
588,1,"[14, 232, 55, 230]",4,4,True
391,1,"[224, 21, 530, 230]",4,4,True
336,1,"[86, 25, 14, 230]",4,4,True
200,1,"[224, 196, 21, 230]",4,4,True
435,1,"[55, 230, 50, 232]",4,4,True
39,1,"[86, 296, 58, 530]",4,4,True
112,1,"[126, 224, 196, 14]",4,4,True
493,1,"[5, 14, 453, 230]",4,4,True
18,1,"[55, 14, 230, 126]",4,4,True
608,1,"[5, 453, 14, 230]",4,4,True
457,1,"[5, 21, 230, 196]",4,4,True
251,1,"[126, 224, 14, 196]",4,4,True
59,1,"[232, 116, 489, 12]",2,4,False
74,1,"[116, 50, 232, 55]",2,4,False
41,1,"[57, 116, 232, 55]",4,4,True
308,1,"[196, 230, 224, 126]",4,4,True
0,1,"[423, 222, 441, 553]",2,2,True
8,1,"[553, 115, 423, 222]",2,2,True
11,1,"[423, 115, 222, 553]",2,2,True
13,1,"[115, 222, 423, 553]",2,2,True
17,1,"[423, 222, 441, 553]",2,2,True
19,1,"[423, 222, 441, 553]",2,2,True
24,1,"[115, 423, 222, 553]",2,2,True
28,1,"[423, 115, 222, 553]",2,2,True
29,1,"[115, 423, 222, 441]",2,2,True
30,1,"[423, 222, 115, 441]",2,2,True
33,1,"[423, 115, 222, 441]",2,2,True
47,1,"[115, 423, 222, 553]",2,2,True
70,1,"[423, 441, 222, 553]",2,2,True
77,1,"[423, 441, 222, 553]",2,2,True
78,1,"[222, 423, 115, 553]",2,2,True
79,1,"[423, 115, 222, 553]",2,2,True
80,1,"[423, 222, 553, 115]",2,2,True
82,1,"[423, 222, 553, 441]",2,2,True
88,1,"[423, 222, 441, 553]",2,2,True
89,1,"[423, 115, 222, 441]",2,2,True
90,1,"[115, 423, 222, 553]",2,2,True
92,1,"[423, 222, 441, 553]",2,2,True
93,1,"[115, 423, 222, 553]",2,2,True
95,1,"[115, 423, 222, 553]",2,2,True
96,1,"[115, 423, 222, 441]",2,2,True
102,1,"[423, 222, 441, 553]",2,2,True
110,1,"[553, 415, 115, 222]",2,2,True
116,1,"[423, 455, 441, 553]",2,2,True
119,1,"[423, 222, 553, 115]",2,2,True
120,1,"[115, 423, 222, 441]",2,2,True
129,1,"[352, 15, 115, 423]",2,2,True
130,1,"[423, 441, 222, 553]",2,2,True
133,1,"[423, 115, 222, 441]",2,2,True
137,1,"[423, 115, 222, 441]",2,2,True
144,1,"[423, 115, 222, 553]",2,2,True
148,1,"[352, 39, 415, 668]",2,2,True
156,1,"[115, 423, 553, 222]",2,2,True
161,1,"[423, 222, 441, 553]",2,2,True
162,1,"[423, 222, 115, 553]",2,2,True
163,1,"[553, 115, 222, 441]",2,2,True
165,1,"[423, 222, 553, 441]",2,2,True
170,1,"[423, 115, 222, 441]",2,2,True
171,1,"[115, 423, 222, 553]",2,2,True
172,1,"[115, 423, 222, 553]",2,2,True
180,1,"[115, 423, 222, 553]",2,2,True
195,1,"[423, 222, 441, 553]",2,2,True
196,1,"[299, 60, 626, 252]",4,2,False
198,1,"[115, 423, 222, 441]",2,2,True
203,1,"[423, 222, 441, 553]",2,2,True
207,1,"[115, 423, 222, 553]",2,2,True
208,1,"[115, 423, 222, 553]",2,2,True
212,1,"[115, 423, 222, 553]",2,2,True
225,1,"[115, 423, 222, 553]",2,2,True
232,1,"[15, 423, 3, 441]",2,2,True
234,1,"[415, 423, 553, 352]",2,2,True
241,1,"[222, 423, 441, 115]",2,2,True
243,1,"[115, 222, 553, 423]",2,2,True
245,1,"[423, 222, 441, 553]",2,2,True
248,1,"[423, 415, 222, 441]",2,2,True
258,1,"[423, 222, 115, 553]",2,2,True
269,1,"[115, 423, 222, 553]",2,2,True
276,1,"[423, 115, 222, 441]",2,2,True
278,1,"[115, 423, 222, 553]",2,2,True
281,1,"[423, 115, 222, 441]",2,2,True
296,1,"[60, 352, 415, 39]",4,2,False
301,1,"[115, 423, 222, 553]",2,2,True
303,1,"[115, 423, 222, 553]",2,2,True
307,1,"[115, 423, 222, 553]",2,2,True
309,1,"[222, 553, 115, 423]",2,2,True
310,1,"[423, 115, 222, 553]",2,2,True
314,1,"[115, 423, 222, 553]",2,2,True
327,1,"[115, 423, 222, 553]",2,2,True
341,1,"[115, 423, 222, 553]",2,2,True
345,1,"[115, 423, 222, 441]",2,2,True
346,1,"[423, 441, 553, 222]",2,2,True
347,1,"[115, 423, 222, 441]",2,2,True
354,1,"[115, 423, 222, 553]",2,2,True
355,1,"[423, 441, 222, 115]",2,2,True
365,1,"[423, 115, 222, 553]",2,2,True
368,1,"[115, 423, 222, 441]",2,2,True
370,1,"[423, 553, 441, 222]",2,2,True
374,1,"[423, 115, 222, 441]",2,2,True
376,1,"[115, 423, 222, 553]",2,2,True
377,1,"[115, 423, 222, 553]",2,2,True
383,1,"[115, 423, 222, 441]",2,2,True
385,1,"[553, 423, 441, 115]",2,2,True
388,1,"[423, 115, 222, 553]",2,2,True
389,1,"[423, 441, 222, 553]",2,2,True
394,1,"[115, 423, 553, 222]",2,2,True
397,1,"[423, 441, 222, 115]",2,2,True
398,1,"[423, 115, 222, 553]",2,2,True
401,1,"[423, 115, 222, 441]",2,2,True
404,1,"[115, 222, 441, 423]",2,2,True
417,1,"[115, 423, 222, 553]",2,2,True
424,1,"[423, 115, 222, 441]",2,2,True
428,1,"[115, 423, 222, 553]",2,2,True
431,1,"[423, 441, 222, 415]",2,2,True
437,1,"[423, 441, 222, 115]",2,2,True
438,1,"[423, 441, 222, 115]",2,2,True
443,1,"[115, 423, 222, 553]",2,2,True
447,1,"[423, 441, 222, 553]",2,2,True
461,1,"[115, 222, 553, 441]",2,2,True
463,1,"[423, 441, 222, 115]",2,2,True
468,1,"[423, 441, 222, 115]",2,2,True
469,1,"[115, 423, 222, 553]",2,2,True
472,1,"[423, 441, 222, 553]",2,2,True
474,1,"[423, 441, 222, 553]",2,2,True
475,1,"[423, 115, 222, 441]",2,2,True
476,1,"[423, 441, 222, 115]",2,2,True
478,1,"[423, 441, 222, 553]",2,2,True
481,1,"[441, 423, 222, 553]",2,2,True
484,1,"[423, 441, 222, 553]",2,2,True
486,1,"[423, 222, 115, 441]",2,2,True
490,1,"[115, 423, 222, 441]",2,2,True
499,1,"[423, 222, 441, 115]",2,2,True
501,1,"[423, 222, 441, 115]",2,2,True
503,1,"[423, 222, 441, 553]",2,2,True
505,1,"[423, 115, 553, 441]",2,2,True
507,1,"[115, 222, 553, 441]",2,2,True
508,1,"[423, 441, 222, 553]",2,2,True
509,1,"[115, 423, 222, 441]",2,2,True
510,1,"[115, 423, 222, 441]",2,2,True
511,1,"[423, 222, 441, 553]",2,2,True
516,1,"[115, 423, 222, 441]",2,2,True
520,1,"[115, 423, 222, 441]",2,2,True
524,1,"[423, 115, 222, 441]",2,2,True
534,1,"[423, 115, 222, 553]",2,2,True
535,1,"[423, 115, 222, 441]",2,2,True
536,1,"[423, 222, 441, 553]",2,2,True
538,1,"[423, 222, 441, 115]",2,2,True
539,1,"[423, 441, 222, 553]",2,2,True
550,1,"[423, 115, 222, 441]",2,2,True
554,1,"[423, 115, 222, 441]",2,2,True
555,1,"[60, 415, 423, 553]",2,2,True
556,1,"[423, 441, 222, 553]",2,2,True
557,1,"[441, 423, 222, 553]",2,2,True
558,1,"[423, 115, 222, 553]",2,2,True
559,1,"[423, 222, 441, 553]",2,2,True
560,1,"[423, 222, 441, 553]",2,2,True
561,1,"[423, 222, 441, 553]",2,2,True
566,1,"[423, 222, 115, 553]",2,2,True
572,1,"[423, 115, 222, 441]",2,2,True
576,1,"[423, 222, 441, 553]",2,2,True
577,1,"[115, 423, 222, 553]",2,2,True
580,1,"[423, 441, 222, 553]",2,2,True
583,1,"[423, 115, 222, 441]",2,2,True
584,1,"[441, 222, 494, 423]",2,2,True
585,1,"[115, 423, 222, 441]",2,2,True
587,1,"[423, 222, 441, 553]",2,2,True
600,1,"[423, 115, 222, 441]",2,2,True
601,1,"[115, 423, 222, 553]",2,2,True
615,1,"[423, 441, 222, 553]",2,2,True
616,1,"[423, 115, 222, 441]",2,2,True
619,1,"[423, 222, 441, 553]",2,2,True
625,1,"[115, 423, 441, 553]",2,2,True
627,1,"[115, 222, 553, 441]",2,2,True
632,1,"[115, 423, 222, 441]",2,2,True
634,1,"[423, 115, 222, 441]",2,2,True
635,1,"[423, 115, 441, 222]",2,2,True
637,1,"[423, 441, 222, 553]",2,2,True
640,1,"[441, 423, 222, 115]",2,2,True
643,1,"[115, 423, 222, 441]",2,2,True
651,1,"[115, 222, 423, 441]",2,2,True
654,1,"[423, 222, 115, 553]",2,2,True
655,1,"[423, 115, 222, 441]",2,2,True
656,1,"[423, 222, 441, 553]",2,2,True
659,1,"[115, 423, 222, 441]",2,2,True
661,1,"[423, 222, 441, 553]",2,2,True
662,1,"[115, 423, 222, 553]",2,2,True
663,1,"[115, 423, 222, 553]",2,2,True
664,1,"[423, 222, 441, 115]",2,2,True
667,1,"[423, 222, 115, 553]",2,2,True
673,1,"[423, 441, 553, 222]",2,2,True
675,1,"[423, 441, 222, 553]",2,2,True
676,1,"[115, 423, 222, 553]",2,2,True
683,1,"[115, 423, 222, 441]",2,2,True
686,1,"[115, 423, 222, 441]",2,2,True
5,1,"[253, 626, 574, 206]",4,4,True
12,1,"[415, 423, 441, 222]",2,4,False
14,1,"[20, 626, 252, 604]",4,4,True
21,1,"[574, 299, 328, 49]",4,4,True
25,1,"[415, 252, 60, 222]",2,4,False
32,1,"[253, 206, 626, 574]",4,4,True
38,1,"[282, 333, 252, 299]",4,4,True
44,1,"[574, 206, 668, 328]",4,4,True
50,1,"[455, 553, 239, 423]",4,4,True
51,1,"[415, 441, 222, 553]",2,4,False
52,1,"[270, 60, 49, 3]",4,4,True
53,1,"[320, 626, 20, 253]",4,4,True
54,1,"[604, 15, 333, 239]",4,4,True
55,1,"[49, 3, 206, 574]",4,4,True
56,1,"[3, 49, 270, 206]",4,4,True
57,1,"[15, 668, 352, 423]",4,4,True
58,1,"[39, 333, 239, 259]",4,4,True
63,1,"[60, 352, 3, 328]",4,4,True
65,1,"[320, 252, 455, 20]",4,4,True
67,1,"[352, 100, 39, 128]",4,4,True
71,1,"[320, 626, 668, 20]",4,4,True
84,1,"[626, 320, 20, 668]",4,4,True
85,1,"[320, 668, 626, 253]",4,4,True
86,1,"[333, 259, 352, 39]",4,4,True
87,1,"[626, 39, 282, 333]",4,4,True
98,1,"[320, 100, 626, 253]",4,4,True
99,1,"[20, 626, 299, 252]",4,4,True
103,1,"[15, 239, 39, 352]",4,4,True
105,1,"[320, 252, 553, 20]",4,4,True
107,1,"[282, 626, 333, 39]",4,4,True
111,1,"[239, 259, 333, 128]",4,4,True
113,1,"[253, 206, 574, 259]",4,4,True
122,1,"[253, 206, 259, 626]",4,4,True
123,1,"[39, 259, 352, 333]",4,4,True
126,1,"[20, 320, 252, 299]",4,4,True
151,1,"[239, 252, 128, 320]",4,4,True
160,1,"[49, 270, 128, 206]",4,4,True
166,1,"[626, 128, 49, 352]",4,4,True
177,1,"[668, 626, 206, 328]",4,4,True
183,1,"[626, 333, 282, 49]",4,4,True
191,1,"[626, 100, 128, 20]",4,4,True
211,1,"[574, 106, 49, 626]",4,4,True
213,1,"[626, 253, 49, 206]",4,4,True
224,1,"[299, 270, 239, 49]",4,4,True
230,1,"[333, 60, 574, 299]",4,4,True
233,1,"[239, 333, 128, 252]",4,4,True
247,1,"[239, 455, 553, 252]",4,4,True
255,1,"[259, 49, 270, 333]",4,4,True
268,1,"[320, 668, 626, 574]",4,4,True
285,1,"[626, 253, 574, 206]",4,4,True
286,1,"[320, 626, 20, 253]",4,4,True
295,1,"[333, 604, 626, 282]",4,4,True
302,1,"[320, 253, 626, 20]",4,4,True
305,1,"[49, 270, 128, 252]",4,4,True
316,1,"[259, 333, 39, 239]",4,4,True
317,1,"[626, 574, 39, 49]",4,4,True
323,1,"[333, 494, 282, 604]",4,4,True
329,1,"[239, 333, 604, 299]",4,4,True
349,1,"[39, 299, 333, 415]",4,4,True
353,1,"[626, 282, 20, 333]",4,4,True
356,1,"[553, 423, 441, 222]",2,4,False
357,1,"[253, 320, 626, 20]",4,4,True
358,1,"[328, 668, 49, 626]",4,4,True
359,1,"[252, 128, 239, 270]",4,4,True
361,1,"[20, 604, 282, 333]",4,4,True
381,1,"[299, 320, 20, 252]",4,4,True
386,1,"[239, 333, 259, 604]",4,4,True
400,1,"[320, 253, 626, 20]",4,4,True
414,1,"[239, 270, 49, 259]",4,4,True
436,1,"[206, 3, 574, 328]",4,4,True
440,1,"[604, 299, 20, 333]",4,4,True
453,1,"[626, 39, 604, 282]",4,4,True
456,1,"[299, 333, 604, 239]",4,4,True
466,1,"[574, 239, 299, 270]",4,4,True
482,1,"[626, 320, 253, 668]",4,4,True
487,1,"[253, 106, 20, 320]",4,4,True
488,1,"[348, 415, 494, 282]",4,4,True
489,1,"[553, 423, 441, 222]",2,4,False
506,1,"[626, 20, 320, 253]",4,4,True
514,1,"[282, 299, 626, 60]",4,4,True
522,1,"[239, 574, 15, 299]",4,4,True
523,1,"[333, 604, 20, 282]",4,4,True
530,1,"[270, 299, 49, 60]",4,4,True
546,1,"[626, 49, 282, 574]",4,4,True
565,1,"[626, 282, 333, 299]",4,4,True
568,1,"[128, 259, 239, 270]",4,4,True
571,1,"[626, 49, 270, 574]",4,4,True
590,1,"[574, 15, 39, 626]",4,4,True
594,1,"[333, 259, 39, 604]",4,4,True
633,1,"[328, 60, 574, 668]",4,4,True
636,1,"[574, 626, 668, 328]",4,4,True
648,1,"[626, 320, 668, 253]",4,4,True
680,1,"[320, 626, 253, 20]",4,4,True
691,1,"[3, 259, 206, 49]",2,4,False
697,1,"[574, 39, 626, 668]",4,4,True
595,2,"[4, 650, 222, 363]",2,2,True
373,2,"[4, 650, 222, 363]",2,2,True
619,2,"[4, 650, 222, 363]",2,2,True
644,2,"[650, 4, 222, 363]",2,2,True
17,2,"[4, 650, 222, 363]",2,2,True
204,2,"[4, 650, 222, 363]",2,2,True
451,2,"[4, 650, 222, 363]",2,2,True
324,2,"[4, 650, 222, 363]",2,2,True
481,2,"[4, 363, 222, 650]",2,2,True
535,2,"[4, 650, 363, 222]",2,2,True
169,2,"[650, 4, 222, 363]",2,2,True
527,2,"[4, 650, 222, 363]",2,2,True
11,2,"[4, 650, 222, 363]",2,2,True
627,2,"[650, 222, 4, 363]",2,2,True
310,2,"[650, 4, 363, 222]",2,2,True
287,2,"[650, 4, 363, 222]",2,2,True
397,2,"[650, 4, 222, 363]",2,2,True
277,2,"[650, 4, 222, 363]",2,2,True
600,2,"[4, 650, 222, 363]",2,2,True
157,2,"[4, 650, 222, 363]",2,2,True
352,2,"[296, 86, 15, 148]",2,2,True
27,2,"[4, 650, 222, 363]",2,2,True
88,2,"[4, 650, 222, 363]",2,2,True
576,2,"[4, 650, 222, 363]",2,2,True
695,2,"[650, 4, 222, 363]",2,2,True
47,2,"[650, 4, 222, 363]",2,2,True
629,2,"[650, 4, 222, 363]",2,2,True
13,2,"[650, 4, 222, 363]",2,2,True
395,2,"[4, 650, 222, 363]",2,2,True
497,2,"[650, 4, 363, 222]",2,2,True
228,2,"[4, 650, 222, 363]",2,2,True
220,2,"[4, 650, 222, 363]",2,2,True
306,2,"[4, 650, 222, 363]",2,2,True
422,2,"[12, 363, 4, 650]",2,2,True
