,buying,maint,doors,persons,lug_boot,safety,Class
1086,1,1,0,0,2,0,unacc
118,3,2,0,1,0,1,unacc
1407,0,2,0,0,1,0,unacc
405,3,0,3,0,0,0,unacc
820,2,0,2,1,0,1,unacc
484,2,3,1,2,2,1,unacc
315,3,1,3,2,0,0,unacc
326,3,0,0,0,0,2,unacc
1624,0,0,0,0,1,1,unacc
1028,1,2,2,0,0,2,unacc
1099,1,1,0,2,0,1,unacc
717,2,1,2,1,2,0,unacc
130,3,2,0,2,1,1,unacc
201,3,2,3,1,1,0,unacc
107,3,3,3,2,2,2,unacc
579,2,2,1,1,1,0,unacc
1110,1,1,1,0,1,0,unacc
534,2,3,3,2,1,0,unacc
785,2,0,1,0,0,2,unacc
572,2,2,1,0,1,2,unacc
542,2,2,0,0,0,2,unacc
81,3,3,3,0,0,0,unacc
282,3,1,2,1,1,0,unacc
1338,0,3,1,1,2,0,unacc
478,2,3,1,2,0,1,unacc
116,3,2,0,0,2,2,unacc
866,1,3,0,0,0,2,unacc
757,2,0,0,0,0,1,unacc
1679,0,0,2,0,1,2,unacc
511,2,3,2,2,2,1,unacc
845,2,0,3,0,2,2,unacc
330,3,0,0,0,2,0,unacc
1355,0,3,2,0,1,2,unacc
1248,1,0,2,0,2,0,unacc
1072,1,2,3,2,0,1,unacc
179,3,2,2,1,2,2,unacc
936,1,3,2,2,0,0,unacc
83,3,3,3,0,0,2,unacc
124,3,2,0,1,2,1,unacc
822,2,0,2,1,1,0,unacc
396,3,0,2,2,0,0,unacc
561,2,2,0,2,1,0,unacc
909,1,3,1,2,0,0,unacc
249,3,1,1,0,2,0,unacc
231,3,1,0,1,2,0,unacc
642,2,2,3,2,1,0,unacc
1668,0,0,1,2,1,0,unacc
518,2,3,3,0,1,2,unacc
1053,1,2,3,0,0,0,unacc
1704,0,0,3,0,1,0,unacc
278,3,1,2,0,2,2,unacc
273,3,1,2,0,1,0,unacc
552,2,2,0,1,1,0,unacc
684,2,1,1,1,0,0,unacc
657,2,1,0,1,0,0,unacc
504,2,3,2,2,0,0,unacc
325,3,0,0,0,0,1,unacc
1539,0,1,1,0,0,0,unacc
1193,1,0,0,0,1,2,unacc
568,2,2,1,0,0,1,unacc
1365,0,3,2,1,2,0,unacc
1440,0,2,1,1,0,0,unacc
714,2,1,2,1,1,0,unacc
1357,0,3,2,0,2,1,unacc
1674,0,0,2,0,0,0,unacc
163,3,2,2,0,0,1,unacc
992,1,2,0,2,0,2,unacc
198,3,2,3,1,0,0,unacc
1648,0,0,1,0,0,1,unacc
652,2,1,0,0,1,1,unacc
599,2,2,2,0,1,2,unacc
46,3,3,1,2,0,1,unacc
244,3,1,1,0,0,1,unacc
49,3,3,1,2,1,1,unacc
188,3,2,2,2,2,2,unacc
1725,0,0,3,2,2,0,unacc
1169,1,1,3,0,2,2,unacc
598,2,2,2,0,1,1,unacc
406,3,0,3,0,0,1,unacc
596,2,2,2,0,0,2,unacc
838,2,0,3,0,0,1,unacc
1601,0,1,3,0,2,2,unacc
1085,1,1,0,0,1,2,unacc
1108,1,1,1,0,0,1,unacc
1640,0,0,0,2,0,2,unacc
1571,0,1,2,0,1,2,unacc
253,3,1,1,1,0,1,unacc
776,2,0,0,2,0,2,unacc
1326,0,3,1,0,1,0,unacc
449,2,3,0,1,2,2,unacc
1331,0,3,1,0,2,2,unacc
1071,1,2,3,2,0,0,unacc
271,3,1,2,0,0,1,unacc
1192,1,0,0,0,1,1,unacc
769,2,0,0,1,1,1,unacc
1514,0,1,0,0,0,2,unacc
410,3,0,3,0,1,2,unacc
1115,1,1,1,0,2,2,unacc
668,2,1,0,2,0,2,unacc
788,2,0,1,0,1,2,unacc
1104,1,1,0,2,2,0,unacc
36,3,3,1,1,0,0,unacc
558,2,2,0,2,0,0,unacc
761,2,0,0,0,1,2,unacc
606,2,2,2,1,1,0,unacc
306,3,1,3,1,0,0,unacc
937,1,3,2,2,0,1,unacc
1084,1,1,0,0,1,1,unacc
1243,1,0,2,0,0,1,unacc
892,1,3,1,0,0,1,unacc
791,2,0,1,0,2,2,unacc
1386,0,3,3,1,0,0,unacc
156,3,2,1,2,1,0,unacc
159,3,2,1,2,2,0,unacc
1485,0,2,3,0,0,0,unacc
383,3,0,2,0,1,2,unacc
1272,1,0,3,0,1,0,unacc
1236,1,0,1,2,1,0,unacc
623,2,2,3,0,0,2,unacc
804,2,0,1,2,1,0,unacc
386,3,0,2,0,2,2,unacc
1467,0,2,2,1,0,0,unacc
1702,0,0,3,0,0,1,unacc
706,2,1,2,0,1,1,unacc
753,2,1,3,2,2,0,unacc
183,3,2,2,2,1,0,unacc
529,2,3,3,1,2,1,unacc
61,3,3,2,0,2,1,unacc
597,2,2,2,0,1,0,unacc
1410,0,2,0,0,2,0,unacc
775,2,0,0,2,0,1,unacc
1306,0,3,0,1,0,1,unacc
149,3,2,1,1,1,2,unacc
1373,0,3,2,2,1,2,acc
1339,0,3,1,1,2,1,acc
1660,0,0,1,1,1,1,acc
1052,1,2,2,2,2,2,acc
607,2,2,2,1,1,1,acc
697,2,1,1,2,1,1,acc
239,3,1,0,2,1,2,acc
583,2,2,1,1,2,1,acc
1453,0,2,1,2,1,1,acc
754,2,1,3,2,2,1,acc
751,2,1,3,2,1,1,acc
367,3,0,1,1,2,1,acc
563,2,2,0,2,1,2,acc
1478,0,2,2,2,0,2,acc
1129,1,1,1,2,1,1,acc
284,3,1,2,1,1,2,acc
851,2,0,3,1,1,2,acc
1495,0,2,3,1,0,1,acc
1642,0,0,0,2,1,1,acc
566,2,2,0,2,2,2,acc
335,3,0,0,1,0,2,acc
1441,0,2,1,1,0,1,acc
836,2,0,2,2,2,2,acc
1321,0,3,0,2,2,1,acc
647,2,2,3,2,2,2,acc
295,3,1,2,2,2,1,acc
1153,1,1,2,2,0,1,acc
368,3,0,1,1,2,2,acc
779,2,0,0,2,1,2,acc
1585,0,1,2,2,0,1,acc
700,2,1,1,2,2,1,acc
404,3,0,2,2,2,2,acc
1021,1,2,1,2,1,1,acc
1612,0,1,3,2,0,1,acc
1022,1,2,1,2,1,2,acc
1471,0,2,2,1,1,1,acc
770,2,0,0,1,1,2,acc
1370,0,3,2,2,0,2,acc
1180,1,1,3,2,0,1,acc
860,2,0,3,2,1,2,acc
233,3,1,0,1,2,2,acc
940,1,3,2,2,1,1,acc
1427,0,2,0,2,1,2,acc
293,3,1,2,2,1,2,acc
227,3,1,0,1,0,2,acc
1477,0,2,2,2,0,1,acc
1367,0,3,2,1,2,2,acc
1043,1,2,2,1,2,2,acc
296,3,1,2,2,2,2,acc
373,3,0,1,2,1,1,acc
889,1,3,0,2,2,1,acc
797,2,0,1,1,1,2,acc
875,1,3,0,1,0,2,acc
242,3,1,0,2,2,2,acc
254,3,1,1,1,0,2,acc
1121,1,1,1,1,1,2,acc
1279,1,0,3,1,0,1,acc
1552,0,1,1,1,1,1,acc
1183,1,1,3,2,1,1,acc
1145,1,1,2,1,0,2,acc
605,2,2,2,1,0,2,acc
746,2,1,3,1,2,2,acc
308,3,1,3,1,0,2,acc
281,3,1,2,1,0,2,acc
340,3,0,0,1,2,1,acc
257,3,1,1,1,1,2,acc
1076,1,2,3,2,1,2,acc
1630,0,0,0,1,0,1,acc
671,2,1,0,2,1,2,acc
983,1,2,0,1,0,2,acc
722,2,1,2,2,0,2,acc
394,3,0,2,1,2,1,acc
794,2,0,1,1,0,2,acc
1468,0,2,2,1,0,1,acc
665,2,1,0,1,2,2,acc
1123,1,1,1,1,2,1,acc
745,2,1,3,1,2,1,acc
1472,0,2,2,1,1,2,vgood
1688,0,0,2,1,1,2,vgood
1133,1,1,1,2,2,2,vgood
1508,0,2,3,2,1,2,vgood
1565,0,1,1,2,2,2,vgood
1607,0,1,3,1,1,2,vgood
1670,0,0,1,2,1,2,vgood
1589,0,1,2,2,1,2,vgood
1562,0,1,1,2,1,2,vgood
1457,0,2,1,2,2,2,vgood
1214,1,0,0,2,2,2,vgood
1448,0,2,1,1,2,2,vgood
1610,0,1,3,1,2,2,vgood
1577,0,1,2,1,0,2,good
1582,0,1,2,1,2,1,good
1537,0,1,0,2,2,1,good
1631,0,0,0,1,0,2,good
1661,0,0,1,1,1,2,good
1613,0,1,3,2,0,2,good
1231,1,0,1,1,2,1,good
1253,1,0,2,1,0,2,good
1255,1,0,2,1,1,1,good
1717,0,0,3,1,2,1,good
1204,1,0,0,1,2,1,good
1226,1,0,1,1,0,2,good
1528,0,1,0,1,2,1,good
1586,0,1,2,2,0,2,good
