,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class
1357,M,0.6,0.46,0.155,0.9595,0.4455,0.189,0.295,11
3171,M,0.525,0.405,0.16,0.792,0.316,0.1455,0.28,13
702,F,0.445,0.33,0.105,0.4525,0.18,0.103,0.123,9
2809,M,0.71,0.565,0.2,1.601,0.706,0.321,0.45,11
2948,F,0.635,0.5,0.19,1.29,0.593,0.3045,0.352,8
3916,F,0.52,0.41,0.16,0.712,0.2845,0.153,0.225,10
3521,I,0.215,0.15,0.055,0.041,0.015,0.009,0.0125,3
3552,I,0.525,0.39,0.105,0.567,0.2875,0.1075,0.16,8
2533,M,0.63,0.5,0.185,1.362,0.5785,0.3125,0.384,10
3102,M,0.6,0.465,0.18,1.193,0.5145,0.315,0.3055,8
3756,I,0.515,0.39,0.12,0.565,0.235,0.135,0.179,9
3907,I,0.48,0.39,0.15,0.6275,0.276,0.134,0.185,13
787,M,0.495,0.385,0.135,0.709,0.211,0.1375,0.262,12
1783,M,0.525,0.38,0.125,0.65,0.303,0.155,0.159,7
3235,M,0.665,0.535,0.155,1.383,0.596,0.2565,0.485,14
2518,M,0.5,0.4,0.13,0.7715,0.37,0.16,0.211,8
3605,I,0.495,0.375,0.115,0.5755,0.31,0.1145,0.1395,8
1194,F,0.7,0.525,0.19,1.6465,0.8545,0.307,0.3995,9
2798,M,0.64,0.485,0.15,1.098,0.5195,0.222,0.3175,10
1745,F,0.69,0.55,0.2,1.569,0.687,0.3675,0.46,12
66,F,0.565,0.44,0.16,0.915,0.354,0.1935,0.32,12
3661,I,0.55,0.415,0.15,0.7915,0.3535,0.176,0.236,10
1926,M,0.615,0.47,0.145,1.0285,0.4435,0.2825,0.285,11
3313,M,0.4,0.31,0.11,0.314,0.138,0.057,0.1,11
2029,M,0.58,0.46,0.16,1.063,0.513,0.2705,0.2625,9
1684,I,0.62,0.47,0.14,0.8565,0.3595,0.16,0.295,9
4031,I,0.44,0.325,0.11,0.4965,0.258,0.1195,0.1075,8
1050,F,0.715,0.525,0.185,1.56,0.6655,0.383,0.405,11
3827,M,0.68,0.54,0.195,1.7825,0.5565,0.3235,0.4285,11
4050,M,0.625,0.495,0.175,1.2935,0.5805,0.317,0.355,9
2902,I,0.56,0.435,0.13,0.777,0.354,0.173,0.222,9
1425,F,0.735,0.565,0.205,2.1275,0.949,0.46,0.565,12
1117,I,0.53,0.4,0.125,0.617,0.279,0.127,0.19,8
283,M,0.485,0.395,0.14,0.6295,0.2285,0.127,0.225,14
2528,F,0.6,0.475,0.135,1.4405,0.5885,0.191,0.3175,9
266,M,0.52,0.45,0.15,0.895,0.3615,0.186,0.235,14
3038,I,0.565,0.44,0.135,0.768,0.3305,0.1385,0.2475,9
963,M,0.505,0.41,0.125,0.642,0.289,0.133,0.155,9
3642,I,0.465,0.355,0.12,0.4975,0.2375,0.099,0.14,8
1849,I,0.485,0.385,0.13,0.568,0.2505,0.178,0.154,7
2530,F,0.6,0.485,0.165,1.1405,0.587,0.2175,0.288,9
3495,M,0.56,0.415,0.13,0.7615,0.3695,0.17,0.1955,8
2411,I,0.5,0.395,0.12,0.537,0.2165,0.1085,0.1785,9
3305,I,0.6,0.445,0.175,1.057,0.383,0.216,0.355,16
364,F,0.62,0.5,0.175,1.186,0.4985,0.3015,0.35,12
3617,M,0.62,0.46,0.16,0.9505,0.4915,0.2,0.228,9
1173,M,0.63,0.5,0.175,1.2645,0.5635,0.3065,0.3425,10
3538,M,0.435,0.335,0.11,0.4385,0.2075,0.0715,0.1315,7
1579,I,0.495,0.4,0.105,0.602,0.2505,0.1265,0.19,8
1571,I,0.475,0.36,0.125,0.4905,0.205,0.1305,0.125,8
3126,M,0.615,0.495,0.155,1.2865,0.435,0.293,0.3245,11
3921,M,0.375,0.28,0.095,0.2225,0.0875,0.043,0.08,10
840,M,0.49,0.385,0.125,0.609,0.3065,0.096,0.1775,8
2317,M,0.515,0.42,0.14,0.769,0.2505,0.154,0.29,13
2131,M,0.32,0.24,0.08,0.18,0.08,0.0385,0.055,6
377,F,0.585,0.45,0.16,1.077,0.4995,0.2875,0.25,10
829,I,0.415,0.32,0.11,0.3735,0.175,0.0755,0.109,7
1513,M,0.65,0.485,0.14,1.175,0.475,0.2435,0.215,8
3840,F,0.53,0.41,0.145,0.8255,0.375,0.204,0.245,9
3113,I,0.425,0.325,0.105,0.3975,0.1815,0.081,0.1175,7
2267,F,0.61,0.48,0.175,1.0675,0.391,0.216,0.42,15
1199,F,0.72,0.58,0.195,2.103,1.0265,0.48,0.5375,10
2415,M,0.4,0.315,0.105,0.287,0.1135,0.037,0.113,10
3037,M,0.56,0.45,0.145,0.894,0.3885,0.2095,0.264,9
3788,F,0.63,0.475,0.15,1.072,0.433,0.2975,0.315,8
3526,I,0.335,0.26,0.085,0.192,0.097,0.03,0.054,6
2574,M,0.48,0.37,0.1,0.5135,0.243,0.1015,0.135,8
281,I,0.36,0.285,0.105,0.2415,0.0915,0.057,0.075,7
1896,M,0.57,0.44,0.175,0.9415,0.3805,0.2285,0.283,9
3915,I,0.56,0.445,0.165,1.0285,0.4535,0.253,0.275,11
3547,I,0.48,0.355,0.125,0.494,0.2385,0.0835,0.15,9
573,F,0.57,0.44,0.14,0.9535,0.3785,0.201,0.305,17
2562,I,0.44,0.325,0.1,0.4165,0.185,0.0865,0.11,6
2843,M,0.6,0.45,0.16,1.142,0.539,0.225,0.307,10
1797,I,0.585,0.45,0.15,0.8915,0.3975,0.2035,0.253,8
2083,M,0.685,0.55,0.2,1.7725,0.813,0.387,0.49,11
2451,M,0.35,0.26,0.09,0.198,0.0725,0.056,0.06,10
912,I,0.345,0.265,0.1,0.2455,0.111,0.0535,0.065,7
3696,M,0.65,0.525,0.205,1.4275,0.69,0.306,0.4355,13
2975,I,0.32,0.215,0.095,0.305,0.14,0.067,0.0885,6
801,M,0.45,0.335,0.125,0.349,0.119,0.1055,0.115,10
3304,F,0.57,0.435,0.14,0.8085,0.3235,0.183,0.22,16
2119,I,0.455,0.37,0.125,0.433,0.201,0.1265,0.145,9
3636,I,0.39,0.29,0.09,0.2745,0.135,0.0455,0.078,8
2734,I,0.42,0.325,0.115,0.314,0.1295,0.0635,0.1,8
1943,F,0.635,0.485,0.165,1.2695,0.5635,0.3065,0.3395,11
218,M,0.47,0.36,0.135,0.501,0.1665,0.115,0.165,10
181,M,0.64,0.51,0.175,1.368,0.515,0.266,0.57,21
522,I,0.365,0.26,0.115,0.218,0.0935,0.0445,0.07,9
2620,F,0.695,0.55,0.155,1.8495,0.767,0.442,0.4175,10
828,I,0.41,0.325,0.1,0.394,0.208,0.0655,0.106,6
1428,F,0.815,0.65,0.25,2.255,0.8905,0.42,0.7975,14
3813,I,0.35,0.26,0.095,0.221,0.0985,0.043,0.07,8
1997,I,0.335,0.25,0.08,0.1695,0.0695,0.044,0.0495,6
166,F,0.725,0.575,0.175,2.124,0.765,0.4515,0.85,20
2256,M,0.52,0.38,0.135,0.5825,0.2505,0.1565,0.175,8
1720,M,0.65,0.51,0.16,1.3835,0.6385,0.2905,0.3665,9
2916,M,0.595,0.47,0.155,1.2015,0.492,0.3865,0.265,10
452,F,0.665,0.555,0.195,1.4385,0.581,0.354,0.36,17
2178,F,0.595,0.48,0.2,0.975,0.358,0.2035,0.34,15
6,F,0.53,0.415,0.15,0.7775,0.237,0.1415,0.33,20
684,M,0.51,0.4,0.14,0.6515,0.2455,0.1665,0.185,10
1917,M,0.6,0.475,0.15,0.99,0.386,0.2195,0.3105,10
2192,F,0.575,0.485,0.165,1.0405,0.419,0.264,0.3,14
192,M,0.58,0.45,0.15,0.927,0.276,0.1815,0.36,14
2611,M,0.63,0.48,0.165,1.286,0.604,0.271,0.35,8
2941,F,0.63,0.48,0.165,1.2615,0.5505,0.277,0.3885,10
148,I,0.175,0.13,0.055,0.0315,0.0105,0.0065,0.0125,5
3586,I,0.63,0.465,0.15,1.0315,0.4265,0.24,0.325,11
2861,F,0.72,0.565,0.17,1.613,0.723,0.3255,0.4945,12
785,M,0.55,0.415,0.175,1.042,0.3295,0.2325,0.2905,15
1904,F,0.575,0.465,0.175,1.099,0.4735,0.202,0.35,9
392,F,0.47,0.375,0.125,0.5615,0.252,0.137,0.18,10
2737,I,0.445,0.36,0.11,0.4235,0.182,0.0765,0.14,9
863,F,0.6,0.475,0.155,1.21,0.653,0.1695,0.3205,10
2440,M,0.465,0.355,0.125,0.5255,0.2025,0.135,0.145,13
469,M,0.675,0.555,0.2,1.4385,0.545,0.2665,0.465,21
3794,M,0.67,0.52,0.175,1.4755,0.6275,0.379,0.374,10
1707,M,0.645,0.5,0.175,1.286,0.5645,0.288,0.386,12
1489,F,0.605,0.485,0.165,0.9515,0.4535,0.193,0.2765,11
3761,M,0.53,0.42,0.135,0.675,0.294,0.156,0.1825,10
3805,M,0.425,0.305,0.11,0.359,0.173,0.0875,0.0975,9
2487,F,0.63,0.51,0.185,1.235,0.5115,0.349,0.3065,11
549,I,0.555,0.425,0.18,0.875,0.3695,0.2005,0.255,11
330,M,0.5,0.38,0.155,0.5955,0.2135,0.161,0.2,12
2822,I,0.45,0.335,0.105,0.362,0.1575,0.0795,0.1095,7
3775,M,0.58,0.45,0.155,0.8275,0.321,0.1975,0.2445,8
2998,F,0.635,0.51,0.17,1.2235,0.532,0.271,0.354,9
393,I,0.365,0.295,0.095,0.25,0.1075,0.0545,0.08,9
417,M,0.63,0.515,0.165,1.352,0.488,0.349,0.45,20
3632,I,0.3,0.225,0.075,0.1345,0.057,0.028,0.044,5
884,M,0.66,0.52,0.19,1.558,0.755,0.298,0.4,10
2816,I,0.325,0.24,0.075,0.1525,0.072,0.0645,0.043,6
1345,M,0.585,0.475,0.15,1.065,0.5315,0.199,0.2885,10
836,M,0.47,0.375,0.12,0.5805,0.266,0.0935,0.169,8
1804,M,0.62,0.47,0.145,1.0865,0.511,0.2715,0.2565,10
3588,M,0.65,0.515,0.185,1.3745,0.75,0.1805,0.369,12
1614,I,0.55,0.415,0.145,0.7815,0.373,0.16,0.2215,8
3024,I,0.475,0.375,0.11,0.456,0.182,0.099,0.16,9
634,M,0.36,0.295,0.1,0.2105,0.066,0.0525,0.075,9
1672,F,0.61,0.475,0.16,1.1155,0.3835,0.223,0.379,10
563,F,0.545,0.415,0.15,0.7335,0.2795,0.163,0.2185,11
2513,F,0.465,0.35,0.135,0.6265,0.259,0.1445,0.175,8
1205,M,0.745,0.565,0.215,1.931,0.896,0.4585,0.5,11
126,I,0.375,0.275,0.09,0.238,0.1075,0.0545,0.07,6
2929,I,0.61,0.49,0.16,1.1545,0.5865,0.2385,0.2915,11
2538,M,0.66,0.535,0.2,1.791,0.733,0.318,0.54,15
2090,M,0.775,0.57,0.22,2.032,0.735,0.4755,0.6585,17
1646,I,0.58,0.445,0.125,0.7095,0.303,0.1405,0.235,9
2004,I,0.375,0.275,0.085,0.22,0.109,0.05,0.0605,7
2598,M,0.6,0.46,0.15,1.247,0.5335,0.2735,0.29,9
4024,I,0.33,0.245,0.065,0.1445,0.058,0.032,0.0505,6
1690,M,0.625,0.5,0.17,1.0985,0.4645,0.22,0.354,9
2547,I,0.23,0.18,0.05,0.064,0.0215,0.0135,0.02,5
1127,M,0.56,0.445,0.16,0.8965,0.42,0.2175,0.2215,8
1333,M,0.57,0.435,0.125,0.8965,0.383,0.1835,0.275,9
3163,F,0.55,0.44,0.125,0.765,0.33,0.2125,0.245,9
1140,M,0.575,0.455,0.135,0.907,0.4245,0.197,0.26,9
221,F,0.47,0.35,0.145,0.5175,0.187,0.1235,0.18,11
1512,F,0.65,0.5,0.16,1.3825,0.702,0.304,0.3195,9
524,M,0.235,0.16,0.06,0.0545,0.0265,0.0095,0.015,4
2457,I,0.25,0.185,0.065,0.071,0.027,0.0185,0.0225,5
830,M,0.415,0.305,0.1,0.325,0.156,0.0505,0.091,6
2057,I,0.48,0.35,0.135,0.5465,0.2735,0.0995,0.158,8
3417,M,0.58,0.46,0.15,1.0165,0.491,0.221,0.265,9
1669,F,0.61,0.465,0.16,1.0725,0.4835,0.2515,0.28,10
2120,M,0.425,0.325,0.1,0.3295,0.1365,0.0725,0.11,7
2354,M,0.635,0.495,0.15,1.081,0.4825,0.242,0.31,11
1535,I,0.305,0.225,0.09,0.1465,0.063,0.034,0.0415,6
3062,F,0.635,0.505,0.165,1.251,0.577,0.227,0.3825,11
3448,M,0.52,0.39,0.12,0.6435,0.2885,0.157,0.161,7
2441,M,0.54,0.415,0.17,0.879,0.339,0.208,0.255,10
1154,M,0.6,0.455,0.17,1.1915,0.696,0.2395,0.24,8
998,F,0.59,0.455,0.145,1.063,0.5155,0.2445,0.25,8
1538,I,0.355,0.27,0.075,0.1775,0.079,0.0315,0.054,6
261,F,0.57,0.44,0.125,0.865,0.3675,0.1725,0.27,12
2422,F,0.475,0.365,0.13,0.4805,0.1905,0.114,0.1475,12
2259,F,0.59,0.465,0.16,1.1005,0.506,0.2525,0.295,13
2838,M,0.59,0.47,0.155,1.1735,0.6245,0.233,0.2595,9
3842,F,0.615,0.475,0.145,0.9525,0.3915,0.195,0.32,9
1561,I,0.45,0.34,0.095,0.3245,0.1385,0.064,0.105,8
3407,I,0.35,0.265,0.08,0.192,0.081,0.0465,0.053,6
3833,M,0.535,0.41,0.15,0.8105,0.345,0.187,0.24,11
709,I,0.295,0.225,0.09,0.1105,0.0405,0.0245,0.032,7
2986,M,0.535,0.405,0.175,1.2705,0.548,0.3265,0.337,13
531,F,0.46,0.355,0.13,0.458,0.192,0.1055,0.13,13
2555,I,0.37,0.29,0.08,0.2545,0.108,0.0565,0.07,6
3000,M,0.64,0.485,0.16,1.006,0.456,0.2245,0.2835,9
918,I,0.41,0.305,0.09,0.3535,0.157,0.0745,0.1,7
1688,M,0.625,0.49,0.165,1.1165,0.4895,0.2615,0.3325,11
611,M,0.195,0.145,0.05,0.032,0.01,0.008,0.012,4
2374,I,0.435,0.335,0.11,0.383,0.1555,0.0675,0.135,12
226,F,0.39,0.29,0.125,0.3055,0.121,0.082,0.09,7
3117,F,0.47,0.36,0.1,0.4705,0.1635,0.089,0.1385,8
541,F,0.44,0.355,0.115,0.415,0.1585,0.0925,0.131,11
426,F,0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33,18
1636,M,0.575,0.47,0.185,0.985,0.3745,0.2175,0.355,10
1487,M,0.6,0.455,0.155,0.945,0.4365,0.2085,0.25,8
827,I,0.4,0.31,0.1,0.306,0.13,0.06,0.094,6
788,F,0.505,0.39,0.16,0.644,0.2475,0.2025,0.1635,9
399,M,0.585,0.455,0.15,0.987,0.4355,0.2075,0.31,11
1757,F,0.73,0.56,0.19,1.9425,0.799,0.5195,0.5655,11
127,I,0.385,0.29,0.085,0.2505,0.112,0.061,0.08,8
784,I,0.215,0.155,0.06,0.0525,0.021,0.0165,0.015,5
802,M,0.425,0.33,0.13,0.4405,0.152,0.0935,0.155,9
2333,M,0.695,0.55,0.22,1.5515,0.566,0.3835,0.445,13
2137,F,0.59,0.455,0.175,0.966,0.391,0.2455,0.31,10
1179,M,0.65,0.5,0.155,1.202,0.565,0.3135,0.294,11
3425,F,0.65,0.545,0.185,1.5055,0.6565,0.341,0.43,10
3888,F,0.575,0.45,0.1,0.9315,0.431,0.222,0.235,12
3048,I,0.59,0.47,0.145,0.974,0.453,0.236,0.289,8
16,I,0.355,0.28,0.085,0.2905,0.095,0.0395,0.115,7
3307,F,0.45,0.325,0.135,0.438,0.1805,0.1165,0.11,9
3108,I,0.375,0.285,0.08,0.226,0.0975,0.04,0.0725,7
731,M,0.545,0.42,0.13,0.879,0.374,0.1695,0.23,13
2035,M,0.66,0.515,0.195,1.5655,0.7345,0.353,0.386,9
3715,M,0.78,0.6,0.21,2.548,1.1945,0.5745,0.6745,11
3611,F,0.59,0.465,0.17,1.0425,0.4635,0.24,0.27,10
2404,I,0.555,0.455,0.17,0.8435,0.309,0.1905,0.3,15
822,I,0.38,0.275,0.095,0.1375,0.086,0.0585,0.0605,7
238,I,0.11,0.09,0.03,0.008,0.0025,0.002,0.003,3
1976,M,0.695,0.545,0.185,1.5715,0.6645,0.3835,0.4505,13
41,F,0.55,0.425,0.135,0.8515,0.362,0.196,0.27,14
1617,I,0.555,0.435,0.14,0.765,0.3945,0.15,0.206,8
2635,I,0.43,0.32,0.1,0.3465,0.1635,0.08,0.09,7
3870,M,0.545,0.44,0.165,0.744,0.2875,0.204,0.25,15
233,I,0.275,0.215,0.075,0.1155,0.0485,0.029,0.035,7
744,M,0.53,0.415,0.13,0.8425,0.275,0.1945,0.265,20
1201,M,0.72,0.565,0.145,1.187,0.691,0.1945,0.2685,8
4164,I,0.39,0.29,0.1,0.2845,0.1255,0.0635,0.081,7
931,F,0.445,0.335,0.11,0.4355,0.2025,0.1095,0.1195,6
846,F,0.54,0.42,0.14,0.805,0.369,0.1725,0.21,11
3948,F,0.53,0.4,0.165,0.772,0.2855,0.1975,0.23,12
2687,M,0.63,0.51,0.175,1.3415,0.6575,0.262,0.375,10
1892,M,0.565,0.45,0.16,0.895,0.415,0.195,0.246,9
4007,F,0.585,0.46,0.15,1.0035,0.503,0.2105,0.2515,11
