,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class
68,F,0.475,0.39,0.12,0.5305,0.2135,0.1155,0.17,10
70,M,0.555,0.425,0.13,0.7665,0.264,0.168,0.275,13
71,F,0.4,0.32,0.11,0.353,0.1405,0.0985,0.1,8
72,F,0.595,0.475,0.17,1.247,0.48,0.225,0.425,20
75,F,0.6,0.475,0.15,1.0075,0.4425,0.221,0.28,15
78,F,0.555,0.425,0.14,0.788,0.282,0.1595,0.285,11
79,F,0.615,0.475,0.17,1.1025,0.4695,0.2355,0.345,14
81,M,0.62,0.51,0.175,1.615,0.5105,0.192,0.675,12
86,M,0.625,0.465,0.14,1.195,0.4825,0.205,0.4,13
88,F,0.46,0.355,0.13,0.517,0.2205,0.114,0.165,9
89,F,0.575,0.45,0.16,0.9775,0.3135,0.231,0.33,12
90,M,0.565,0.425,0.135,0.8115,0.341,0.1675,0.255,15
91,M,0.555,0.44,0.15,0.755,0.307,0.1525,0.26,12
92,M,0.595,0.465,0.175,1.115,0.4015,0.254,0.39,13
94,M,0.695,0.56,0.19,1.494,0.588,0.3425,0.485,15
96,M,0.535,0.435,0.15,0.725,0.269,0.1385,0.25,9
97,M,0.47,0.375,0.13,0.523,0.214,0.132,0.145,8
100,I,0.36,0.265,0.095,0.2315,0.105,0.046,0.075,7
101,M,0.55,0.435,0.145,0.843,0.328,0.1915,0.255,15
107,F,0.5,0.4,0.125,0.6675,0.261,0.1315,0.22,10
108,F,0.51,0.39,0.135,0.6335,0.231,0.179,0.2,9
114,F,0.545,0.41,0.125,0.6935,0.2975,0.146,0.21,11
115,F,0.53,0.415,0.115,0.5915,0.233,0.1585,0.18,11
116,F,0.49,0.375,0.135,0.6125,0.2555,0.102,0.22,11
119,M,0.405,0.305,0.085,0.2605,0.1145,0.0595,0.085,8
120,F,0.47,0.365,0.105,0.4205,0.163,0.1035,0.14,9
121,I,0.385,0.295,0.085,0.2535,0.103,0.0575,0.085,7
123,M,0.37,0.265,0.075,0.214,0.09,0.051,0.07,6
128,M,0.7,0.535,0.16,1.7255,0.63,0.2635,0.54,19
132,F,0.325,0.26,0.09,0.1915,0.085,0.036,0.062,7
134,I,0.265,0.2,0.065,0.0975,0.04,0.0205,0.028,7
135,F,0.425,0.33,0.115,0.406,0.1635,0.081,0.1355,8
140,F,0.565,0.445,0.155,0.826,0.341,0.2055,0.2475,10
144,M,0.475,0.375,0.13,0.5175,0.2075,0.1165,0.17,10
146,M,0.46,0.35,0.12,0.515,0.224,0.108,0.1565,10
152,F,0.635,0.515,0.19,1.3715,0.5065,0.305,0.45,10
153,F,0.605,0.485,0.16,1.0565,0.37,0.2355,0.355,10
156,F,0.575,0.46,0.19,0.994,0.392,0.2425,0.34,13
158,F,0.58,0.455,0.17,0.9075,0.374,0.2135,0.285,13
159,F,0.575,0.46,0.165,1.124,0.2985,0.1785,0.44,13
161,F,0.605,0.485,0.16,1.222,0.53,0.2575,0.28,13
162,M,0.61,0.485,0.175,1.2445,0.544,0.297,0.345,12
163,F,0.725,0.56,0.21,2.141,0.65,0.398,1.005,18
164,F,0.65,0.545,0.23,1.752,0.5605,0.2895,0.815,16
168,M,0.705,0.56,0.22,1.981,0.8175,0.3085,0.76,14
169,F,0.68,0.515,0.175,1.6185,0.5125,0.409,0.62,12
170,M,0.695,0.55,0.215,1.9565,0.7125,0.541,0.59,14
171,F,0.53,0.395,0.145,0.775,0.308,0.169,0.255,7
172,M,0.525,0.435,0.155,1.065,0.486,0.233,0.285,8
174,I,0.235,0.16,0.04,0.048,0.0185,0.018,0.015,5
176,I,0.315,0.21,0.06,0.125,0.06,0.0375,0.035,5
179,M,0.58,0.475,0.15,0.97,0.385,0.2165,0.35,11
180,M,0.57,0.48,0.18,0.9395,0.399,0.2,0.295,14
183,F,0.62,0.475,0.175,1.0165,0.4355,0.214,0.325,10
184,F,0.645,0.51,0.2,1.5675,0.621,0.367,0.46,12
185,M,0.62,0.49,0.19,1.218,0.5455,0.2965,0.355,13
193,I,0.355,0.275,0.085,0.22,0.092,0.06,0.15,8
203,F,0.53,0.435,0.17,0.8155,0.2985,0.155,0.275,13
206,I,0.4,0.3,0.11,0.315,0.109,0.067,0.12,9
208,F,0.525,0.415,0.17,0.8325,0.2755,0.1685,0.31,13
209,I,0.37,0.28,0.095,0.2655,0.122,0.052,0.08,7
210,F,0.49,0.365,0.145,0.6345,0.1995,0.1625,0.22,10
213,M,0.5,0.405,0.14,0.6155,0.241,0.1355,0.205,9
214,F,0.485,0.395,0.16,0.66,0.2475,0.128,0.235,14
216,M,0.45,0.35,0.13,0.46,0.174,0.111,0.135,8
220,F,0.445,0.325,0.125,0.455,0.1785,0.1125,0.14,9
224,I,0.425,0.38,0.105,0.3265,0.1285,0.0785,0.1,10
234,I,0.44,0.35,0.135,0.435,0.1815,0.083,0.125,12
235,I,0.295,0.225,0.08,0.124,0.0485,0.032,0.04,9
237,I,0.13,0.1,0.03,0.013,0.0045,0.003,0.004,3
239,I,0.16,0.12,0.035,0.021,0.0075,0.0045,0.005,5
240,M,0.565,0.425,0.16,0.9425,0.3495,0.2185,0.275,17
243,I,0.3,0.23,0.08,0.1275,0.0435,0.0265,0.04,8
244,I,0.33,0.255,0.085,0.1655,0.063,0.039,0.06,8
247,I,0.36,0.275,0.085,0.1975,0.0745,0.0415,0.07,9
251,M,0.59,0.47,0.18,1.1235,0.4205,0.2805,0.36,13
255,M,0.56,0.45,0.175,1.011,0.3835,0.2065,0.37,15
256,M,0.56,0.45,0.185,1.07,0.3805,0.175,0.41,19
260,F,0.54,0.475,0.155,0.928,0.394,0.194,0.26,11
263,I,0.245,0.195,0.06,0.095,0.0445,0.0245,0.026,4
264,M,0.27,0.2,0.08,0.1205,0.0465,0.028,0.04,6
268,M,0.47,0.39,0.15,0.6355,0.2185,0.0885,0.255,9
272,M,0.62,0.485,0.205,1.219,0.3875,0.2505,0.385,14
273,M,0.63,0.505,0.225,1.525,0.56,0.3335,0.45,15
276,F,0.66,0.53,0.185,1.3485,0.493,0.245,0.49,12
279,F,0.515,0.425,0.135,0.712,0.2665,0.1605,0.25,11
280,F,0.535,0.415,0.185,0.8415,0.314,0.1585,0.3,15
282,F,0.455,0.355,0.12,0.4495,0.177,0.104,0.15,9
284,M,0.515,0.38,0.175,0.9565,0.325,0.158,0.31,14
286,M,0.53,0.435,0.155,0.699,0.288,0.1595,0.205,10
287,F,0.495,0.4,0.155,0.6445,0.242,0.1325,0.205,17
290,M,0.54,0.435,0.18,0.996,0.3835,0.226,0.325,17
291,F,0.565,0.505,0.21,1.2765,0.501,0.279,0.355,12
292,M,0.61,0.475,0.165,1.116,0.428,0.2205,0.315,15
293,F,0.565,0.455,0.175,1.013,0.342,0.207,0.35,19
295,I,0.295,0.215,0.085,0.128,0.049,0.034,0.04,6
297,I,0.28,0.21,0.085,0.1065,0.039,0.0295,0.03,4
299,M,0.37,0.28,0.105,0.234,0.0905,0.0585,0.075,9
300,F,0.405,0.305,0.095,0.3485,0.1455,0.0895,0.1,9
304,F,0.47,0.36,0.13,0.472,0.182,0.114,0.15,10
306,I,0.165,0.12,0.03,0.0215,0.007,0.005,0.005,3
311,M,0.56,0.44,0.14,0.971,0.443,0.2045,0.265,14
314,M,0.63,0.485,0.175,1.3,0.4335,0.2945,0.46,23
316,F,0.635,0.535,0.19,1.242,0.576,0.2475,0.39,14
319,I,0.33,0.255,0.095,0.172,0.066,0.0255,0.06,6
325,I,0.355,0.275,0.09,0.251,0.097,0.053,0.08,7
327,M,0.51,0.4,0.13,0.6435,0.27,0.1665,0.205,12
328,M,0.36,0.295,0.105,0.241,0.0865,0.053,0.095,8
329,I,0.36,0.28,0.09,0.2255,0.0885,0.04,0.09,8
331,F,0.4,0.325,0.12,0.3185,0.134,0.0565,0.095,8
332,I,0.3,0.22,0.08,0.121,0.0475,0.042,0.035,5
334,F,0.74,0.6,0.195,1.974,0.598,0.4085,0.71,16
336,M,0.6,0.475,0.19,1.0875,0.403,0.2655,0.325,14
344,F,0.46,0.425,0.155,0.746,0.3005,0.152,0.24,8
347,I,0.34,0.26,0.08,0.2,0.08,0.0555,0.055,6
349,M,0.61,0.48,0.15,1.2,0.56,0.2455,0.28,14
351,F,0.585,0.45,0.17,0.8685,0.3325,0.1635,0.27,22
352,M,0.57,0.46,0.14,0.9535,0.4465,0.2065,0.245,12
354,M,0.635,0.515,0.17,1.275,0.509,0.286,0.34,16
360,M,0.605,0.49,0.18,1.227,0.48,0.287,0.35,18
363,F,0.6,0.48,0.15,1.029,0.4085,0.2705,0.295,16
368,M,0.63,0.49,0.18,1.13,0.458,0.2765,0.315,12
373,F,0.7,0.575,0.17,1.31,0.5095,0.314,0.42,14
375,F,0.675,0.545,0.195,1.7345,0.6845,0.3695,0.605,20
378,M,0.565,0.465,0.175,0.995,0.3895,0.183,0.37,15
384,M,0.545,0.425,0.135,0.8445,0.373,0.21,0.235,10
390,I,0.415,0.325,0.1,0.3215,0.1535,0.0595,0.105,10
391,M,0.475,0.375,0.125,0.593,0.277,0.115,0.18,10
394,I,0.345,0.275,0.095,0.1995,0.0755,0.0535,0.07,6
395,I,0.39,0.31,0.1,0.302,0.116,0.064,0.115,11
396,F,0.5,0.395,0.14,0.7155,0.3165,0.176,0.24,10
400,F,0.485,0.365,0.12,0.5885,0.27,0.131,0.175,9
401,M,0.515,0.455,0.135,0.7225,0.295,0.1625,0.235,9
404,I,0.44,0.345,0.12,0.365,0.1655,0.083,0.11,7
405,F,0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24,12
408,M,0.555,0.45,0.145,0.915,0.4,0.246,0.285,11
409,M,0.57,0.44,0.095,0.827,0.3395,0.2215,0.235,8
410,M,0.59,0.5,0.165,1.1045,0.4565,0.2425,0.34,15
412,F,0.58,0.46,0.12,0.9935,0.4625,0.2385,0.28,11
413,M,0.545,0.44,0.12,0.8565,0.3475,0.1715,0.24,12
415,F,0.62,0.47,0.14,1.0325,0.3605,0.224,0.36,15
421,I,0.49,0.38,0.12,0.529,0.2165,0.139,0.155,11
423,I,0.29,0.225,0.07,0.101,0.036,0.0235,0.035,8
424,I,0.26,0.2,0.07,0.092,0.037,0.02,0.03,6
428,F,0.56,0.455,0.125,0.943,0.344,0.129,0.375,21
432,M,0.565,0.455,0.17,0.9065,0.342,0.156,0.32,18
437,I,0.385,0.305,0.095,0.252,0.0915,0.055,0.09,14
438,M,0.39,0.3,0.09,0.3055,0.143,0.0645,0.085,9
439,M,0.5,0.415,0.165,0.6885,0.249,0.138,0.25,13
440,I,0.36,0.275,0.11,0.2335,0.095,0.0525,0.085,10
441,I,0.335,0.26,0.1,0.192,0.0785,0.0585,0.07,8
443,I,0.395,0.295,0.1,0.2715,0.134,0.0325,0.085,10
447,M,0.565,0.455,0.185,0.9265,0.354,0.1575,0.375,16
448,M,0.605,0.5,0.175,1.098,0.4765,0.232,0.375,12
449,F,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18
451,F,0.675,0.535,0.16,1.41,0.592,0.3175,0.42,16
453,F,0.565,0.49,0.155,0.9245,0.405,0.2195,0.255,11
459,F,0.525,0.41,0.135,0.7085,0.293,0.1525,0.235,11
463,I,0.22,0.165,0.055,0.0545,0.0215,0.012,0.02,5
464,I,0.255,0.195,0.07,0.0735,0.0255,0.02,0.025,6
465,I,0.175,0.125,0.05,0.0235,0.008,0.0035,0.008,5
466,F,0.67,0.55,0.19,1.3905,0.5425,0.3035,0.4,12
468,F,0.68,0.55,0.21,1.7445,0.5975,0.305,0.625,17
471,F,0.515,0.405,0.12,0.646,0.2895,0.1405,0.177,10
472,I,0.43,0.34,0.12,0.3575,0.151,0.0645,0.1045,9
473,F,0.52,0.405,0.12,0.627,0.2645,0.1415,0.181,11
478,M,0.735,0.59,0.225,1.756,0.637,0.3405,0.58,21
479,M,0.66,0.545,0.185,1.32,0.5305,0.2635,0.455,16
481,M,0.575,0.4,0.155,0.9325,0.3605,0.2445,0.3,17
482,M,0.57,0.465,0.125,0.849,0.3785,0.1765,0.24,15
483,F,0.58,0.46,0.15,0.9955,0.429,0.212,0.26,19
484,M,0.63,0.48,0.145,1.0115,0.4235,0.237,0.305,12
485,F,0.585,0.465,0.14,0.908,0.381,0.1615,0.315,13
486,M,0.55,0.45,0.13,0.92,0.378,0.2385,0.29,11
487,F,0.625,0.515,0.15,1.2415,0.5235,0.3065,0.36,15
488,M,0.54,0.42,0.135,0.8075,0.3485,0.1795,0.235,11
490,M,0.59,0.455,0.145,1.073,0.475,0.19,0.285,14
491,M,0.58,0.46,0.13,0.921,0.357,0.181,0.29,13
492,F,0.655,0.51,0.155,1.2895,0.5345,0.2855,0.41,11
493,M,0.655,0.53,0.175,1.2635,0.486,0.2635,0.415,15
495,F,0.625,0.5,0.15,0.953,0.3445,0.2235,0.305,15
497,F,0.605,0.485,0.165,1.0105,0.435,0.209,0.3,19
500,F,0.58,0.44,0.18,0.854,0.3665,0.1635,0.245,12
502,F,0.62,0.47,0.225,1.115,0.378,0.2145,0.36,15
503,F,0.6,0.505,0.19,1.129,0.4385,0.256,0.36,13
505,M,0.6,0.47,0.175,1.105,0.4865,0.247,0.315,15
507,M,0.585,0.455,0.225,1.055,0.3815,0.221,0.365,15
510,I,0.68,0.53,0.185,1.1095,0.439,0.245,0.34,10
513,M,0.31,0.22,0.085,0.146,0.061,0.0365,0.045,6
514,F,0.275,0.195,0.07,0.08,0.031,0.0215,0.025,5
519,F,0.345,0.25,0.09,0.203,0.078,0.059,0.055,6
520,M,0.21,0.15,0.05,0.0385,0.0155,0.0085,0.01,3
526,M,0.155,0.11,0.04,0.0155,0.0065,0.003,0.005,3
527,F,0.57,0.445,0.155,0.733,0.282,0.159,0.235,14
528,F,0.57,0.45,0.16,0.9715,0.3965,0.255,0.26,12
529,M,0.385,0.3,0.095,0.24,0.0885,0.059,0.085,9
536,I,0.52,0.405,0.14,0.5775,0.2,0.145,0.179,11
537,M,0.29,0.23,0.075,0.1165,0.043,0.0255,0.04,7
542,M,0.42,0.325,0.115,0.2885,0.1,0.057,0.1135,15
544,F,0.38,0.29,0.105,0.257,0.099,0.051,0.085,10
545,M,0.32,0.245,0.075,0.1555,0.0585,0.038,0.049,11
546,M,0.255,0.195,0.065,0.08,0.0315,0.018,0.027,8
548,F,0.565,0.45,0.16,0.795,0.3605,0.1555,0.23,12
552,I,0.56,0.44,0.165,0.8,0.335,0.1735,0.25,12
555,I,0.5,0.385,0.15,0.6265,0.2605,0.1665,0.16,10
558,F,0.66,0.53,0.17,1.326,0.519,0.2625,0.44,13
559,I,0.52,0.4,0.145,0.66,0.267,0.1055,0.22,13
560,F,0.44,0.34,0.105,0.364,0.148,0.0805,0.1175,8
562,F,0.475,0.35,0.115,0.452,0.1715,0.092,0.155,11
572,F,0.59,0.455,0.155,1.066,0.382,0.2275,0.415,20
574,I,0.61,0.475,0.15,0.9665,0.4145,0.2,0.345,10
575,F,0.61,0.475,0.14,1.133,0.5275,0.2355,0.35,11
578,I,0.58,0.445,0.15,0.8865,0.383,0.209,0.255,11
580,F,0.625,0.49,0.175,1.233,0.5565,0.247,0.365,11
581,I,0.55,0.425,0.15,0.806,0.376,0.171,0.245,14
588,M,0.45,0.335,0.14,0.4625,0.164,0.076,0.15,14
591,F,0.37,0.29,0.115,0.25,0.111,0.057,0.075,9
595,I,0.575,0.455,0.18,0.8525,0.3015,0.1825,0.3,13
597,I,0.605,0.47,0.14,0.939,0.3385,0.201,0.32,13
600,I,0.535,0.42,0.145,0.926,0.398,0.1965,0.25,17
601,F,0.385,0.315,0.11,0.286,0.1225,0.0635,0.0835,10
603,I,0.47,0.345,0.115,0.4885,0.2005,0.108,0.166,11
606,M,0.345,0.27,0.09,0.195,0.078,0.0455,0.059,9
610,F,0.44,0.345,0.17,0.4085,0.15,0.0825,0.1515,12
613,I,0.495,0.37,0.125,0.4775,0.185,0.0705,0.169,18
614,I,0.45,0.35,0.145,0.525,0.2085,0.1,0.1655,15
617,M,0.32,0.24,0.085,0.17,0.0655,0.047,0.049,7
622,F,0.5,0.385,0.115,0.6785,0.2945,0.138,0.195,12
624,I,0.465,0.36,0.105,0.498,0.214,0.116,0.14,15
630,I,0.475,0.365,0.115,0.49,0.223,0.1235,0.1335,9
631,F,0.43,0.34,0.12,0.391,0.1555,0.095,0.1405,7
637,M,0.355,0.26,0.085,0.1905,0.081,0.0485,0.055,6
638,I,0.44,0.345,0.12,0.487,0.1965,0.108,0.16,14
643,M,0.33,0.255,0.095,0.1875,0.0735,0.045,0.06,7
646,M,0.33,0.215,0.075,0.1145,0.045,0.0265,0.035,6
650,M,0.255,0.18,0.065,0.079,0.034,0.014,0.025,5
653,M,0.31,0.225,0.08,0.1345,0.054,0.024,0.05,7
654,F,0.37,0.28,0.11,0.2305,0.0945,0.0465,0.075,10
657,F,0.615,0.515,0.17,1.14,0.4305,0.2245,0.42,16
660,I,0.65,0.525,0.18,1.626,0.597,0.3445,0.53,18
662,F,0.415,0.34,0.13,0.3675,0.146,0.0885,0.12,10
665,F,0.395,0.295,0.095,0.2245,0.078,0.054,0.08,10
669,F,0.45,0.35,0.145,0.5425,0.1765,0.123,0.175,13
670,M,0.475,0.385,0.145,0.6175,0.235,0.108,0.215,14
673,M,0.49,0.39,0.15,0.573,0.225,0.124,0.17,21
674,F,0.49,0.385,0.15,0.7865,0.241,0.14,0.24,23
681,M,0.485,0.37,0.14,0.5725,0.204,0.1415,0.175,10
682,F,0.435,0.325,0.115,0.3915,0.154,0.094,0.12,7
685,M,0.565,0.44,0.185,0.909,0.344,0.2325,0.255,15
686,F,0.535,0.4,0.15,0.8045,0.3345,0.2125,0.21,13
688,M,0.525,0.4,0.17,0.7305,0.279,0.2055,0.195,11
689,M,0.59,0.44,0.15,0.9555,0.366,0.2425,0.295,11
698,F,0.43,0.335,0.12,0.444,0.155,0.1145,0.14,13
700,M,0.385,0.285,0.105,0.2905,0.1215,0.0685,0.0875,12
703,M,0.395,0.295,0.115,0.316,0.1205,0.0595,0.1105,12
704,M,0.4,0.3,0.125,0.417,0.191,0.09,0.1175,9
706,M,0.315,0.25,0.09,0.203,0.0615,0.037,0.0795,11
711,M,0.375,0.3,0.1,0.2465,0.104,0.0475,0.083,11
713,M,0.355,0.265,0.085,0.201,0.069,0.053,0.0695,8
716,I,0.29,0.205,0.07,0.0975,0.036,0.019,0.035,8
717,I,0.25,0.19,0.06,0.0765,0.036,0.0115,0.0245,6
718,I,0.18,0.125,0.035,0.0265,0.0095,0.0055,0.0085,4
719,I,0.15,0.1,0.025,0.015,0.0045,0.004,0.005,2
722,M,0.555,0.44,0.15,1.092,0.416,0.212,0.4405,15
729,F,0.52,0.4,0.12,0.6515,0.261,0.2015,0.165,15
736,M,0.52,0.385,0.115,0.669,0.2385,0.172,0.205,12
739,M,0.445,0.345,0.09,0.3795,0.143,0.074,0.125,10
741,F,0.36,0.265,0.09,0.2065,0.078,0.057,0.06,8
747,M,0.52,0.385,0.14,0.6595,0.2485,0.2035,0.16,9
748,M,0.535,0.42,0.13,0.8055,0.301,0.181,0.28,14
750,F,0.51,0.39,0.105,0.612,0.187,0.15,0.195,13
751,M,0.485,0.355,0.12,0.547,0.215,0.1615,0.14,10
754,M,0.65,0.515,0.175,1.4805,0.5295,0.272,0.525,20
755,M,0.62,0.505,0.185,1.5275,0.69,0.368,0.35,13
759,M,0.57,0.43,0.12,1.0615,0.348,0.167,0.31,15
761,F,0.55,0.44,0.155,0.946,0.313,0.1825,0.335,16
765,M,0.545,0.45,0.15,0.978,0.3365,0.1905,0.3,11
768,F,0.55,0.43,0.155,0.785,0.289,0.227,0.233,11
774,M,0.49,0.38,0.14,0.7605,0.245,0.167,0.185,10
778,M,0.465,0.35,0.14,0.5755,0.2015,0.1505,0.19,15
779,F,0.47,0.36,0.145,0.537,0.1725,0.1375,0.195,15
781,M,0.505,0.385,0.15,0.6415,0.246,0.152,0.215,12
783,I,0.385,0.28,0.125,0.244,0.102,0.038,0.085,6
789,F,0.6,0.465,0.165,0.8875,0.309,0.246,0.262,12
790,F,0.57,0.465,0.16,0.8935,0.3145,0.2575,0.263,10
792,M,0.47,0.37,0.18,0.51,0.1915,0.1285,0.1625,9
793,M,0.575,0.45,0.165,0.9215,0.3275,0.225,0.256,12
794,M,0.58,0.465,0.16,1.0345,0.315,0.26,0.3635,12
797,M,0.44,0.335,0.11,0.394,0.157,0.096,0.122,9
799,F,0.425,0.345,0.11,0.3665,0.125,0.081,0.117,11
800,M,0.46,0.34,0.135,0.495,0.1655,0.117,0.185,10
809,F,0.52,0.41,0.115,0.807,0.2855,0.179,0.235,12
810,M,0.505,0.405,0.14,0.875,0.2665,0.174,0.285,12
812,I,0.235,0.175,0.055,0.067,0.027,0.0125,0.018,6
813,I,0.255,0.185,0.06,0.088,0.0365,0.021,0.023,5
816,I,0.335,0.25,0.08,0.183,0.0735,0.04,0.0575,6
817,I,0.35,0.27,0.09,0.2055,0.075,0.0575,0.062,6
819,I,0.36,0.3,0.085,0.27,0.1185,0.064,0.0745,7
823,I,0.385,0.29,0.095,0.312,0.143,0.0635,0.086,6
825,I,0.395,0.29,0.095,0.319,0.138,0.08,0.082,7
826,I,0.395,0.29,0.095,0.304,0.127,0.084,0.077,6
831,I,0.425,0.325,0.1,0.398,0.1185,0.0645,0.0945,6
833,I,0.445,0.335,0.1,0.4895,0.2745,0.086,0.1105,7
837,I,0.475,0.365,0.125,0.5465,0.229,0.1185,0.172,9
838,F,0.48,0.365,0.135,0.6395,0.2945,0.113,0.175,8
842,M,0.5,0.4,0.125,0.5975,0.27,0.1275,0.166,9
843,M,0.505,0.44,0.14,0.8275,0.3415,0.1855,0.239,8
845,M,0.54,0.405,0.125,0.891,0.4815,0.1915,0.202,9
847,F,0.545,0.44,0.135,0.9185,0.429,0.2015,0.2375,10
854,M,0.57,0.435,0.13,0.7535,0.349,0.1755,0.194,10
855,F,0.575,0.465,0.14,0.958,0.442,0.1815,0.2705,9
856,M,0.59,0.475,0.165,1.077,0.4545,0.244,0.3095,9
858,F,0.595,0.48,0.15,1.11,0.498,0.228,0.33,10
861,F,0.595,0.465,0.14,1.113,0.5175,0.244,0.305,12
864,M,0.6,0.495,0.175,1.29,0.606,0.276,0.3445,11
866,M,0.605,0.455,0.16,1.1035,0.421,0.3015,0.325,9
874,F,0.625,0.49,0.2,1.3825,0.5895,0.285,0.381,11
875,M,0.63,0.505,0.165,1.26,0.4525,0.2755,0.406,14
876,M,0.635,0.51,0.17,1.3555,0.619,0.305,0.39,9
878,F,0.635,0.485,0.165,1.2945,0.668,0.2605,0.2715,9
880,M,0.65,0.525,0.175,1.4715,0.675,0.315,0.399,11
882,M,0.655,0.58,0.205,2.0805,0.959,0.3415,0.601,17
883,M,0.66,0.53,0.17,1.3905,0.5905,0.212,0.453,15
892,I,0.205,0.14,0.05,0.046,0.0165,0.012,0.0135,6
894,I,0.24,0.175,0.065,0.0665,0.031,0.0135,0.017,3
895,I,0.255,0.19,0.05,0.083,0.0295,0.0215,0.027,6
896,I,0.255,0.18,0.055,0.083,0.031,0.0215,0.02,4
901,I,0.3,0.23,0.095,0.1385,0.056,0.0365,0.037,6
906,I,0.325,0.24,0.075,0.187,0.0825,0.0445,0.05,6
907,I,0.33,0.265,0.085,0.196,0.0775,0.0305,0.0445,6
909,I,0.335,0.25,0.075,0.186,0.0945,0.038,0.0445,7
911,I,0.34,0.25,0.07,0.2225,0.104,0.0425,0.055,7
913,I,0.37,0.29,0.095,0.249,0.1045,0.058,0.067,6
914,I,0.37,0.28,0.095,0.2865,0.1505,0.069,0.0795,7
916,I,0.385,0.265,0.08,0.251,0.124,0.037,0.07,6
921,I,0.42,0.32,0.115,0.376,0.169,0.092,0.1,5
936,I,0.45,0.335,0.105,0.447,0.2335,0.153,0.119,7
938,I,0.455,0.375,0.12,0.497,0.2355,0.1055,0.1295,6
941,I,0.465,0.365,0.115,0.467,0.2315,0.0925,0.113,7
949,M,0.48,0.375,0.115,0.6765,0.3205,0.1065,0.17,6
950,M,0.48,0.385,0.145,0.64,0.2925,0.1405,0.1575,6
954,M,0.49,0.385,0.125,0.649,0.32,0.124,0.1695,8
955,M,0.495,0.395,0.135,0.6335,0.3035,0.1295,0.1495,8
964,I,0.505,0.355,0.125,0.601,0.25,0.1205,0.185,8
965,M,0.51,0.39,0.135,0.769,0.3935,0.1455,0.19,8
968,M,0.51,0.405,0.15,0.7035,0.347,0.134,0.1885,8
972,F,0.525,0.415,0.14,0.724,0.3475,0.173,0.175,8
973,M,0.525,0.4,0.14,0.7325,0.334,0.1575,0.17,11
979,M,0.535,0.435,0.14,0.874,0.3735,0.229,0.2195,8
981,F,0.55,0.43,0.14,0.8105,0.368,0.161,0.275,9
985,M,0.57,0.45,0.155,1.1935,0.513,0.21,0.343,10
987,M,0.57,0.445,0.14,1.0635,0.5265,0.2195,0.24,8
988,M,0.57,0.46,0.17,0.9035,0.4075,0.1935,0.214,7
991,F,0.58,0.46,0.15,1.1155,0.5575,0.2255,0.29,7
994,F,0.58,0.45,0.145,1.137,0.5585,0.22,0.29,8
995,M,0.58,0.49,0.13,1.1335,0.586,0.2565,0.237,9
996,M,0.59,0.465,0.155,1.136,0.5245,0.2615,0.275,11
1000,F,0.595,0.45,0.15,1.114,0.5865,0.2205,0.25,11
1003,M,0.595,0.455,0.15,1.044,0.518,0.2205,0.27,9
1008,M,0.61,0.475,0.155,1.168,0.554,0.239,0.3295,10
1012,M,0.625,0.49,0.175,1.3325,0.5705,0.271,0.405,10
1013,F,0.625,0.475,0.175,1.1435,0.4755,0.2475,0.349,10
