,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class
668,M,0.55,0.425,0.155,0.9175,0.2775,0.243,0.335,13
1967,M,0.665,0.515,0.2,1.2695,0.5115,0.2675,0.436,12
1572,I,0.48,0.37,0.125,0.474,0.179,0.1035,0.175,9
1448,I,0.44,0.365,0.11,0.4465,0.213,0.089,0.1135,9
3504,F,0.62,0.51,0.18,1.233,0.592,0.274,0.322,10
1062,I,0.28,0.21,0.085,0.1075,0.0415,0.024,0.034,5
4148,M,0.77,0.605,0.175,2.0505,0.8005,0.526,0.355,11
3562,F,0.57,0.42,0.16,0.8875,0.4315,0.1915,0.223,8
1605,I,0.54,0.42,0.14,0.6275,0.2505,0.1175,0.235,9
1137,F,0.575,0.45,0.16,1.068,0.556,0.214,0.2575,10
919,I,0.41,0.31,0.09,0.3335,0.1635,0.061,0.091,6
2560,I,0.44,0.335,0.11,0.3885,0.175,0.0835,0.111,7
3516,F,0.7,0.575,0.2,1.7365,0.7755,0.3965,0.461,11
3924,F,0.5,0.4,0.165,0.7105,0.27,0.1455,0.225,20
945,M,0.47,0.365,0.12,0.612,0.327,0.15,0.14,8
219,F,0.415,0.305,0.13,0.32,0.1305,0.0755,0.105,8
1755,F,0.72,0.525,0.18,1.445,0.631,0.3215,0.435,7
2304,M,0.59,0.49,0.135,1.008,0.422,0.2245,0.285,11
2357,M,0.585,0.455,0.125,1.027,0.391,0.212,0.25,17
1017,F,0.63,0.495,0.165,1.3075,0.599,0.284,0.315,11
1810,M,0.645,0.5,0.16,1.3815,0.672,0.326,0.315,9
3520,F,0.72,0.545,0.185,1.7185,0.7925,0.401,0.468,11
3106,I,0.3,0.22,0.065,0.1235,0.059,0.026,0.0315,5
2129,M,0.595,0.47,0.15,0.8915,0.359,0.2105,0.245,12
976,M,0.53,0.405,0.125,0.6515,0.2715,0.1605,0.186,7
1355,F,0.6,0.465,0.155,1.04,0.4755,0.25,0.28,11
1478,M,0.575,0.465,0.15,1.08,0.595,0.2065,0.238,9
584,F,0.41,0.305,0.1,0.363,0.1735,0.065,0.11,11
2418,F,0.465,0.35,0.13,0.494,0.1945,0.103,0.155,18
511,F,0.455,0.35,0.14,0.5185,0.221,0.1265,0.135,10
2128,M,0.62,0.51,0.175,1.1505,0.4375,0.2265,0.4,12
462,I,0.24,0.185,0.07,0.0715,0.026,0.018,0.025,6
582,F,0.645,0.525,0.19,1.4635,0.6615,0.3435,0.435,19
1391,F,0.635,0.495,0.175,1.211,0.707,0.2725,0.323,9
1387,I,0.63,0.475,0.145,1.0605,0.5165,0.2195,0.28,10
2380,M,0.175,0.135,0.04,0.0305,0.011,0.0075,0.01,5
2739,I,0.45,0.335,0.095,0.3505,0.1615,0.0625,0.1185,7
39,M,0.355,0.29,0.09,0.3275,0.134,0.086,0.09,9
4110,M,0.51,0.41,0.155,1.2825,0.569,0.291,0.3795,9
1322,F,0.56,0.445,0.155,1.224,0.5565,0.3225,0.2695,10
2218,M,0.495,0.39,0.15,0.853,0.3285,0.189,0.27,14
461,F,0.585,0.465,0.17,0.9915,0.3865,0.224,0.265,12
1043,M,0.68,0.535,0.185,1.607,0.7245,0.3215,0.498,12
2426,I,0.565,0.435,0.155,0.782,0.2715,0.168,0.285,14
3806,I,0.425,0.31,0.095,0.3505,0.1645,0.071,0.1,8
1250,I,0.4,0.29,0.1,0.2675,0.1205,0.0605,0.0765,5
2714,I,0.29,0.215,0.065,0.0985,0.0425,0.021,0.031,5
596,F,0.55,0.43,0.14,0.7135,0.2565,0.186,0.225,9
2681,M,0.62,0.49,0.155,1.1,0.505,0.2475,0.31,9
3422,M,0.61,0.47,0.155,1.0325,0.497,0.2175,0.2785,9
3492,M,0.555,0.44,0.145,0.85,0.4165,0.1685,0.23,8
1880,I,0.55,0.435,0.14,0.7995,0.295,0.1905,0.238,10
2505,I,0.34,0.255,0.075,0.18,0.0745,0.04,0.0525,6
1445,I,0.43,0.34,0.105,0.4405,0.2385,0.0745,0.1075,6
1339,F,0.58,0.445,0.15,0.858,0.4,0.156,0.253,8
1476,F,0.56,0.435,0.15,0.8715,0.4755,0.1835,0.1835,9
3714,F,0.725,0.56,0.185,1.792,0.873,0.367,0.435,11
586,I,0.52,0.425,0.17,0.6805,0.28,0.174,0.195,10
4125,I,0.54,0.415,0.135,0.709,0.3195,0.174,0.185,9
187,F,0.63,0.5,0.185,1.383,0.54,0.3315,0.38,10
753,F,0.58,0.455,0.165,1.1365,0.369,0.3005,0.275,13
3488,I,0.52,0.38,0.13,0.5345,0.2375,0.122,0.1535,8
1539,I,0.355,0.26,0.09,0.1985,0.0715,0.0495,0.058,7
2307,F,0.465,0.375,0.135,0.6,0.2225,0.129,0.23,16
910,I,0.34,0.25,0.075,0.1785,0.0665,0.0455,0.045,5
2661,M,0.565,0.43,0.13,0.784,0.3495,0.1885,0.213,9
2800,F,0.64,0.495,0.17,1.2265,0.49,0.377,0.2875,11
3708,F,0.675,0.53,0.195,1.4985,0.62,0.375,0.425,9
3512,F,0.655,0.54,0.175,1.5585,0.7285,0.402,0.385,11
710,I,0.325,0.25,0.08,0.176,0.0595,0.0355,0.063,7
118,F,0.56,0.43,0.15,0.8825,0.3465,0.172,0.31,9
267,M,0.35,0.275,0.11,0.2925,0.1225,0.0635,0.0905,8
940,I,0.46,0.345,0.105,0.449,0.196,0.0945,0.1265,7
3185,F,0.59,0.415,0.15,0.8805,0.3645,0.234,0.235,11
649,F,0.475,0.36,0.125,0.447,0.1695,0.081,0.14,9
3314,I,0.45,0.355,0.115,0.4385,0.184,0.108,0.1125,11
333,I,0.235,0.175,0.04,0.0705,0.0335,0.015,0.02,5
3726,I,0.5,0.395,0.145,0.7865,0.332,0.1815,0.2455,8
1352,M,0.6,0.475,0.17,1.1315,0.508,0.272,0.309,10
1380,M,0.625,0.455,0.17,1.082,0.4955,0.2345,0.315,9
859,F,0.595,0.48,0.16,1.2095,0.5225,0.296,0.32,8
2346,F,0.56,0.43,0.125,0.8025,0.313,0.1715,0.263,13
2939,F,0.625,0.49,0.145,0.92,0.437,0.1735,0.28,10
150,M,0.59,0.475,0.145,1.053,0.4415,0.262,0.325,15
983,F,0.565,0.4,0.13,0.6975,0.3075,0.1665,0.18,8
1611,M,0.55,0.435,0.14,0.7625,0.327,0.1685,0.259,10
2039,I,0.285,0.215,0.07,0.1075,0.051,0.0225,0.027,6
117,M,0.44,0.34,0.105,0.402,0.1305,0.0955,0.165,10
1854,I,0.495,0.375,0.14,0.494,0.181,0.0975,0.191,8
2508,I,0.415,0.315,0.105,0.33,0.1405,0.0705,0.095,6
2751,F,0.515,0.395,0.135,0.516,0.2015,0.132,0.162,9
2785,M,0.6,0.51,0.185,1.285,0.6095,0.2745,0.315,9
1426,F,0.745,0.57,0.215,2.25,1.1565,0.446,0.558,9
2360,F,0.545,0.44,0.175,0.7745,0.2985,0.1875,0.265,11
3850,F,0.375,0.295,0.11,0.3005,0.1255,0.0575,0.1035,7
762,F,0.54,0.44,0.135,0.959,0.2385,0.221,0.3,17
2910,M,0.58,0.445,0.15,0.9525,0.4315,0.1945,0.287,11
2485,I,0.355,0.26,0.09,0.1925,0.077,0.038,0.065,8
1668,M,0.61,0.475,0.155,0.983,0.4565,0.228,0.266,10
3067,M,0.65,0.505,0.17,1.5595,0.695,0.3515,0.395,11
67,F,0.595,0.495,0.185,1.285,0.416,0.224,0.485,13
2464,F,0.52,0.405,0.14,0.6915,0.276,0.137,0.215,11
1405,M,0.655,0.535,0.205,1.6445,0.7305,0.3595,0.46,13
1834,I,0.41,0.315,0.095,0.2805,0.114,0.0345,0.11,7
577,F,0.585,0.435,0.175,0.982,0.4055,0.2495,0.27,10
1979,M,0.7,0.55,0.195,1.6245,0.675,0.347,0.535,13
3776,F,0.585,0.42,0.155,0.9845,0.442,0.2155,0.2875,13
2854,F,0.65,0.525,0.19,1.385,0.8875,0.3095,0.405,11
2355,M,0.555,0.44,0.135,0.9025,0.3805,0.2105,0.28,13
2524,M,0.58,0.46,0.18,1.145,0.48,0.277,0.325,11
3764,I,0.535,0.4,0.145,0.705,0.3065,0.1365,0.22,10
3234,F,0.59,0.485,0.205,1.2315,0.4525,0.238,0.42,13
3349,I,0.47,0.375,0.105,0.468,0.1665,0.108,0.17,10
3183,M,0.565,0.44,0.115,0.9185,0.404,0.1785,0.29,11
2225,M,0.59,0.475,0.155,0.857,0.356,0.174,0.28,13
2531,M,0.605,0.475,0.175,1.201,0.5395,0.275,0.309,10
1612,I,0.55,0.425,0.15,0.639,0.269,0.1345,0.217,9
2937,M,0.625,0.515,0.165,1.217,0.667,0.2065,0.3115,10
881,M,0.655,0.52,0.165,1.4095,0.586,0.291,0.405,9
1985,M,0.76,0.605,0.215,2.173,0.801,0.4915,0.646,13
3429,I,0.28,0.21,0.065,0.111,0.0425,0.0285,0.03,6
2289,F,0.58,0.475,0.155,0.974,0.4305,0.23,0.285,10
745,F,0.53,0.42,0.13,1.001,0.34,0.226,0.265,17
2880,I,0.475,0.375,0.11,0.494,0.211,0.109,0.1545,8
3324,I,0.375,0.28,0.1,0.2565,0.1165,0.0585,0.0725,12
1901,M,0.575,0.435,0.135,0.992,0.432,0.2225,0.239,10
2886,M,0.505,0.365,0.115,0.521,0.25,0.096,0.15,8
355,M,0.7,0.58,0.205,2.13,0.7415,0.49,0.58,20
2765,I,0.555,0.435,0.145,0.6975,0.262,0.1575,0.24,11
3553,I,0.53,0.405,0.13,0.6615,0.2945,0.1395,0.19,9
3482,I,0.47,0.355,0.145,0.4485,0.156,0.102,0.123,7
2036,I,0.255,0.19,0.06,0.086,0.04,0.0185,0.025,5
102,M,0.53,0.435,0.16,0.883,0.316,0.164,0.335,15
1874,I,0.535,0.455,0.14,1.0015,0.53,0.1765,0.244,9
4048,F,0.625,0.495,0.16,1.234,0.6335,0.192,0.35,13
2281,I,0.485,0.415,0.14,0.5705,0.25,0.134,0.185,8
1822,M,0.72,0.56,0.18,1.5865,0.691,0.375,0.4425,11
3467,M,0.66,0.525,0.18,1.478,0.5815,0.381,0.372,10
3608,M,0.545,0.43,0.155,0.8035,0.409,0.144,0.228,7
3401,M,0.48,0.395,0.15,0.6815,0.2145,0.1405,0.2495,18
2630,I,0.355,0.285,0.095,0.2275,0.0955,0.0475,0.0715,6
2891,I,0.53,0.38,0.125,0.616,0.292,0.113,0.185,8
77,F,0.6,0.47,0.15,0.922,0.363,0.194,0.305,10
2983,F,0.525,0.41,0.135,0.7905,0.4065,0.198,0.177,8
2414,I,0.42,0.305,0.11,0.28,0.094,0.0785,0.0955,9
3830,M,0.5,0.385,0.12,0.6335,0.2305,0.125,0.235,14
898,I,0.28,0.12,0.075,0.117,0.0455,0.029,0.0345,4
2834,F,0.57,0.425,0.13,0.782,0.3695,0.1745,0.1965,8
3076,F,0.68,0.56,0.195,1.664,0.58,0.3855,0.545,11
2493,I,0.42,0.31,0.1,0.2865,0.115,0.0735,0.085,8
2677,F,0.615,0.475,0.17,1.055,0.543,0.246,0.2345,9
2950,M,0.64,0.505,0.18,1.297,0.59,0.3125,0.363,11
824,I,0.385,0.3,0.1,0.2895,0.1215,0.063,0.09,7
2643,I,0.485,0.375,0.13,0.5535,0.266,0.112,0.157,8
3565,F,0.575,0.475,0.16,0.895,0.3605,0.221,0.271,9
3362,M,0.41,0.3,0.1,0.301,0.124,0.069,0.09,9
811,F,0.49,0.365,0.13,0.6835,0.165,0.1315,0.205,21
2453,I,0.325,0.2,0.08,0.0995,0.0395,0.0225,0.032,8
676,M,0.54,0.415,0.145,0.74,0.2635,0.168,0.245,12
2400,I,0.445,0.33,0.1,0.437,0.163,0.0755,0.17,13
83,M,0.595,0.475,0.16,1.3175,0.408,0.234,0.58,21
231,M,0.565,0.44,0.175,0.9025,0.31,0.193,0.325,14
808,F,0.44,0.34,0.13,0.4195,0.153,0.1155,0.13,10
2595,F,0.595,0.465,0.15,1.0255,0.412,0.2745,0.289,11
14,F,0.47,0.355,0.1,0.4755,0.1675,0.0805,0.185,10
871,F,0.62,0.505,0.16,1.3725,0.6285,0.275,0.3685,11
663,F,0.38,0.305,0.105,0.281,0.1045,0.0615,0.09,12
818,I,0.35,0.25,0.07,0.18,0.0655,0.048,0.054,6
888,F,0.68,0.56,0.195,1.7775,0.861,0.322,0.415,11
190,M,0.615,0.48,0.18,1.1595,0.4845,0.2165,0.325,13
873,F,0.625,0.49,0.155,1.2085,0.465,0.162,0.411,11
1376,M,0.62,0.51,0.175,1.2815,0.5715,0.2385,0.39,10
749,M,0.695,0.515,0.175,1.5165,0.578,0.4105,0.39,15
3210,M,0.565,0.45,0.14,1.0055,0.3785,0.244,0.265,12
1556,I,0.415,0.325,0.1,0.313,0.139,0.0625,0.0965,7
3621,F,0.655,0.455,0.17,1.275,0.583,0.303,0.333,8
1175,M,0.64,0.515,0.165,1.369,0.632,0.3415,0.358,10
3471,F,0.725,0.58,0.185,1.523,0.8045,0.3595,0.4375,9
1065,I,0.315,0.235,0.055,0.151,0.065,0.027,0.039,6
232,M,0.625,0.505,0.215,1.4455,0.496,0.287,0.435,22
3455,M,0.6,0.475,0.155,1.1385,0.502,0.2295,0.31,9
310,F,0.63,0.485,0.19,1.2435,0.4635,0.3055,0.39,21
974,F,0.53,0.425,0.13,0.7585,0.325,0.197,0.205,8
1949,M,0.64,0.53,0.165,1.1895,0.4765,0.3,0.35,11
42,I,0.24,0.175,0.045,0.07,0.0315,0.0235,0.02,5
1603,I,0.54,0.43,0.14,0.8195,0.3935,0.1725,0.2295,9
1440,I,0.405,0.29,0.09,0.2825,0.112,0.075,0.0815,7
418,F,0.63,0.5,0.155,1.005,0.367,0.199,0.36,16
3857,M,0.655,0.515,0.2,1.373,0.443,0.3375,0.49,16
3440,I,0.465,0.37,0.1,0.5055,0.234,0.11,0.14,7
3191,M,0.65,0.515,0.18,1.3315,0.5665,0.347,0.405,13
4021,F,0.69,0.58,0.195,1.658,0.708,0.3615,0.4715,10
2034,F,0.625,0.515,0.18,1.3485,0.5255,0.252,0.3925,14
2291,M,0.475,0.375,0.12,0.563,0.2525,0.1205,0.185,10
320,I,0.265,0.21,0.06,0.0965,0.0425,0.022,0.03,5
2626,I,0.22,0.16,0.05,0.049,0.0215,0.01,0.015,4
1334,F,0.575,0.42,0.135,0.857,0.461,0.147,0.2125,10
2203,M,0.615,0.48,0.19,1.36,0.5305,0.2375,0.47,18
1482,M,0.585,0.455,0.15,0.906,0.4095,0.23,0.2335,8
2488,M,0.5,0.385,0.145,0.7615,0.246,0.195,0.204,14
1785,F,0.535,0.425,0.135,0.771,0.3765,0.1815,0.1795,8
2015,I,0.475,0.365,0.12,0.5185,0.268,0.1095,0.1365,8
288,M,0.44,0.355,0.125,0.4775,0.132,0.0815,0.19,9
3078,F,0.695,0.535,0.2,1.5855,0.667,0.334,0.471,11
4058,F,0.695,0.56,0.185,1.7715,0.8195,0.331,0.437,10
1702,F,0.635,0.49,0.17,1.2615,0.5385,0.2665,0.38,9
2703,M,0.68,0.53,0.18,1.529,0.7635,0.3115,0.4025,11
1734,M,0.67,0.505,0.16,1.2585,0.6255,0.311,0.308,12
3180,F,0.37,0.295,0.1,0.2685,0.1165,0.056,0.0835,7
677,F,0.5,0.375,0.115,0.5945,0.185,0.148,0.19,11
3561,I,0.57,0.42,0.13,0.7745,0.3535,0.1505,0.2365,9
930,I,0.44,0.325,0.09,0.35,0.148,0.067,0.105,7
82,F,0.52,0.425,0.165,0.9885,0.396,0.225,0.32,16
1377,M,0.62,0.495,0.18,1.2555,0.5765,0.254,0.355,12
460,M,0.38,0.285,0.1,0.2665,0.115,0.061,0.075,11
1394,M,0.64,0.565,0.23,1.521,0.644,0.372,0.406,15
2774,F,0.58,0.425,0.15,0.844,0.3645,0.185,0.2705,9
712,I,0.28,0.205,0.055,0.1135,0.045,0.0275,0.0335,7
3677,M,0.605,0.49,0.165,1.1245,0.492,0.222,0.3555,11
607,I,0.485,0.37,0.13,0.458,0.181,0.113,0.136,10
1031,M,0.65,0.495,0.16,1.304,0.57,0.312,0.3725,9
1498,M,0.625,0.47,0.18,1.136,0.451,0.3245,0.305,11
697,M,0.28,0.205,0.1,0.1165,0.0545,0.0285,0.03,5
997,M,0.59,0.47,0.16,1.206,0.479,0.2425,0.309,8
370,F,0.65,0.545,0.165,1.566,0.6645,0.3455,0.415,16
2244,I,0.355,0.28,0.1,0.2275,0.0935,0.0455,0.085,11
2772,M,0.58,0.44,0.175,1.2255,0.5405,0.2705,0.3265,10
4017,M,0.66,0.505,0.19,1.4385,0.6775,0.285,0.178,11
215,M,0.55,0.405,0.14,0.8025,0.244,0.1635,0.255,10
2273,F,0.67,0.52,0.15,1.406,0.519,0.348,0.37,13
1858,F,0.51,0.4,0.12,0.7005,0.347,0.1105,0.195,10
3354,F,0.455,0.36,0.11,0.4385,0.206,0.098,0.125,10
1306,I,0.54,0.42,0.14,0.7265,0.3205,0.1445,0.229,9
359,F,0.685,0.545,0.18,1.768,0.7495,0.392,0.485,16
626,F,0.425,0.335,0.095,0.322,0.1205,0.061,0.125,10
763,M,0.64,0.51,0.19,1.613,0.6215,0.361,0.47,14
2386,F,0.485,0.365,0.14,0.6195,0.2595,0.1445,0.177,14
1969,F,0.67,0.53,0.205,1.4015,0.643,0.2465,0.416,12
1208,M,0.755,0.58,0.205,2.0065,0.8295,0.4015,0.595,10
2435,F,0.465,0.38,0.135,0.579,0.208,0.1095,0.22,14
3815,I,0.46,0.34,0.1,0.386,0.1805,0.0875,0.0965,8
3199,F,0.49,0.38,0.155,0.578,0.2395,0.1255,0.18,9
1730,M,0.665,0.505,0.16,1.289,0.6145,0.253,0.3665,11
2881,I,0.495,0.375,0.12,0.614,0.2855,0.1365,0.161,8
29,M,0.575,0.425,0.14,0.8635,0.393,0.227,0.2,11
533,F,0.435,0.335,0.11,0.38,0.1695,0.086,0.11,9
1706,M,0.645,0.505,0.15,1.1605,0.519,0.2615,0.335,10
2501,F,0.33,0.26,0.08,0.2,0.0625,0.05,0.07,9
3943,M,0.55,0.45,0.175,1.0985,0.3765,0.215,0.4,14
678,F,0.45,0.38,0.165,0.8165,0.25,0.1915,0.265,23
296,I,0.275,0.205,0.075,0.1105,0.045,0.0285,0.035,6
1001,M,0.595,0.475,0.165,1.213,0.621,0.2435,0.274,9
3738,F,0.635,0.505,0.17,1.2635,0.512,0.322,0.355,9
2008,I,0.425,0.315,0.095,0.3675,0.1865,0.0675,0.0985,7
1092,I,0.46,0.35,0.115,0.4155,0.18,0.098,0.1175,7
2278,M,0.51,0.405,0.13,0.7175,0.3725,0.158,0.17,9
3267,F,0.4,0.335,0.115,0.4335,0.2105,0.1205,0.12,10
1414,M,0.685,0.545,0.205,1.7925,0.8145,0.416,0.461,9
2864,I,0.31,0.23,0.07,0.1245,0.0505,0.0265,0.038,6
3607,M,0.515,0.39,0.14,0.678,0.341,0.1325,0.119,8
406,M,0.45,0.355,0.115,0.479,0.2125,0.1045,0.15,8
2055,I,0.465,0.355,0.09,0.4325,0.2005,0.074,0.1275,9
1229,I,0.365,0.27,0.085,0.1875,0.081,0.042,0.058,6
2875,I,0.435,0.335,0.095,0.298,0.109,0.058,0.115,7
2571,M,0.465,0.34,0.105,0.486,0.231,0.1035,0.1225,9
337,M,0.59,0.45,0.185,1.283,0.473,0.276,0.425,16
2166,I,0.38,0.28,0.085,0.2735,0.115,0.061,0.085,6
506,M,0.56,0.46,0.235,0.8395,0.3325,0.157,0.305,12
2988,M,0.555,0.425,0.15,0.873,0.4625,0.1845,0.1965,9
1760,F,0.75,0.565,0.215,1.938,0.7735,0.4825,0.575,11
726,M,0.4,0.305,0.085,0.297,0.108,0.0705,0.1,10
1588,I,0.515,0.39,0.125,0.5705,0.238,0.1265,0.185,8
3548,F,0.495,0.37,0.12,0.594,0.28,0.11,0.1375,7
429,F,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,18
73,M,0.57,0.48,0.175,1.185,0.474,0.261,0.38,11
3272,M,0.465,0.36,0.125,0.4365,0.169,0.1075,0.145,11
1248,I,0.395,0.295,0.095,0.2725,0.115,0.0625,0.085,8
3979,M,0.495,0.375,0.115,0.6245,0.282,0.143,0.155,6
2962,I,0.67,0.485,0.175,1.2565,0.5355,0.322,0.386,9
3854,F,0.485,0.4,0.155,0.731,0.236,0.183,0.255,11
154,F,0.565,0.45,0.135,0.9885,0.387,0.1495,0.31,12
3241,M,0.65,0.525,0.19,1.4995,0.6265,0.4005,0.395,14
2811,M,0.725,0.57,0.19,2.3305,1.253,0.541,0.52,9
1768,I,0.435,0.3,0.12,0.5965,0.259,0.139,0.1645,8
3685,M,0.62,0.48,0.165,1.0855,0.481,0.2575,0.305,10
1483,M,0.59,0.44,0.15,0.8725,0.387,0.215,0.245,8
3950,F,0.53,0.425,0.13,0.717,0.2115,0.166,0.255,13
2753,I,0.515,0.39,0.11,0.531,0.2415,0.098,0.1615,8
1210,I,0.185,0.375,0.12,0.4645,0.196,0.1045,0.15,6
2370,I,0.42,0.325,0.115,0.354,0.1625,0.064,0.105,8
834,I,0.445,0.325,0.1,0.378,0.1795,0.1,0.089,7
402,F,0.435,0.325,0.11,0.4335,0.178,0.0985,0.155,7
2308,M,0.455,0.355,0.13,0.515,0.2,0.1275,0.175,11
1305,F,0.54,0.42,0.145,0.8655,0.4315,0.163,0.2175,10
695,I,0.315,0.23,0.09,0.1285,0.043,0.04,0.04,7
1564,I,0.46,0.35,0.11,0.4,0.176,0.083,0.1205,7
2521,M,0.54,0.42,0.12,0.8115,0.392,0.1455,0.2235,9
4020,F,0.68,0.55,0.175,1.473,0.713,0.282,0.4295,11
2026,F,0.56,0.41,0.16,0.8215,0.342,0.184,0.253,9
4041,I,0.575,0.45,0.15,0.858,0.449,0.166,0.215,10
583,I,0.46,0.355,0.14,0.4935,0.216,0.133,0.115,13
576,I,0.56,0.425,0.14,0.9175,0.4005,0.1975,0.26,10
422,F,0.49,0.39,0.135,0.5785,0.2465,0.123,0.2,13
59,F,0.505,0.4,0.125,0.583,0.246,0.13,0.175,7
3882,F,0.67,0.545,0.16,1.5415,0.5985,0.2565,0.495,15
455,M,0.575,0.47,0.14,0.8375,0.3485,0.1735,0.24,11
3861,F,0.63,0.475,0.175,1.423,0.4155,0.3385,0.49,14
3568,I,0.58,0.46,0.14,0.8295,0.3915,0.165,0.238,10
494,M,0.625,0.5,0.195,1.369,0.5875,0.2185,0.37,17
2094,I,0.405,0.305,0.09,0.2825,0.114,0.0575,0.095,7
2092,M,0.53,0.425,0.13,0.7455,0.2995,0.1355,0.245,10
1367,M,0.61,0.48,0.17,1.137,0.4565,0.29,0.347,10
122,F,0.515,0.425,0.14,0.766,0.304,0.1725,0.255,14
2685,M,0.625,0.48,0.145,1.085,0.4645,0.2445,0.327,10
2309,M,0.47,0.375,0.13,0.5795,0.2145,0.164,0.195,13
2239,F,0.46,0.36,0.115,0.4755,0.2105,0.105,0.16,8
521,F,0.36,0.27,0.09,0.1885,0.0845,0.0385,0.055,5
4038,I,0.55,0.445,0.125,0.672,0.288,0.1365,0.21,11
3344,I,0.495,0.38,0.145,0.515,0.175,0.098,0.212,13
3135,M,0.46,0.35,0.125,0.5165,0.1885,0.1145,0.185,9
1237,I,0.375,0.275,0.095,0.2465,0.11,0.0415,0.0775,6
3966,I,0.295,0.22,0.065,0.1295,0.052,0.028,0.035,6
2504,I,0.31,0.24,0.105,0.2885,0.118,0.065,0.083,6
3300,F,0.615,0.5,0.205,1.1055,0.4445,0.227,0.39,16
2882,I,0.5,0.39,0.13,0.5075,0.2115,0.104,0.1755,9
427,M,0.6,0.5,0.16,1.015,0.3995,0.1735,0.33,19
305,I,0.2,0.145,0.06,0.037,0.0125,0.0095,0.011,4
1320,I,0.56,0.425,0.135,0.8205,0.3715,0.185,0.236,9
1469,M,0.525,0.4,0.14,0.7205,0.3685,0.145,0.1735,8
2215,F,0.455,0.35,0.14,0.5725,0.1965,0.1325,0.175,10
3282,F,0.58,0.475,0.165,1.0385,0.414,0.26,0.305,13
2604,F,0.62,0.485,0.175,1.2155,0.545,0.253,0.345,10
1318,I,0.555,0.43,0.14,0.7665,0.341,0.165,0.23,9
3925,F,0.47,0.35,0.115,0.487,0.1955,0.127,0.155,8
2682,M,0.62,0.48,0.15,1.1015,0.4965,0.243,0.305,10
504,F,0.625,0.485,0.19,1.1745,0.4385,0.2305,0.42,17
908,I,0.335,0.25,0.075,0.1825,0.0705,0.044,0.055,7
1068,I,0.37,0.28,0.1,0.221,0.1165,0.0265,0.0635,6
186,F,0.63,0.48,0.15,1.0525,0.392,0.336,0.285,12
2007,I,0.415,0.325,0.11,0.316,0.1385,0.0795,0.0925,8
1752,M,0.71,0.56,0.22,2.015,0.9215,0.454,0.566,11
3803,I,0.32,0.23,0.06,0.129,0.0615,0.0275,0.0355,7
1689,M,0.625,0.475,0.16,1.0845,0.5005,0.2355,0.3105,10
532,I,0.47,0.37,0.12,0.4705,0.1845,0.1055,0.155,12
3360,F,0.58,0.44,0.175,1.073,0.4005,0.2345,0.335,19
1165,F,0.615,0.465,0.15,0.923,0.4615,0.1825,0.2415,9
3720,F,0.38,0.32,0.115,0.6475,0.323,0.1325,0.164,7
2801,M,0.64,0.515,0.08,1.042,0.515,0.1755,0.175,10
3255,I,0.3,0.23,0.075,0.15,0.0605,0.042,0.045,5
2672,F,0.595,0.465,0.15,1.1005,0.5415,0.166,0.265,8
832,I,0.44,0.365,0.115,0.501,0.2435,0.084,0.1465,9
98,M,0.47,0.37,0.13,0.5225,0.201,0.133,0.165,7
4084,F,0.575,0.48,0.17,1.1,0.506,0.2485,0.31,10
3590,F,0.65,0.52,0.195,1.6275,0.689,0.3905,0.432,11
1780,M,0.515,0.35,0.155,0.9225,0.4185,0.198,0.273,9
