,buying,maint,doors,persons,lug_boot,safety,Class,estimatedOutput,lossValue,testID,learningRate,numHiddenNodesPercentage
530,2,3,3,1,2,2,unacc,unacc,0.14257965508339213,1,0.1,0.75
537,2,3,3,2,2,0,unacc,unacc,0.0006642567964179713,1,0.1,0.75
538,2,3,3,2,2,1,unacc,unacc,0.13019146962522177,1,0.1,0.75
541,2,2,0,0,0,1,unacc,unacc,7.01077040102295e-05,1,0.1,0.75
542,2,2,0,0,0,2,unacc,unacc,8.344613919258816e-05,1,0.1,0.75
545,2,2,0,0,1,2,unacc,unacc,8.126676341381695e-05,1,0.1,0.75
548,2,2,0,0,2,2,unacc,unacc,8.013778342759604e-05,1,0.1,0.75
564,2,2,0,2,2,0,unacc,unacc,0.0006644521020012382,1,0.1,0.75
568,2,2,1,0,0,1,unacc,unacc,6.955053323702442e-05,1,0.1,0.75
569,2,2,1,0,0,2,unacc,unacc,8.09557131204835e-05,1,0.1,0.75
571,2,2,1,0,1,1,unacc,unacc,7.180833546187104e-05,1,0.1,0.75
573,2,2,1,0,2,0,unacc,unacc,2.5977110568618133e-05,1,0.1,0.75
574,2,2,1,0,2,1,unacc,unacc,7.222889030283719e-05,1,0.1,0.75
576,2,2,1,1,0,0,unacc,unacc,0.0006371790592419114,1,0.1,0.75
579,2,2,1,1,1,0,unacc,unacc,0.0006458961200898946,1,0.1,0.75
582,2,2,1,1,2,0,unacc,unacc,0.0006524511520718026,1,0.1,0.75
585,2,2,1,2,0,0,unacc,unacc,0.0006642407429015808,1,0.1,0.75
586,2,2,1,2,0,1,unacc,unacc,0.04307406044947653,1,0.1,0.75
596,2,2,2,0,0,2,unacc,unacc,7.898498695810472e-05,1,0.1,0.75
597,2,2,2,0,1,0,unacc,unacc,2.594773924003345e-05,1,0.1,0.75
599,2,2,2,0,1,2,unacc,unacc,7.761380137370362e-05,1,0.1,0.75
602,2,2,2,0,2,2,unacc,unacc,9.381036140240877e-05,1,0.1,0.75
609,2,2,2,1,2,0,unacc,unacc,0.0006495050025432851,1,0.1,0.75
613,2,2,2,2,0,1,unacc,unacc,0.03314473699763472,1,0.1,0.75
615,2,2,2,2,1,0,unacc,unacc,0.000664248239927214,1,0.1,0.75
618,2,2,2,2,2,0,unacc,unacc,0.0006651719218952623,1,0.1,0.75
623,2,2,3,0,0,2,unacc,unacc,7.742475498093605e-05,1,0.1,0.75
625,2,2,3,0,1,1,unacc,unacc,7.152681074918658e-05,1,0.1,0.75
627,2,2,3,0,2,0,unacc,unacc,2.595861162622915e-05,1,0.1,0.75
629,2,2,3,0,2,2,unacc,unacc,0.00018242878239298744,1,0.1,0.75
630,2,2,3,1,0,0,unacc,unacc,0.0006233992270267451,1,0.1,0.75
633,2,2,3,1,1,0,unacc,unacc,0.0006363767357501943,1,0.1,0.75
636,2,2,3,1,2,0,unacc,unacc,0.0006466196580244678,1,0.1,0.75
639,2,2,3,2,0,0,unacc,unacc,0.0006642403868991652,1,0.1,0.75
642,2,2,3,2,1,0,unacc,unacc,0.0006642476050085583,1,0.1,0.75
645,2,2,3,2,2,0,unacc,unacc,0.0006701444381583357,1,0.1,0.75
654,2,1,0,0,2,0,unacc,unacc,2.607163366235645e-05,1,0.1,0.75
656,2,1,0,0,2,2,unacc,unacc,0.0014102381870168446,1,0.1,0.75
657,2,1,0,1,0,0,unacc,unacc,0.0006435688958443471,1,0.1,0.75
661,2,1,0,1,1,1,unacc,unacc,0.13674149303052324,1,0.1,0.75
663,2,1,0,1,2,0,unacc,unacc,0.0006655078094420337,1,0.1,0.75
666,2,1,0,2,0,0,unacc,unacc,0.0006642460843103051,1,0.1,0.75
670,2,1,0,2,1,1,unacc,unacc,0.13813690396067277,1,0.1,0.75
672,2,1,0,2,2,0,unacc,unacc,0.0006962272132074896,1,0.1,0.75
684,2,1,1,1,0,0,unacc,unacc,0.0006387714345098657,1,0.1,0.75
688,2,1,1,1,1,1,unacc,unacc,0.1362930275134642,1,0.1,0.75
696,2,1,1,2,1,0,unacc,unacc,0.0006643596001848169,1,0.1,0.75
699,2,1,1,2,2,0,unacc,unacc,0.0008968681878636676,1,0.1,0.75
704,2,1,2,0,0,2,unacc,unacc,0.00016281723049220193,1,0.1,0.75
705,2,1,2,0,1,0,unacc,unacc,2.595229855179736e-05,1,0.1,0.75
706,2,1,2,0,1,1,unacc,unacc,7.191985725797958e-05,1,0.1,0.75
707,2,1,2,0,1,2,unacc,unacc,0.00016613920445229444,1,0.1,0.75
708,2,1,2,0,2,0,unacc,unacc,2.6172000996844222e-05,1,0.1,0.75
709,2,1,2,0,2,1,unacc,unacc,0.0002448457416583819,1,0.1,0.75
712,2,1,2,1,0,1,unacc,unacc,0.1264544777674485,1,0.1,0.75
714,2,1,2,1,1,0,unacc,unacc,0.0006431912053308756,1,0.1,0.75
720,2,1,2,2,0,0,unacc,unacc,0.0006642437556216104,1,0.1,0.75
723,2,1,2,2,1,0,unacc,unacc,0.0006646502710359962,1,0.1,0.75
731,2,1,3,0,0,2,unacc,unacc,0.00014616341113549535,1,0.1,0.75
732,2,1,3,0,1,0,unacc,unacc,2.5946901462944238e-05,1,0.1,0.75
733,2,1,3,0,1,1,unacc,unacc,7.217312578004463e-05,1,0.1,0.75
735,2,1,3,0,2,0,unacc,unacc,2.705892808525608e-05,1,0.1,0.75
736,2,1,3,0,2,1,unacc,unacc,0.0003980445748015628,1,0.1,0.75
737,2,1,3,0,2,2,unacc,unacc,0.0012211770285077744,1,0.1,0.75
738,2,1,3,1,0,0,unacc,unacc,0.0006257518301149302,1,0.1,0.75
741,2,1,3,1,1,0,unacc,unacc,0.0006385559522872495,1,0.1,0.75
753,2,1,3,2,2,0,unacc,unacc,0.010606089411738183,1,0.1,0.75
757,2,0,0,0,0,1,unacc,unacc,7.194185536509049e-05,1,0.1,0.75
759,2,0,0,0,1,0,unacc,unacc,2.6005710590067578e-05,1,0.1,0.75
762,2,0,0,0,2,0,unacc,unacc,3.141459889299611e-05,1,0.1,0.75
764,2,0,0,0,2,2,unacc,unacc,0.009347510616213162,1,0.1,0.75
768,2,0,0,1,1,0,unacc,unacc,0.0006557985994412778,1,0.1,0.75
771,2,0,0,1,2,0,unacc,unacc,0.01059464063109886,1,0.1,0.75
774,2,0,0,2,0,0,unacc,unacc,0.0006642841230412653,1,0.1,0.75
776,2,0,0,2,0,2,unacc,acc,0.8415866028219718,1,0.1,0.75
777,2,0,0,2,1,0,unacc,unacc,0.0006781817371970186,1,0.1,0.75
780,2,0,0,2,2,0,unacc,unacc,0.01597421394455493,1,0.1,0.75
785,2,0,1,0,0,2,unacc,unacc,0.00041803297141172036,1,0.1,0.75
787,2,0,1,0,1,1,unacc,unacc,8.72752822746381e-05,1,0.1,0.75
789,2,0,1,0,2,0,unacc,unacc,3.8290104379875383e-05,1,0.1,0.75
792,2,0,1,1,0,0,unacc,unacc,0.000640373452718597,1,0.1,0.75
798,2,0,1,1,2,0,unacc,unacc,0.016584706727306085,1,0.1,0.75
802,2,0,1,2,0,1,unacc,unacc,0.13816119843339617,1,0.1,0.75
804,2,0,1,2,1,0,unacc,unacc,0.0007624622766226864,1,0.1,0.75
807,2,0,1,2,2,0,unacc,unacc,0.017460048822996177,1,0.1,0.75
815,2,0,2,0,1,2,unacc,unacc,0.008253820761205854,1,0.1,0.75
828,2,0,2,2,0,0,unacc,unacc,0.0006644208416785658,1,0.1,0.75
838,2,0,3,0,0,1,unacc,unacc,7.18182690820439e-05,1,0.1,0.75
839,2,0,3,0,0,2,unacc,unacc,0.0006371847697356934,1,0.1,0.75
861,2,0,3,2,2,0,unacc,unacc,0.017635712903250344,1,0.1,0.75
866,1,3,0,0,0,2,unacc,unacc,0.0003873213259197483,1,0.1,0.75
867,1,3,0,0,1,0,unacc,unacc,2.5979148024259367e-05,1,0.1,0.75
868,1,3,0,0,1,1,unacc,unacc,7.174497483170883e-05,1,0.1,0.75
869,1,3,0,0,1,2,unacc,unacc,0.00037316147628876196,1,0.1,0.75
874,1,3,0,1,0,1,unacc,unacc,0.04044584710463506,1,0.1,0.75
879,1,3,0,1,2,0,unacc,unacc,0.0006577587642345312,1,0.1,0.75
884,1,3,0,2,0,2,unacc,acc,0.8219968110186585,1,0.1,0.75
888,1,3,0,2,2,0,unacc,unacc,0.0006642793134205286,1,0.1,0.75
893,1,3,1,0,0,2,unacc,unacc,0.00036850962300233683,1,0.1,0.75
895,1,3,1,0,1,1,unacc,unacc,7.13571445910743e-05,1,0.1,0.75
897,1,3,1,0,2,0,unacc,unacc,2.5991875024720337e-05,1,0.1,0.75
898,1,3,1,0,2,1,unacc,unacc,7.259116282966735e-05,1,0.1,0.75
901,1,3,1,1,0,1,unacc,unacc,0.030725202270777265,1,0.1,0.75
904,1,3,1,1,1,1,unacc,unacc,0.1218393597451828,1,0.1,0.75
906,1,3,1,1,2,0,unacc,unacc,0.000656167555060355,1,0.1,0.75
909,1,3,1,2,0,0,unacc,unacc,0.0006642403496593756,1,0.1,0.75
910,1,3,1,2,0,1,unacc,unacc,0.0043304792339092174,1,0.1,0.75
912,1,3,1,2,1,0,unacc,unacc,0.00066424201641617,1,0.1,0.75
915,1,3,1,2,2,0,unacc,unacc,0.0006643034206624959,1,0.1,0.75
920,1,3,2,0,0,2,unacc,unacc,0.00034798720955598857,1,0.1,0.75
921,1,3,2,0,1,0,unacc,unacc,2.5959792021210562e-05,1,0.1,0.75
923,1,3,2,0,1,2,unacc,unacc,0.0003274512487473439,1,0.1,0.75
925,1,3,2,0,2,1,unacc,unacc,7.237688073336025e-05,1,0.1,0.75
926,1,3,2,0,2,2,unacc,unacc,0.0003466484052384054,1,0.1,0.75
936,1,3,2,2,0,0,unacc,unacc,0.0006642402741932765,1,0.1,0.75
942,1,3,2,2,2,0,unacc,unacc,0.0006645231510345874,1,0.1,0.75
948,1,3,3,0,1,0,unacc,unacc,2.5952816631717833e-05,1,0.1,0.75
949,1,3,3,0,1,1,unacc,unacc,7.051965098749815e-05,1,0.1,0.75
950,1,3,3,0,1,2,unacc,unacc,0.0003029578798926974,1,0.1,0.75
951,1,3,3,0,2,0,unacc,unacc,2.5968195821371575e-05,1,0.1,0.75
957,1,3,3,1,1,0,unacc,unacc,0.00064578995962633,1,0.1,0.75
960,1,3,3,1,2,0,unacc,unacc,0.0006521181498612389,1,0.1,0.75
963,1,3,3,2,0,0,unacc,unacc,0.0006642402031507023,1,0.1,0.75
972,1,2,0,0,0,0,unacc,unacc,2.5963285551324524e-05,1,0.1,0.75
974,1,2,0,0,0,2,unacc,unacc,0.00046558421494015477,1,0.1,0.75
975,1,2,0,0,1,0,unacc,unacc,2.5983551440887492e-05,1,0.1,0.75
979,1,2,0,0,2,1,unacc,unacc,7.481661860074181e-05,1,0.1,0.75
980,1,2,0,0,2,2,unacc,unacc,0.003712070929163264,1,0.1,0.75
987,1,2,0,1,2,0,unacc,unacc,0.0006606259987994512,1,0.1,0.75
993,1,2,0,2,1,0,unacc,unacc,0.0006642594208953236,1,0.1,0.75
994,1,2,0,2,1,1,unacc,unacc,0.146382032169968,1,0.1,0.75
1000,1,2,1,0,0,1,unacc,unacc,7.032139275399777e-05,1,0.1,0.75
1002,1,2,1,0,1,0,unacc,unacc,2.5971965453137404e-05,1,0.1,0.75
1007,1,2,1,0,2,2,unacc,unacc,0.008872050414731906,1,0.1,0.75
1017,1,2,1,2,0,0,unacc,unacc,0.0006642425204766995,1,0.1,0.75
1018,1,2,1,2,0,1,unacc,unacc,0.057282156211326894,1,0.1,0.75
1030,1,2,2,0,1,1,unacc,unacc,7.21266265335514e-05,1,0.1,0.75
1031,1,2,2,0,1,2,unacc,unacc,0.00048733260217097567,1,0.1,0.75
1045,1,2,2,2,0,1,unacc,unacc,0.04413399530343273,1,0.1,0.75
1047,1,2,2,2,1,0,unacc,unacc,0.0006643654186396324,1,0.1,0.75
1055,1,2,3,0,0,2,unacc,unacc,0.0004526086210617382,1,0.1,0.75
1058,1,2,3,0,1,2,unacc,unacc,0.0006746212593776223,1,0.1,0.75
1060,1,2,3,0,2,1,unacc,unacc,0.000327876433019668,1,0.1,0.75
1061,1,2,3,0,2,2,unacc,unacc,0.01055829075153311,1,0.1,0.75
1068,1,2,3,1,2,0,unacc,unacc,0.0013395295246910388,1,0.1,0.75
1071,1,2,3,2,0,0,unacc,unacc,0.0006642417495662059,1,0.1,0.75
1074,1,2,3,2,1,0,unacc,unacc,0.0006650688446400159,1,0.1,0.75
1077,1,2,3,2,2,0,unacc,unacc,0.005319240388375127,1,0.1,0.75
1081,1,1,0,0,0,1,unacc,unacc,7.621687188641986e-05,1,0.1,0.75
1083,1,1,0,0,1,0,unacc,unacc,2.5993651940248416e-05,1,0.1,0.75
1084,1,1,0,0,1,1,unacc,unacc,7.665931344464227e-05,1,0.1,0.75
1092,1,1,0,1,1,0,unacc,unacc,0.0006567182603893393,1,0.1,0.75
1100,1,1,0,2,0,2,unacc,acc,0.8320398554554651,1,0.1,0.75
1107,1,1,1,0,0,0,unacc,unacc,2.595798952989402e-05,1,0.1,0.75
1111,1,1,1,0,1,1,unacc,unacc,8.02467099373859e-05,1,0.1,0.75
1116,1,1,1,1,0,0,unacc,unacc,0.0006484116845076033,1,0.1,0.75
1137,1,1,2,0,1,0,unacc,unacc,2.599096903465344e-05,1,0.1,0.75
1138,1,1,2,0,1,1,unacc,unacc,0.00011082409302453359,1,0.1,0.75
